filename,chunk_id,sentence_count,raw_text,text_for_scoring,cos_Colonialism,cos_Historical Slavery,cos_Modern Racism & Inequality,max_score,primary_topic,score_margin,text,predicted_label_id,predicted_label,confidence,prob_Colonialism,prob_Historical Slavery,prob_Modern Racism & Inequality,prediction_margin,bert_confidence_tier
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.469.txt,6c828483:00005,6,"Ponte, Mark, ‘Zwarte vrouwen in het midden 
van de zeventiende eeuw,’ in: Maarten Hell 
(red.), Amstelodamum. Alle Amsterdamse Akten. Ruzie, rouw en roddels bij de notaris, 1578-1915 
(Amsterdam 2022) 130-143. Prakash, Om, ‘European Trading Companies and 
Merchants of Bengal 1650-1725,’ Indian Economic 
and Social History Review 1, 3 (1964) 37-63. Price, Richard en Sally Price, Two evenings in 
Saramaka. (Chicago / Londen 1991)",ponte mark zwarte vrouwen midden zeventiende eeuw maarten hell red amstelodamum amsterdamse akten ruzie rouw roddels notaris amsterdam price richard sally price two evenings saramaka chicago londen,0.5204308735558411,0.4947683071629914,0.4675412504317996,0.5204308735558411,Colonialism,0.02566256639284964,ponte mark zwarte vrouwen midden zeventiende eeuw maarten hell red amstelodamum amsterdamse akten ruzie rouw roddels notaris amsterdam price richard sally price two evenings saramaka chicago londen,0,Colonialism,0.40394577,0.40394577,0.37149656,0.22455767,0.032449216,very_low
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.472.txt,f36b9966:00000,10,"— 472 —
— STAAT EN SLAVERNIJ —
World History 14, nr. 2 (2003). Vollenhoven, Cornelis van, De Indonesiër en zijn grond 
(Leiden 1932). Voorhoeve, Jan en Ursy M. Lichtveld (red.), Suriname. Spiegel der vaderlandse kooplieden (Den Haag 1980). Vries, Jan de, The Price of Bread. Regulating the Market in 
the Dutch Republic (Cambridge 2019). Vyent, Urwin, Gekocht & betaald. Wi bay, wi pay 
(Amsterdam 2017).",staat slavernij world history nr vollenhoven cornelis indonesiër grond leiden voorhoeve jan ursy lichtveld red suriname spiegel vaderlandse kooplieden den haag vries jan price bread vyent urwin gekocht betaald wi bay wi pay amsterdam,0.4768308174492824,0.4945735859041064,0.345477362119913,0.4945735859041064,Historical Slavery,0.017742768454823976,staat slavernij world history nr vollenhoven cornelis indonesiër grond leiden voorhoeve jan ursy lichtveld red suriname spiegel vaderlandse kooplieden den haag vries jan price bread vyent urwin gekocht betaald wi bay wi pay amsterdam,1,Historical Slavery,0.5026855,0.47263315,0.5026855,0.024681332,0.030052334,very_low
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.5.txt,48646f13:00000,7,"Inhoudsopgave
Het koloniale slavernijverleden en doorwerkingen: inleiding – Rose 
Mary Allen, Esther Captain, Matthias van Rossum en Urwin Vyent 
 
Deel 1
Actuele vraagstukken
 
1. De Nederlandse wetenschap en overheid over het 
slavernijverleden en zijn doorwerkingen – Alex van Stipriaan
2. Een misdaad tegen de menselijkheid: Nederlandse lokale politici 
en burgemeesters – Nancy Jouwe
Methode: Digital Humanities — Margo Groenewoud
3. Het slavernijverleden in het Nederlandse onderwijs  
– Tom van der Geugten
4. Kolonialisme en slavernij in het onderwijs: de Nederlandse 
Cariben en Indonesië – Luc Alofs, Edu Dumasy, Kenny Meyers en 
Elviera Sandie
Interviews: multiperspectiviteit in het publieke slavernijdebat  
— Myrthe Kraaijenoord en Eva Thielen 
5. Herdenkingen en doorwerkingen van de slavernij in Nederland  
– Markus Balkenhol
De Gouden Koets — Annemarie de Wildt
6. Een perspectief op herstel en transformative justice – Nicole Immler
Methode: orale geschiedenis — Rose Mary Allen
11
25
39
50
53
65
72
83
92
95
106",inhoudsopgave koloniale slavernijverleden doorwerkingen rose mary allen esther captain matthias rossum urwin vyent actuele vraagstukken nederlandse wetenschap overheid slavernijverleden doorwerkingen alex stipriaan misdaad menselijkheid nederlandse lokale politici burgemeesters nancy jouwe methode digital humanities margo groenewoud slavernijverleden nederlandse onderwijs tom geugten kolonialisme slavernij onderwijs nederlandse cariben indonesië luc alofs edu dumasy kenny meyers elviera sandie interviews multiperspectiviteit publieke slavernijdebat myrthe kraaijenoord eva thielen herdenkingen doorwerkingen slavernij nederland markus balkenhol gouden koets annemarie wildt perspectief herstel transformative justice nicole immler methode orale geschiedenis rose mary allen,0.4722406906267986,0.46309025795225245,0.4048659544401004,0.4722406906267986,Colonialism,0.009150432674546127,inhoudsopgave koloniale slavernijverleden doorwerkingen rose mary allen esther captain matthias rossum urwin vyent actuele vraagstukken nederlandse wetenschap overheid slavernijverleden doorwerkingen alex stipriaan misdaad menselijkheid nederlandse lokale politici burgemeesters nancy jouwe methode digital humanities margo groenewoud slavernijverleden nederlandse onderwijs tom geugten kolonialisme slavernij onderwijs nederlandse cariben indonesië luc alofs edu dumasy kenny meyers elviera sandie interviews multiperspectiviteit publieke slavernijdebat myrthe kraaijenoord eva thielen herdenkingen doorwerkingen slavernij nederland markus balkenhol gouden koets annemarie wildt perspectief herstel transformative justice nicole immler methode orale geschiedenis rose mary allen,0,Colonialism,0.49143323,0.49143323,0.4734037,0.035163075,0.01802954,very_low
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.85.txt,ef465085:00001,5,"Op een vergelijkbare manier kwam er ook pas laat, 
pakweg in de afgelopen tien jaar, meer aandacht voor het slavernijverle­
den in Indonesië. De eersten die zich daar publiek over uitspraken werden 
er door de nazaten van slaafgemaakte Afrikanen regelmatig nadrukkelijk 
op gewezen dat dit volgens hen ‘niet over slavernij’ ging.6
Kortom, aandacht voor het slavernijverleden is zeker niet onvermijde­
lijk of eenduidig. Het is het resultaat van een politieke strijd waarbij veel 
partijen betrokken zijn. De publieke aandacht voor het slavernijverleden 
moet daarom in die context worden begrepen. ◼◼ ◼◼  De strijd om burgerschap
Wayne Modest, cultuurwetenschapper en inhoudelijk directeur van 
het Museum van Wereldculturen, schreef recentelijk dat de groeiende 
populaireit van slavernijherdenkingen gezien moet worden als onderdeel 
van een politiek momentum rond de laatste eeuwwisseling, ‘een periode 
van intensivering van de discussie over het heden en de toekomst van 
een ­verondersteld multiculturalisme’.7 In de jaren negentig is het",vergelijkbare manier kwam pas laat pakweg afgelopen tien aandacht slavernijverle den indonesië eersten publiek uitspraken werden nazaten slaafgemaakte afrikanen regelmatig nadrukkelijk gewezen volgens hen slavernij ging kortom aandacht slavernijverleden zeker onvermijde lijk eenduidig politieke strijd waarbij partijen betrokken publieke aandacht slavernijverleden daarom context begrepen strijd burgerschap wayne modest cultuurwetenschapper inhoudelijk directeur museum wereldculturen schreef recentelijk groeiende populaireit slavernijherdenkingen gezien politiek momentum rond laatste eeuwwisseling periode intensivering discussie heden toekomst verondersteld multiculturalisme negentig,0.4288894871997371,0.5045362255314748,0.46585851223547536,0.5045362255314748,Historical Slavery,0.03867771329599945,vergelijkbare manier kwam pas laat pakweg afgelopen tien aandacht slavernijverle den indonesië eersten publiek uitspraken werden nazaten slaafgemaakte afrikanen regelmatig nadrukkelijk gewezen volgens hen slavernij ging kortom aandacht slavernijverleden zeker onvermijde lijk eenduidig politieke strijd waarbij partijen betrokken publieke aandacht slavernijverleden daarom context begrepen strijd burgerschap wayne modest cultuurwetenschapper inhoudelijk directeur museum wereldculturen schreef recentelijk groeiende populaireit slavernijherdenkingen gezien politiek momentum rond laatste eeuwwisseling periode intensivering discussie heden toekomst verondersteld multiculturalisme negentig,1,Historical Slavery,0.5119881,0.0064443806,0.5119881,0.48156747,0.030420631,very_low
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.98.txt,f252c53a:00000,8,"— 98 —
— STAAT EN SLAVERNIJ —
de samenleving. Het Mapping Slavery-project, de Keti Koti-tafels en The 
Black Archives zijn enkele initiatieven die aantonen hoe groot de behoefte 
was om het slavernijverleden een prominente plek in de samenleving te 
geven. Daarnaast investeerden ook steden en gemeenten in kennis, 
bewustzijn, monumenten en excuses. Ook enkele bedrijven stelden onder­
zoeken in naar hun slavernijverleden en betuigden hier spijt voor. Het 
werd duidelijk dat het slavernijverleden in alle facetten van de Nederland­
se samenleving aanwezig was en al deze initiatieven toonden een bereid­
heid van Nederlanders om de nauwe banden tussen verleden en heden 
en de verstrengelingen tussen allerlei partijen zichtbaarder te maken: in 
plaats van ‘hun’ geschiedenis gingen we in toenemende mate spreken van 
‘onze’ geschiedenis. Op 1 juli 2020 leek het debat tussen de regering en belangengroepen een 
wending te nemen. Men was op zoek naar een nieuw narratief van waaruit 
men kon bouwen aan een ‘gedeeld verleden’, aldus Linda Nooitmeer, 
Een Keti Koti-tafel in de Schuttersgalerij van het Amsterdam Museum. Keti Koti-tafels worden georganiseerd als gedeeld herdenkingsritueel  
waarbij herinneren, dialoog en helen centraal staan.",staat slavernij samenleving mapping slavery keti koti tafels black archives enkele initiatieven aantonen groot behoefte slavernijverleden prominente plek samenleving geven daarnaast investeerden steden gemeenten kennis bewustzijn monumenten excuses enkele bedrijven stelden zoeken slavernijverleden betuigden spijt duidelijk slavernijverleden facetten nederland se samenleving aanwezig initiatieven toonden bereid heid nederlanders nauwe banden verleden heden verstrengelingen allerlei partijen zichtbaarder maken plaats geschiedenis gingen toenemende mate spreken onze geschiedenis juli leek debat regering belangengroepen wending nemen zoek nieuw narratief waaruit bouwen gedeeld verleden aldus linda nooitmeer keti koti tafel schuttersgalerij amsterdam museum keti koti tafels georganiseerd gedeeld herdenkingsritueel waarbij herinneren dialoog helen centraal staan,0.4434738948556311,0.483097237540311,0.4000601185225251,0.483097237540311,Historical Slavery,0.039623342684679874,staat slavernij samenleving mapping slavery keti koti tafels black archives enkele initiatieven aantonen groot behoefte slavernijverleden prominente plek samenleving geven daarnaast investeerden steden gemeenten kennis bewustzijn monumenten excuses enkele bedrijven stelden zoeken slavernijverleden betuigden spijt duidelijk slavernijverleden facetten nederland se samenleving aanwezig initiatieven toonden bereid heid nederlanders nauwe banden verleden heden verstrengelingen allerlei partijen zichtbaarder maken plaats geschiedenis gingen toenemende mate spreken onze geschiedenis juli leek debat regering belangengroepen wending nemen zoek nieuw narratief waaruit bouwen gedeeld verleden aldus linda nooitmeer keti koti tafel schuttersgalerij amsterdam museum keti koti tafels georganiseerd gedeeld herdenkingsritueel waarbij herinneren dialoog helen centraal staan,2,Modern Racism & Inequality,0.5106575,0.026949279,0.46239328,0.5106575,0.048264205,very_low
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.63.txt,7baa3924:00001,6,"Een aantal van die 
burgemeesters had zelf belangen in Berbice. Verhalen over de koloniën
Het was niet zo dat de Amsterdamse 
bevolking niets wist van wat zich afspeelde 
in de koloniën. Duizenden gewone 
Amsterdammers staken jaar na jaar de 
oceanen over als matrozen. Zij zagen zo 
dus veel van de wereld. Mensen praatten 
met elkaar in de kroegen aan de kade, 
vertelden sterke verhalen, lazen goedkope 
nieuwsboekjes over veroveringen aan de 
andere kant van de wereld en konden met 
hun eigen ogen de exotische producten 
zien die op de kades opgestapeld lagen. 63
Een grote 
opstand in 
Berbice in 
1763 werd 
mede door 
de inzet van 
Amsterdamse 
burgemeesters 
bloedig 
onderdrukt.",burgemeesters belangen berbice verhalen koloniën amsterdamse bevolking wist afspeelde koloniën duizenden gewone amsterdammers staken oceanen matrozen zagen wereld mensen praatten elkaar kroegen kade vertelden sterke verhalen lazen goedkope nieuwsboekjes veroveringen kant wereld konden eigen ogen exotische producten zien kades opgestapeld lagen grote opstand berbice mede inzet amsterdamse burgemeesters bloedig onderdrukt,0.5228236991204788,0.49318682754299076,0.43014665267068786,0.5228236991204788,Colonialism,0.02963687157748801,burgemeesters belangen berbice verhalen koloniën amsterdamse bevolking wist afspeelde koloniën duizenden gewone amsterdammers staken oceanen matrozen zagen wereld mensen praatten elkaar kroegen kade vertelden sterke verhalen lazen goedkope nieuwsboekjes veroveringen kant wereld konden eigen ogen exotische producten zien kades opgestapeld lagen grote opstand berbice mede inzet amsterdamse burgemeesters bloedig onderdrukt,1,Historical Slavery,0.4172912,0.3703868,0.4172912,0.21232198,0.046904385,very_low
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.91.txt,412e7dfb:00001,3,"91
Lange tijd 
werd het  
koloniale en 
slavernij- 
verleden van 
Nederland 
weggemoffeld. Herdenking van Keti Koti met twee 
Surinaamse matrozen, op 1 juli 1948 
op het Frederiksplein. KERKHOFF EN SCHERER, 1948 | 
RIJKSMUSEUM",lange tijd koloniale slavernij verleden nederland weggemoffeld herdenking keti koti twee surinaamse matrozen juli frederiksplein kerkhoff scherer rijksmuseum,0.5470474457307922,0.5544430587837638,0.4025687502470323,0.5544430587837638,Historical Slavery,0.007395613052971539,lange tijd koloniale slavernij verleden nederland weggemoffeld herdenking keti koti twee surinaamse matrozen juli frederiksplein kerkhoff scherer rijksmuseum,1,Historical Slavery,0.49780244,0.49447158,0.49780244,0.0077260607,0.0033308566,very_low
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.181.txt,c47cff48:00000,6,"‘DE KINDEREN DER HEYDENEN’ 
181
Gijsbert Voetius. Christiaan van Geelen jr. c. 1820 (Museum Catharijneconvent)
Johannes van Hoornbeeck. Anoniem, c. 1654 (Het Utrechts Archief)",kinderen heydenen gijsbert voetius christiaan geelen jr c museum catharijneconvent johannes hoornbeeck anoniem c utrechts archief,0.4277814518502222,0.4264786239496359,0.3162514585985525,0.4277814518502222,Colonialism,0.0013028279005862786,kinderen heydenen gijsbert voetius christiaan geelen jr c museum catharijneconvent johannes hoornbeeck anoniem c utrechts archief,1,Historical Slavery,0.47285113,0.45767617,0.47285113,0.06947262,0.015174955,very_low
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.190.txt,18709897:00000,9,"190 
ANS VELTMAN-VAN DEN BOS
klimaten. Een afkeer van de slavernĳ ging in het geval van Petronella 
Moens, zoals bĳ wel meer critici van dat systeem het geval was, dus 
niet vergezeld van een geloof in absolute gelĳkheid. Haar opvatting 
legde ze als volgt uit:
‘Het onderscheid in vermogens vloeit slechts voort uit de meer of 
mindere oefening en beschaving; alle mensen ontvingen van de enige 
Vader der natuur de schoonste vatbaarheid voor zelfsvervolmaking.’11
Moens onderschreef het typische verlichtingsgeloof dat mensen in 
oorsprong gelĳk waren, maar dat zich door opvoeding en klimaat in 
de praktĳk verschillen hadden ontwikkeld.12
Laatste jaren in Utrecht
Petronella Moens was haar leven lang financieel en fysiek afhankelĳk 
van haar huisgenoten. Ze woonde een groot deel van haar leven in 
bĳ haar geliefde zuster Adriana en verhuisde in de loop der jaren met 
haar gezin mee naar Dordrecht, Utrecht en Den Haag. Na de dood van 
Adriana in 1818 en de overplaatsing van haar zwager Balthasar Koopman 
naar Antwerpen in 1821, besloot Petronella Moens zich in Utrecht te 
vestigen, waar zĳ veel vrienden en kennissen had. Ze voelde zich thuis 
in het tolerante klimaat van de domstad en woonde er achtereenvolgens 
op de Oudegracht, het Oude Kerkhof en op de Nieuwegracht, waar een 
dienstbode en haar ‘schrĳfjuffrouw’ Antje Camphuis haar huisgenoten 
waren.13
Erg breed had Moens het als broodschrĳfster overigens niet. In haar 
jonge jaren werd ze financieel ondersteund door haar familie, maar door 
de in 1810 door Napoleon opgelegde renteverlaging, die staatsobligaties 
minder waard maakte, daalde de waarde van Moens’ pandbrieven 
tot slechts een derde van de oorspronkelĳke waarde. In 1835 richtten 
haar latere biografen, Warnsinck en Decker Zimmerman, een adres 
tot de koning om een gratificatie voor hun vriendin te verwerven. Het resulteerde in de toezegging dat Moens jaarlĳks een bĳdrage van 
tweehonderd gulden uit de nationale schatkist zou krĳgen.14
Haar uitgebreide correspondentie laat zien dat Petronella Moens 
een grote en belangrĳke vriendenkring bezat van uitgevers, dominees, 
schrĳvers en kunstenaars.15 Petronella Moens was het middelpunt van",ans veltman den bos klimaten afkeer slavernĳ ging geval petronella moens bĳ critici systeem geval vergezeld geloof absolute gelĳkheid opvatting legde volgt onderscheid vermogens vloeit slechts voort mindere oefening beschaving mensen ontvingen enige vader natuur schoonste vatbaarheid zelfsvervolmaking moens onderschreef typische verlichtingsgeloof mensen oorsprong gelĳk opvoeding klimaat praktĳk verschillen hadden ontwikkeld laatste utrecht petronella moens leven lang financieel fysiek afhankelĳk huisgenoten woonde groot leven bĳ geliefde zuster adriana verhuisde loop gezin mee dordrecht utrecht den haag dood adriana overplaatsing zwager balthasar koopman antwerpen besloot petronella moens utrecht vestigen waar zĳ vrienden kennissen voelde thuis tolerante klimaat domstad woonde achtereenvolgens oudegracht oude kerkhof nieuwegracht waar dienstbode schrĳfjuffrouw antje camphuis huisgenoten erg breed moens broodschrĳfster overigens jonge financieel ondersteund familie napoleon opgelegde renteverlaging staatsobligaties waard maakte daalde waarde moens pandbrieven slechts derde oorspronkelĳke waarde richtten latere biografen warnsinck decker zimmerman adres koning gratificatie vriendin verwerven resulteerde toezegging moens jaarlĳks bĳdrage tweehonderd gulden nationale schatkist krĳgen uitgebreide correspondentie laat zien petronella moens grote belangrĳke vriendenkring bezat uitgevers dominees schrĳvers kunstenaars petronella moens middelpunt,0.5146325989718032,0.5010483261674181,0.4775934862327159,0.5146325989718032,Colonialism,0.013584272804385122,ans veltman den bos klimaten afkeer slavernĳ ging geval petronella moens bĳ critici systeem geval vergezeld geloof absolute gelĳkheid opvatting legde volgt onderscheid vermogens vloeit slechts voort mindere oefening beschaving mensen ontvingen enige vader natuur schoonste vatbaarheid zelfsvervolmaking moens onderschreef typische verlichtingsgeloof mensen oorsprong gelĳk opvoeding klimaat praktĳk verschillen hadden ontwikkeld laatste utrecht petronella moens leven lang financieel fysiek afhankelĳk huisgenoten woonde groot leven bĳ geliefde zuster adriana verhuisde loop gezin mee dordrecht utrecht den haag dood adriana overplaatsing zwager balthasar koopman antwerpen besloot petronella moens utrecht vestigen waar zĳ vrienden kennissen voelde thuis tolerante klimaat domstad woonde achtereenvolgens oudegracht oude kerkhof nieuwegracht waar dienstbode schrĳfjuffrouw antje camphuis huisgenoten erg breed moens broodschrĳfster overigens jonge financieel ondersteund familie napoleon opgelegde renteverlaging staatsobligaties waard maakte daalde waarde moens pandbrieven slechts derde oorspronkelĳke waarde richtten latere biografen warnsinck decker zimmerman adres koning gratificatie vriendin verwerven resulteerde toezegging moens jaarlĳks bĳdrage tweehonderd gulden nationale schatkist krĳgen uitgebreide correspondentie laat zien petronella moens grote belangrĳke vriendenkring bezat uitgevers dominees schrĳvers kunstenaars petronella moens middelpunt,1,Historical Slavery,0.4627972,0.42940578,0.4627972,0.10779702,0.033391416,very_low
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.208.txt,f5f21658:00001,7,"Tollens genoot 
in de jaren 1830 een reputatie als grootste vaderlandse volksdichter. Hĳ 
had Wien Neêrlands Bloed geschreven, dat tot volkslied werd verkozen 
in 1816. Het lied was een reactie op de Franse bezetting van Nederland, 
die van 1795 tot 1813 duurde. Vooral de zinsnede ‘van vreemde smetten 
vrĳ’ werd ook toen al sterk bekritiseerd.19 Op woensdag 27 april 1836 
bracht Beets een bezoek aan Tollens. Beets vermeldde in zĳn dagboek 
dat het gesprek een aangename indruk op hem maakte.20 Het is vrĳwel 
onmogelĳk dat Beets de dichtbundel van Tollens, Liedjes van Matthias 
Claudius (1824), niet in handen heeft gehad. Deze bundel bevat verta-
lingen van gedichten van Matthias Claudius (1740-1815), die in 1774 in 
het Duits waren gepubliceerd.21 Eén bĳzonder gedicht kan mogelĳk een 
abolitionistisch zaadje in het hoofd van de jonge student Beets gepland 
hebben: ‘De Neger in de Suikerplantaadje’.22
Beets was bevriend met de Haarlemse uitgever A.C. Kruseman, die 
een aantal boeken van hem uitgaf.23 Kruseman was in 1853 ook de 
uitgever van de eerste Nederlandse vertaling van de roman Uncle Tom’s 
Cabin (1852) van de Amerikaanse Harriet Beecher Stowe.24 De Negerhut 
was ook in Nederland een doorslaand succes en werd in grote oplagen",tollens genoot reputatie grootste vaderlandse volksdichter hĳ wien neêrlands bloed geschreven volkslied verkozen lied reactie franse bezetting nederland duurde vooral zinsnede vreemde smetten vrĳ sterk bekritiseerd woensdag april bracht beets bezoek tollens beets vermeldde zĳn dagboek gesprek aangename indruk maakte vrĳwel onmogelĳk beets dichtbundel tollens liedjes matthias claudius handen gehad bundel bevat verta lingen gedichten matthias claudius duits gepubliceerd eén bĳzonder gedicht mogelĳk abolitionistisch zaadje hoofd jonge student beets gepland neger suikerplantaadje beets bevriend haarlemse uitgever c kruseman boeken uitgaf kruseman uitgever eerste nederlandse vertaling roman uncle tom cabin amerikaanse harriet beecher stowe negerhut nederland doorslaand succes grote oplagen,0.49850390327731536,0.4965920825500091,0.437278277587506,0.49850390327731536,Colonialism,0.0019118207273062793,tollens genoot reputatie grootste vaderlandse volksdichter hĳ wien neêrlands bloed geschreven volkslied verkozen lied reactie franse bezetting nederland duurde vooral zinsnede vreemde smetten vrĳ sterk bekritiseerd woensdag april bracht beets bezoek tollens beets vermeldde zĳn dagboek gesprek aangename indruk maakte vrĳwel onmogelĳk beets dichtbundel tollens liedjes matthias claudius handen gehad bundel bevat verta lingen gedichten matthias claudius duits gepubliceerd eén bĳzonder gedicht mogelĳk abolitionistisch zaadje hoofd jonge student beets gepland neger suikerplantaadje beets bevriend haarlemse uitgever c kruseman boeken uitgaf kruseman uitgever eerste nederlandse vertaling roman uncle tom cabin amerikaanse harriet beecher stowe negerhut nederland doorslaand succes grote oplagen,2,Modern Racism & Inequality,0.39634418,0.30364823,0.3000076,0.39634418,0.09269595,very_low
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.226.txt,3af3454b:00000,10,"226 
NANCY JOUWE
kregen een prominente positie van schoolmeesters en predikanten. Pieters grootvader was chirurgĳn, zĳn vader predikant. Pieter doorliep 
als tiener een tĳd het seminarie in Colombo, waarna hĳ, net als zĳn 
vader, naar Utrecht kwam om theologie te studeren. Ondaatje woonde 
er aan de Lange Nieuwstraat 18. Een plaquette op het pand vormt een 
korte verwĳzing naar zĳn verblĳf. De patriottenbeweging liet in Utrecht voor het eerst van zich horen 
via een pamflet in 1781 en via het populaire tĳdschrift De post van den 
Neder-Rhyn, waarna de groep steeds meer tot politieke actie overging. Dit werd getriggerd door het machtsmisbruik van het vroedschapslid 
Willem Nicolaas Pesters, die al lange tĳd de lakens uitdeelde in Utrecht 
uit naam van de stadhouder. Een van Pesters bĳnamen was de Stichtse 
Sinterklaas (maar zĳn eigen achternaam was eigenlĳk al goed genoeg). Vroedschapsleden werden door de stadhouder (en dus Pesters) of door 
de leden zelf aangewezen. De patriottenbeweging had een concept-
reglement opgesteld (mede geschreven door Ondaatje) met een nieuwe, 
meer democratische bestuursinrichting.",nancy jouwe kregen prominente positie schoolmeesters predikanten pieters grootvader chirurgĳn zĳn vader predikant pieter doorliep tiener tĳd seminarie colombo waarna hĳ net zĳn vader utrecht kwam theologie studeren ondaatje woonde lange nieuwstraat plaquette pand vormt korte verwĳzing zĳn verblĳf patriottenbeweging liet utrecht eerst horen via pamflet via populaire tĳdschrift post den neder rhyn waarna steeds politieke actie overging getriggerd machtsmisbruik vroedschapslid willem nicolaas pesters lange tĳd lakens uitdeelde utrecht naam stadhouder pesters bĳnamen stichtse sinterklaas zĳn eigen achternaam eigenlĳk goed genoeg vroedschapsleden werden stadhouder pesters leden aangewezen patriottenbeweging concept reglement opgesteld mede geschreven ondaatje nieuwe democratische bestuursinrichting,0.48478614887751625,0.38575125395671234,0.4352665519801053,0.48478614887751625,Colonialism,0.04951959689741098,nancy jouwe kregen prominente positie schoolmeesters predikanten pieters grootvader chirurgĳn zĳn vader predikant pieter doorliep tiener tĳd seminarie colombo waarna hĳ net zĳn vader utrecht kwam theologie studeren ondaatje woonde lange nieuwstraat plaquette pand vormt korte verwĳzing zĳn verblĳf patriottenbeweging liet utrecht eerst horen via pamflet via populaire tĳdschrift post den neder rhyn waarna steeds politieke actie overging getriggerd machtsmisbruik vroedschapslid willem nicolaas pesters lange tĳd lakens uitdeelde utrecht naam stadhouder pesters bĳnamen stichtse sinterklaas zĳn eigen achternaam eigenlĳk goed genoeg vroedschapsleden werden stadhouder pesters leden aangewezen patriottenbeweging concept reglement opgesteld mede geschreven ondaatje nieuwe democratische bestuursinrichting,0,Colonialism,0.5098994,0.5098994,0.004983584,0.48511708,0.0247823,very_low
