filename,chunk_id,sentence_count,raw_text,text_for_scoring,cos_Colonialism,cos_Historical Slavery,cos_Modern Racism & Inequality,max_score,primary_topic,score_margin,text,predicted_label_id,predicted_label,confidence,prob_Colonialism,prob_Historical Slavery,prob_Modern Racism & Inequality,prediction_margin,bert_confidence_tier,uncertainty
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.309.txt,3e05faf6:00000,10,"NOTEN 
309
derlandse koloniale onderdrukking op de gekoloniseerde en bezette ei-
landen in de Caraïbische Zee. Anderzĳds om de gecreëerde en in stand 
gehouden onderlinge verdeeldheid tussen Aruba, Bonaire, Curaçao, St. Eustatius, St. Maarten en Saba en de impact daarvan op de gemeen-
schap hier in Nederland niet uit het oog te verliezen. 2. Het benoemen van Shell is ook hier een provocatie. 3. Toen ik haar in 2018 in het echt ontmoette in het kader van het week-
lange event ‘Moving Together: Activism, Art & Education’ geïnitieerd 
door Bojana Mladenović en mede gecureerd door Amal Alhaag, Miki 
Stelder, Nadia Bekkers en mĳzelf en geproduceerd door Sènami 
Awunou, moest ik me inhouden om niet te vertellen over de muur-
schildering in het huis van mĳn opa en oma. Hĳ had het in de jaren 70 
geschilderd zoals zĳ toen was, en ik had begrepen dat ze nog te vaak 
geconfronteerd werd met het idee dat men dacht dat zĳ in een tĳdma-
chine was blĳven hangen. Maar zowel Angela Davis als het ouderlĳk 
huis van mĳn oom zĳn in de tussentĳd veranderd.",noten derlandse koloniale onderdrukking gekoloniseerde bezette ei landen caraïbische zee anderzĳds gecreëerde stand gehouden onderlinge verdeeldheid aruba bonaire curaçao st eustatius st maarten saba impact daarvan gemeen schap nederland oog verliezen benoemen shell provocatie echt ontmoette kader week lange event moving together activism art education geïnitieerd bojana mladenović mede gecureerd amal alhaag miki stelder nadia bekkers mĳzelf geproduceerd sènami awunou moest inhouden vertellen muur schildering huis mĳn opa oma hĳ geschilderd zĳ begrepen vaak geconfronteerd idee dacht zĳ tĳdma chine blĳven hangen zowel angela davis ouderlĳk huis mĳn oom zĳn tussentĳd veranderd,0.5221218099105674,0.44976270593073375,0.4864292366606969,0.5221218099105674,Colonialism,0.035692573249870574,noten derlandse koloniale onderdrukking gekoloniseerde bezette ei landen caraïbische zee anderzĳds gecreëerde stand gehouden onderlinge verdeeldheid aruba bonaire curaçao st eustatius st maarten saba impact daarvan gemeen schap nederland oog verliezen benoemen shell provocatie echt ontmoette kader week lange event moving together activism art education geïnitieerd bojana mladenović mede gecureerd amal alhaag miki stelder nadia bekkers mĳzelf geproduceerd sènami awunou moest inhouden vertellen muur schildering huis mĳn opa oma hĳ geschilderd zĳ begrepen vaak geconfronteerd idee dacht zĳ tĳdma chine blĳven hangen zowel angela davis ouderlĳk huis mĳn oom zĳn tussentĳd veranderd,0,Colonialism,0.5617655,0.5617655,0.0041510216,0.43408346,0.12768203,low,0.876469
C:\Users\Home\policy-analysis\Slavery_text\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.38.txt,9fc157a6:00003,4,"Pahud 
1856-1858 
Van der Brugghen 
P. Mijer 
1858-1860 
Rochussen 
J. J. Rochussen",pahud brugghen p mijer rochussen j j rochussen,0.5396700410847456,0.572578278485014,0.5386671842980687,0.572578278485014,Historical Slavery,0.03290823740026838,pahud brugghen p mijer rochussen j j rochussen,2,Modern Racism & Inequality,0.43731117,0.15177217,0.41091663,0.43731117,0.026394546,very_low,0.87462234
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.13.txt,99712b86:00000,10,"— 13 —
— INLEIDING —
tijd voor nodig. Het vormt wel de opstap naar verder onderzoek. Staat 
en slavernij geeft op wetenschappelijk verantwoorde en toegankelijke wijze 
­duiding aan de bestaande kennis en draagt bij aan de reflectie die nodig is 
voor verdere kennisvorming en voor het creëren van mogelijke vormen 
van herstel en heling. Het kan zodoende dienen als een kompas voor 
samenleving, politiek en wetenschap. De volgende vragen staan in Staat en slavernij centraal:
–	Wat waren de sociaaleconomische, politieke en maatschappelijke 
omstandigheden en de gevolgen van de betrokkenheid van de (voor­
lopers van) Nederlandse staat en samenleving bij het koloniale 
­slavernijverleden en de doorwerking, zowel in Nederland als in 
de gekoloniseerde samenlevingen? –	Hoe is daar in het verleden en het heden op gereageerd en mee omge­
gaan door verschillende betrokkenen, zoals slaafgemaakten, bestuur­
ders, ondernemers en anderen in de gekoloniseerde samenlevingen? –	Hoe kan ten aanzien van deze geschiedenissen en hun doorwerkingen 
ruimte ontstaan voor herstel en heling? ◼◼ ◼◼  Een nieuwe blik
Het Nederlandse koloniale slavernijverleden heeft decennialang in de 
marges van het publieke domein verkeerd, hoewel het van grote betekenis 
was voor de diverse gemeenschappen van nazaten. Momenteel staat het in 
het brandpunt van de belangstelling. Dit boek bouwt voort op verschillen­
de projecten die dit thema bij een groter publiek en tevens bij de rijks­
overheid onder de aandacht hebben gebracht, zoals het hoofdstuk van 
Nancy Jouwe laat zien.",tijd nodig vormt opstap verder staat slavernij geeft wetenschappelijk verantwoorde toegankelijke wijze duiding bestaande kennis draagt reflectie nodig verdere kennisvorming creëren mogelijke vormen herstel heling zodoende dienen kompas samenleving politiek wetenschap volgende staan staat slavernij centraal sociaaleconomische politieke maatschappelijke omstandigheden gevolgen betrokkenheid lopers nederlandse staat samenleving koloniale slavernijverleden doorwerking zowel nederland gekoloniseerde samenlevingen verleden heden gereageerd mee omge gaan verschillende betrokkenen slaafgemaakten bestuur ders ondernemers anderen gekoloniseerde samenlevingen ten aanzien geschiedenissen doorwerkingen ruimte ontstaan herstel heling nieuwe blik nederlandse koloniale slavernijverleden decennialang marges publieke domein verkeerd hoewel grote betekenis diverse gemeenschappen nazaten momenteel staat brandpunt belangstelling boek bouwt voort verschillen projecten thema groter publiek tevens rijks overheid aandacht gebracht hoofdstuk nancy jouwe laat zien,0.4589293337559333,0.46983532180979265,0.42560644328510405,0.46983532180979265,Historical Slavery,0.010905988053859339,tijd nodig vormt opstap verder staat slavernij geeft wetenschappelijk verantwoorde toegankelijke wijze duiding bestaande kennis draagt reflectie nodig verdere kennisvorming creëren mogelijke vormen herstel heling zodoende dienen kompas samenleving politiek wetenschap volgende staan staat slavernij centraal sociaaleconomische politieke maatschappelijke omstandigheden gevolgen betrokkenheid lopers nederlandse staat samenleving koloniale slavernijverleden doorwerking zowel nederland gekoloniseerde samenlevingen verleden heden gereageerd mee omge gaan verschillende betrokkenen slaafgemaakten bestuur ders ondernemers anderen gekoloniseerde samenlevingen ten aanzien geschiedenissen doorwerkingen ruimte ontstaan herstel heling nieuwe blik nederlandse koloniale slavernijverleden decennialang marges publieke domein verkeerd hoewel grote betekenis diverse gemeenschappen nazaten momenteel staat brandpunt belangstelling boek bouwt voort verschillen projecten thema groter publiek tevens rijks overheid aandacht gebracht hoofdstuk nancy jouwe laat zien,0,Colonialism,0.56364673,0.56364673,0.0064338525,0.42991945,0.13372728,low,0.87270653
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.298.txt,d9e934a8:00001,5,"De geschiedenis van de botsing tussen de Nederlanders en de 
Khoisan-gemeenschappen in zuidelijk Afrika is doordrenkt van onteige­
ning, desintegratie en moorddadig geweld. De voc eigende zich het recht 
toe het land weg te geven aan de vrijburgers in een dubbel eigendomssys­
teem, zowel in volle eigendom als in pacht (met jaarlijkse betaling voor 
gebruik). Deze eigendoms- en gebruiksrechten stonden lijnrecht tegen­
over de Khoisan-tradities waarin land en hulpbronnen voor gemeenschap­
pelijk gebruik waren. Vanaf 1652 tot diep in de achttiende eeuw leidde de 
koloniale expansiedrift van de Nederlanders steeds vaker tot verzet en 
conflicten. Na de Eerste en Tweede Khoikhoi-Nederlandse oorlog 
­(1659-1660, 1673-1677) bleven de Khoikhoi op het Kaapse schiereiland en",geschiedenis botsing nederlanders khoisan gemeenschappen zuidelijk afrika doordrenkt onteige ning desintegratie moorddadig geweld voc eigende recht toe land weg geven vrijburgers dubbel eigendomssys teem zowel volle eigendom pacht jaarlijkse betaling eigendoms gebruiksrechten stonden lijnrecht khoisan tradities waarin land hulpbronnen gemeenschap pelijk vanaf diep achttiende eeuw leidde koloniale expansiedrift nederlanders steeds vaker verzet conflicten eerste tweede khoikhoi nederlandse oorlog bleven khoikhoi kaapse schiereiland,0.5416532765369089,0.5130264015552615,0.3999739257301699,0.5416532765369089,Colonialism,0.0286268749816474,geschiedenis botsing nederlanders khoisan gemeenschappen zuidelijk afrika doordrenkt onteige ning desintegratie moorddadig geweld voc eigende recht toe land weg geven vrijburgers dubbel eigendomssys teem zowel volle eigendom pacht jaarlijkse betaling eigendoms gebruiksrechten stonden lijnrecht khoisan tradities waarin land hulpbronnen gemeenschap pelijk vanaf diep achttiende eeuw leidde koloniale expansiedrift nederlanders steeds vaker verzet conflicten eerste tweede khoikhoi nederlandse oorlog bleven khoikhoi kaapse schiereiland,1,Historical Slavery,0.5639364,0.42659044,0.5639364,0.009473104,0.13734597,low,0.8721272
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.458.txt,89721aa3:00006,10,"War, Trade, and 
Settlement in the Seventeenth-Century Atlantic 
World (Ithaca 2016); Karwan Fatah-Black, 
Lauren Lauret en Joris van den Tol, 
Dienstbaar aan de Keten? De Nederlandsche Bank 
en de laatste decennia van de slavernij, 1814-1863 
(Leiden 2022) 129-164. ◼ ◼◼  26. De verstrengeling van kolonialisme en 
lokale samenleving: de Sefarden op Curaçao 
– Jeanne Henriquez 
1. Isaac Emmanuel en Suzanne A. Emmanuel, 
History of the Jews of the Netherlands Antilles, 
1970, deel 1, 77; The Alvares Correa Families of 
Curaçao and Brazil (Parijs 1965) 10. 2. Christian Cwik, The Rise of Jewish Merchants 
Capitalists in the Caribbean. The Triangulation of 
Barbados, Jamaica and Curaçao, University of 
the West Indies (Trinidad & Tobago 2016). 3.",war trade settlement seventeenth century atlantic world ithaca karwan fatah black lauren lauret joris den tol dienstbaar keten nederlandsche bank laatste decennia slavernij leiden verstrengeling kolonialisme lokale samenleving sefarden curaçao jeanne henriquez isaac emmanuel suzanne,0.5152570857706132,0.4644865414806415,0.47888641828878664,0.5152570857706132,Colonialism,0.0363706674818266,war trade settlement seventeenth century atlantic world ithaca karwan fatah black lauren lauret joris den tol dienstbaar keten nederlandsche bank laatste decennia slavernij leiden verstrengeling kolonialisme lokale samenleving sefarden curaçao jeanne henriquez isaac emmanuel suzanne,0,Colonialism,0.56395686,0.56395686,0.0034377105,0.43260545,0.13135141,low,0.8720863
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.146.txt,49db44ac:00001,8,"However, 
a declaratory non-punitive memory law with a clearly self-inculpatory nature is unlikely to be 
found disproportionate, should an individual complaint emerge at the ECtHR against the 
Netherlands. 154 For a rich account of numerous examples on this, see Nikolay Koposov, Memory Laws, Memory Wars: The 
Politics of the Past in Europe and Russia, Cambridge University Press, 2017; Uladzislau Belavusau & Aleksandra 
Gliszczyńska-Grabias, Law and Memory: Towards Legal Governance of History, Cambridge University Press, 
2017. 1-26. George Soroka and Félix Krawatzek, Nationalism, Democracy, and Memory Laws, Journal of 
Democracy, 30, 2, 2019. 157–71. 155 Regarding the ethics of justice in the context of memory governance, see Christopher Piranio & Edward 
Kartenian, Memory, Justice and the Court: on the Dimensions of Memory-Justice under the Rome Statute, 
Cambridge Review of International Affairs, 24, 3, 2011. 425-447; Antoon de Baets, Responsible History, 
Berghahn, 2008. bijlage 4b",antoon baets responsible history berghahn 4b,0.5443954269887866,0.5521384650132519,0.5379593719164109,0.5521384650132519,Historical Slavery,0.0077430380244652985,antoon baets responsible history berghahn 4b,2,Modern Racism & Inequality,0.4355938,0.17453298,0.38987327,0.4355938,0.045720547,very_low,0.8711876
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.118.txt,18b07e4e:00001,10,"The author has delivered the report in 
cooperation with Prof. Janne Nijman, Chairperson of the Executive Board and Academic Director of the T.M.C. Asser Instituut, and Dr. Christophe Paulussen, Senior Researcher at the T.M.C. Asser Instituut. He would also like 
to thank Prof. Ernst Hirsch Ballin (University of Tilburg) for his valuable comments on the scope of the Rijkswet 
and Chianna Shah BSc, intern at the T.M.C. Asser Instituut, for her valuable research assistance. 1 Following the wording of the Motie Nicolaï (infra note 2): “[…] verzoekt de regering om na te gaan of er reden 
bestaat om – net zoals in Frankrijk – bij wet de slavernij en de slavenhandel die in het verleden heeft 
plaatsgevonden als een misdaad tegen de menselijkheid aan te merken”. 2 35 300 VI, Motie van het lid Nicolaï c.s.",asser instituut dr christophe paulussen senior researcher c asser instituut would also like thank prof asser instituut valuable research assistance following wording motie nicolaï infra note verzoekt regering gaan reden bestaat net frankrijk wet slavernij slavenhandel verleden plaatsgevonden misdaad menselijkheid merken vi motie lid nicolaï c,0.5790094637513914,0.5308893997570625,0.5330235023875028,0.5790094637513914,Colonialism,0.04598596136388855,asser instituut dr christophe paulussen senior researcher c asser instituut would also like thank prof asser instituut valuable research assistance following wording motie nicolaï infra note verzoekt regering gaan reden bestaat net frankrijk wet slavernij slavenhandel verleden plaatsgevonden misdaad menselijkheid merken vi motie lid nicolaï c,1,Historical Slavery,0.4347409,0.32162747,0.4347409,0.24363165,0.11311343,low,0.8694818
C:\Users\Home\policy-analysis\Slavery_text\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.59.txt,a08a92a1:00000,10,"WAAROM VRIJHEID NIET KON WACHTEN 
NIMAKO, DELEA & ESAJAS                                                                                                                            50 
  
te maken en hem trapsgewijze de voordeelen eener beschaafde maatschappij te doen 
genieten. Eene vroegere Regering, die dezen weg wilde inslaan, vatte de verdediging van 
haar stelsel in deze woorden zamen: » men schenkt bijval aan de bepaling » lediggang en 
zwerverij worden niet geduld,maar zij is slechts een ijdele en bedriegelijke klank, als 
men tevens omverwerpt al wat werkzaamheid kan verzekeren en vastheid van verblijf 
bevorderen moet. De beschaving gedoogt geene sprongen, en de maatschappelijke 
vrijheid in hare edelste beteekenis is niet bereikbaar dan voor diegenen, die haar door 
inborst of opleiding met zelfbeheersching kunnen genieten. De Regering, die de 
toekomst voor oogen moet houden en deze niet mag opofferen aan schoonklinkende 
woorden, heeft dan ook, zich spiegelendeaan de omstandigheden van elders, begrepen, 
den vrijgemaakte niet onvoorwaardelijk te mogen loslaten in eene rigting waar hij zich 
zelven en anderen zou verdervenǳ. 77 
 
Vervolgens bepleitte hij het volgende bij de minister: 
 
ǲ)k hoop dat de Minister mij nog zal kunnen overtuigen, dat zijn stelsel de voorkeur 
verdient, want ik ontveins niet, dat de onverwijlde opheffing der slavernij, zoo als dit 
wetsvoorstel deze wil tot stand brengen, mij nog niet toeschijnt het lot en de veredeling 
der negerslaven te zullen verzekeren, hunne zedelijke en waarachtige belangen te zullen 
bevorderenǳ. 78  
 
Het Tweede Kamerlid De Raadt stelde in het belang van de Staat en met betrekking tot 
de slavenhouders de volgende vraag: 
 
ǲ)s het voorgestelde emancipatieplan overeen te brengen met de  
belangen onzer schatkist? Het valt niet te ontkennen, dat voor de verwezenlijking van den maatregel, waarvan hier 
sprake is, zeer aanzienlijke offers van het moederland gevorderd worden. Gedreven 
door een billijken afkeer die ons tegen de slavernij moet bezielen, meen ik, dat wij aan 
dien  
maatregel belangrijke offers mogen brengen. Er is meer. De slavernij is in onze West-
Indische kolonien ingevoerd, zij is tot op heden bestendigd en als een regt van den 
meester beschermd.",waarom vrijheid wachten nimako delea esajas maken trapsgewijze voordeelen eener beschaafde maatschappij genieten eene vroegere regering dezen weg wilde inslaan vatte verdediging stelsel woorden zamen schenkt bijval bepaling lediggang zwerverij geduld slechts ijdele bedriegelijke klank tevens omverwerpt werkzaamheid verzekeren vastheid verblijf bevorderen beschaving gedoogt geene sprongen maatschappelijke vrijheid hare edelste beteekenis bereikbaar diegenen inborst opleiding zelfbeheersching genieten regering toekomst oogen houden mag opofferen schoonklinkende woorden spiegelendeaan omstandigheden elders begrepen den vrijgemaakte onvoorwaardelijk mogen loslaten eene rigting waar zelven anderen verdervenǳ vervolgens bepleitte volgende minister ǳ k hoop minister overtuigen stelsel voorkeur verdient ontveins onverwijlde opheffing slavernij zoo wetsvoorstel stand brengen toeschijnt lot veredeling negerslaven zullen verzekeren hunne zedelijke waarachtige belangen zullen bevorderenǳ tweede kamerlid raadt stelde belang staat betrekking slavenhouders volgende ǳ voorgestelde emancipatieplan overeen brengen belangen onzer schatkist valt ontkennen verwezenlijking den maatregel waarvan sprake zeer aanzienlijke offers moederland gevorderd gedreven billijken afkeer slavernij bezielen meen dien maatregel belangrijke offers mogen brengen slavernij onze west indische kolonien ingevoerd heden bestendigd regt den meester beschermd,0.45693968101189136,0.5051614306213542,0.5028320672425717,0.5051614306213542,Historical Slavery,0.002329363378782534,waarom vrijheid wachten nimako delea esajas maken trapsgewijze voordeelen eener beschaafde maatschappij genieten eene vroegere regering dezen weg wilde inslaan vatte verdediging stelsel woorden zamen schenkt bijval bepaling lediggang zwerverij geduld slechts ijdele bedriegelijke klank tevens omverwerpt werkzaamheid verzekeren vastheid verblijf bevorderen beschaving gedoogt geene sprongen maatschappelijke vrijheid hare edelste beteekenis bereikbaar diegenen inborst opleiding zelfbeheersching genieten regering toekomst oogen houden mag opofferen schoonklinkende woorden spiegelendeaan omstandigheden elders begrepen den vrijgemaakte onvoorwaardelijk mogen loslaten eene rigting waar zelven anderen verdervenǳ vervolgens bepleitte volgende minister ǳ k hoop minister overtuigen stelsel voorkeur verdient ontveins onverwijlde opheffing slavernij zoo wetsvoorstel stand brengen toeschijnt lot veredeling negerslaven zullen verzekeren hunne zedelijke waarachtige belangen zullen bevorderenǳ tweede kamerlid raadt stelde belang staat betrekking slavenhouders volgende ǳ voorgestelde emancipatieplan overeen brengen belangen onzer schatkist valt ontkennen verwezenlijking den maatregel waarvan sprake zeer aanzienlijke offers moederland gevorderd gedreven billijken afkeer slavernij bezielen meen dien maatregel belangrijke offers mogen brengen slavernij onze west indische kolonien ingevoerd heden bestendigd regt den meester beschermd,2,Modern Racism & Inequality,0.5660059,0.10233511,0.33165896,0.5660059,0.23434693,low,0.8679882
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.112.txt,015a9f50:00000,10,"41 
Hoofdstuk 4: Conclusies 
 
4.1 
 Inleiding 
 
In deze studie is getracht de hoofdlijnen van de ‘juridische routekaart’ bij de verwerking van 
het slavernijverleden in beeld te brengen. Daarbij is zo concreet mogelijk bezien hoe de 
‘alledaagse rechtsorde’108 van betekenis kan zijn bij de erkenning, excuses en herstel 
van/voor het slavernijverleden. Centraal stond de vraag wat de juridische vormgeving en de 
juridische consequenties van erkenning, excuses en herstel zouden kunnen zijn naar 
Nederlands en Koninkrijksrecht. De studie kende als beperkingen dat 1) de keuze voor erkenning, excuses en herstel een 
politieke en maatschappelijke vraag is die buiten de onderhavige studie valt, 2) de studie 
juridisch van aard is (zich daarbij richtend op Nederlands en Koninkrijksrecht) en 3) zij 
verkennend van opzet is, waarmee nadrukkelijk de mogelijkheid van aanvullingen wordt 
opengehouden. Een aantal vragen dat wel nader aandacht verdient kon daardoor noodzakelijkerwijs niet 
binnen deze studie beantwoord worden. Daarbij valt vooral te denken aan de vraag of 
erkenning, excuses en herstel niet ook het Nederlandse kolonialisme (naast de slavernij als 
onderdeel daarvan) zouden moeten omvatten,109 de vraag of aan de erkenning van het 
Nederlandse slavernijverleden niet gevolg zou moeten worden gegeven met het verankeren 
van de ‘menselijke waardigheid’ (datgene dat zo precies getroffen werd door de slavernij) op 
enigerlei wijze in onze Grondwet (zoals in artikel 1 van de Duitse Grondwet),110 en de vraag 
naar de aanvullende betekenis van Europees en Internationaal recht voor erkenning, 
excuses en herstel.111  
 
De belangrijkste conclusies uit de studie worden hieronder ter afronding puntsgewijs 
weergegeven, steeds onder verwijzing naar de relevante hoofdstukken en paragrafen. 108 Veraart 2010. 109 De Franse wet Mekachera ziet op de koloniale overheersing van Algerije; hoewel de wet juist ingezet lijkt te 
zijn ‘to protect the memory of French colonialism’ en een (nu ingetrokken) artikel bevatte waarin scholen de 
opdracht werd gegeven aandacht te besteden aan ‘the positive role of the French presence overseas’, zie 
Koposov 2017, p. 113-114; Forsdick 2015, p. 423-424, zie verder o.a.",hoofdstuk studie getracht hoofdlijnen juridische routekaart verwerking slavernijverleden beeld brengen daarbij concreet mogelijk bezien alledaagse rechtsorde betekenis erkenning excuses herstel slavernijverleden centraal stond juridische vormgeving juridische consequenties erkenning excuses herstel zouden nederlands koninkrijksrecht studie kende beperkingen keuze erkenning excuses herstel politieke maatschappelijke onderhavige studie valt studie juridisch aard daarbij richtend nederlands koninkrijksrecht verkennend opzet waarmee nadrukkelijk mogelijkheid aanvullingen opengehouden nader aandacht verdient daardoor noodzakelijkerwijs studie beantwoord daarbij valt vooral denken erkenning excuses herstel nederlandse kolonialisme slavernij daarvan zouden moeten omvatten erkenning nederlandse slavernijverleden gevolg moeten verankeren menselijke waardigheid datgene precies getroffen slavernij enigerlei wijze onze grondwet artikel duitse grondwet aanvullende betekenis europees internationaal recht erkenning excuses herstel belangrijkste studie hieronder ter afronding puntsgewijs weergegeven steeds verwijzing relevante hoofdstukken paragrafen veraart franse wet mekachera ziet koloniale overheersing algerije hoewel wet juist ingezet lijkt protect memory french colonialism ingetrokken artikel bevatte waarin scholen opdracht aandacht besteden positive role french presence overseas zie koposov p forsdick p zie verder,0.49223658315697977,0.48955328641472795,0.414005657528424,0.49223658315697977,Colonialism,0.0026832967422518172,hoofdstuk studie getracht hoofdlijnen juridische routekaart verwerking slavernijverleden beeld brengen daarbij concreet mogelijk bezien alledaagse rechtsorde betekenis erkenning excuses herstel slavernijverleden centraal stond juridische vormgeving juridische consequenties erkenning excuses herstel zouden nederlands koninkrijksrecht studie kende beperkingen keuze erkenning excuses herstel politieke maatschappelijke onderhavige studie valt studie juridisch aard daarbij richtend nederlands koninkrijksrecht verkennend opzet waarmee nadrukkelijk mogelijkheid aanvullingen opengehouden nader aandacht verdient daardoor noodzakelijkerwijs studie beantwoord daarbij valt vooral denken erkenning excuses herstel nederlandse kolonialisme slavernij daarvan zouden moeten omvatten erkenning nederlandse slavernijverleden gevolg moeten verankeren menselijke waardigheid datgene precies getroffen slavernij enigerlei wijze onze grondwet artikel duitse grondwet aanvullende betekenis europees internationaal recht erkenning excuses herstel belangrijkste studie hieronder ter afronding puntsgewijs weergegeven steeds verwijzing relevante hoofdstukken paragrafen veraart franse wet mekachera ziet koloniale overheersing algerije hoewel wet juist ingezet lijkt protect memory french colonialism ingetrokken artikel bevatte waarin scholen opdracht aandacht besteden positive role french presence overseas zie koposov p forsdick p zie verder,0,Colonialism,0.56693864,0.56693864,0.40552014,0.027541146,0.1614185,low,0.8661227
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.459.txt,c85d3571:00005,7,"5. Gerhard de Kok, ‘Cursed Capital. The 
Economic Impact of the Transatlantic Slave 
Trade on Walcheren around 1770,’ tseg/ Low 
Countries Journal of Social and Economic History 
13:3 (2016) 1-27; Felicia Fricke, ‘Productie en 
handel van glazen kralen in Amsterdam,’ in: 
Pepijn Brandon, Guno Jones, Nancy Jouwe 
en Matthias van Rossum (red.), Slavernij in 
Oost en West. Het Amsterdam onderzoek 
(Amsterdam 2019) 257-263; Merel Blok, 
‘Schiedam en het Atlantische 
slavernijverleden,’ Schiedams Historisch 
Jaarboek (2021) 16-37. 6. Tamira Combrink, ‘Slave-Based Coffee in the 
Eighteenth Century and the Role of the 
Dutch in Global Commodity Chains,’ Slavery 
& Abolition 42:1 (2021) 15-42; Karwan Fatah-
Black, Lauren Lauret en Joris van den Tol, 
Dienstbaar aan de keten? De Nederlandsche Bank",gerhard kok cursed capital economic impact transatlantic slave trade walcheren around tseg low countries journal social economic history felicia fricke productie handel glazen kralen amsterdam pepijn brandon guno jones nancy jouwe matthias rossum red slavernij oost west amsterdam amsterdam merel blok schiedam atlantische slavernijverleden schiedams historisch jaarboek tamira combrink slave based coffee eighteenth century role dutch global commodity chains slavery abolition karwan fatah black lauren lauret joris den tol dienstbaar keten nederlandsche bank,0.44150245279364614,0.4660282323257737,0.35363497366642155,0.4660282323257737,Historical Slavery,0.024525779532127534,gerhard kok cursed capital economic impact transatlantic slave trade walcheren around tseg low countries journal social economic history felicia fricke productie handel glazen kralen amsterdam pepijn brandon guno jones nancy jouwe matthias rossum red slavernij oost west amsterdam amsterdam merel blok schiedam atlantische slavernijverleden schiedams historisch jaarboek tamira combrink slave based coffee eighteenth century role dutch global commodity chains slavery abolition karwan fatah black lauren lauret joris den tol dienstbaar keten nederlandsche bank,0,Colonialism,0.5672041,0.5672041,0.21430655,0.21848938,0.34871474,low,0.86559176
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.33.txt,67f480dc:00001,5,"Dit alles leidt tot de volgende aanbeveling: stimuleer en steun groot­
schalig, fundamenteel onderzoek naar de erfenissen en doorwerkingen 
van de slavernij in het heden. ◼◼ ◼◼  Overheden en slavernij
Het behoeft inmiddels geen betoog meer dat Nederlandse overheden 
in alle lagen betrokken zijn geweest, aandeel hebben gehad in en gepro­
fiteerd hebben van slavenhandel en slavernij. Dat is echter voor de over­
heden een pas zeer recent besef en wat zij daar vervolgens mee doen is 
zeer wisselend. De Nederlandse overheid bepaalt de inhoud van het onderwijs door 
aan te geven waarover de leerlingen aan het eind van het primair en 
­voortgezet onderwijs in ieder geval kennis moeten hebben, door middel 
van zogenaamde kerndoelen in het primair onderwijs en eindtermen in 
het voortgezet onderwijs (zie hoofdstuk 3 van Tom van der Geugten). Die",leidt volgende aanbeveling stimuleer steun groot schalig fundamenteel erfenissen doorwerkingen slavernij heden overheden slavernij behoeft inmiddels betoog nederlandse overheden lagen betrokken aandeel gehad gepro fiteerd slavenhandel slavernij echter heden pas zeer recent besef vervolgens mee zeer wisselend nederlandse overheid bepaalt inhoud onderwijs geven waarover leerlingen eind primair voortgezet onderwijs ieder geval kennis moeten middel zogenaamde kerndoelen primair onderwijs eindtermen voortgezet onderwijs zie hoofdstuk tom geugten,0.5247330933481592,0.5342681708692469,0.45141449792434063,0.5342681708692469,Historical Slavery,0.009535077521087731,leidt volgende aanbeveling stimuleer steun groot schalig fundamenteel erfenissen doorwerkingen slavernij heden overheden slavernij behoeft inmiddels betoog nederlandse overheden lagen betrokken aandeel gehad gepro fiteerd slavenhandel slavernij echter heden pas zeer recent besef vervolgens mee zeer wisselend nederlandse overheid bepaalt inhoud onderwijs geven waarover leerlingen eind primair voortgezet onderwijs ieder geval kennis moeten middel zogenaamde kerndoelen primair onderwijs eindtermen voortgezet onderwijs zie hoofdstuk tom geugten,1,Historical Slavery,0.5674045,0.36807662,0.5674045,0.064518906,0.19932789,low,0.865191
