filename,chunk_id,sentence_count,raw_text,text_for_scoring,cos_Colonialism,cos_Historical Slavery,cos_Modern Racism & Inequality,max_score,primary_topic,score_margin,text,predicted_label_id,predicted_label,confidence,prob_Colonialism,prob_Historical Slavery,prob_Modern Racism & Inequality,prediction_margin,bert_confidence_tier,uncertainty
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.54.txt,87cc7860:00000,8,"— 54 —
— STAAT EN SLAVERNIJ —
dekolonisatie van Indonesië, Suriname en het Caribische gebied) en  
(2) slavenarbeid op plantages en de opkomst van het abolitionisme.4
De manier waarop naar deze onderwerpen wordt verwezen (‘vensters 
van de canon van Nederland’ en ‘kenmerkende aspecten van tijdvakken’) 
maakt de behandeling ervan voor het basisonderwijs en de onderbouw 
van het voortgezet onderwijs nogal vrijblijvend, waardoor leraren de 
ruimte hebben om te doen en laten wat ze willen. Het laatstgenoemde 
onderwerp wordt bovendien expliciet genoemd in de examenprogram­
ma’s van havo en vwo, maar niet in dat van het vmbo. In 2021 deed een commissie voorstellen voor toekomstige kerndoelen 
met een beperkte omvang, waarin ter vervanging van de plantageslavernij 
en het abolitionisme gekozen is voor de minder eurocentrische vermel­
ding ‘ontstaan van mensenhandel tussen werelddelen’.5
◼◼ ◼◼  Schoolboeken 
Er zijn in Nederland zo’n zes commerciële educatieve uitgeverijen die 
series schoolboeken (gedrukte en digitale ‘methoden’) voor geschiedenis 
produceren. Zij en hun auteurs hebben de vrijheid om de inhoud daarvan 
te bepalen, maar zij hebben er natuurlijk belang bij om te voldoen aan de 
voorschriften. Zo mag je verwachten dat Anton de Kom na 2020 in alle 
schoolboeken, die meestal om 
de vijf jaar worden herzien, 
wordt behandeld. Maar hoe de 
voorgeschreven onder­werpen 
worden behandeld zal divers 
blijven, variërend van nauw­
gezet tot oppervlakkig. Het maakt dus veel uit voor 
welk schoolboek de leraren 
van een school kiezen en hoe 
uitgebreid de individuele 
leraar bij een onderwerp kan 
of wil stilstaan. Tussen 1878 en 1960 werd er op alle 
Nederlandse scholen ‘vaderlandse 
geschiedenis’ gegeven.",staat slavernij dekolonisatie indonesië suriname caribische gebied slavenarbeid plantages opkomst abolitionisme manier waarop onderwerpen verwezen vensters canon nederland kenmerkende aspecten tijdvakken maakt behandeling ervan basisonderwijs onderbouw voortgezet onderwijs nogal vrijblijvend waardoor leraren ruimte laten willen laatstgenoemde onderwerp bovendien expliciet genoemd examenprogram havo vwo vmbo deed commissie voorstellen toekomstige kerndoelen beperkte omvang waarin ter vervanging plantageslavernij abolitionisme gekozen eurocentrische vermel ding ontstaan mensenhandel werelddelen schoolboeken nederland n zes commerciële educatieve uitgeverijen series schoolboeken gedrukte digitale methoden geschiedenis produceren auteurs vrijheid inhoud daarvan bepalen natuurlijk belang voldoen voorschriften mag verwachten anton kom schoolboeken meestal vijf herzien behandeld voorgeschreven werpen behandeld divers blijven variërend nauw gezet oppervlakkig maakt welk schoolboek leraren school kiezen uitgebreid individuele leraar onderwerp stilstaan nederlandse scholen vaderlandse geschiedenis,0.5197805602329837,0.5129512394258452,0.5018055541433669,0.5197805602329837,Colonialism,0.006829320807138495,staat slavernij dekolonisatie indonesië suriname caribische gebied slavenarbeid plantages opkomst abolitionisme manier waarop onderwerpen verwezen vensters canon nederland kenmerkende aspecten tijdvakken maakt behandeling ervan basisonderwijs onderbouw voortgezet onderwijs nogal vrijblijvend waardoor leraren ruimte laten willen laatstgenoemde onderwerp bovendien expliciet genoemd examenprogram havo vwo vmbo deed commissie voorstellen toekomstige kerndoelen beperkte omvang waarin ter vervanging plantageslavernij abolitionisme gekozen eurocentrische vermel ding ontstaan mensenhandel werelddelen schoolboeken nederland n zes commerciële educatieve uitgeverijen series schoolboeken gedrukte digitale methoden geschiedenis produceren auteurs vrijheid inhoud daarvan bepalen natuurlijk belang voldoen voorschriften mag verwachten anton kom schoolboeken meestal vijf herzien behandeld voorgeschreven werpen behandeld divers blijven variërend nauw gezet oppervlakkig maakt welk schoolboek leraren school kiezen uitgebreid individuele leraar onderwerp stilstaan nederlandse scholen vaderlandse geschiedenis,1,Historical Slavery,0.43060568,0.25039572,0.43060568,0.31899858,0.111607105,low,0.86121136
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.459.txt,c85d3571:00001,10,"5. Janneke Stegeman, ‘“De kinderen der 
heydenen.” Utrecht, de kerk en slavernij,’ in: 
Nancy Jouwe, Matthijs Kuipers en Remco 
Raben (red.), Slavernij en de stad Utrecht 
(Zutphen 2021) 173. 6. Pearl I. Gerding, Op weg naar grotere hoogten. Een geschiedenis van een kerk (Paramaribo 2019 
[vernieuwde editie]) 25-29. 7. In veel Spaanse koloniën was de katholieke 
kerk juist de dominante kerk. Over de vraag 
of slavernij in een ‘katholieke’ kolonie beter 
zou zijn dan in een ‘protestantse’ kolonie is 
al veel gedebatteerd. Zie hierover Frank 
Tannenbaum, Slave and Citizen.",janneke stegeman kinderen heydenen utrecht kerk slavernij nancy jouwe matthijs kuipers remco raben red slavernij stad utrecht zutphen pearl gerding weg grotere hoogten geschiedenis kerk paramaribo vernieuwde editie spaanse koloniën katholieke kerk juist dominante kerk slavernij katholieke kolonie beter protestantse kolonie gedebatteerd zie hierover frank tannenbaum slave citizen,0.5419161399994739,0.4529716496358993,0.47438121518608084,0.5419161399994739,Colonialism,0.06753492481339302,janneke stegeman kinderen heydenen utrecht kerk slavernij nancy jouwe matthijs kuipers remco raben red slavernij stad utrecht zutphen pearl gerding weg grotere hoogten geschiedenis kerk paramaribo vernieuwde editie spaanse koloniën katholieke kerk juist dominante kerk slavernij katholieke kolonie beter protestantse kolonie gedebatteerd zie hierover frank tannenbaum slave citizen,0,Colonialism,0.57080626,0.57080626,0.006073756,0.42311993,0.14768633,low,0.8583875
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.94.txt,9a9112c8:00000,10,"Initiatieven uit de samenleving
Er kwamen de afgelopen decennia nog 
veel meer initiatieven uit de samenleving. Zo ontstonden Buku Surinamica (1985, 
een collectie van Surinaamse boeken en 
prenten), The Black Heritage Amsterdam 
Tours (2013, een rondleiding over het 
koloniale verleden van Amsterdam) en 
The Black Archives (2015, een historisch 
archief vanuit zwart perspectief). In 2018 
startte ook het Dekoloniaal Netwerk 
Nederlands-Indië. Dit soort initiatieven 
delen kennis over de slavernij en de 
doorwerking ervan in het heden, vanuit 
het perspectief van de nazaten van tot 
slaafgemaakten. Ze breken zo met de 
traditionele perspectieven waarin de 
ervaring van de witte Nederlander 
centraal staat. Met name de laatste 
tien jaar ver­schenen er allerlei films, 
boeken, podcasts, televisieseries en 
tentoon­stellingen over de slavernij. Keti Koti
Keti Koti betekent Verbroken 
Ketenen. Het is zowel de 
herdenking van het trans-
Atlantische slavernijverleden als de 
viering van de afschaffing ervan. Keti Koti is op 1 juli, zowel in 
Suriname en delen van het 
Caraïbisch gebied, als in Nederland. De Nederlandse nationale 
herdenking vindt plaats in het 
Amsterdamse Oosterpark bij het 
Slavernijmonument, waar landelijke 
en gemeentelijke bestuurders zich 
uitspreken.",initiatieven samenleving kwamen afgelopen decennia initiatieven samenleving ontstonden buku surinamica collectie surinaamse boeken prenten black heritage amsterdam tours rondleiding koloniale verleden amsterdam black archives historisch archief vanuit zwart perspectief startte dekoloniaal netwerk nederlands indië soort initiatieven kennis slavernij doorwerking ervan heden vanuit perspectief nazaten slaafgemaakten breken traditionele perspectieven waarin ervaring witte nederlander centraal staat name laatste tien ver schenen allerlei films boeken podcasts televisieseries tentoon stellingen slavernij keti koti keti koti betekent verbroken ketenen zowel herdenking trans atlantische slavernijverleden viering afschaffing ervan keti koti juli zowel suriname caraïbisch gebied nederland nederlandse nationale herdenking vindt plaats amsterdamse oosterpark slavernijmonument waar landelijke gemeentelijke bestuurders uitspreken,0.5161369305010226,0.5219197339574753,0.37342476286938553,0.5219197339574753,Historical Slavery,0.0057828034564526565,initiatieven samenleving kwamen afgelopen decennia initiatieven samenleving ontstonden buku surinamica collectie surinaamse boeken prenten black heritage amsterdam tours rondleiding koloniale verleden amsterdam black archives historisch archief vanuit zwart perspectief startte dekoloniaal netwerk nederlands indië soort initiatieven kennis slavernij doorwerking ervan heden vanuit perspectief nazaten slaafgemaakten breken traditionele perspectieven waarin ervaring witte nederlander centraal staat name laatste tien ver schenen allerlei films boeken podcasts televisieseries tentoon stellingen slavernij keti koti keti koti betekent verbroken ketenen zowel herdenking trans atlantische slavernijverleden viering afschaffing ervan keti koti juli zowel suriname caraïbisch gebied nederland nederlandse nationale herdenking vindt plaats amsterdamse oosterpark slavernijmonument waar landelijke gemeentelijke bestuurders uitspreken,1,Historical Slavery,0.57138765,0.40212768,0.57138765,0.026484735,0.16925997,low,0.8572247
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.93.txt,508a89c0:00000,10,"— 93 —
maar toch werd in 2015 besloten de Gouden Koets te restaureren en te blijven 
gebruiken. Black Lives Matter intensiveerde vervolgens het debat over 
racistische beelden. Het Amsterdam Museum riep bezoekers op hun mening te 
geven over de toekomst van de koets. Die werd nog meer een ‘koloniaal object’ 
toen in september 2022 na natuurwetenschappelijk onderzoek vastgesteld 
werd dat het bladgoud afkomstig is uit Suriname. Toen had de koning de Gouden 
Koets inmiddels al ongeschikt verklaard voor ceremonieel gebruik. De Gouden Koets is exemplarisch voor de manier waarop de koloniale 
geschiedenis van nationale objecten lang ogenschijnlijk onzichtbaar kon blijven, 
nota bene in de publieke ruimte. De gecombineerde kracht van activisten én een 
museum dat besloot de koloniale aspecten van de koets zichtbaar te maken 
leidde tot intense maar genuanceerde gesprekken, nieuwe perspectieven, 
en uiteindelijk tot het besluit van de koning. Annemarie de Wildt (1956) is sinds 1995 conservator bij het Amsterdam 
Museum. Hier werkte ze onder meer mee aan de tentoonstelling over de 
Gouden Koets. Ze heeft ook meegewerkt aan de Gids Slavernijverleden  
Amsterdam.",besloten gouden koets restaureren blijven gebruiken black lives matter intensiveerde vervolgens debat racistische beelden amsterdam museum riep bezoekers mening geven toekomst koets koloniaal object september natuurwetenschappelijk vastgesteld bladgoud afkomstig suriname koning gouden koets inmiddels ongeschikt verklaard ceremonieel gouden koets exemplarisch manier waarop koloniale geschiedenis nationale objecten lang ogenschijnlijk onzichtbaar blijven nota bene publieke ruimte gecombineerde kracht activisten én museum besloot koloniale aspecten koets zichtbaar maken leidde intense genuanceerde gesprekken nieuwe perspectieven uiteindelijk besluit koning annemarie wildt conservator amsterdam museum werkte mee tentoonstelling gouden koets meegewerkt gids slavernijverleden amsterdam,0.5454195596409627,0.5527397999388017,0.4316730297503843,0.5527397999388017,Historical Slavery,0.007320240297839065,besloten gouden koets restaureren blijven gebruiken black lives matter intensiveerde vervolgens debat racistische beelden amsterdam museum riep bezoekers mening geven toekomst koets koloniaal object september natuurwetenschappelijk vastgesteld bladgoud afkomstig suriname koning gouden koets inmiddels ongeschikt verklaard ceremonieel gouden koets exemplarisch manier waarop koloniale geschiedenis nationale objecten lang ogenschijnlijk onzichtbaar blijven nota bene publieke ruimte gecombineerde kracht activisten én museum besloot koloniale aspecten koets zichtbaar maken leidde intense genuanceerde gesprekken nieuwe perspectieven uiteindelijk besluit koning annemarie wildt conservator amsterdam museum werkte mee tentoonstelling gouden koets meegewerkt gids slavernijverleden amsterdam,0,Colonialism,0.5725325,0.5725325,0.34856078,0.07890676,0.2239717,low,0.85493505
C:\Users\Home\policy-analysis\Slavery_text\ZWART_MANIFEST.45.txt,6c523f13:00001,10,"Amnesty, 
Nederlands Juristen Comité voor de Mensenrechten en Controle Alt Delete vinden dat etniciteit geen 
onderdeel mag zijn van een (geautomatiseerde) risicoprofiel. RODE LIJST  
Wij spreken niet meer van een zwarte lijst. De institiutioneel en maatschappelijke geaccepteerde ‘zwarte 
lijst’ heeft een negatieve connotatie met betrekking tot Zwarte mensen. In het Zwart Manifest gebruiken wij 
‘rode lijst’ om bijvoorbeeld organisaties in overtreding en koloniaal lesmateriaal en boeken te registreren. STATUUT VOOR HET KONINKRIJK DER NEDERLANDEN
Het Statuut voor het Koninkrijk der Nederlanden regelt de staatkundige relatie tussen Nederland, Ar-
uba, Curaçao en Sint Maarten. In het Statuut staat dat de landen zelfstandig hun eigen aangelegen-
heden behartigen. Samen verzorgen ze de koninkrijksaangelegenheden. Daarnaast geeft het Statuut 
regels voor onderlinge samenwerking, bijstand, overleg en staatsinrichting van de landen. Het Statuut 
kwam in 1954 tot stand. Sindsdien hebben de landen van het Koninkrijk een gelijkwaardige positie.",amnesty nederlands juristen comité mensenrechten controle alt delete vinden etniciteit mag geautomatiseerde risicoprofiel rode lijst spreken zwarte lijst institiutioneel maatschappelijke geaccepteerde zwarte lijst negatieve connotatie betrekking zwarte mensen zwart manifest gebruiken rode lijst bijvoorbeeld organisaties overtreding koloniaal lesmateriaal boeken registreren statuut koninkrijk nederlanden statuut koninkrijk nederlanden regelt staatkundige relatie nederland ar uba curaçao sint maarten statuut staat landen zelfstandig eigen aangelegen heden behartigen samen verzorgen koninkrijksaangelegenheden daarnaast geeft statuut regels onderlinge samenwerking bijstand overleg staatsinrichting landen statuut kwam stand sindsdien landen koninkrijk gelijkwaardige positie,0.5183421120588634,0.40068746231432134,0.516038837649366,0.5183421120588634,Colonialism,0.0023032744094974023,amnesty nederlands juristen comité mensenrechten controle alt delete vinden etniciteit mag geautomatiseerde risicoprofiel rode lijst spreken zwarte lijst institiutioneel maatschappelijke geaccepteerde zwarte lijst negatieve connotatie betrekking zwarte mensen zwart manifest gebruiken rode lijst bijvoorbeeld organisaties overtreding koloniaal lesmateriaal boeken registreren statuut koninkrijk nederlanden statuut koninkrijk nederlanden regelt staatkundige relatie nederland ar uba curaçao sint maarten statuut staat landen zelfstandig eigen aangelegen heden behartigen samen verzorgen koninkrijksaangelegenheden daarnaast geeft statuut regels onderlinge samenwerking bijstand overleg staatsinrichting landen statuut kwam stand sindsdien landen koninkrijk gelijkwaardige positie,0,Colonialism,0.5759267,0.5759267,0.0051459568,0.41892728,0.15699944,low,0.84814656
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.132.txt,e618728d:00002,10,"¶¶ 291-300. 88 E.g., Council of Europe Parliamentary Assembly, Written Declaration of 24 April 2001 No. 320 – Recognition 
of the Armenian Genocide, Doc. 9056 (2001), available at http://assembly.coe.int/nw/xml/XRef/X2H-Xref-
ViewHTML.asp?FileID=9280&lang=en; Resolution on a Political Solution to the Armenian Question, EUR. PARL. DOC. A2-33/87 (1987); European Parliament Resolution of 15 April 2015 on the Centenary of the Armenian 
genocide, EUR. PARL. DOC. 2015/2590(RSP) (2015).",e g council europe parliamentary assembly written declaration april recognition armenian genocide doc parl doc parl doc rsp,0.4862315858405766,0.38449959290868135,0.4246394591353576,0.4862315858405766,Colonialism,0.061592126705218964,e g council europe parliamentary assembly written declaration april recognition armenian genocide doc parl doc parl doc rsp,0,Colonialism,0.5778813,0.5778813,0.032971192,0.3891475,0.18873379,low,0.84423745
C:\Users\Home\policy-analysis\Slavery_text\ketenen van het verleden.101.txt,4f40e3d5:00001,10,"Een toegevoegde waarde zou alleen zijn gelegen in de erkenning dat slavenhandel en 
slavernij niet slechts in de hierboven weergegeven vormen strafbaar zijn gesteld, maar dat 
de kwalificatie ‘misdrijf tegen de menselijkheid’ met terugwerkende kracht geldt voor 
                                                        
76 Zie o.a. Arend H. Huussen, ‘The Dutch Constitution of 1798 and the Problem of Slavery’, Tijdschrift voor 
Rechtsgeschiedenis/Legal History Review 1999, vol. 67 nr. 1/2, p. 99-114 (p. 104: ‘The moral tension between 
personal freedom and owning slaves, which the Dutch citizen must have felt if he thought about the problem 
at all, is reflected in legal culture. (…) The colonial statute books bear witness to the intensive legislative 
involvement of the authorities with their slave-owning societies. Looking into the judical textbooks published in 
the Republic, however, one seldom finds any trace of slavery at all’); het themanummer van Acta Historica, 
gemaakt door Matthias van Rossum en Karwan Fatah-Black samen met Leidse geschiedenisstudenten waarin 
juridische bronnen centraal staan: ‘Amok in Batavia: Over Amok in Nederlands-Indische Rechtszaken’ (2014, 
vol. 3, nr.",toegevoegde waarde alleen gelegen erkenning slavenhandel slavernij slechts hierboven weergegeven vormen strafbaar gesteld kwalificatie misdrijf menselijkheid terugwerkende kracht geldt zie arend h nr p p looking judical textbooks published republic however one seldom finds trace slavery themanummer acta historica gemaakt matthias rossum karwan fatah black samen leidse geschiedenisstudenten waarin juridische bronnen centraal staan amok batavia amok nederlands indische rechtszaken vol nr,0.4957389863521263,0.5089740525896344,0.5478815337510206,0.5478815337510206,Modern Racism & Inequality,0.038907481161386204,toegevoegde waarde alleen gelegen erkenning slavenhandel slavernij slechts hierboven weergegeven vormen strafbaar gesteld kwalificatie misdrijf menselijkheid terugwerkende kracht geldt zie arend h nr p p looking judical textbooks published republic however one seldom finds trace slavery themanummer acta historica gemaakt matthias rossum karwan fatah black samen leidse geschiedenisstudenten waarin juridische bronnen centraal staan amok batavia amok nederlands indische rechtszaken vol nr,2,Modern Racism & Inequality,0.5786709,0.012912275,0.40841678,0.5786709,0.17025414,low,0.84265816
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.470.txt,0817b8e7:00004,10,"Sources on Slavery from 
the Indian Ocean World (Londen 2020). Rothberg, Michael, The Implicated Subject. Beyond 
Victims and Perpetrators (Stanford 2019). Rutgers, Wim, Het nulde hoofdstuk van de 
Antilliaanse literatuur. Koloniale poëzie in de 
Curaçaosche Courant (Oranjestad 1988). ◼ ◼◼  S
Said, Edward, Culture and Imperialism (New York 
1993). Salm, Harriët, ‘Het slavernijverleden drukt nog 
altijd een stempel op de samenleving, zegt 
organisator herdenking,’ Trouw (1 juli 2020). Scelle, G., La Traité négrière aux Indes de Castille 
(Parijs 1906). Scheurleer, Lunsingh, ‘De Stadhouderlijke 
verzamelingen,’ 150 Jaar Koninklijk Kabinet van 
Schilderijen, Koninklijke Bibliotheek, Koninklijk 
Penningkabinet (1967). Schreuder, Esther, Cupido en Sideron, Twee Moren 
aan het hof van Oranje (Amsterdam 2017).",rothberg michael implicated subject beyond victims perpetrators stanford rutgers wim nulde hoofdstuk antilliaanse literatuur koloniale poëzie curaçaosche courant oranjestad said edward culture imperialism new york salm harriët slavernijverleden drukt stempel samenleving zegt organisator herdenking trouw juli scelle g la traité négrière aux indes castille parijs scheurleer lunsingh stadhouderlijke verzamelingen koninklijk kabinet schilderijen koninklijke bibliotheek koninklijk penningkabinet schreuder esther cupido sideron twee moren hof oranje amsterdam,0.48716507487096117,0.43558188399019226,0.4539780278207748,0.48716507487096117,Colonialism,0.03318704705018638,rothberg michael implicated subject beyond victims perpetrators stanford rutgers wim nulde hoofdstuk antilliaanse literatuur koloniale poëzie curaçaosche courant oranjestad said edward culture imperialism new york salm harriët slavernijverleden drukt stempel samenleving zegt organisator herdenking trouw juli scelle g la traité négrière aux indes castille parijs scheurleer lunsingh stadhouderlijke verzamelingen koninklijk kabinet schilderijen koninklijke bibliotheek koninklijk penningkabinet schreuder esther cupido sideron twee moren hof oranje amsterdam,0,Colonialism,0.5800495,0.5800495,0.008171096,0.4117794,0.16827011,low,0.839901
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.442.txt,42380e20:00000,10,"— 442 —
— STAAT EN SLAVERNIJ —
op de maatschappelijke impact van onderzoek en het hebben van relevan­
te netwerken binnen diverse gemeenschappen zou ook mee kunnen 
wegen. In Nederland vraagt het tevens om een herziening van het perso­
neelsbeleid op universiteiten en onderzoeksinstituten om structurele ver­
anderingen in het personeelsbestand van docenten en onderzoekers te 
realiseren. Praktische obstakels tussen Nederland en de eilanden – zoals 
procedures voor het verkrijgen van reisbeurzen, visa en woonruimte – 
kunnen zoveel mogelijk worden weggenomen, bijvoorbeeld door het aan­
stellen van functionarissen die hierbij kunnen ondersteunen. Ook deze 
aspecten ­kunnen we beschouwen als een lange en ongewenste doorwer­
king van het slavernijverleden en koloniale slavernijverleden. Inzicht in de slavernijgeschiedenis in al zijn diversiteit kan 
­aanknopingspunten bieden voor een beter begrip van de veelomvattend­
heid en vergaande doorwerking van het koloniale slavernijverleden. Door 
ruimte te bieden voor verdieping en aan uiteenlopende perspectieven kan 
een vruchtbare grond ontstaan voor dialoog en wederzijds begrip. In Staat 
en slavernij pleiten de auteurs voor het doen van onderzoek dat gebaseerd 
is op nauwe samenwerking tussen universitaire en andere onderzoeks- en 
kennisinstituten, archieven, musea, erfgoedinstellingen en organisaties 
van nazaten. Als vervolg op Staat en slavernij zal later een onderzoeks­
agenda gepubliceerd worden. Alleen door minder gefragmenteerd en ad 
hoc te werk te gaan, kan een ambitieuze kennisagenda tot stand komen, 
niet alleen voor bewustwording en kennisdeling, maar ook voor nieuw 
fundamenteel wetenschappelijk onderzoek. Daarbij gaat het om langduri­
ge onderzoeken op verschillende terreinen en vanuit verschillende disci­
plines.",staat slavernij maatschappelijke impact relevan netwerken diverse gemeenschappen mee wegen nederland vraagt tevens herziening perso neelsbeleid universiteiten onderzoeksinstituten structurele ver anderingen personeelsbestand docenten onderzoekers realiseren praktische obstakels nederland eilanden procedures verkrijgen reisbeurzen visa woonruimte zoveel mogelijk weggenomen bijvoorbeeld stellen functionarissen hierbij ondersteunen aspecten beschouwen lange ongewenste doorwer king slavernijverleden koloniale slavernijverleden inzicht slavernijgeschiedenis diversiteit aanknopingspunten bieden beter begrip veelomvattend heid vergaande doorwerking koloniale slavernijverleden ruimte bieden verdieping uiteenlopende perspectieven vruchtbare grond ontstaan dialoog wederzijds begrip staat slavernij pleiten auteurs gebaseerd nauwe samenwerking universitaire onderzoeks kennisinstituten archieven musea erfgoedinstellingen organisaties nazaten vervolg staat slavernij later onderzoeks agenda gepubliceerd alleen gefragmenteerd ad hoc werk gaan ambitieuze kennisagenda stand komen alleen bewustwording kennisdeling nieuw fundamenteel wetenschappelijk daarbij gaat langduri onderzoeken verschillende terreinen vanuit verschillende disci plines,0.46304159137317974,0.4831679522464129,0.4218044780110732,0.4831679522464129,Historical Slavery,0.020126360873233162,staat slavernij maatschappelijke impact relevan netwerken diverse gemeenschappen mee wegen nederland vraagt tevens herziening perso neelsbeleid universiteiten onderzoeksinstituten structurele ver anderingen personeelsbestand docenten onderzoekers realiseren praktische obstakels nederland eilanden procedures verkrijgen reisbeurzen visa woonruimte zoveel mogelijk weggenomen bijvoorbeeld stellen functionarissen hierbij ondersteunen aspecten beschouwen lange ongewenste doorwer king slavernijverleden koloniale slavernijverleden inzicht slavernijgeschiedenis diversiteit aanknopingspunten bieden beter begrip veelomvattend heid vergaande doorwerking koloniale slavernijverleden ruimte bieden verdieping uiteenlopende perspectieven vruchtbare grond ontstaan dialoog wederzijds begrip staat slavernij pleiten auteurs gebaseerd nauwe samenwerking universitaire onderzoeks kennisinstituten archieven musea erfgoedinstellingen organisaties nazaten vervolg staat slavernij later onderzoeks agenda gepubliceerd alleen gefragmenteerd ad hoc werk gaan ambitieuze kennisagenda stand komen alleen bewustwording kennisdeling nieuw fundamenteel wetenschappelijk daarbij gaat langduri onderzoeken verschillende terreinen vanuit verschillende disci plines,1,Historical Slavery,0.58040696,0.09518761,0.58040696,0.3244054,0.25600156,low,0.8391861
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.468.txt,e901a1fa:00000,10,"— 468 —
— STAAT EN SLAVERNIJ —
en het apostolaat der Moravische Broeders in 
Suriname 1735-1863 (Paramaribo 1956). Linde, Johan M. van der, Surinaamse suikerheren en 
hun kerk (Wageningen 1966). Linde, Johan M. van der, Jan Willem Kals 1700-1781. Leraar der hervormden, advocaat van indiaan en 
neger (Kampen 1987). Lurvink, Karin, ‘The Insurance of Mass Murder. The Development of Slave Life Insurance 
Policies of Dutch Private Slave Ships, 1720–
1780,’ Enterprise & Society 21:1 (2020) 210-238. Lyna, D. en L.",staat slavernij apostolaat moravische broeders suriname paramaribo linde johan surinaamse suikerheren kerk wageningen linde johan jan willem kals leraar hervormden advocaat indiaan neger kampen lurvink karin insurance mass murder lyna l,0.5434840322582979,0.4971409332022462,0.4858329657467378,0.5434840322582979,Colonialism,0.04634309905605166,staat slavernij apostolaat moravische broeders suriname paramaribo linde johan surinaamse suikerheren kerk wageningen linde johan jan willem kals leraar hervormden advocaat indiaan neger kampen lurvink karin insurance mass murder lyna l,2,Modern Racism & Inequality,0.5806569,0.366286,0.053057164,0.5806569,0.21437088,low,0.8386862
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.472.txt,f36b9966:00001,10,"◼ ◼◼  W
Wekker, Gloria, White Innocence. Paradoxes of 
Colonialism and Race (Londen 2016). Wickramasinghe, N., Slave in a Palanquin. Colonial 
Servitude and Resistance in Sri Lanka (New York 2020). Wijntuin, Peggy, interview met de auteur, 4 
november 2022, Rotterdam. Williams, Eric, Capitalism and slavery (Chapel Hill 
1944). Wilschut, Arie e.a., Forum. Bovenbouw havo 
(Groningen 2019). Winkels, W.E.H., Publicatiën en verordeningen 
betrekkelijk Surinam, res. 26 november 1749 
(Paramaribo 1816).",w wekker gloria white innocence paradoxes colonialism race londen wickramasinghe n slave palanquin colonial servitude resistance sri lanka new york wijntuin peggy interview auteur november rotterdam williams eric capitalism slavery chapel hill wilschut arie e forum bovenbouw havo groningen winkels w e h publicatiën verordeningen betrekkelijk surinam res november paramaribo,0.5042587200933657,0.4211570406411062,0.4544129453639008,0.5042587200933657,Colonialism,0.04984577472946489,w wekker gloria white innocence paradoxes colonialism race londen wickramasinghe n slave palanquin colonial servitude resistance sri lanka new york wijntuin peggy interview auteur november rotterdam williams eric capitalism slavery chapel hill wilschut arie e forum bovenbouw havo groningen winkels w e h publicatiën verordeningen betrekkelijk surinam res november paramaribo,2,Modern Racism & Inequality,0.5812616,0.41161025,0.007128227,0.5812616,0.16965133,low,0.83747685
