filename,filepath,document_type,year,chunk_num,chunk_text,topic,confidence,cosine,cosine_weighted,chunk_5w_len,label,pred_label,true_topic,x,y
13-economische-zaken.91.txt,Policyarchive_text\jaarverslagen\2015\13-economische-zaken\13-economische-zaken.91.txt,2015,13-economische-zaken,0,"Kennisontwikkeling en innovatie ( 16.4 ) De hogere ontvangsten van € 9,6 mln door een hoger dan oorspronkelijk geraamd bedrag aan rente en aflossing Dienst Landbouwkundig Onderzoek ( € 1,5 mln ) en een van het Ministerie van Buitenlandse Zaken ontvangen bedrag van € 8 mln , waarvan € 6,6 mln voor een project om landbouwontwikkeling in Afghanistan te bevorderen en € 1 mln voor de uitvoering van het « Food Security Embassy Support Program » . Dit programma is erop gericht om Nederlandse ambassades hulp te bieden voor de implementatie van projecten op het gebied van voedselzekerheid . Borgen voedselzekerheid en internationaal en Europees landbouwbeleid ( 16.5 ) De lagere ontvangsten van € 1,9 mln doordat : • Uit de interne begrotingsreserve apurement is € 27,9 mln onttrokken is voor betalingen van correcties die door de Europese Commissie zijn opgelegd ( zie subsidies/apurement ) . • De ontvangsten landbouwheffingen € 31,0 mln lager uit vallen door minder invoer van landbouwproducten uit derde landen dan voorzien . • Eind 2012 een subsidie is verstrekt aan de Wereldbank ten behoeve van de organisatie van de internationale conferentie rond de Global Partnership on Oceans . Omdat in de loop van 2013 is besloten om de conferentie in Den Haag plaats te laten vinden , heeft het Ministerie van EZ de organisatie op zich genomen . Het teveel betaalde voorschot aan de Wereldbank is teruggevorderd in 2014 ( € 1,8 mln ) . • Er is sprake van lagere ontvangsten op diverse posten zoals « vervallen waarborgen » van in totaal € 0,5 mln. Tweede Kamer , vergaderjaar 2014–2015 , 34 200 XIII , nr. 1 90 De beleidsartikelen",Everyday Racism & Modern Racial Inequality,0.6046027,0.0586352729855949,0.0475896988234949,326,2,Everyday Racism & Modern Racial Inequality,Everyday Racism & Modern Racial Inequality,59.044582,-9.753014
13-economische-zaken.81.txt,Policyarchive_text\jaarverslagen\2015\13-economische-zaken\13-economische-zaken.81.txt,2015,13-economische-zaken,1,"voorkomen ervan ( preventie ) en in het tijdig opsporen ervan via gerichte monitoringsonderzoeken . Deze inspanningen bewezen onder andere hun waarde bij de snelle detectie en bestrijding van uitbraken van hoogpa- thogene aviaire influenza ( AI , vogelgriep ) in 2014 . Voor de ziekte klassieke varkenspest is een aanvraag voor de vrijstatus bij de OIE ingediend . In 2014 is verder geïnvesteerd in de overname van taken van PBO ’s op het gebied van monitoring , preventie en bestrijding van bepaalde dierziekten . Daarnaast is in 2014 onderzoek gedaan naar de verdere uitwerking van de Intentieverklaring fytosanitaire preventie . Crisisorganisatie en -management Naast de hierboven genoemde inspanningen op het gebied van preven- tieve diergezondheid , monitoring , early warning en bewaking fytosani- taire en veterinaire veiligheid is in 2014 geïnvesteerd in de voorbereiding op een omvangrijke dierziekte oefening . De oefening heeft door het uitbreken van Vogelgriep niet plaats kunnen vinden en is om die reden verschoven naar 2015 . Tevens is geïnvesteerd in het opstellen/updaten van beleidsdraaiboeken dierziektes en voedselveiligheid . Indicator Referentie- waarde Peildatum Raming 2014 Realisatie 2014 Bron EU-OIE vrije status 7 2009 7 7 EU en OIE Tweede Kamer , vergaderjaar 2014–2015 , 34 200 XIII , nr. 1 80 De beleidsartikelen",Dehumanization & Scientific Racism,0.9602241,0.0530394835305436,0.049970971052974,251,1,Everyday Racism & Modern Racial Inequality,Dehumanization & Scientific Racism,42.121822,21.47963
13-economische-zaken.88.txt,Policyarchive_text\jaarverslagen\2015\13-economische-zaken\13-economische-zaken.88.txt,2015,13-economische-zaken,1,"voor de bijdrage aan de stichting Q-support in het kader van de gevolgen van de Q-koorts ( – € 0,8 mln ) . Kennisontwikkeling en innovatie ( 16.4 ) De € 9,2 mln hogere uitgavenrealisatie op Kennisontwikkeling en Innovatie ( 16.4 ) betreft additionele projectbudgetten ten behoeve van de DLO-onderzoeksprogrammering . Hiervan betreft € 7,6 mln. Voedselzeker- heidsprojecten via Buitenlandse zaken/Ontwikkelingsamenwerking waarvan € 6,6 mln. voor een project in Afghanistan . Een ander omvangrijk programma was Programmatische aanpak Stikstof ( € 1,5 mln ) . Borgen voedselzekerheid en internationaal en Europees landbouwbeleid ( 16.5 ) De hogere uitgaven van € 2,5 mln op dit onderdeel houden voor € 1,6 mln verband met de organisatie door EZ van de internationale conferentie rond de Global Partnership on Oceans ( GPO ) . Ook zijn meeruitgaven gedaan van € 0,7 mln voor het project « access to seeds » . Hiervoor heeft het Ministerie van Buitenlandse Zaken een bijdrage geleverd . Bijdragen aan ZBO ’ s/RWT ’s Medebewind productschappen ( 16.5 ) De lagere uitgaven van € 25 mln houden onder andere verband met het volgende : • De kosten van de uitvoering van publieke taken zijn € 9,5 mln lager uitgevallen . Tweede Kamer , vergaderjaar 2014–2015 , 34 200 XIII , nr. 1 87 De beleidsartikelen",Everyday Racism & Modern Racial Inequality,0.6616228,0.0514650235465665,0.0492399332248603,259,2,Everyday Racism & Modern Racial Inequality,Everyday Racism & Modern Racial Inequality,59.115307,-9.863554
13-economische-zaken.96.txt,Policyarchive_text\jaarverslagen\2015\13-economische-zaken\13-economische-zaken.96.txt,2015,13-economische-zaken,0,"betrof deels verplichtingen die in 2013 ( ten behoeve van 2014 ) nog niet vastgelegd konden worden en verplichtingen ten behoeve van de bekostiging 2015 . De bekostiging viel hoger uit als gevolg van stijging bij zowel het aantal bekostigde onderwijsdeelnemers als de vergoedingen per deelnemer . Er werden € 3 mln minder subsidies verplicht door beëindiging van de groene plus subsidies . Verplichtingen voor subsidies met uitgaven 2014 waren al grotendeels meerjarig in voorgaande jaren aangegaan . Vanwege het wegvallen van de groene plus subsidies ingaande 2016 werden er in beperktere mate nieuwe verplichtingen aangegaan . Toelichting op de uitgaven Bekostiging De € 5,0 mln hogere uitgavenrealisatie op de bekostiging HBO-groen heeft de volgende oorzaken : • € 4,2 mln is een gevolg van aanpassing van de OCW-conforme vergoedingen per deelnemer . Hiervan kon € 0,2 mln gedekt worden uit de toegevoegde reguliere loonbijstelling . Voor het overige is gedekt uit andere begrotingsonderdelen van EZ . • € 0,8 mln vanwege stijgende deelnemersaantallen die nog niet meerjarig in de budgetten waren verwerkt . De middelen zijn toege- voegd uit andere begrotingsonderdelen van EZ . De € 4,3 mln hogere uitgavenrealisatie op de bekostiging van MBO-groen heeft de volgende oorzaken : • € 2,1 mln is een gevolg van OCW-conforme loonbijstelling en compensatie voor de niet toegekende prijsbiistelling 2013 . Voor € 0,3 mln kon dit gedekt worden uit reguliere loonbijstelling . Voor het overige is het gedekt uit andere begrotingsonderdelen van EZ . • € 0,4 mln vanwege de OCW-volgende maatregel centrale en uniforme toetsing waarvoor via OCW middelen Regeerakkoord zijn ontvangen . • € 1,8 mln vanwege nog niet in de budgetten verwerkte eerder ontstane tekorten . Die middelen zijn toegevoegd uit andere begro- tingsonderdelen van EZ . De € 7 mln hogere uitgavenrealisatie op de bekostiging van",Reparations & Justice,0.68739855,0.0544175303154581,0.0284605896689441,357,4,Reparations & Justice,Reparations & Justice,-22.974533,2.0500894
15-sociale-zaken-en-werkgelegenheid.10.txt,Policyarchive_text\jaarverslagen\2015\15-sociale-zaken-en-werkgelegenheid\15-sociale-zaken-en-werkgelegenheid.10.txt,2015,15-sociale-zaken-en-werkgelegenheid,0,"Voor alle wetten is de gepercipieerde detectiekans toegenomen . Dat hangt samen met een verbeterde vraagstelling . In het onderzoek « kennis der verplichtingen en detectiekans 2014 » zijn meer verplichtingen dan in 2013 uitgevraagd . Dit kan een verklaring zijn voor de afname van de kennis van de verplichtingen bij enkele wetten . Controleverklaring en accountantscontrole In het kader van de wettelijke controletaak geeft de Auditdienst Rijk ( ADR ) jaarlijks een controleverklaring af bij het departementale jaarverslag . Daarnaast heeft de auditdienst een wettelijke taak om zowel de totstand- koming van de niet-financiële informatie als het gevoerde financiële en materiële beheer en de daartoe bijgehouden administraties te onder- zoeken . Over de belangrijkste bevindingen van deze onderzoeken en van eventuele onderzoeken naar overige aspecten van de bedrijfsvoering brengt de ADR verslag uit in het jaarlijkse samenvattende auditrapport . Deze bevindingen vallen niet onder de reikwijdte van de controlever- klaring . Evenmin vallen de premiegefinancierde sociale zekerheidsuit- gaven onder de reikwijdte van de controleverklaring . De zelfstandige bestuursorganen ( ZBO ’s ) leggen zelfstandig verant- woording af over de rechtmatigheid van de sociale zekerheidsuitgaven ( begrotings- en premiegefinancierd ) . Motie Schouw In juni 2011 is de motie Schouw ingediend en aangenomen . Deze motie zorgt er voor dat de landenspecifieke aanbevelingen van de Europese Commissie op grond van de nationale hervormingsprogramma ’s een eigenstandige plaats krijgen in de departementale begrotingen en jaarverslagen . In de paragraaf beleidsprioriteiten wordt ingegaan op de uitwerking van de aanbevelingen . Tweede Kamer , vergaderjaar 2014–2015 , 34 200 XV , nr. 1 9","Remembrance, Heritage & Education",0.7669357,0.0546211595847265,0.0675792285041387,335,3,Everyday Racism & Modern Racial Inequality,"Remembrance, Heritage & Education",7.8489056,-9.6414385
15-sociale-zaken-en-werkgelegenheid.102.txt,Policyarchive_text\jaarverslagen\2015\15-sociale-zaken-en-werkgelegenheid\15-sociale-zaken-en-werkgelegenheid.102.txt,2015,15-sociale-zaken-en-werkgelegenheid,0,"met de eigenaar en de opdrachtgevers zullen de overige aanbevelingen ter hand worden genomen . Caribisch Nederland Op grond van de audit van de ADR van november 2014 kan worden geconcludeerd dat het financieel beheer op onderdelen nog verdere verbetering behoeft . De audit wees onder meer uit dat de applicatie voor de Wet ziekteverzekering BES en de Wet ongevallenverzekeringen BES niet geheel accuraat werkt . Dit probleem is onder de aandacht gebracht van de leverancier . Totdat een oplossing gevonden is , worden eventuele fouten handmatig hersteld . Ook op andere punten van het financieel beheer zijn maatregelen ter verbetering in voorbereiding . Audit Committee ( AC ) Het AC heeft zich in 2014 allereerst gericht op risicomanagement en het borgen van de kwaliteit van de bedrijfsvoering van SZW . Naar aanleiding van het jaarverslag 2013 is in maart gesproken over het auditrapport 2013 van de ADR en over het auditplan voor 2014 . In elk volgend AC heeft de ADR gerapporteerd over de voortgang van het auditplan en is het AC geïnformeerd over de lopende onderzoeken van de AR . Daarnaast heeft het AC eind 2013 zijn functioneren geëvalueerd . Naar aanleiding daarvan is besloten dat het AC de focus verbreedt naar de gehele wijze van besturing en bedrijfsvoering van het departement , inclusief de keten van beleid , uitvoering en toezicht . In 2014 is gestart met het bespreken van inhoudelijke gespreksthema ’s , waarbij het AC een kritische zijlichtfunctie vervult ten aanzien van risico ’s en sturingsvraagstukken in het brede domein van sociale zaken en werkgelegenheid . Tweede Kamer , vergaderjaar 2014–2015 , 34 200 XV , nr. 1 101","Remembrance, Heritage & Education",0.6836276,0.0716653495777219,0.0939750752626023,319,3,Everyday Racism & Modern Racial Inequality,"Remembrance, Heritage & Education",10.09427,4.2122426
15-sociale-zaken-en-werkgelegenheid.106.txt,Policyarchive_text\jaarverslagen\2015\15-sociale-zaken-en-werkgelegenheid\15-sociale-zaken-en-werkgelegenheid.106.txt,2015,15-sociale-zaken-en-werkgelegenheid,0,"• Regeling Tegemoetkoming Adoptiekosten ( RTA ) voor het Ministerie van V&J. Vanaf 2015 wordt deze regeling niet meer door het AGSZW uitgevoerd ; • Wet Inburgering ( WI ) voor het Ministerie van SZW : afrondende werkzaamheden . Waarderingsgrondslagen Het AGSZW volgt bij de opstelling van de financiële verantwoordingen de waarderingsgrondslagen zoals die zijn opgenomen in de Comptabili- teitswet 2001 en daarmee samenhangende regelingen , waaronder de Regeling Agentschappen 50 . Deze regeling geeft aan dat ( met enkele uitzonderingen ) de jaarrekening moet zijn gebaseerd op titel 9 van Boek 2 van het Burgerlijk Wetboek en de Richtlijnen van de Jaarverslagleggeving . De waardering van de activa en passiva is tegen nominale waarden , tenzij anders vermeld . Tabel 9.1 Staat van baten en lasten AGSZW 2014 ( x € 1.000 ) ( 1 ) ( 2 ) ( 3 ) ( 4)=(3)-(2 ) ( 5 ) Ontwerp begroting 2014 1esuppl . begroting 2014 Realisatie 2014 Verschil Realisatie 2013 Baten Omzet moederdepartement 15.020 18.877 16.883 – 1.994 19.914 Omzet overige departementen 110 2.696 2.575 – 121 615 Rentebaten – – 21 21 5 Vrijval voorzieningen – – 284 284 117 Bijzondere baten – – – – – Totaal baten 15.1301 21.573 19.763 – 1.810 20.651 Lasten Apparaatskosten • personele kosten 10.5201 12.566 12.441 – 125 11.077 waarvan eigen personeel 9.7201 10.045 9.650 – 395 8.469 waarvan externe inhuur 800 2.521 2.791 270 2.608 • materiële kosten 4.100 7.368 6.650 – 718 8.686 waarvan apparaat ICT 800 1.578 1.508 – 70 1.869 waarvan bijdrage aan SSO ’s 400 1.112 963 – 149 989 waarvan overige materiële kosten 2.900 4.678 4.179 – 499 5.828 Afschrijvingskosten • immaterieel 500 1.636 1.358 – 278 958 • materieel 10 3 4 1 16 Overige lasten – – – – – Totaal lasten 15.1301",Reparations & Justice,0.73452055,0.0767834977158008,0.0603115389212564,343,4,Reparations & Justice,Reparations & Justice,-10.611431,-27.82475
13-economische-zaken.99.txt,Policyarchive_text\jaarverslagen\2015\13-economische-zaken\13-economische-zaken.99.txt,2015,13-economische-zaken,0,"18 Natuur en regio Algemene doelstelling Een concurrerende ruimtelijk-economische structuur , een veelzijdige natuur en een wederzijdse versterking van ecologie en economie . De rijksoverheid werkt aan een versterking van de ruimtelijk-economische condities voor bedrijven . Het Rijk wil samen met bedrijfsleven , medeover- heden , kennisinstellingen en andere stakeholders sterke punten van Nederland uitbouwen gericht op een goede concurrentiepositie . Daarbij richt het beleid zich in het bijzonder op mainports , brainports en green- ports en valleys . Het gaat daarbij om het gericht versterken van zowel fysieke als niet fysieke aspecten , zoals ( grensoverschrijdende ) samen- werking tussen bedrijven en kennisinstellingen , alsmede campussen en onderzoeksinfrastructuur . Verder wordt de regionale kant van ruimtelijke clusters verbonden aan Topsectoren en gewerkt aan wederzijdse versterking van beide . Natuur , de biodiversiteit in het bijzonder , is essentieel voor een gezonde leefomgeving en heeft een grote economische waarde ; zij levert grond- stoffen , zuivert lucht en water , biedt ruimte voor recreatie/toerisme en wateropvang en is een van de aspecten van het vestigingsklimaat voor ( internationale ) bedrijven . Voor het behoud van de biodiversiteit zijn hiertoe door het Rijk gemaakte Europese ( onder andere Vogelrichtlijn en Habitatrichtlijn ) en internationale afspraken leidend . Een duurzame verbinding tussen economie en ecologie is essentieel om het niveau van welvaart en welzijn ook in de toekomst veilig te stellen . Ook bij bedrijven groeit het besef dat een echt duurzame ontwikkeling de enige weg vooruit is . Het Kabinet heeft in het regeerakkoord de ambitie uitgesproken om de Nederlandse natuur verder te versterken door middel van een grotere robuuste EHS ten opzichte van de eerdere herijkte EHS , natuur meer te integreren met andere maatschappelijke belangen en meer ruimte en ondersteuning te bieden aan ondernemerschap en initiatieven van burgers en",Dehumanization & Scientific Racism,0.87688506,0.0812010302024307,0.048101733701849,362,1,Everyday Racism & Modern Racial Inequality,Dehumanization & Scientific Racism,44.290333,-6.5444527
15-sociale-zaken-en-werkgelegenheid.108.txt,Policyarchive_text\jaarverslagen\2015\15-sociale-zaken-en-werkgelegenheid\15-sociale-zaken-en-werkgelegenheid.108.txt,2015,15-sociale-zaken-en-werkgelegenheid,0,"• Lagere automatiseringskosten . Dit komt door het lagere aantal medewerkers en doordat de prijsstijging lager was dan waarmee in de begroting rekening is gehouden ; • Meevallers bij de inschatting van nog inzake 2013 te betalen kosten . Afschrijvingskosten , materieel en immaterieel De afschrijvingskosten hebben betrekking op investeringen in het ontwikkelen van software en aanschaffingen van hard- en software . In de immateriële afschrijvingskosten zijn begrepen de afschrijvingen op de investeringen in de ontwikkeling van een nieuw case management system ( DIANE ) . De afschrijvingskosten zijn € 0,3 miljoen lager dan begroot . Dit wordt met name veroorzaakt doordat een deel van de voorbereidende werkzaamheden in DIANE voor de nieuw uit te voeren regelingen ( ESF 2014–2020 en EMVF 2014–2020 ) niet in 2014 zijn uitgevoerd , maar zijn doorgeschoven naar 2015 . Saldo van baten en lasten Eind 2014 resteert een negatief saldo van baten en lasten van € 0,7 miljoen . Dat komt met name doordat de eigenaar na indiening van de ontwerpbegroting besloot om € 0,9 miljoen van het eigen vermogen in te zetten voor het verlagen van de tarieven . Bij de 2e suppletoire begroting is deze tariefsverlaging verwerkt en is op basis van de offertes een verlies van € 0,8 miljoen begroot . Het gerealiseerde verlies is € 0,1 miljoen kleiner . Het verlies wordt in mindering gebracht op het eigen vermogen per 1 januari 2015 . Ter dekking van dit verlies is bij de 2esuppletoire begroting een onttrekking uit het eigen vermogen voorzien , maar deze is in 2014 niet als baat opgenomen . In het vervolg zal dat wel gebeuren , zodat de staat van baten en lasten sluitend is . Balans AGSZW Tabel 9.2 Balans AGSZW per 31 december 2014 ( x € 1.000 ) Balans 2014 Balans 2013",Dehumanization & Scientific Racism,0.48767698,0.0565452776193788,0.025661127578527,339,1,Everyday Racism & Modern Racial Inequality,Dehumanization & Scientific Racism,-13.859396,-25.551998
15-sociale-zaken-en-werkgelegenheid.109.txt,Policyarchive_text\jaarverslagen\2015\15-sociale-zaken-en-werkgelegenheid\15-sociale-zaken-en-werkgelegenheid.109.txt,2015,15-sociale-zaken-en-werkgelegenheid,0,"Eigen vermogen Het eigen vermogen per 1 januari 2015 , na verwerking van het onverdeeld resultaat 2014 , bedraagt € 1,0 miljoen . Het maximaal toegestane vermogen van AGSZW ( 5% van de gemiddelde omzet van de laatste drie jaren ) bedraagt eveneens € 1,0 miljoen . Kengetallen AGSZW in verband met verbetering van de doelma- tigheid Het streven naar grotere doelmatigheid is de hoofddoelstelling van elke baten-lastendienst . Voor het AGSZW betekent dit het streven naar betere prestaties , bij optimaal gebruik van de ingezette middelen . Tabel 9.3 Overzicht doelmatigheidsindicatoren AGSZW 2014 Realisatie 2011 Realisatie 2012 Realisatie 2013 Realisatie 2014 Ontwerp- begroting 20141 Generieke doelmatigheidsindicatoren Uurtarieven ( 1 ) Integraal kostentarief p.uur ( voorcalculatorisch ) ( € ) 89,23 87,69 89,58 90,93 91,40 Index ten opzichte van 2011 ( 2011=100 ) 100,0 98,3 100,4 101,9 102,4 Index reëel uurtarief tov 2011 ( gecorrigeerd voor inflatie ) 100,0 95,9 95,6 96,1 96,6 Omzet ( 2 ) Totale omzet in € 1.000 25.379 22.632 20.529 19.458 21.573 Omzet Europese : nationale regelingen 87:13 94:6 92:8 86:14 86:14 Omzet producten- : urenregelingen 89:11 87:13 79:21 54:46 52:48 fte-totaal 158,5 148,8 133,1 152,0 165,6 Omzet per fte ( € ) ( 3 ) 160.140 152.127 154.284 127.979 130.290 Productiviteit : Declarabiliteit ( gedeclareerde/beschikbare uren ) ( % ) 71,2 71,7 70,9 70,4 73,0 Ziekteverzuim ( totaal incl.langdurig ) ( % ) 4,5 1,9 3,8 3,2 2,5 Klanttevredenheid : algemeen oordeel enquête nb 6,8 nb nb 7,2 Beroepsprocedures : % bezwaarprocedures geheel gegrond ( 4 ) 14 54 32 28 5 % bezwaarprocedures deels gegrond 5 2 3 7 15 % beschikkingen die leiden tot beroepsprocedure – – 0,3 1,5 0,5 % beroepsprocedures geheel of deels gegrond 38 20 11 13 20 Tijdigheid beschikken en betalen : % tijdige beschikkingen ( 5 )",Reparations & Justice,0.888917,0.0544915145079877,0.0296122873613718,358,4,Everyday Racism & Modern Racial Inequality,Reparations & Justice,0.3143327,-34.547726
15-sociale-zaken-en-werkgelegenheid.101.txt,Policyarchive_text\jaarverslagen\2015\15-sociale-zaken-en-werkgelegenheid\15-sociale-zaken-en-werkgelegenheid.101.txt,2015,15-sociale-zaken-en-werkgelegenheid,0,"Voor dit project Continue Screening Kinderopvang fase 2 is een privacy impact assessment ( PIA ) uitgevoerd met behulp van het toetsmodel privacy impact assessment Rijksdienst . Tevens is onder begeleiding van de ADR een risicoanalyse uitgevoerd . De resultaten zijn door directie Kinderopvang van SZW verwerkt in het wetsvoorstel personenregister kinderopvang en peuterspeelzalen en hebben een verdere doorwerking in de afspraken met CIBG over de realisatie van het personenregister en het toekomstig beheer . Betaalgedrag De tijdigheid van betalingen ( binnen 30 dagen ) is in 2014 stabiel gebleven op 97% , gemeten op basis van de ontvangstdatum . Het hoge percentage tijdige betalingen is mede bereikt doordat kleine facturen in een versnelde procedure worden betaald ( verlicht betalen ) . De controle vindt dan achteraf steekproefsgewijs plaats . Begin 2014 is geconstateerd dat de daarvoor gehanteerde werkwijze niet volledig voldoet aan de regelgeving doordat niet in alle gevallen een individuele prestatieverklaring is verstrekt . SZW heeft daarop een risicoanalyse uitgevoerd op basis waarvan de inschatting is gemaakt dat SZW met de gekozen werkwijze een acceptabel risico loopt en de extra inspanningen om dit risico te verminderen daar niet tegen opwegen . Hierover heeft afstemming met het Ministerie van Financiën plaatsge- vonden . Bij de weging van het risico heeft ook een rol gespeeld dat het Ministerie van Financiën een wijziging van de regelgeving in voorbe- reiding heeft . Consequentie van de gemaakte keuze is dat de betalingen op deze facturen voor een bedrag van € 3 miljoen onrechtmatig zijn ( 1,5% van het totaalbedrag van alle betalingen op facturen ) . Informatiebeveiliging In 2014 is veel tijd en aandacht besteed aan het verder verbeteren van de informatiebeveiliging , mede op basis van de Baseline Informatiebevei- liging Rijksdienst ( BIR ) . Op projectmatige basis is een inventarisatie gemaakt",Dehumanization & Scientific Racism,0.49338007,0.0599645285218775,0.0424269670998593,363,1,Everyday Racism & Modern Racial Inequality,Dehumanization & Scientific Racism,6.5394936,-1.7006096
15-sociale-zaken-en-werkgelegenheid.101.txt,Policyarchive_text\jaarverslagen\2015\15-sociale-zaken-en-werkgelegenheid\15-sociale-zaken-en-werkgelegenheid.101.txt,2015,15-sociale-zaken-en-werkgelegenheid,1,"van de informatieverwerkende systemen en onderwerpen waar nog aanvullende maatregelen noodzakelijk zijn . Waar mogelijk zijn deze aanvullende maatregelen genomen . In 2015 moeten verantwoordelijke lijnmanagers zorgdragen voor verdere implementatie van de BIR en tevens de bijbehorende activiteiten als reguliere acties op nemen in de PDCA-cyclus . Daarnaast zijn in 2014 workshops en lezingen verzorgd voor medewerkers om het beveiligingsbewustzijn te versterken . Het geactualiseerde informatiebeveiligingsbeleid is vastgesteld door de SG . Subsidiebeheer SZW maakt indien nodig gebruik van subsidies . Het beheer is over het algemeen op orde . Er zijn in 2014 bevindingen die aanleiding zijn voor scherpe aandacht voor subsidiebeheer in 2015 . Het betreft onder andere het naleven van regels omtrent voorschotten en volledigheid van dossiers . Agentschap SZW ( AGSZW ) In 2014 is AGSZW doorgelicht in het kader van de Regeling Agent- schappen . AGSZW herkent zich in het rapport en de daarin opgenomen aanbevelingen . AGSZW heeft met tevredenheid kennisgenomen van de constatering dat zij zowel binnen als buiten SZW een goede naam heeft , kostenbewust is en nadrukkelijk heeft bijgedragen aan een rechtmatige uitvoering van ESF . Uit de inmiddels vastgestelde Tarievennota 2015 blijkt dat AGSZW een aantal aanbevelingen al heeft overgenomen . In overleg Tweede Kamer , vergaderjaar 2014–2015 , 34 200 XV , nr. 1 100","Remembrance, Heritage & Education",0.74320537,0.06,0.0778308806354244,267,3,Everyday Racism & Modern Racial Inequality,"Remembrance, Heritage & Education",10.588366,1.24883
15-sociale-zaken-en-werkgelegenheid.100.txt,Policyarchive_text\jaarverslagen\2015\15-sociale-zaken-en-werkgelegenheid\15-sociale-zaken-en-werkgelegenheid.100.txt,2015,15-sociale-zaken-en-werkgelegenheid,0,"Invoering van trekkingsrechten PGB door de SVB Door problemen bij de invoering van de trekkingsrechten voor het Persoonsgebonden Budget ( PGB ) is er maatschappelijke onrust en onzekerheid ontstaan bij cliënten en zorgverleners en zijn er risico ’s voor de rechtmatigheid van de betalingen . De problemen zijn nog niet ( structureel ) opgelost . De AR merkt dit aan als onvolkomenheid in relatie tot de rol van SZW als eigenaar van de SVB . Het PGB wordt uitgevoerd door de Sociale Verzekeringsbank ( SVB ) , een ZBO waarvan de Minister van SZW de eigenaarrol vervult . De Minister van VWS is beleidsverantwoordelijk voor het PGB en vervult de rol van opdrachtgever aan de SVB . De AR heeft aanbevolen de rollen van eigenaar en opdrachtgever met betrekking tot uitvoering en uitvoeringsor- ganen verder uit te werken een heeft de Minister van SZW aanbevolen om als eigenaar bij ingrijpende beleidswijzigingen een goede uitvoeringstoets te laten doen en dit opnieuw te laten doen als er grote tussentijdse wijzigingen zijn . Het Ministerie van SZW voorziet de volgende stappen : • Het vastleggen van de vorm en het documenteren van de werkwijze tijdens het proces van de uitvoeringstoets , ook in relatie tot opdracht- gevers van andere departementen . Daarbij zal worden betrokken dat SZW een integraal oordeel zal gaan vellen over de uitvoeringstoets ; • Bij grotere wijzigingen wordt de uitvoeringstoets periodiek geactuali- seerd ; • Na herijking van de sturingsvisie van SZW en de ZBO ’s zal de rolverdeling tussen opdrachtgever en eigenaar verder worden uitgelegd en vastgelegd in een statuut ; • Daarbij wordt ook informatie-uitwisseling passend bij nieuwe regelgeving geformaliseerd . De opdrachtnemer is verantwoordelijk voor de informatievoorziening naar de opdrachtgever maar heeft daarnaast een brengplicht naar de eigenaar , onder meer ter bespreking in het Bestuurlijk",Dehumanization & Scientific Racism,0.8603731,0.0543627378134125,0.0313854045092077,366,1,Everyday Racism & Modern Racial Inequality,Dehumanization & Scientific Racism,6.263387,-19.493359
15-sociale-zaken-en-werkgelegenheid.11.txt,Policyarchive_text\jaarverslagen\2015\15-sociale-zaken-en-werkgelegenheid\15-sociale-zaken-en-werkgelegenheid.11.txt,2015,15-sociale-zaken-en-werkgelegenheid,0,"ONDERDEEL B. BELEIDSVERSLAG 3 . BELEIDSPRIORITEITEN 3.1 Inleiding Het jaar 2014 stond in het teken van de succesvolle parlementaire behandeling van een groot aantal voorstellen uit het regeerakkoord van het kabinet Rutte/Asscher . Met de wetstrajecten rond de Participatiewet , de Wet werk en zekerheid en de Wet hervorming kindregelingen heeft het kabinet inhoud en vorm gegeven aan de langjarige hervormingsagenda voor de sociale zekerheid en arbeidsmarkt . De desbetreffende regelingen zijn met de stappen die in 2014 zijn gezet nu meer gericht op een terugkeer naar de arbeidsmarkt . Daarnaast is de wetgeving eenvoudiger en eenduidiger gemaakt . Wetgeving dient altijd te worden gevolgd door een succesvolle implementatie van deze nieuwe regelingen door de betrokken uitvoerders , zoals de gemeenten en de ZBO ’s . Het ministerie zal hier de komende tijd veel aandacht aan geven . Verder stuurt het kabinet niet alleen met wetgeving , maar ook met andere instrumenten . De cofinanciering van de sectorplannen , met als doel een beter functione- rende arbeidsmarkt , is een goed voorbeeld van de inzet van een ander beleidsinstrument dan wetgeving . Ook wordt de ontwikkeling van beleid op het terrein van de pensioenen momenteel vormgegeven door onder andere de Pensioendialoog . Het Ministerie van SZW heeft in 2014 ook aanvullende maatregelen uitgewerkt uit het overeengekomen aanvullende beleidspakket 2013 . Dit aanvullende pakket was nodig als reactie op de verslechterde econo- mische omstandigheden . Het pakket betrof mede het voorstel tot een huishoudentoeslag . Dit voorstel kon echter om juridische- en uitvoerings- technische redenen geen doorgang vinden . De noodzakelijke bijstellingen in de overheidsuitgaven zijn overigens gehandhaafd door een alternatieve invulling . In paragraaf 3.2 wordt eerst ingegaan op de belangrijkste wetstrajecten in de sociale zekerheid en arbeidsmarkt voortkomend uit het regeerakkoord van het kabinet Rutte/Asscher en het begrotingsakkoord 2014",Reparations & Justice,0.91966385,0.0771588515472659,0.0903823285723929,369,4,Everyday Racism & Modern Racial Inequality,Reparations & Justice,34.788795,0.13790326
