filename,filepath,document_type,year,chunk_num,chunk_text,topic,cosine,cosine_weighted,topic_probs,topic_assigned,chunk_id,labels
ZWART_MANIFEST.10.txt,slavery_text\ZWART_MANIFEST.10.txt,,,0,opnem behandel melding gebeurt samenwerk deskund zwart gemeenschap houdt meldpunt melding aard ervan brengt kaart verbeterd elk onderwijsinstell lev roep erop toeziet melding vastgelegd behandeld onderwijsinstell schuldig mak racism discriminatie serieuz consequenties ondervind uitsluit vorm boetes hierop streng gehandhaafd onderwijsinstell nem actie meldingsbereid vergrot leerling opvoeder onderwijsmedewerker antiracism nagan gebod behandel conform afsprak adequat oploss biedt hulp mat zodat melder eind proces concret geholp voorkom racism discriminatie stimuler meldingsbereid leerling jaarlijk inclusief tevredenheidsonderzoek vereist leerlingtevredenheidsonderzoek lto medewerkerstevredenheidsonderzoek mto opnem mak uitsluitingsmechanism stereotyper vooroordel discriminatie treitergedrag racism mak jaarlijk vragenlijst uitslag enquêtes gepubliceerd websit betreff schol rod lijst kom bedrijv schuldig mak discriminatie uitsluit stag rod lijst bijgehoud samenwerkingsorganisatie beroepsonderwijs bedrijfslev toegank onderwijsinstell opvoeder leerling grond vastgesteld via sbb erkenn leerbedrijf dur ingetrok leerbedrijf krijgt erkenn terug wanner aanton verander gezorgd preventie herhal melding behandeld diver team sbb sleutelrol expert ervaringsdeskund zwart gemarginaliseerd gemeenschapp personeelsbestand onderwijsinstell afspiegel gehel samenlev geldt schoolbestur schooldirecties staf onderwijsprofessional doorstrom medewerker leerling geregistreerd systematiser exitgesprek zicht gev nodig medewerker leerling instell houd uitstrom verlag bestur onderwijsinstell invester training expert ervaringsdeskund zwart gemeenschap gemeenschapp kleur racism wit privileg hiervor opleidingsbudget noodzak evenal ruimt rooster studiedag onderwijsinstell verantwoord nem invester veilig inclusiev omgev waarin zwart leerling onderwijsprofessional ontwikkel lever samenlev,Modern & Everyday Racism,0.1697336849583011,"[0.002280129813096326, 0.007166195684465241, 0.2813991335289464]","[False, False, True]","[False, False, True]",ZWART_MANIFEST.10.txt__0,"[0, 0, 1]"
Jouwe e.a. - Slavernij en de stad Utrecht.40.txt,slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.40.txt,,,0,nancy jouw matthias lukkes remco rab kanal regentendom verdienst kolonial ondernem hog posities kolonial imperium regent kolonial winst betrok utrecht stadsbestur slavernĳ verschill manier benader eerst plat kĳken formel betrok bestur kolonial belang bestuurder stad provincie utrecht moment nadrukkelĳk kolonial handel bemoeid eerst plat eist stat utrecht waarbinn stad utrecht dominant positie innam eig bewindhebber bestur kamer amsterdam grootst zes kamer voc later maz dam red voc grot financiel steun had toegezegd stat utrecht daardor bend geword zak gat wild houd twed plat steund stat plan utrecht compagnie richt mond aankop koffieplantag surinam aankop exploitatie slavenschep bouw suikerraffinaderĳ lucasbolwerk hoogtĳdag utrecht compagnie bĳna kwart vroedschap aandeelhouder zie matthias lukkes betrok reikt verder bestuurder stad utrecht had persoonlĳk belang kolonial ondernem flink utrecht vroedschapsled bewindhebber wic voc gediend werd stat utrecht aangewez zeld led schap eran geparenteerd bewindhebber moest grootinvesteerder compagnieen zĳn aandel bezit ter waard minsten zesduiz guld mann had aanzienlĳk belang handel beid compagnieen ander maakt carrièr kolonien dienst voc wic bezitter plantages slaafgemaakt vooral hoger posities handelscompagnieen vak lucratief kolonial oudgast zichzelf terugker utrecht vroedschap wist werk lukt zon ander familielid vak zie remco rab alex stipriaan,"Colonial Exploitation, Slavery & Economic Inequality",0.1718186255652051,"[0.1736977911139522, 0.0, 0.013040377352417436]","[True, False, False]","[True, False, False]",Jouwe e.a. - Slavernij en de stad Utrecht.40.txt__0,"[1, 0, 0]"
Amsterdam en het slavernijverleden.77.txt,slavery_text\Amsterdam en het slavernijverleden.77.txt,,,0,vlucht vanaf plantag palmeneribo opstand plantag wits situatie marron sterk veranderd viel marron plantag palmeneribo directeur afwez smid twee slaafgemaakt trouw bas misschien weerstand bod werd gedod marron plunderd vernield plantag bijna slaafgemaakt ging marron mee bos inmiddel had minsten dorp gebouwd waarschijn inwoner situatie onhoud kolonist verdrag slot adyako benti basiton leider marron kreg vrijheid zelfbestur gebied ver plantages ontsnapp marron manier verzet prober ontsnapp slavernij vluchtpog slaafgemaakt plantag palmeneribo surinam mislukt begintijd bijna onmog klein groepj overlev degen succesvol sticht oerwoud binnenland eig dorp werd marron genoemd woord afgeleid span woord cimarron oorspronk loslop weggelop vee betek later geuzennam marronag marronag kenn vooral surinam kwam marrongemeenschapp ambon banda neira ceylon sri lanka afrika java mauritius vel manier waarop voc probeerd voorkom slaafgemaakt vlucht mens verschill gebied bevolkingsgroep hal zodat samenhang vertrouw slaafgemaakt slaafgemaakt stat nieuw social netwerk bouw elkar help verzet vluchtpog marrongemeenschapp surinam groeid gestag slaagd sted vaker ander help ontsnapp plantages plunder verded hierteg blef zwak societeit surinam elkar ruzied kost verded plantages moest opdraai gewap marron wacht,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance",0.2012534684915558,"[0.3239446745758218, 0.001291623255099103, 0.003318464409327489]","[True, True, False]","[True, True, False]",Amsterdam en het slavernijverleden.77.txt__0,"[1, 1, 0]"
Racisme bij het Ministerie van Buitenlandse Zaken. Een verkennend onderzoek.63.txt,slavery_text\Racisme bij het Ministerie van Buitenlandse Zaken. Een verkennend onderzoek.63.txt,,,0,racism buitenland zak verkenn eig culturel religieuz identiteit verloochen ervar harder werk wit collega bewijz betrouw goed functioner medewerker overcompensatie veeleis medewerker vraagt energie overcompensatie pass medewerker bepaald situaties vermijd strategie toe bepaald mens plek war racism verwacht vermijd,Modern & Everyday Racism,0.2060408459230335,"[0.0, 0.0, 0.3255605149269648]","[False, False, True]","[False, False, True]",Racisme bij het Ministerie van Buitenlandse Zaken. Een verkennend onderzoek.63.txt__0,"[0, 0, 1]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.127.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.127.txt,,,0,slavernij afschaff doorwerk vervoerd frankrijk afrikan slaf mak bedroeg vervoerd lat zien frans aandel verhoogd ten kost napoleontisch bezet vond plat achtergrond twee ontwikkel ten eerst opstand ten succesvoll haiti gen opstand geleid tula curaçao tula daarbij gemarteld gedod ten twed breid oorlog vasteland europa direct gevolg napoleontisch bezet europes kolonien dezelfd period napoleon europa bezet bezet engeland curaçao deling soevereiniteit terug krijg constitutionel vorst stell werd nederlander verplicht slavenhandel stak engeland behield sri lanka kap goed hop betaald daarvor nieuw koning lem compensatie waarmee leger opbouw afrikan krimpend bevolk surinam vull afschaff officiel slavenhandel riep reger lev teerd stat slavenkolonie bevestigd slaafgemaakt bevolk kromp adviseerd land reger slavernij schaff surinam kolonie behoud reger volgd advies start proces eind mak eigendomsslavernij surinam zie ulb bosma hierbij volgd brit beeld begon bereid afschaff slavernij net brit slaafmaker vroeg nederlander ding ter onderbouw eis vergoed afschaff bod belangengroeper slaafmaker surinam parlement petitie redener petitie vernij stat goedgekeurd legal system luid petitie volgt vroeger zelf zer lang geled houd aankop slav kolonie overheidsweg aangemoedigd beschermd zelf verpligt gemaakt bovendien manumitter moeijelijk gemaakt den slav zelf verbod vrij kop,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance",0.2969334799671868,"[0.24317597881545797, 0.007979378710588108, 0.004052685133651753]","[True, True, False]","[True, True, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.127.txt__0,"[1, 1, 0]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.188.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.188.txt,,,0,stat slavernij kent taalsituatie wijdverspreid kolonial een constant idee volkstal arm complex gedacht ideeen adequaat druk nederland marginal sommig gebiedsdel gezien superieur tal stat volk verheff volkstal regel denigrer gedan verbod werd mond spoel kreg leerling surinam antilliaan ver twintigst eeuw hor wanner schoolerf sranantongo papiament had gesprok eind negenti eeuw scheiding hollander gekoloniseerd scherper kreg gehanteerd maleis odium onbeschaafd toe geinvesteerd ontwikkel volkstal zonder indie rond ten tijd ethisch politiek verschen brochur zwart predikant johannes king literatur surinam blef later aandacht krijg,Modern & Everyday Racism,0.1827623097240514,"[0.1136082467030548, 0.006238084133429764, 0.003437886621077868]","[False, False, True]","[False, False, True]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.188.txt__0,"[0, 0, 1]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.11.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.11.txt,,,0,ros mary all esther captain matthias rossum urwin vyent kolonial slavernijverled doorwerk glimmend trot liet premier rut amerikan president barack obama bezoek bracht plakkat verlatingh zien normal zorgvuld bewaard archief den hag bijzonder geleg lag document obama klar kussentj pronkzal rijksmuseum hoewel volgen journalist televisie erg aantrek uitzag onschat waard plakkat verlatingh officiel verklar provincies waarin span koning filip afzet heerser zodan beschouwd onafhankelijkheidsverklar twee eeuw later gold document inspiratiebron amerikan verklar red waarom bezoek amerikan wereldleider prominent getoond waarschijn rut obama ter sprak gekom plakkat verlatingh paradox behelst dag dag doorwerkt republiek verenigd nederland ontstond gezegd verzet politiek overheers vreemd mogend tijdgenot plakkat slavernij vergelek onafhankelijkheidsverklar groeid echter grootst kolonial macht land zichzelf vrijhav blef zien tegelijkertijd land wereldwijd slavernij kolonial machtsmiddel exploiteerd stat inmiddel duidelijk slavernijverled zer pijnlijk belangrijk kort onderbelicht onz gedeeld geschiedenis aldus roep herdenkingsjar slavernijverled vlak denkingsjar bod reger excuses,Reparations and Remembrance,0.1187331502808283,"[0.08676334079799752, 0.22349959100926453, 0.0018502846183198046]","[False, True, False]","[False, True, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.11.txt__0,"[0, 1, 0]"
Amsterdam en het slavernijverleden.98.txt,slavery_text\Amsterdam en het slavernijverleden.98.txt,,,0,kwam kritiek ontbrek serieus werking slavernij hedendag racism ongelijk roep afschaff karikatural zwart piet vanaf jaarlijk terugker middelpunt discussie amsterdam gaf gehor kritiek schaft zwart piet stedelijk sinterklaasintocht pan asian collectiv spand racism aziatisch nederlander coronapandemie bestrijd zichtbar samenlev verbeter verbind racism discriminatie schref burgemeester halsema voorwoord karwan boek societeit surinam open ogen geschiedenis kijk doorwerk ervan basis bestrijd racism discriminatie amsterdam vak voorkom discussie omgang slavernijverled maakt racism discriminatie juist pijnlijk zichtbar slavernij betwist geschiedenis thema verknoopt scherp verdeeld debat schap mens vind wit mens echt nederlander blijkt veelgehoord opmerk terug eig land social media gericht nederlander donker huidskleur uitsprek erkenn excuses wereldwijd groeit roep erkenn slavernijverled werking daarvan huidig lev mens mens aandacht herstel vorm erkenn toegebracht schad verontschuld bouw monument gedenktek breng plaquettes hernoem gebouw strat eren verzetsstrijder slachtoffer erkend slavernij slavenhandel misdad menselijk schadeloosstell herstel financiel vorm krijg negent riep intellectuel kunstenar politici activist verschill afrikan land nigeria burkina faso ghana loosstell kolonialism verenigd stat kleinkinder slaafgemaakt schadeloosstell eis led voorouder doorwerk daarvan eig lev caraibisch gemeenschap stelt materiel financiel symbolisch eis verschill europes reger waaronder verenigd koninkrijk spanj frankrijk denemark zwed portugal jod overlev holocaust kreg schadevergoed som pas ver eind twed wereldoorlog geeft mens vecht herstel schad slavernij hop,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance|Modern & Everyday Racism",0.160370366446706,"[0.14708663770694136, 0.1841242939420649, 0.3079335387249828]","[True, True, True]","[True, True, True]",Amsterdam en het slavernijverleden.98.txt__0,"[1, 1, 1]"
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.62.txt,slavery_text\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.62.txt,,,0,ninsee eenigzin betwijfel zoud eenigermat hulp kom grot schal zeker voldoendeǳ net meest voorgaand spreker vijfd spreker her zuyl nyevelt ervan overtuigd slavernij diend schaff ǳmijnher voorzitter beled acht vergader slecht woord sprek ter verded beginsel all daarover schandelijk slavernij verdwijn meest onzer zull volgaarn den eerst spreker heden nazegg instell vloek rustǳ zuyl nyevelt betwist onderbouw reger staatstoezicht ǳal woord nem eenig beschouw mid breng wensch kortheidshalv een punt bepal namelijk gevolg emancipatie engelsch kolonien omtrent gevolg opmak wenscht toets hetgen reger daaromtrent mededeelt quaestie verblijf engeland menigmal besprok onderzocht ofschon than gehel hoogt dier zak zijnd hop nogtan ander mid breng voorkomt eenigzin eenzijd oordel reger wijzig wanner spreekt gevolg emancipatie engelsch kolonien gelof algemen indruk emancipatie een geweld krisis ten gevolg kolonien den rand des verderf belangrijk merk reger idee staatstoezicht rechtvaardigd referer voorbeeld engels echter zuyl nyevelt indruk ǳnu beweert reger indien aannem emancipatie zoo slecht gewerkt gevolg twee aanprijst staatstoezigt immigratie bladz memorie zegt reger stelling staatstoezigt aanvoer nieuw werkkracht gelijktijd opheff slavernij hoogst wenschelijk behoud surinam landbouw kolonie onmis bewez voorbeeld zuyl nyevelt gaf vervolgen voorbeeld parijs opschrift zag ecol natation oftewel zwemschol verwonderd nederlandsch bijblad twed kamer zitting julij vel nederlandsch bijblad twed kamer zitting julij vel nederlandsch bijblad twed kamer zitting julij vel nederlandsch bijblad twed kamer zitting julij vel,"Colonial Exploitation, Slavery & Economic Inequality|Modern & Everyday Racism",0.1484630742092784,"[0.1450754213516653, 0.011480492385206178, 0.002175602070606811]","[True, False, True]","[True, False, True]",Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.62.txt__0,"[1, 0, 1]"
Amsterdam en het slavernijverleden.89.txt,slavery_text\Amsterdam en het slavernijverleden.89.txt,,,0,afschaff slavernij plotsel iederen gelijk dag vandag werk eeuwenlang achterstell racistisch denkbeeld samenlev nadat groep nazat vestigd ontstond maatschapp discussie slavernij relatie amsterdam,,0.08,"[0.18365034869820396, 0.03403973909903492, 0.009262417251055404]","[False, False, False]","[False, False, False]",Amsterdam en het slavernijverleden.89.txt__0,"[0, 0, 0]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.68.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.68.txt,,,0,stat slavernij slavernij emancipatie doorwerk slavernij nem bescheid plek benedenwind eindterm method eindterm realiser ontbrek lokal over slag geschikt method ontwikkel schol kiez med daarom opties eindterm ren ingevlog method europes perspectief ontber kwaliteitsonderwijs vereist contextuel inbed aansluit vind belevingswereld benedenwind leerling drag verhelder leerling ler vanuit verschill invalshoek samenlev kijk werkelijk hen hen begrijp betrek doorwerk slavernij benedenwind leving zeld gerealiseerd less verled zodoend ongeleerd elviera sandie surinamiser geschiedonderwijs surinam onderwijssystem oud uitsprak marie leven rijst hoeverr curriculum ontwikkeld waaruit verander koloniaal nederland perspectief surinam georienteerd benader blijkt koloniaal surinam uitsluit nederland onderwijssystem toegepast predikant onderwijzer totdat maria vlier gekleurd surinam onderwijzeres geschiedenisschoolboek schref vanuit surinam perspectief beknopt geschiedenis kolonie ervan overtuigd vaderlandsliefd leerling gestimuleerd wanner leerd eig surinam geschiedenis tijd controversieel boek gen ruim vijftien geschiedenisschoolboek vanuit nam perspectief geschrev vlier inmiddel geprez historicus mildred caprino noemt terecht grondlegger surinam geschiedeniscurriculum,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance",0.1127203723953269,"[0.17070800645888615, 0.07783110861712611, 0.006425537948401431]","[True, True, False]","[True, True, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.68.txt__0,"[1, 1, 0]"
ketenen van het verleden.94.txt,slavery_text\ketenen van het verleden.94.txt,,,0,nieuw fout informatievoorzien kamer burgerdod hawija bijleveld defensie cda eig handel zie verschil taxatie excuses betreur bijleveld opnieuw verantwoord commentar nrc handelsblad bijleveld stof burgerslachtoffer dagblad noord opstell onderhandel europes aanpak discussie hoekstra financien cda eig handel meegenom berichtgev dubbelzinn nos stelt expliciet hoekstra excuses aangebod hannek keultjes han soest zegt snel sorry europa provincial zeeuw courant hoekstra empathisch schouder schouder fout omtrent meldpunt adoptie druk dwang dekker rechtsbescherm vvd eig handel meegenom expliciet excuses betreur ten zeerst spijt biedt excuses fout meldpunt gedwong adoptie trouw dekker maakt excuses fout meldpunt gedwong adoptie toeslagenaffair discriminatie belastingdienst huffel stas financien voorgang excuses staatssecretaris discriminatie belastingdienst limburger vrouw opgeslot gesticht goed herder excuses aangebod lev zijnd dekker rechtsbescherm vvd voorgang proces stat hel aard nonn rotterdam dagblad,Reparations and Remembrance,0.057035182547203,"[0.052259217784829004, 0.11110808842086657, 0.05605596166368473]","[False, True, False]","[False, True, False]",ketenen van het verleden.94.txt__0,"[0, 1, 0]"
Jouwe e.a. - Slavernij en de stad Utrecht.52.txt,slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.52.txt,,,0,david onnekink territorial strategie kwam vooral koker torypartĳ engeland macht engeland slot spanj twee wek vredesverdrag utrecht enorm invloed gehad aflop asiento gevolg guerra del asiento arriveerd deld twintig slavenschep engel south sea company per haven bovendien mocht engels slaafgemaakt huisvest handelswar opslan zodat vast grond voet kreg buenos aires consolideerd dankzĳ slavencontract positie legd basis maritiem suprematie atlantisch oceaan winst south sea company staatsschuld span successieoorlog pas slot apart handelstraktat nederlander betek vred utrecht keerpunt speeld kleiner rol slavenhandel alhoewel illegal slaafgemaakt verhandeld dankzĳ goed contact lokal span over kond smokkelactiviteit voortzet open slavenmarkt curaçao gezicht stadhuisbrug utrecht huiz guld arend klein grot lichtenberg hasenberg voorgrond koets gevolmachtigd onderhandel vred utrecht anoniem utrecht archief,"Colonial Exploitation, Slavery & Economic Inequality|Modern & Everyday Racism",0.0722897396012249,"[0.10833391117336759, 0.003873624740238187, 0.008141172064475503]","[True, False, True]","[True, False, True]",Jouwe e.a. - Slavernij en de stad Utrecht.52.txt__0,"[1, 0, 1]"
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.37.txt,slavery_text\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.37.txt,,,0,waarom vrijheid wacht nimako delea esajas voogdij kom stan houder moeder nadat leeftijd had bereikt moest houder gecompenseerd verlies ǯeigendomǯ derd ontwerp her ver hetzelfd presenteerd ver derd ontwerp steld afschaff slavernij gecombineerd ǯschadeloosstellingǯ houder afloss bijkom staatsschuld voorstel hield voordat werd vrijgemaakt verplicht werd werk gouvernement ǯloonǯ hiermee verdiend gedeelt eig onderhoud rest afloss staatsschuld ontstan ǯvrijlatingǯ ontwerp her belmont her belmont administrateur voorstel moest wet vastgelegd hor zoud krijg zoud vrijgemaakt vrijmak period vijf acht uitgetrok voordat vrijmak feit zoud houder ǯbehor vergoedingǯ krijg zoud vrijgemaakt hur waarmee laatst ǯschadeloosstellingǯ stat kond terug betal grot verschil voorgaand ontwerp voorstel werd ingedeeld verschill klass gebaseerd leeftijd capaciteit zoud opgedeeld ambachtslied voorstell lek erop indiener net eeuw vooral geinteresseerd regel overlev welzijn planning afschaff slavernij kreg tijdelijk kabinet net ontwikkel leid vred westfal tijdelijk kabinet revolutionair opstand europa grep had gehoud leid constitutie nimako willems revolutionair ontwikkel legd tegenstell staatsformatie blot del blek feit stat tegelijkertijd oploss kom eig maatschapp politiek conflict problematiek rond slavernij kolonialism grondwetsherzien thorbeck geinitieerd koning willem werd led twed kamer rechtstrek gekoz middel meerderheidsstelsel district veranderd meerder mal qua indel fundamentel uitgangspunt grondwetsherzien elk inwoner ten minst een afgevaardigd twed kamer diend ibid ibid belmont dossier rebecca david betrek tegemoetkom emancipatie national archief nummer toegang inventarisnummer ibid,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance",0.211999576001272,"[0.14544431686352452, 0.005399934677561423, 0.002768381955914004]","[True, True, False]","[True, True, False]",Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.37.txt__0,"[1, 1, 0]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.368.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.368.txt,,,0,stat holland amsterdam stadsbestur stimuleerd samenvoeg vel klein amsterdam compagnieen verenigd amsterdam compagnie leiding ten haeff kwam vergelijk verenigd zeeuwsch compagnie stand verder concurrentiestrijd voorkom kolonial macht vergrot werd uiteind compagnieen leiding general samengevoegd voc wic verleend octrooi compagnieen alleenrecht handel gav recht bestur gebied veroverd opricht blev instemm voorloper stat organisaties actief overzes gebied interessant provincial utrechtsch geoctroyeerd compagnie opgericht compagnie gesteund utrecht hoopt geld verdien nederland overzes gebied compagnie bezat zelf eig suikermol surinam tegelijkertijd ontstond allerlei ondernem bestur woordelijk kreg kolonien macht sted provincies general rijk koopmansfamilies daarin sted nauw verbond berbic lang tijd geregeerd zeeuw familie per vervolgen gan hand enkel amsterdam kooplied verenigd societeit berbic bestur surinam hand stat zeeland waarna slecht bestuurd wic voordat overg societeit surinam gedeeld initiatief wic stad amsterdam rijk koopman cornelis aerss sommelsdijck bestuursvorm verkreg macht octrooi verhandeld patroonschapp rijk koopmann recht gav inn belast exploitatie land rechtsprak gebied kocht patron regeerd daarmee feitelijk gelderland gebor amsterdam gevestigd kiliaen rensselaer misschien succesvolst patron noem gebied claim groter rensselaer republiek bestuursfuncties bewindhebber wic daarbinn gelobbyd stand breng patroonschapp patron albert,"Colonial Exploitation, Slavery & Economic Inequality",0.185761844000772,"[0.12738915309168036, 0.003967812084830714, 0.0027221140641542855]","[True, False, False]","[True, False, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.368.txt__0,"[1, 0, 0]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.237.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.237.txt,,,0,helmut gezius led verzet veerkracht slavernij surinam tijd waarin kolonisatie plaatsvond daarbinn period demografisch compositie sociaaleconomisch surinam significant mat bepaald surinam samenlev stand gekom gen natur ontwikkelingsproces binnenuit gevolg drang realisatie behoeft verlangen aspiraties oorspronk bevolk slavernijsystem surinam toegepast kader kolonisatie rijkst basis gelegd surinam sociolog glenn sankats envelopment noemt waarin surinam samenlev buitenaf gestructureerd permanent ties dominantie middel economisch structur handel wet technologie ontwikkelingshulp infrastructur media politiek bestur religie wetenschap zag surinam eruit voordat european kwam economisch system nederlander neergezet kolonie surinam reageerd inheems slaafgemaakt afrikan system king period slavernij staatstoezicht surinam kolonisatie surinam cartografisch demografisch product kolonial interventie bekend kaart portuges cartograf diego ribeiro surinam net grensland guyana bestempeld wild kust gebied nauwelijk waard uitstrekt orinocorivier rio negro elkar verbind stan amazon uitgestrekt guyana vanweg geografisch ecologisch karakteristiek genoemd vijf republiek verdeeld republiek tijd slecht kustlijn rio braxo marowijnerivier het rio placel,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance|Modern & Everyday Racism",0.1537412229571614,"[0.1696407603119922, 0.005098581375379564, 0.002013702408844569]","[True, True, True]","[True, True, True]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.237.txt__0,"[1, 1, 1]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.51.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.51.txt,,,0,tekstuel bronn nieuw digital method proces verwerk aanzien bespoed verbeter verrijk platform tdm gebruiksvriend wijz analyses uitgevoerd omvangrijk corpora dataset voorbeeld hiervan waarin krantenbestand delpher toegevoegd gebruikmak softwar topic model verborg thematisch structur verband grot hoevel tekst ontdekt modern softwar analyses uitvoer gericht chronologie tim stamp raakpunt verband manier bevorder beter begrip situaties verband bred gericht vorm digital humanities per definitie hel ingewikkeld zorgvuld verwerk data excel behulp onlin tol mak kaart tijdlijn iederen gemak interessant visualisatie mak platform gratis webomgev databas bied waarin collecties kostelos voorbeeld digital grainger waarin iederen informatie verwijz annotaties kolonial tekst toevoeg tol dergelijk werkwijz wetenschap culturel sector grot verschil mak begrijp besprek verled juist nederland koloniaal verled slavernijverled uitdag belangrijk corpora digital beschik toegevoegd system softwareproduct grootschal analyses bovendien veelal stat bekend tal handschrift papiament sranantongo tal lez grootschal inclusief historisch zoek doorwerk slavernijverled essentieel margo groenewoud sociaal historicus gespecialiseerd carib,Reparations and Remembrance|Modern & Everyday Racism,0.0685188709827531,"[0.016859131717141512, 0.1287600283994843, 0.026949073812348335]","[False, True, True]","[False, True, True]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.51.txt__0,"[0, 1, 1]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.78.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.78.txt,,,0,excuses gemaakt publicatie wacht onz stichting gehoord gehoord daarnaast allemal wet voorbijgegan wen grot zwart gemeenschap excuses wild excuses aanbied cadeau werkt hel samenlev erbij betrok daarmee zet bewustword gang belang betekenis excuses gezien vijfentwint man zaaltj national archief grot beeldscherm meerder sted waarop speech liv volg zodat collectiev ervar eigen scherm plaatsgevond benieuwd verder gat komma dialogisch proces kom zeid rut ambtenar inmiddel maand verder sted communicatie vanuit lijkt alsof sted feit lop piet emmer emeritus hooglerar geschiedenis europes expansie schref vel publicaties slavernij migratie geschiedenisboek schol kwam slecht afschaff slavernij bod inmiddel ziet hel aandacht thema vermijd komt constant overal samenlev debat rondom slavernij voortgekom enorm aandacht slavenverzet som zelf idee activist geschiedenis gan herschrijv nuances wetenschapp bewust achterweg lat schandal simpel verhal verkoopt eenmal beter complexiteit verled activistisch geschiedschrijv overigen nieuw achttiend eeuw bediend aanhanger lobby ijverd afschaff slavenhandel slavernij ervan debat ontbreekt vak historisch context slavenhandel slavernij bewust onbewust gemet norm vandag vergelijk geeft volstrekt verkeerd beeld slavernij dien vergelijk arbeidsomstand tijd waarin europa contractarbeider strafgevangen klein kinder werd gedwong werk directeur even hardvocht mocht slav som,Reparations and Remembrance,0.1621835440034693,"[0.20368706021008262, 0.14908274898530952, 0.00939679764787056]","[False, True, False]","[False, True, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.78.txt__0,"[0, 1, 0]"
