filename,filepath,document_type,year,chunk_num,chunk_text,topic,cosine,cosine_weighted,topic_probs,topic_assigned,cosine_per_topic,labels_raw,chunk_id,labels
financieel-jaarverslag-rijk-2022.49.txt,Policyarchive_text\jaarverslagen\2023\financieel-jaarverslag-rijk-2022\financieel-jaarverslag-rijk-2022.49.txt,2023,financieel-jaarverslag-rijk-2022,0,technisch post valt financieel jaarverslag rijk volled ingevuld reserver coalitieakkoord aanvull post coalitieakkoordmiddel startnota gereserveerd voorjaarsnota grootst toegevoegd begrot najaarsnota middel lelylijn miljoen euro bested gekom over post vall middel prijsbijstell voorjaarsnota gereserveerd volgend ment toegek verschill begrot teringsplafond ontwikkel ontvangst premieontvangst ontvangst miljard euro hoger procent uitgekom geraamd miljoenennota toont verschil miljard euro ontvangst miljoenennota financieel jaarverslag rijk ontwikkel opbrengst belast premies miljard euro miljoenennota realisatie verschil belast premies volksverzeker basis waarvan belast waarvan premies volksverzeker premies werknemersverzeker licht ontwikkel toe hand verander onderligg indicator daarbij komt eerst verschil bod uiteind ontvangst geraamd ontvangst begrot vertical daarna volgt ontwikkel aansluit horizontal ontwikkel premieontvangst ten opzicht raming vertical total verschil raming miljoenennota financieel jaarverslag rijk relatief grot enerzijd mak verschill verwacht gerealiseerd economisch ontwikkel economisch ling bepal belastingontvangst ontvangst correctie gemaakt corona gerelateerd belastinguitstel terugbetal uitstel toegerek waarop oorspronk betrek voorjaarsnota nieuw raming opgenom uitstel verwacht terugbetaald uitgegan oorspronk raming verschil beid raming beperkt twed kamer vergaderjar,Cultuur_en_sport|criminaliteit|onderwijs|religie,0.2312588657401601,"[0.03143258164374178, 0.01310873173527005, 0.021846307662699134, 0.011862590340533809, 0.0005432363545076432, 0.2812611230866337]","[False, True, True, False, True, True]","[False, True, True, False, True, True]","[0.2312588657401601, 0.2312588657401601, 0.2312588657401601, 0.2312588657401601, 0.2312588657401601, 0.2312588657401601]","[0, 1, 1, 0, 1, 1]",financieel-jaarverslag-rijk-2022.49.txt__0,"[0, 1, 1, 0, 0, 1]"
beslisnota-bij-voortgangsbrief-bestuurlijke-afspraken-caribisch-nederland.1.txt,Policyarchive_text\beleidsnotas\2023\beslisnota-bij-voortgangsbrief-bestuurlijke-afspraken-caribisch-nederland\beslisnota-bij-voortgangsbrief-bestuurlijke-afspraken-caribisch-nederland.1.txt,2023,beslisnota-bij-voortgangsbrief-bestuurlijke-afspraken-caribisch-nederland,0,stasbzk dgkr ter informatie nota actief open onz referentie datum opgesteld samengewerkt bestur ontwikkel oplegnota concept kamerbrief voortgang bestur afsprak aanleid concept kamerbrief voortgang bestur afsprak gedeeld gaf brief will vull enkel toevoeg bijgevoegd aangevuld brief conform verzoek geadviseerd besluit gevraagd kennis nem nota akkoord gan verzend kamerbrief kern open licham departement maand per eiland monitor opgesteld voortgang per bestur afsprak kaart breng voortgang monitor ziet toe bestur afsprak voorwoord reflecteert elk eiland voortgang daarbij doorkijk conform toezegg brief eind kamerbrief inclusief monitor kamer begeleid brief bespreekt teven voortgang taskforc knelpunt voortgang bested benoemt weerbar goed bestur toezegg wateroverlast daarnaast conform verzoek passages toegevoegd werk financien kostenkant gezondheidszorg woningbouw comply explain vrij uitker brief besprok bestur overleg verplaats bestur overlegg besprok brief eerder via eilandsecretaris bestuurscolleges voorgelegd advies brief kamer verzend bestuurscolleges via eilandsecretariss hoogt stell algemen inzicht bestur afsprak monitor duidelijk geword afsprak zorg focus gericht inzet beid kant oceaan,Bestuur en rechten|Cultuur_en_sport,0.1462856489685423,"[0.15084151707710813, 0.0, 0.0474127837905785, 0.00766870012614599, 0.0007647994870685338, 0.0016368626880272576]","[True, True, False, False, False, False]","[True, True, False, False, False, False]","[0.1462856489685423, 0.1462856489685423, 0.1462856489685423, 0.1462856489685423, 0.1462856489685423, 0.1462856489685423]","[1, 1, 0, 0, 0, 0]",beslisnota-bij-voortgangsbrief-bestuurlijke-afspraken-caribisch-nederland.1.txt__0,"[1, 0, 0, 0, 0, 0]"
jaarverslag-vws-2022.244.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-vws-2022\jaarverslag-vws-2022.244.txt,2023,jaarverslag-vws-2022,0,toezegg afgerond bewindslied gedan toezegg afgerond omschrijv toezegg vindplat stand informeert kamer tweeminutendebat verzekerar omgan vrij artsenkeuz visie kwestie parlementair agenda commissiedebat ggz suicidepreventie brief verzoek brief signal tariev ongecontracteerd aanbieder wijkverpleg ggz informeert kamer voortgang gesprek red ggz bestuurder cvp lunter ivm wachttijd sluiting instell parlementair agenda tweeminutendebat ggz maatschapp opvang suicidepreventie brief verzamelbrief ggz staatssecretaris zegt toe mee nem aanpak mental gezond parlementair agenda tweeminutendebat ggz maatschapp opvang suicidepreventie brief suicidepreventie najar vws zegt toe binnenkort brief mondzorg kamer zend daarbij gan inzet mondzorgverlener jeugdzorgaanbieder jarig eventuel financier daarvan brief aanbiedingsbrief beantwoord begrotingsbehandel vws brief mondzorg jeugdig minima kwetsbar ouder eind informeert mvws kamer kwartiermaker daarin definitiev cijfer ontwikkel zorgaanbod zorginkop wachttijd transgenderzorg brief mvws med gelet advies kwartiermaker hierover uitbrengt ingan verder gan transgenderzorg brief aanbiedingsbrief beantwoord begrotingsbehandel vws brief kamerbrief stand zak transgenderzorg mvws biedt binnenkort stand zak brief uitgesteld zorg voortgang bestur afsprak gemaakt nvz nfu kamer brief aanbiedingsbrief beantwoord begrotingsbehandel vws brief stand zak toegank medisch specialistisch zorg mvws informeert kort termijn kamer nza zkn hoevel extra zorg zelfstand behandelcentra bestaand capaciteit lever brief aanbiedingsbrief beantwoord begrotingsbehandel vws brief stand zak toegank medisch specialistisch zorg najar vindt hog ambtelijk interdepartemental overleg mal plat aanpak suicid kamer daarvan informer brief suicidepreventie najar vraagt sluiting betrok patient passend alternatief zorgaanbod ontvang zodra informatie ontvang kamer toekom brief verzamelbrief ggz rod drad analys nza brief toezend lijst vervolgzorg verzamelbrief ggz rod drad analys verkenn zorgautoriteit ommekomst effect gedeelt sluiting kleiner spoedeis hulppost vws schriftelijk reager verwacht eind parlementair agenda commissiedebat acut zorg brief dashboard acut zorg vws komt binnenkort schriftelijk terug mondzorg mondzorgverlener jeugdzorgaanbieder specifiek allerjongst inclusief mogelijk financier parlementair agenda begrotingsbehandel vws brief mondzorg jeugdig minima kwetsbar ouder eind informeert vws kamer kwartiermaker transgenderzorg daarin ingan volgend verder gan transgenderzorg parlementair agenda begrotingsbehandel vws brief kamerbrief,Bestuur en rechten|Cultuur_en_sport|gezondheidszorg|onderwijs,0.2637703606351674,"[0.283818083170187, 0.0005327037213975846, 0.017608605323492683, 0.025268591466207527, 0.0024030580318250504, 0.001778953249503913]","[True, True, False, True, True, False]","[True, True, False, True, True, False]","[0.2637703606351674, 0.2637703606351674, 0.2637703606351674, 0.2637703606351674, 0.2637703606351674, 0.2637703606351674]","[1, 1, 0, 1, 1, 0]",jaarverslag-vws-2022.244.txt__0,"[1, 0, 0, 1, 0, 0]"
jaarrapportage-bedrijfsvoering-rijk-2022.35.txt,Policyarchive_text\jaarverslagen\2023\jaarrapportage-bedrijfsvoering-rijk-2022\jaarrapportage-bedrijfsvoering-rijk-2022.35.txt,2023,jaarrapportage-bedrijfsvoering-rijk-2022,0,duurzam bedrijfsvoer gat verduurzam rijksbedrijfsvoer bedrijfsvoer balan ecologisch social economisch belang stat hoever rijk behal doelstell positiev toekomst komend generaties vraagt ieder bewust stapp duurzam denk hiervor onz samenlev duurzam keuzes mak hetzelfd rijk onz duurzaamheidsdoel kom voort klimaatakkoord daarin afgesprok voorbeeldrol vervult concret betekent klimaatneutral voering toewerk volled circulair daarnaast participatieban gerealiseerd duurzam productieketen gevormd innovatie hoofdrol bereik concret slag verduurzam onz voering via volgend initiatiev ander reiz gan bewust duurzamer reiz ander inkop gev goed voorbeeld inkop opdrachtgeverschap via maatschapp verantwoord inkop social return aanpak werkgeleg crer mens grot afstand arbeidsmarkt ander werk gebruik gev duurzam belangrijk rol onz verander dienst huisvest richt verklein onz eig voetafdruk inspirer over help verduurzam vertell voortgang veertien duurzam bedrijfsvoer rijk vastgesteld volgen voorbeeldrol koord onz inkoopstrategie inkop zet knop energieverbruik verandert gas elektriciteit duurder waardor energiereken stijgt afhank gas rusland klimaatverander tegengan reden belangrijk energie bespar daarom lanceerd landelijk publiekscampagn zet knop campagn burger bedrijv ling energie bespar verwarm twee grad lager zet licht airco pas hoger temperatur schakel benut mogelijk vijftien procent gas bespar rijksbedrijfsvoer zie kamerstuk jaarrapportag bedrijfsvoer rijk,Cultuur_en_sport|gezondheidszorg|onderwijs,0.10621322893124,"[0.022658931085724414, 0.0012344960384716326, 0.04000097428972217, 0.04540474700775285, 0.0006992882359283725, 0.02636390109192599]","[False, True, False, True, True, False]","[False, True, False, True, True, False]","[0.10621322893124, 0.10621322893124, 0.10621322893124, 0.10621322893124, 0.10621322893124, 0.10621322893124]","[0, 1, 0, 1, 1, 0]",jaarrapportage-bedrijfsvoering-rijk-2022.35.txt__0,"[0, 0, 0, 1, 0, 0]"
jaarverslag-vws-2022.283.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-vws-2022\jaarverslag-vws-2022.283.txt,2023,jaarverslag-vws-2022,0,daarom uitvoer gestart voordat formel geautoriseerd indien isb kamer geinformeerd via brief aanpak opvang vluchtel oekrain kamerstuk brief aanpak opvang ontheemd oekrain kenmerk uitgebreid opgenom aanbiedingsbrief isb besluit isb inzak coronamaatregel wacht goedkeur parlement regulier suppletoir begrot verplicht isb opgenom tijdig gan noodzak middel separat toe voeg begrot vws daarnaast isb integral beeld verwacht corona gerelateerd uitgav waarbij reken gehoud huidig situatie oplev virus najar daarnaast vanuit tieakkoord kabinet rut middel beschik gesteld intensiver onz gezondheidszorg betreft middel pandemisch parat voortzet war nodig versterk preventieakkoord stimuler sport beweg uitgan passend zorg toekomstgericht ouderenzorg waarin won zorg stapsgewijs gescheid aanbiedingsbrief isb opgenom middel specifiek gat reger ervor kos spoedig uitvoer gev coalitieakkoord reden indien isb gekoz indien isb beid kamer beleidsinhoud geinformeerd via startnota kabinet rut kamerstuk brief zorgprofessional post covid klacht kamerstuk brief lang termijn aanpak kamerstuk besluit isb aangepast vaccin omikronvariant contract vanuit europa moment geslot kost lccb werk uitvoer standaardisatie gegevensuitwissel wacht regulier suppletoir begrot uitvoer isb opgenom wenselijk gevond tijdig start hiervor opgenom per aanbiedingsbrief isb indien isb kamer geinformeerd via startnota kabinet rut kamerstuk brief lang termijn aanpak kamerstuk brief nader uitwerk lang termijn aanpak kamerstuk besluit isb inzak coronamaatregel wacht regulier suppletoir begrot betreft lopend analysecapaciteit rechtmat schal mocht schalig uitbrak najar plaatsvind termijn waarop verplicht aangegan opschal testcapaciteit moest parlement tijdig geinformeerd indien isb kamer vooraf geinformeerd via brief lang termijn aanpak kamerstuk brief nader uitwerk lang termijn aanpak kamerstuk twed kamer vergaderjar xvi,Bestuur en rechten|Cultuur_en_sport|gezondheidszorg|religie,0.1376856781643028,"[0.20755922505603264, 0.0108346581747175, 0.045640896419561795, 0.004706752918642312, 0.0011260663859243077, 0.1034645929788515]","[True, True, False, True, False, True]","[True, True, False, True, False, True]","[0.1376856781643028, 0.1376856781643028, 0.1376856781643028, 0.1376856781643028, 0.1376856781643028, 0.1376856781643028]","[1, 1, 0, 1, 0, 1]",jaarverslag-vws-2022.283.txt__0,"[1, 1, 0, 0, 0, 1]"
jaarverslag-defensie-2022.60.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-defensie-2022\jaarverslag-defensie-2022.60.txt,2023,jaarverslag-defensie-2022,0,instrument post verschil groter miljoen noemenswaard verschill hieronder nader toegelicht verplicht verplicht miljoen hoger ten tijd vaststell begrot verwacht hoger stand drie hoofdreden allereerst nieuw akkoord overeengekom defensie bond betreft miljoen ten twed betreft krapp arbeidsmarkt ertoe geleid miljoen hoger meerjar overeenkomst geslot tijdelijk inhur bestaand contract kader verlengd ten derd betreft overrealisatie miljoen defensie bedrijfsstoffenbedrijf dbbb budget gereedstell steg miljoen suppletoir begrot huidig factor waaronder gevolg russisch invasie oekrain energiecrisis hog inflatie verwerkt budget daarnaast budget miljoen verhoogd onvoorzien uitgav ten behoev voorschot nato support procurement organisation multi rol tanker transport voornem uitgav vast legg konink luchtmacht lat gekoz vastlegg defensie materieel rester betreft relatief klein afwijk diver verplicht uitgav opdracht realisatie gereedstell miljoen hoger begrot realisatie dbbb hoger uitgevall begrot voorzien uitgav miljoen ten behoev voorschot nato support procurement organisation multi rol tanker transport voornem uitgav vast legg konink luchtmacht lat vastlegg gekoz vastlegg defensie materieel rester betreft relatief klein afwijk diver uitgav personel uitgav overrealisatie salarisuitgav eig personel miljoen veroorzaakt nieuw arbeidsvoorwaardenakkoord overeengekom defensie bond twed kamer vergaderjar,criminaliteit|onderwijs|religie,0.2661222512898516,"[0.016198162910272793, 0.04335603374957736, 0.020371695402112852, 0.0017908897125827143, 0.0003465914576255583, 0.46826709474118167]","[False, False, True, False, True, True]","[False, False, True, False, True, True]","[0.2661222512898516, 0.2661222512898516, 0.2661222512898516, 0.2661222512898516, 0.2661222512898516, 0.2661222512898516]","[0, 0, 1, 0, 1, 1]",jaarverslag-defensie-2022.60.txt__0,"[0, 0, 1, 0, 0, 1]"
jaarverslag-defensie-2022.69.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-defensie-2022\jaarverslag-defensie-2022.69.txt,2023,jaarverslag-defensie-2022,0,geheim algemen geheim basis teitswet kent artikelonderdel bestemd verplicht uitgav ontvangst waarvor geldt openbaarmak via toedel expliciet beleidsartikel belang stat budgettair gevolg budgettair gevolg geheim bedrag realisatie vastgesteld begrot verschil verplicht uitgav ontvangst instrument geheim uitgav onderzocht colleg algemen rekenkamer twed kamer vergaderjar,Cultuur_en_sport|criminaliteit|religie,0.2136206984748935,"[0.037627430725232336, 0.02617506956717747, 0.048552382480446826, 0.001500645726599235, 0.0, 0.4240695076006151]","[False, True, True, False, False, True]","[False, True, True, False, False, True]","[0.2136206984748935, 0.2136206984748935, 0.2136206984748935, 0.2136206984748935, 0.2136206984748935, 0.2136206984748935]","[0, 1, 1, 0, 0, 1]",jaarverslag-defensie-2022.69.txt__0,"[0, 1, 1, 0, 0, 1]"
jaarverslag-justitie-2022.181.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-justitie-2022\jaarverslag-justitie-2022.181.txt,2023,jaarverslag-justitie-2022,0,waardor onrechtmat inhur teven verlengd onrechtmat loopt gevolg daarvan zodra bested afgerond komt onrechtmat ten eind mogelijk gedan onrechtmat beperk materiel kost leveringsproblem apparatur leverancier bestell pas lever betekent bijbehor houdscontract pas zull ingan materiel kost omschrijv waarvan apparat ict waarvan waarvan over materiel kost rentelast rentelast berek basis lening aangegan financien geldend rent moment waarop lening afgeroep rentelast omschrijv rentelast afschrijvingskost gerealiseerd afschrijvingskost bedrag veerd waard materiel vast activa immateriel vast activa nagenoeg constant geblev afschrijvingskost omschrijv immaterieel vast activa materieel vast activa dotaties voorzien dotaties voorzien nader toegelicht betreff post balan voorzien dotaties voorzien omschrijv dotaties voorzien bijzonder last twed kamer vergaderjar,religie,0.1887759614897078,"[0.034020436829899546, 0.018335768262955725, 0.0262039809215781, 0.001161140273551009, 0.0, 0.1253156787685295]","[False, False, False, False, False, True]","[False, False, False, False, False, True]","[0.1887759614897078, 0.1887759614897078, 0.1887759614897078, 0.1887759614897078, 0.1887759614897078, 0.1887759614897078]","[0, 0, 0, 0, 0, 1]",jaarverslag-justitie-2022.181.txt__0,"[0, 0, 0, 0, 0, 1]"
jaarverslag-binnenlandse-zaken-2022.307.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-binnenlandse-zaken-2022\jaarverslag-binnenlandse-zaken-2022.307.txt,2023,jaarverslag-binnenlandse-zaken-2022,0,omschrijv toezegg vindplat stand zak koophandel nieuw register ontwikkel twed kamer geinformeerd voortgang initiatief vanweg belang goed mogelijk zicht verblijv war mens tijdig registrer ingezet langdur verblijf staatssecretaris mogelijk verder uitwerk staatssecretaris twed kamer begin informer uitwerk vervolgacties uitwerk betrek gemeent szw kamerbrief verplicht registratie brp kortdur verblijf kamerstuk behandel twed kamer eerst kwartal geinformeerd begin volgend twed kamer geinformeerd weging uitwerk cod kinderrecht onlin wetgevingsoverleg begrotingsonderdel biza ezk zien digitaliser kamerstuk vii behandel twed kamer eerst kwartal geinformeerd staatssecretaris stuurt twed kamer uiter begin brief bescherm kinder digital technologie internet commissiedebat telecomrad kamerstuk behandel twed kamer eerst kwartal geinformeerd pseudonimiser technisch mogelijk duidelijk duidelijk omstand zinvol geimplementeerd overleg grot uitvoeringsorganisaties vng ministeries financien vws zull mogelijk verkend zodra bekend verwacht herfst ieder geval eind zegt staatssecretaris toe twed kamer nader informer kamerbrief stand zak beleidsontwikkel burgerservicenummer kamerstuk behandel twed kamer eerst kwartal geinformeerd staatssecretaris zegt toe eind twed kamer wederom informer stand zak rondom burgerservicenummer kamerbrief stand zak beleidsontwikkel burgerservicenummer kamerstuk behandel twed kamer eerst kwartal geinformeerd staatssecretaris onderschrijft derhalv mogelijk wettelijk kader zet daadwerk functioner system kader voldoet aangegev kabinet wetsvoorstel verwelkomt voorbehoud gemaakt basis mandat voert staatssecretaris namen kabinet moment onderhandel waarbij kader telecomrad twed kamer rapporteert kamerbrief beantwoord voortgangsrapportag europes digital identiteit kamerstuk staatssecretaris binnenland zak koninkrijksrelaties zegt eerst kamer aanleid lid verkerk christenunie toe tussentijd evaluatie programma slag vaardig stur plenair debat wet elektronisch publicaties handel item behandel eerst kamer eerst kwartal geinformeerd continuiteit digital dienstverlen burger bedrijv hoogst prioriteit daarom staatssecretaris actief betrok invoer nieuw infrastructur totdat digital voorzien overstap gemaakt staatssecretaris twed kamer informer voortgang kamerbrief stand zak invoer infrastructur logius kamerstuk behandel twed kamer medio geinformeerd staatssecretaris lat kort termijn vrijwill basis realiser vooruitlop wettelijk verplicht burger kiez balie gezichtsopnam lat mak staatssecretaris verwacht twed kamer najar informer hiervan kamerbrief aankond ter,Bestuur en rechten|Cultuur_en_sport|onderwijs,0.3173774989207522,"[0.3481094656127426, 0.09052722571885106, 0.025022811499704603, 0.004701574544217811, 0.0003107040774619584, 0.006347885367672426]","[True, True, False, False, True, False]","[True, True, False, False, True, False]","[0.3173774989207522, 0.3173774989207522, 0.3173774989207522, 0.3173774989207522, 0.3173774989207522, 0.3173774989207522]","[1, 1, 0, 0, 1, 0]",jaarverslag-binnenlandse-zaken-2022.307.txt__0,"[1, 1, 0, 0, 0, 0]"
jaarverslag-szw-2022.14.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-szw-2022\jaarverslag-szw-2022.14.txt,2023,jaarverslag-szw-2022,0,schuldhulpverlen aanbied extra middel vrijgemaakt energiebespar slecht geisoleerd woning kabinet prijsplafond historisch grot koopkrachtpakket circa miljard gepresenteerd war mogelijk koopkracht huishouden verbeter bred koopkrachtpakket kabinet augustusbesluitvorm bepaald minimumlon vanaf een ker verhog kamerstuk minimumlon gekoppeld uitker bijstand wia stijg mee verhog tegelijkertijd steuning aow verlaagd stijgt onderdel koopkrachtpakket energietoeslag verhog huurtoeslag verhog kindgebond budget verlaagt kabinet last arbeid verlag inkomstenbelast verhog arbeidskort evenzo werkt kabinet verhog uitker sociaal minimum daarnaast extra geld vrijgemaakt armoed kinder gan oorlog grot impact samenlev zull doorstan kabinet zet med via koopkrachtpakket schok individuen ondernem onz samenlev gehel goed mogelijk vang structurel beter uitgangspunt zeker energiereken twed kamer vergaderjar,Bestuur en rechten|Cultuur_en_sport|gezondheidszorg|onderwijs,0.104640912985271,"[0.1551656852062852, 0.01648505891092562, 0.06130342240624586, 0.004853261320759548, 0.0, 0.01907975252355755]","[True, True, False, True, True, False]","[True, True, False, True, True, False]","[0.104640912985271, 0.104640912985271, 0.104640912985271, 0.104640912985271, 0.104640912985271, 0.104640912985271]","[1, 1, 0, 1, 1, 0]",jaarverslag-szw-2022.14.txt__0,"[1, 1, 0, 0, 0, 0]"
jaarverslag-buitenlandse-zaken-2022.30.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-buitenlandse-zaken-2022\jaarverslag-buitenlandse-zaken-2022.30.txt,2023,jaarverslag-buitenlandse-zaken-2022,0,beleidsartikel versterkt international rechtsord algemen doelstell bevorder goed functioner international rechtsord inclusief gastlandbeleid blijvend inzet mensenrecht integral buitenlandbeleid sterk rechtsord eerbied mensenrecht mak wereld stabieler veiliger vrijer welvarender vereist goed functioner international instell organisaties bred draagvlak voortdur inzet straffelos positie gastland diplomatiek missies bijzonder organisaties mandat gebied vred recht biedt goed uitgangspunt bevorder ontwikkel international rechtsord rechtsord onlosmak verbond universel mensenrecht bevorder mensenrecht kernelement nederland buitenlandbeleid rol verantwoord reger zet concret volgend prioritair thema vrijheid meningsuit onlin vrijheid religie overtu gelijk recht vrouw meisjes dediger gelijk recht lesbiennes homoseksuel biseksuel transgender intersek person international straffelos daarnaast verantwoord gevestigd instell ondersteun opdat onafhank veilig efficient functioner buitenland zak verantwoord stimuler effectief stelsel international organisaties inclusief financiel stabiel international omgev schepp international rechtsord versterk beter mensenrechtensituatie med financier uitvoer via bilateral multilateral kanal ter bevorder prioritair mensenrechtenthema international toonaangev positie gastland bijdrag aantrek klimat alsmed gastlandbeleid ten aanzien gevestigd diplomatiek missies regisser interdepartemental coordinatie ten behoev coherent consistent inzet international organisaties ter bevorder international rechtsord mensenrecht waarborg nauw rijksbred samenwerk uitvoer gastlandbeleid inclusief uitvoer zetelverdrag waarborg eenduid helder communicatie vanuit diplomatiek missies financier twed kamer vergaderjar,Bestuur en rechten|gezondheidszorg,0.1841149235796647,"[0.03727217240727779, 0.011902070136265389, 0.03923909619890544, 0.0681735199174062, 0.0007516126746320653, 0.008132624344652941]","[True, False, False, True, False, False]","[True, False, False, True, False, False]","[0.1841149235796647, 0.1841149235796647, 0.1841149235796647, 0.1841149235796647, 0.1841149235796647, 0.1841149235796647]","[1, 0, 0, 1, 0, 0]",jaarverslag-buitenlandse-zaken-2022.30.txt__0,"[1, 0, 0, 1, 0, 0]"
jaarverslag-financien-2022.85.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-financien-2022\jaarverslag-financien-2022.85.txt,2023,jaarverslag-financien-2022,0,exportkredietverzeker verstrekt hierbij gedacht afsprak kostendek minimumpremies maximal looptijd hulpgeld verantwoord leenbeleid maatschapp verantwoord ondernem mvo international national aandacht continu aandacht gedeg uitvoer mvo toetsing opzicht strenger tional richtlijn gebied vastgelegd zogehet cument adsb publiceert jaarlijk duurzaamheidsverslag waarin inspann beschrev beleidsconclusies vergroen vergroen aandachtspunt genom groen transacties beter steun ekv verzeker risicovoll groen transacties groendek invester groen innovaties gelukt evaluer geevalueerd kijk verbeter mogelijk wenselijk teven meetmethodiek groen fossiel geevalueerd waarbij ontwikkel europes taxonomie meegewog getek lijn breng international overheidssteun groen energietransitie kabinet invull bedrijv bank kom vanaf langer aanmerk ekv nieuw fossiel energiesector tenzij lijn international klimaatdoel opwarm aard beperk grad uitwerk belangrijk stap verder vergroen ekv uitwerk kabinet afstemm gezocht ondertekenar zovel mogelijk gelijkwaard speelveld garander oog zorgvuld implementatie aanvrag ingedi uiter polis ontvang nieuw periodiek geevalueerd verbeter international speelveld international zet financien waardig mogelijk speelveld exporteur actief bijgedrag onderhandel sering arrangement official supported export credit afsprak exportfinancier pass eis tijd export beter ondersteund betrok land strev uitgesprok akkoord kom daarnaast bijgedrag kamerstuk kamerstuk twed kamer vergaderjar,Bestuur en rechten|gezondheidszorg|onderwijs,0.1107823418813994,"[0.0822504849129387, 0.01503979622286548, 0.0801608195427234, 0.03188806658434569, 0.00026881406424227006, 0.009482952634897217]","[True, False, False, True, True, False]","[True, False, False, True, True, False]","[0.1107823418813994, 0.1107823418813994, 0.1107823418813994, 0.1107823418813994, 0.1107823418813994, 0.1107823418813994]","[1, 0, 0, 1, 1, 0]",jaarverslag-financien-2022.85.txt__0,"[1, 0, 0, 1, 0, 0]"
jaarverslag-ienw-2022.78.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-ienw-2022\jaarverslag-ienw-2022.78.txt,2023,jaarverslag-ienw-2022,0,bijdrag international organisaties uitgav gebied duurzam mobiliteit ienw betrek organisaties grond international verdrag international afsprak verantwoord ontvangst hierop ontvangst verantwoord ienw ontvangt stichting buisleidingstrat bestur boetes ilt verantwoord extracomptabel verwijz extracomptabel verwijz hoofdwegennet mobiliteitsfond bedrag xii hoofdwegennet mobiliteitsfond ontvangst hoofdwegennet total uitgav hoofdwegennet waarvan exploitatie onderhoud vernieuw ontwikkel geintegreerd netwerkgebond kost hwn extracomptabel verwijz zuidasdok mobiliteitsfond bedrag xii zuidasdok mobiliteitsfond ontvangst artikelonderdel zuidasdok total uitgav zuidasdok waarvan zuidasdok twed kamer vergaderjar xii,Cultuur_en_sport|religie,0.1137147065368355,"[0.033545823604905364, 0.016720235683131583, 0.028360201050650326, 0.029925755825297155, 0.0015732957840367203, 0.23322298712210057]","[False, True, False, False, False, True]","[False, True, False, False, False, True]","[0.1137147065368355, 0.1137147065368355, 0.1137147065368355, 0.1137147065368355, 0.1137147065368355, 0.1137147065368355]","[0, 1, 0, 0, 0, 1]",jaarverslag-ienw-2022.78.txt__0,"[0, 1, 0, 0, 0, 1]"
jaarverslag-ienw-2022.62.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-ienw-2022\jaarverslag-ienw-2022.62.txt,2023,jaarverslag-ienw-2022,0,roll verantwoord drie scheid strategisch betrek woordelijk volgend roll verantwoord stimuler regisser uitvoer uitvoer verantwoord robuust mobiliteitssystem sterk verbind sterk modaliteit voorspel reistijd goed bereik zie open vervoer spor hoofdwegennet betekent zorgt regelgev afsprak kwaliteitsniveaus infrastructur kader betrouw snelheid doorstrom duurzam besluitvorm uitvoer infrastructur relatie gebiedsontwikkel aanlegproject mirt vastgelegd bijdrag gerelateerd mobiliteitsfond uitvoer beher onderhoud vervang gement oploss veiligheidsknelpunt rws beheerder hoofdwegennet activiteit terug vind mobiliteitsfond bevorder bereik beperk kost verbeter reisinformatie gement via inzet laatst technologieen samenwerk bedrijfslev wegbeheerder verbetert reisinformatie reiziger daardor zowel beter voorbereid reis reis aanpass beheers geluidproductie verker middel jaarlijk monitor nalev fond lang rijkswegennet aanpak hog ting lang rijksweg middel meerjarenprogramma geluidsaner mjpg regisser verantwoord vormgev del uitvoer inzak weg verkeersveil waaronder uitvoer regelgev via regelgev aanstur rws beher wegennet afsprak medeover bedrijfslev lijk organisaties zorgt ienw veilig infrastructur optimal daarvan daarbij ingespeeld ontwikkel gebruiker voertuig infrastructur regierol concret ingevuld betrek smart mobility invull gev ambities regeerakkoord betrek strev slim duurzam vervoerssystem waarvan onderdel naadlos elkar aansluit hierbij ligt focus volgend prioriteit toekomstbestend toelatingssystem verkeersmanagement benut verkenn potentie data goed randvoorwaard privacy cybersecurity infrastructur ontwerp aanleg onderhoud reken houd nieuw technologieen mobiliteitsconcept mobility servic mas twed kamer vergaderjar xii,Cultuur_en_sport|gezondheidszorg|onderwijs|religie,0.1084387276517164,"[0.027626135261507697, 0.019549546967869286, 0.06876056458209921, 0.03220562496258555, 0.000984709758084792, 0.013064495781019711]","[False, True, False, True, True, True]","[False, True, False, True, True, True]","[0.1084387276517164, 0.1084387276517164, 0.1084387276517164, 0.1084387276517164, 0.1084387276517164, 0.1084387276517164]","[0, 1, 0, 1, 1, 1]",jaarverslag-ienw-2022.62.txt__0,"[0, 1, 0, 1, 0, 1]"
