text,label,label_id
"— 120 —
— STAAT EN SLAVERNIJ —
­herdefiniëring van de sociale grenzen na de afschaffing van de slavernij. Zoals ­historicus Frederick Cooper en antropoloog Ann Stoler stellen in 
hun ­analyse van koloniale samenlevingen was het ‘anders zijn’ van de 
gekoloniseerden geen vaststaand gegeven, maar moest dat voortdurend 
worden herbevestigd. Een wit korps marechaussee representeerde de 
koloniale staat en symboliseerde het ongebroken gezag van de witte kolo­
niale bevolking na de afschaffing van de slavernij.10 Het in stand houden 
van twee politiekorpsen, van elkaar gescheiden op basis van huidskleur, 
was in de praktijk op den duur een onhoudbare situatie, zodat beide korp­
sen in 1895 werden samengevoegd tot het korps gewapende politie, waar­
van de leden al snel voornamelijk bestonden uit mannen van creoolse 
afkomst. Historicus Michael Rothberg introduceert het begrip the implicated 
­subject (de medeplichtige ondergeschikte) ten aanzien van mensen die 
­verbonden zijn aan of deel uitmaken van een instituut als de politie, maar 
geen invloed hebben op dat systeem.11 Hoe ver draagt de medeverantwoor­
delijkheid van het individu voor de organisatie die hij dient? De politie in 
de Nederlandse koloniën kreeg gestalte in een ambivalente context van 
behoudzucht en verandering. Men zag steeds beter de waarde van de loka­
le agent met kennis van land, taal en mensen, maar tegelijkertijd kreeg het 
lokaal politiepersoneel nooit het volledige vertrouwen en werd het leger 
als loyale bondgenoot van de koloniale staat achter de hand gehouden. Terwijl hij werd onderbetaald en gewantrouwd en nauwelijks carrière­
mogelijkheden had, werd de lokale politieman bovendien geconfronteerd 
met een systeem van racisme en uitsluiting – dat hij door zijn werk zelf 
mede in stand hield. Dat laatste laat vooral duidelijk de gelaagdheid zien 
van een koloniale staat in transitie en het toont tevens hoe kronkelig het 
pad naar vrije arbeid was. ◼◼ ◼◼  Verder onderzoek
Om de transitie van slavernij naar vrije arbeid in de koloniën te begrijpen, 
zou het zinvol zijn deze in samenhang met andere vormen van onvrije 
arbeid te bestuderen. Hoe kon vrije arbeid zich ontwikkelen in een 
­omgeving waar onvrije arbeid de standaard was?",Colonialism,0
"In Zuid-Afrika zijn onder meer wiskundige analyses gemaakt van het menselijk 
skelet, biomoleculaire analyses gericht op het bestuderen van volksverhuizingen 
en studies van rotstekeningen gemaakt door ontsnapte slaafgemaakten die een 
guerrillaverzet voerden. Inmiddels is er in Indonesië ook enig archeologisch werk 
verricht, waaronder een landschaps­studie naar sociale controle op een plantage 
op de Banda-eilanden.1
Dit soort archeologisch onderzoek biedt een verrassende inkijk in de levens 
van slaafgemaakten, die uit andere bronnen vaak niet voorhanden is. Toch zijn er 
ook tekortkomingen. Die hebben vooral te maken met de (neo)koloniale aspecten 
van een discipline die vaak geen rekening houdt met lokale afstammelingen en 
oorspronkelijke gemeenschappen. Op Sint-Eustatius bijvoor­beeld werden in 2021",Colonialism,0
"— 124 —
Kwame Nimako is socioloog en econoom en 
oprichter en directeur van de Black Europe 
­Summer School (bess) die sinds 2007 in Amster­
dam is ­gevestigd. Hij doceerde Internationale 
Betrekkingen aan de Universiteit van Amsterdam 
en bekleedde ­gasthoogleraarschappen aan de 
­Universiteit van ­Californië en de Universiteit van 
Suriname. Zijn meest recente publicatie is The 
Dutch Atlantic. Slavery, Abolition and Emancipation 
(2011) samen met Glenn Willemsen.",Colonialism,0
"— 13 —
— INLEIDING —
tijd voor nodig. Het vormt wel de opstap naar verder onderzoek. Staat 
en slavernij geeft op wetenschappelijk verantwoorde en toegankelijke wijze 
­duiding aan de bestaande kennis en draagt bij aan de reflectie die nodig is 
voor verdere kennisvorming en voor het creëren van mogelijke vormen 
van herstel en heling. Het kan zodoende dienen als een kompas voor 
samenleving, politiek en wetenschap. De volgende vragen staan in Staat en slavernij centraal:
–	Wat waren de sociaaleconomische, politieke en maatschappelijke 
omstandigheden en de gevolgen van de betrokkenheid van de (voor­
lopers van) Nederlandse staat en samenleving bij het koloniale 
­slavernijverleden en de doorwerking, zowel in Nederland als in 
de gekoloniseerde samenlevingen? –	Hoe is daar in het verleden en het heden op gereageerd en mee omge­
gaan door verschillende betrokkenen, zoals slaafgemaakten, bestuur­
ders, ondernemers en anderen in de gekoloniseerde samenlevingen? –	Hoe kan ten aanzien van deze geschiedenissen en hun doorwerkingen 
ruimte ontstaan voor herstel en heling? ◼◼ ◼◼  Een nieuwe blik
Het Nederlandse koloniale slavernijverleden heeft decennialang in de 
marges van het publieke domein verkeerd, hoewel het van grote betekenis 
was voor de diverse gemeenschappen van nazaten. Momenteel staat het in 
het brandpunt van de belangstelling. Dit boek bouwt voort op verschillen­
de projecten die dit thema bij een groter publiek en tevens bij de rijks­
overheid onder de aandacht hebben gebracht, zoals het hoofdstuk van 
Nancy Jouwe laat zien.",Historical Slavery,1
"De vier eerder gepubliceerde onderzoeken naar de 
betrokkenheid bij koloniale slavernij van de steden Amsterdam, Rotter­
dam, Utrecht en Den Haag hadden daarin een vliegwieleffect: ze hebben 
het bewustzijn vergroot, waardoor steeds meer gemeenten en provincies, 
musea, kastelen en landgoederen hun betrokkenheid bij het slavernij­
verleden hebben onderzocht, of dat nog zullen doen. Studies naar De 
Nederlandsche Bank (dnb) en abn amro hebben families, fondsen en 
­academische en financiële instellingen ertoe aangezet om vergelijkbaar 
onderzoek te (laten) verrichten. Ook het koningshuis kondigde in",Colonialism,0
"Emancipatie is een proces waarbij een gestigmatiseerde groep die over­
heerst is door een andere groep in de maatschappij zich hieraan ontwor­
stelt en haar positie probeert te verbeteren. De groep probeert een 
volwaardige plaats in de maatschappij op te eisen, te integreren in 
de bestaande sociale orde en daarin aanzienlijke veranderingen aan te 
brengen. Dit emancipatieproces is veel breder, transformatiever en besten­
diger dan de sociale mobiliteit van een enkeling uit de overheerste groep. Dit proces is nog steeds niet afgerond.",Modern Racism & Inequality,2
"In januari 1798 pleegde hij vervolgens 
een staatsgreep, waarna de radicalen zelf een nieuw grondwetsontwerp 
konden opstellen. Maar ook in dat ontwerp bleef slavernij onbesproken. Kennelijk had het thema voor Vreede en zijn medestanders geen politieke 
prioriteit meer. Kortom, de ook in Nederland veel gebruikte kreet",Historical Slavery,1
"— 134 —
— STAAT EN SLAVERNIJ —
­‘vrijheid, gelijkheid en broederschap’ bleek niet van toepassing op de 
slaafgemaakten in de Bataafse overzeese gebiedsdelen. Met de overgang naar het Verenigd Koninkrijk der Nederlanden werd 
in de grondwet van 1815 bepaald dat niet meer de Staten-Generaal, maar 
koning Willem i het opperbestuur genoot over de koloniën. Hij had 
­grootse plannen met deze gebieden, daarbij gesteund door de macht die 
de grondwet hem toebedeelde en het snelle herstel van de Nederlandse 
­slavenkoloniën en slavernijgerelateerde industrieën na de napoleontische 
oorlogen. Na het verlies van een groot deel van het koloniale wereldrijk 
behoorde Nederland vanaf het begin van de negentiende eeuw niet 
meer tot de grootste slavenhoudende staten in de wereld, maar de slaven­
houdende plantages waren nog wel van economisch belang voor de staat 
en de ondernemers. Recent onderzoek naar de oprichting van De Neder­
landsche Bank wees bijvoorbeeld uit dat het startkapitaal waarmee de 
oprichting van dat instituut mogelijk werd gemaakt deels afkomstig was 
van ondernemers met directe belangen in de plantageslavernij. Verder 
steeg de ­consumptie van katoen, indigo, suiker en koffie, hoewel de 
publieke ­opinie zich tegen slavernij had gekeerd. Willem i wilde dat de 
staatskas daarvan profiteerde en stuurde wetsvoorstellen naar de Tweede 
Kamer voor verhoogde accijnzen op koffie en suiker. Ondanks pogingen 
van Amsterdamse handelshuizen om dat wetsvoorstel in de kiem te smo­
ren vanwege teruglopende winstgevendheid, stemden de Tweede en Eer­
ste Kamer in met de accijnsverhoging. Door Britse internationale druk was 
de afschaffing van de slavenhandel opgelegd. Slavenhouders beseften dat 
zij lippendienst konden bewijzen aan de abolitionistische zaak door de 
afschaffing van de slavenhandel stilzwijgend te accepteren: die stond 
immers het gebruik van slavernij als productiewijze niet in de weg.2
Als opperbestuurder van de koloniën vond Willem i een gelijk­
gestemde ziel en trouwe dienaar in de militair Johannes van den Bosch: 
beide mannen ontwikkelden een allesomvattende visie op koloniaal 
bestuur die het lot van vele slaafgemaakten en lokale boeren bezegelde.3 
Van den Bosch had gediend in Nederlands-Indië en werd in 1827 benoemd 
als ­commissaris-generaal van Suriname en de Antillen, met als opdracht 
het bestuur grondig te herzien.",Historical Slavery,1
"Een onderdeel van Van den Bosch’ beleid 
was het invoeren van een belangrijke wijziging in het koloniaal reglement 
(1828) waardoor slaafgemaakten juridisch voortaan als personen werden 
beschouwd in plaats van als goederen. Plantagedirecteuren en investeer­
ders in Nederland kwamen daartegen in verzet. Ze slaagden erin het",Historical Slavery,1
"— 138 —
— STAAT EN SLAVERNIJ —
verreweg de meeste politieke tijd opging aan Nederlands-Indië. Daar­
tegenover stond echter de individuele betrokkenheid van bestuurders 
zoals minister Baud en van zijn opvolgers, waaronder Jan J. Rochussen. Ook laatstgenoemde was een oud-gouverneur-generaal en had in die 
­hoedanigheid zelfs een verzoekschrift tot afschaffing van slavernij in 
Nederlands-Indië in ontvangst genomen, maar naast zich neergelegd. Als 
minister van Koloniën daarentegen loodste Rochussen de Emancipatiewet 
voor Nederlands-Indië door het parlement. De wet trad in 1860 in wer­
king.8 Ook schreef hij aan de gouverneur in Suriname dat hij hoopte ‘[d]e 
groote maatregel der Emancipatie – hoe men er ook in het afgetrokkene 
over mag denken [...] in de eerstvolgende zitting [van de Staten-Generaal] 
tot stand te brengen.’9 Na drie mislukte pogingen en een afgekeurde 
begroting stapte Rochussen op. Naast desinteresse heeft ook het hoge 
tempo waarin ministers de portefeuille van Koloniën doorgaven de voort­
gang van het wetsvoorstel geen goed gedaan. Tussen 1855 en de wet voor 
de Atlantische gebieden van 1862 ontving het parlement zes emancipatie­
voorstellen, verdedigd door maar liefst vier verschillende ministers. Bovendien was het eerder regel dan uitzondering dat er een ‘oudgast’ uit 
Nederlands-Indië aan het roer van het departement van Koloniën stond, 
die waar het West-Indische zaken betrof volledig moest vertrouwen op 
dossierkennis (van medewerkers) aangevuld met de standpunten van de 
Wisselbrief ter waarde van tweehonderd gulden ten name van Emma Martins. Uitgegeven op 19 juli 1864 op Sint-Eustatius, ter compensatie voor het vrijverklaren  
van de slaafgemaakten die zij tot haar bezit rekende.",Colonialism,0
"Het blijft van belang om zorgvuldig te kijken 
naar wat we wel weten, maar ook zichtbaar te maken dat nog lang niet 
alles goed genoeg onderzocht is om stellige uitspraken te kunnen doen. Staat en slavernij kan zo hopelijk bijdragen aan inzicht en bewustwording, 
en misschien ook aan het creëren van ruimte voor herstel en heling in de 
delen van het huidige Nederlandse koninkrijk, te weten Aruba, Curaçao, 
Sint-Maarten, Bonaire, Sint-Eustatius, Saba en Nederland. De bevindin­
gen kunnen ook van betekenis zijn voor Suriname, Indonesië en andere 
landen die door het Nederlandse koloniale slavernijverleden zijn geraakt. De focus van Staat en slavernij ligt op het Nederlandse koloniale slaver­
nijverleden. Dat wil zeggen dat dit boek zich richt op koloniale slavernij, 
het koloniale verleden en de doorwerkingen daarvan (zoals koloniale",Colonialism,0
"— 142 —
— STAAT EN SLAVERNIJ —
kolonie en haar inwoners, terwijl zij de politieke verantwoordelijkheid 
volledig in handen hadden. Daarmee bevestigde De Brauw het bestaande 
beeld over hoe bestuurders en politici met de politieke verantwoordelijk­
heid voor slavernij zijn omgegaan in de negentiende eeuw. Uit de huidige 
stand van het onderzoek blijkt echter dat er vraagtekens gezet moeten 
worden bij de desinteresse van de bestuurlijke elite als verklaring voor de 
late afschaffing van slavernij in Nederland. Slavernij, zowel de afschaffing 
als de doorwerking daarvan, liet politici niet onberoerd, maar zij gaven 
prioriteit aan binnenlandse hervormingen, de economische belangen van 
de koloniale metropool en het behoud van de koloniale gebieden als win­
gewesten. Hun politieke zeggenschap over de kolonie hebben zij daardoor 
niet aangewend om de emancipatie van slaafgemaakten te bespoedigen. ◼ ◼◼  Tot slot
Om recht te doen aan hun aandeel in het slavernijverleden hebben ver­
schillende Nederlandse steden, provincies en instituten onderzoeken uit­
gevoerd naar hun eigen betrokkenheid bij slavernij. Die groeiende reeks 
slavernijgeschiedenissen vraagt allereerst om synthetiseren van de uit­
komsten. Daarnaast zijn er drie lijnen in de politieke geschiedenis van het 
slavernijverleden die vragen om verder onderzoek. Ten eerste beschouwde 
de grondwet van 1815 de koloniën als het domein van de Oranjevorst. Daardoor lag het opperbestuur tot 1840 in handen van koning Willem i.",Colonialism,0
"— 144 —
Ulbe Bosma (1962) is senior onderzoeker bij 
het Internationaal Instituut voor Sociale 
Geschiedenis en bijzonder hoogleraar 
Internationale Comparatieve Sociale 
Geschiedenis bij de Vrije Universiteit. Hij 
schreef een groot aantal boeken en artikelen 
over de koloniale geschiedenis. Zijn meest 
recente boek The World of Sugar, verscheen in 
2023 bij Harvard University Press.",Colonialism,0
"— 145 —
Ulbe Bosma
10. Gedwongen verplaatsing 	
	
en illegale slavenhandel 	
	
na de afschaffing
Bij de teruggave van koloniale gebieden door de Britse regering in 1815 
verplichtte Nederland zich om de slavenhandel in deze koloniën en 
­territoriale wateren te verbieden en te bestrijden. Het ging daarbij om de 
Nederlandse Antillen, Suriname, de Nederlandse vestiging Elmina (op de 
kust van het huidige Ghana) en de Indonesische archipel. Die afschaffing 
verliep weinig voortvarend. De voortdurende mensenroof en slavenhandel 
in het Aziatische deel van de koloniale bezittingen waren verreweg het 
omvangrijkst, maar die in het Atlantische gebied lagen politiek veel 
­gevoeliger vanwege de aanhoudende grootschalige illegale slavenhandel, 
met name door Franse, Portugese en Spaanse schepen. De ­Britten beschul­
digden de Nederlanders regelmatig van laksheid en zelfs medeplichtig­
heid aan het in stand houden van de slavernij in het Atlan­tische gebied. ◼ ◼◼  Indonesische Archipel
Het Nederlandse gezag was vroeg in de negentiende eeuw op de meeste 
plaatsen in de Indonesische archipel nog slechts marginaal vertegen­
woordigd. Alleen op Java en de Molukken kon het bestuur direct ingrijpen 
in lokale verhoudingen en daarnaast de veelvuldig voorkomende kidnap­
pings van mensen, vooral door piratenschepen, effectief bestrijden. Daar­
bij kwam dat eeuwen van koloniale slavenhandel en een snel toenemende 
vraag naar allerhande producten, zoals rotan en parels, voor de Chinese 
en Europese markt de waarschijnlijk oeroude praktijken van mensenroof 
en slaven­handel nog flink hadden aangewakkerd. De snelgroeiende 
wereldhandel, met de inzet van steeds grotere schepen en nieuwe 
­communicatiemiddelen, was zo een belangrijke factor in het voortduren 
en mogelijk zelfs uitbreiden van de slavenhandel en slavernij in de 
­Indonesische  archipel.",Historical Slavery,1
