filename,filepath,document_type,year,chunk_num,chunk_text,topic,cosine,cosine_weighted,topic_probs,topic_assigned,chunk_id,labels
cbs-jaarverslag-2014.10.txt,Policyarchive_text\jaarverslagen\2015\cbs-jaarverslag-2014\cbs-jaarverslag-2014.10.txt,2015,cbs-jaarverslag-2014,0,cbs jaarverslag economisch statistiek bedrijfstak waarover beschik kom overgang vergrot verschen armoedesignalement cbs sociaal culturel planbureau scp gezamen jaarlijk verschaff cbs scp actueel mogelijk beeld omvang ontwikkel karakteristiek armoed voorbereid waarnem brondata staatsbalan bezit schuld stat financien overgenom statlin nieuw verschen overheidsbalan cijfer gehel war stat voorhen daarin voorkom cijfer financiel activa materiel vast activa versnipperd statlin vind kwam diver financien decentral over begrot opbrengst heffing gemeent maand versneld ten opzicht voorgaand provincies wegenbelast inkomst decentral over europes perspectief kwam eerst raming beschik omvang economie term bruto binnenland product drie afzonder eiland daarnaast kwam beschik omnibusenquêt cbs uitgevoerd enquêt verschaft informatie leefsituatie inwoner bijzonder gezond communicatie won transport vakantie vrij tijd teven uitgebreid gerapporteerd toerism statistisch opdracht cbs werkt organisaties voert grot onderzoeksproject opdracht diver overheidsorganisaties volgt selectie cbs publiceerd eerst jaarlijk detail rod lijst indicator rli indicator toestand biodiversiteit med mogelijk netwerk ecologisch monitor combiner informatie internet nieuw rli wes ontwikkel biodiversiteit aanmerk positiever verloopt toe uitgedrag trok belangstell cbs pbl gan nieuw indicator natuurbeleid toekomst gebruik opdracht economisch zak kernindicator ontwikkeld inzicht gev ontwikkel opdracht buitenland zak diver informatie internationaliser mkb gepubliceerd betreft international handel goeder buitenland invester uitgesplitst land dutch god growth fund ontwikkelingsland land war economisch betrek mee duitsland teven cbs opdracht nieuw informatie international waardeketen samengesteld ingat participatie integratie international waardeketen gevolg daarvan verband handel werkgeleg national energieverkenn uitgebracht verkenn samenwerk energieonderzoekcentrum ecn pbl cbs rijkdienst ondernem rvo opdracht,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance|Modern & Everyday Racism",0.0752828419842743,"[0.04271503274156718, 0.00886225699577208, 0.028229235094465698]","[True, True, True]","[True, True, True]",cbs-jaarverslag-2014.10.txt__0,"[1, 1, 1]"
beantwoording-kamervragen-over-financieel-jaarverslag-rijk-2014.5.txt,Policyarchive_text\kamerstukken\2015\beantwoording-kamervragen-over-financieel-jaarverslag-rijk-2014\beantwoording-kamervragen-over-financieel-jaarverslag-rijk-2014.5.txt,2015,beantwoording-kamervragen-over-financieel-jaarverslag-rijk-2014,0,procent bbp letland litouw luxemburg hongarij malta oostenrijk pol portugal roemenie slovenie slowakij finland zwed verenigd koninkrijk bron eurostat actualisatie reger uitlegg regel lastenverlicht middellang termijn doelstell structurel saldo ten aanzien feitelijk tekort geldt sted norm daarnaast stelt preventiev arm waarin bevindt ontslag buitensporigtekortprocedur eis ten aanzien structurel saldo lijn middellangetermijndoelstell mto basis cep voldoet structurel saldo mto europes mededel gepubliceerd flexibiliteit groeipact lidstat preventiev arm hierin bepaald voorwaard afwijk mto pad mto toe lidstat preventiev arm structurel hervorm doorvoer bestat structurelehervormingsclausul biedt lidstat hervorm mogelijk tijdelijk wijk mto wanner bijdraagt houdbar overheidsfinancien lang termijn aangekondigd belastingstelselherzien afhank vormgev eis clausul voldoen indien gevolg stelselherzien eerst grot afwijk structurel saldo resulter stelselherzien voldoet eis clausul gesteld beroep gedan structurelehervormingsclausul stabiliteit groeipact geval kabinet wanner stelselherzien nader uitgewerkt benodigd informatie verstrek beoordeelt verzoek toegek klopt houdbaarheidsoverschot bbp omslat tekort liefst bbp zodra gerek realistisch aannames groei zorgkost waarom bereken realistisch aannam standaard gepresenteerd daadwerk stand houdbar overheidsfinancien waarom houdbaarheidscijfer onrealistisch aannames uberhaupt gepresenteerd,Reparations and Remembrance|Modern & Everyday Racism,0.0582161604617835,"[0.007737505355032186, 0.0023886417520134293, 0.055126957264453574]","[False, True, True]","[False, True, True]",beantwoording-kamervragen-over-financieel-jaarverslag-rijk-2014.5.txt__0,"[0, 1, 1]"
15-sociale-zaken-en-werkgelegenheid.91.txt,Policyarchive_text\jaarverslagen\2015\15-sociale-zaken-en-werkgelegenheid\15-sociale-zaken-en-werkgelegenheid.91.txt,2015,15-sociale-zaken-en-werkgelegenheid,0,extracomptabel invull taakstell regeerakkoord structurel departemental taakstell kerndepartement agentschapp agentschap szw zbo uwv inclusief bkwi svb concret invull taakstell taakstell kerndepartement szw ingevuld verder versober bedrijfsvoer leidt bespar betreff budget tement voort process rond beroep bezwar wet arbeid vreemdel wav vereenvoudigd gestroomlijnd teven dereguler gestopt uwv svb leid evenen bespar apparaatsuitgav taakstell partement verhoogd extra formatieplaats crer medewerker doelgroep kwetsbar groep per saldo leid structurel bespar apparaatsuitgav kerndepartement szw miljoen inclusief taakstell directie integratie maatschapp samenhang meegenom overgang bzk szw taakstell uwv svb ingevuld drie typ ten eerst voorbereid toezien doelmat uitvoer verder werking ket werk inkom efficienter benut bestaand voorzien ten twed versober tak dienstverlen beoogd voort vereenvoud regelgev voorbereid moment evenen nader uitgewerkt leid structurel bespar apparaatsuitgav uwv svb miljoen implementatie enkel geschetst vergt wijzig regelgev twed kamer vergaderjar,Reparations and Remembrance|Modern & Everyday Racism,0.0601337794302954,"[0.017605106402704993, 0.001018448221729812, 0.041592578494430335]","[False, True, True]","[False, True, True]",15-sociale-zaken-en-werkgelegenheid.91.txt__0,"[0, 1, 1]"
p595288-bsg-feitelijke-vragen-buha-os-bijlage-1.70.txt,Policyarchive_text\kamerstukken\2015\p595288-bsg-feitelijke-vragen-buha-os-bijlage-1\p595288-bsg-feitelijke-vragen-buha-os-bijlage-1.70.txt,2015,p595288-bsg-feitelijke-vragen-buha-os-bijlage-1,0,totaallijst feitelijk vaststell begrotingsstat buitenland handel ontwikkelingssamenwerk lif sciences health development kennisplatform srgr bijna eur miljoen gavi gemiddeld eur miljoen jaarbasis eindbetal aflop subsidiekader ongever eur miljoen daarnaast enkel kleiner subsidies verstrekt ten behoev leerstoel joep lang voorbereid conferentie amsterdam kunt aangev post programma srgr budget bespaard sprak bezuin reden budgettair krapt begrotingsjar geschov betal lopend verplicht kunt gev gerealiseerd uitgav opgesplitst cor funding vrijwill bijdrag united nation population fund unfpa afgelop global programm reproductiv health commodity security gprhcs bijdrag global programm reproductiv health commodity security kort unfpa supplies het bedrag eur miljoen miljoen programma voorzien betreft vrijwill ongeoormerkt verhoudt huidig budget unfpa ontwerpbegrot voorjaarsnota kunt toelicht hand eerder gedan uitsprak brief kamer multilateral instell kamerstuk uitsprak organisaties effectief georganiseerd grot toegevoegd waard beleidsagenda buitenland handel ontwikkel waaronder unfpa informatie intensiver verwez brief kamer toegan bijdrag multilateral organisaties toegezegd multilateral organisaties valt bestrijd seksuel slavernij meisjes vrouw ontwikkelingsland uitbuit verneder zowel gezond recht schaadt bestrijd seksueel geweld meisjes vrouw inzet kabinet srgr vrouwenrecht genderg verzocht motie lar kamerstuk xvii komend vijf miljoen euro jaarbasis bested bestrijd kinderprostitutie kader nieuw beleidsartikel strategisch partnerschap aangan alliantie maatschapp organisaties leiding terr des hommes inspant seksueel misbruik meisjes pak over partner alliantie plan free girl stichting defenc childr international,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance|Modern & Everyday Racism",0.0534994468449987,"[0.05446078386008688, 0.001639218457873209, 0.011942453913912215]","[True, True, True]","[True, True, True]",p595288-bsg-feitelijke-vragen-buha-os-bijlage-1.70.txt__0,"[1, 1, 1]"
kamerbrief-met-reactie-op-advies-voordracht-immaterieel-erfgoed-bij-unesco.1.txt,Policyarchive_text\kamerstukken\2015\kamerbrief-met-reactie-op-advies-voordracht-immaterieel-erfgoed-bij-unesco\kamerbrief-met-reactie-op-advies-voordracht-immaterieel-erfgoed-bij-unesco.1.txt,2015,kamerbrief-met-reactie-op-advies-voordracht-immaterieel-erfgoed-bij-unesco,0,retouradres postbus den hag ontving advies rad cultur selectie immaterieel erfgoed kandidatur voorgedrag ter bescherm immaterieel culturel erfgoed adviesaanvrag rad teven gevraagd nominatievolgord ter voorbereid advies rad hoc samengesteld deskund terrein immaterieel erfgoed terrein cultur geschiedenis voordracht voornemen ambacht molenar drag representatiev lijst ter bescherm immaterieel culturel erfgoed volg daarmee advies rad brief schet overweg rad adviseert rond ambacht molenar eerst kandidat unesco drag kandidat voldoet verdragsbepal toetsingscriteria unesco bred gedrag erfgoedelement haalbar safeguard plan aldus rad ambacht molenar opgenom national inventaris voorwaard voordracht unesco gild vrijwill molenar veren hollandsch mol ambacht korenmolenaarsgild gild frysk mounder aanmeld national inventaris verzorgd safeguard plan opgesteld gild vrijwill molenar landelijk veren provincial afdel gesteld opleid verzorg mens monumental watermolen will lat draai gild datum betreft reactie advies rad cultur voordracht immaterieel erfgoed voorzitter twed kamer postbus den hag erfgoed kunst rijnstrat den hag postbus den hag onz referentie brief,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance|Modern & Everyday Racism",0.0659579651915175,"[0.0071825227937434765, 0.05579535309579345, 0.03146171177405661]","[True, True, True]","[True, True, True]",kamerbrief-met-reactie-op-advies-voordracht-immaterieel-erfgoed-bij-unesco.1.txt__0,"[1, 1, 1]"
staat-van-de-europese-unie-2015-v2.12.txt,Policyarchive_text\kamerstukken\2015\staat-van-de-europese-unie-2015-v2\staat-van-de-europese-unie-2015-v2.12.txt,2015,staat-van-de-europese-unie-2015-v2,0,handel nederland voorzitterschap europes handelsagenda geleid onderhandel bilateral vrijhandelsakkoord ttip japan opvolg ministeriel conferentie wto verorden aangaand conflictmineral folterwerktu verschen nieuw handelsstrategie waarin transparantie belang gezamen waard benadrukt vormt sterk basis voorzitter handelsrad faciliter onderhandel vrijhandelsakkoord constructief samenwerk lopend wetgevingsprocess rond onderhandel vrijhandelsakkoord transatlantic trad investment partnership ttip stan gehel belangstell gezien ambitie europes rad onderhandel spoedig rond voorzitterschap inzet onderhandel efficient verder breng oog maatschapp debat mogelijk vrijhandelsakkoord japan nederland laatst zak uitonderhandeld vindt ministeriel conferentie wto plat nederland voorzitterschap start preciez invull gemaakt afsprak daarnaast aanjag rol spel toekomst rol wto multilateral handelssystem mogelijk rad gezamen raadspositie kom gepubliceerd voorstel europes bevorder legal verantwoord handel mineral afkomst hoogrisicogebied daarnaast moment luxemburg voorzitterschap gewerkt raadspositie aanpass verorden stelt regel handel goeder folter tenuitvoerlegg doodstraf vaststell raadsposities dossier zull nederland voorzitterschap trilog gestart europes parlement wetgevingsproces rond ontwikkelingssamenwerk gebied ontwikkelingssamenwerk vooral richt grot dossier eerst plat betreft migratiecrisis hierbov beschrev rad buitenland zak inclusief voorbereid humanitair wereldtop istanbul ten twed implementatie duurzam ontwikkelingsdoel eerder vastgesteld algemen vergader verenigd naties belangrijk discussie daarnaast zull voorbereid getroff formel start onderhandel onderl betrek zogehet slot biedt voorzitterschap uitgelez kan hulp handel agenda europes niveau verder vorm gev kader migratie dwarsdoorsnijd thema duurzam ontwikkelingsdoel vorm gezamen international agenda armoedebestrijd mondial ontwikkel nieuw agenda sluit nauw agenda hulp handel bevat belangrijk prioriteit armoedebestrijd inclusiev groei genderg rechtsord instituties klimat ocean biodiversiteit voorzitterschap inspann stevig monitor verantwoord nieuw hecht belang beleidscoherentie ontwikkel realiser agenda duurzam ontwikkel aflop verdrag cotonou biedt natur moment zogehet inmiddel land afrika gebied still oceaan onderl betrek licht houd biedt kan zoek gan commissiewerkprogramma voorstel trad investment strategy annex,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance|Modern & Everyday Racism",0.0734130348385797,"[0.06173054423083374, 0.007631207745249136, 0.009468144586541261]","[True, True, True]","[True, True, True]",staat-van-de-europese-unie-2015-v2.12.txt__0,"[1, 1, 1]"
antwoorden-op-kamervragen-voorjaarsnota-2015.58.txt,Policyarchive_text\kamerstukken\2015\antwoorden-op-kamervragen-voorjaarsnota-2015\antwoorden-op-kamervragen-voorjaarsnota-2015.58.txt,2015,antwoorden-op-kamervragen-voorjaarsnota-2015,0,extramuraliser langzamer verloopt grond lineair afbouw verwacht hierdor loopt besparingsverlies structurel leidt lager afbouwtempo overigen besparingsverliez structurel effect immer enkel later alsnog bereikt kost hiervan budgettair gedekt financiel kader bkz voorjaarsnota geldt extra middel beschik gesteld afbakeningsknelpunt ouder wlz loss aanvull genom extramuraliser versnell,Modern & Everyday Racism,0.0338061701891406,"[0.0034346982221981955, 0.0, 0.05253027914132911]","[False, True, True]","[False, False, True]",antwoorden-op-kamervragen-voorjaarsnota-2015.58.txt__0,"[0, 0, 1]"
bijlage-1-nota-naar-aanleiding-van-het-verslag-omgevingswet.194.txt,Policyarchive_text\beleidsnotas\2015\bijlage-1-nota-naar-aanleiding-van-het-verslag-omgevingswet\bijlage-1-nota-naar-aanleiding-van-het-verslag-omgevingswet.194.txt,2015,bijlage-1-nota-naar-aanleiding-van-het-verslag-omgevingswet,0,verplicht instell welstandscommissie vervalt uitvloeisel eerder genoemd kabinetsstandpunt inzak functioner kabinetsstandpunt gebaseerd evaluatie functioner welstandstoezicht basis daarvan beslot wettelijk plicht instell welstandscommissies langer nodig evaluatie wes eenduid beoordel bouwplann mogelijk welstandsnota vastgesteld beleidsregel daarbij advies ingewonn welstandscommissie verband vooruitlop omgevingswet eerder plicht besluit omgevingsrecht geschrapt advies winn stat overigen los uitgangspunt eerder aangegev gemeent onverminderd vrij stat adviesorgan stell lat adviser welstandskwaliteit ruimtelijk kwaliteit bred zin los vrijheid gemeent adviesorgan stell betrek besluitvorm verplicht wetsvoorstel instell adviesorgan specifiek tak terrein monumentenzorg adviesorgan ieder geval tak adviser aanvrag omgevingsvergunn rijksmonumentenactiviteit zover archeologisch monument betreft hiermee voorzien voortbestan monumentencommissie gereguleerd monumentenwet grond omgevingswet stell adviesorgan geldt gemeenterad led benoemingstermijn vaststelt gemeenterad led benoem ontslan bepaald verder burgemeester wethouder lid ten minst enkel led deskund gebied monumentenzorg waarborg nodig geacht monument ander eis gesteld uiter bouwwerk mogelijk zinvoll wijz tevor voorspel beoordelingscriteria vast legg waaran aanvrag eventuel wijzig monument voldoen vergunningverlen aanmerk kom vooraf immer voorspell activiteit combinatie activiteit aanvrag betrek varier grot wijzigingsplann slop ontsier monument elk initiatief zorgvuld beoordeeld afgewog behoud waard monument onvoldo informatie monumental waard betrok monument beschik nodig eerst bouwhistorisch cultuurhistorisch plaatsvindt voordat aanvrag vergunn verder behandel genom informatie monumental waard nodig verlen vergunn benodigd afweg mak bepal voorwaard verlangd ontwikkel toelat rijksdienst culturel erfgoed biedt hierin ondersteun praktijk brochures ingrijp gevall advies draagt zorg beschik informatie rijksmonument zovel mogelijk ontslot voorafgaand vastlegg voorspel beoordelingscriteria led fractie vvd gevraagd daarmee monumentenzorg haalbar optie wijst reger erop verband relevant uitgangspunt verdrag granada behoud architectonisch erfgoed via wetsvoorstel doorwerk beoordelingsregel toetsingskader rijksmonumentenactiviteit beoordel vergunningaanvrag stat behoud monument monumental waard voorop grond ingesteld adviser vergunningaanvrag rijksmonumentenactiviteit voldoend toegerust elk individueel geval deskund oordel vorm impact voorgenom activiteit monumental waard activiteit overeenstemm breng belang monumentenzorg samenvat gesteld gemeent vrij stat extern adviseur betrek besluitvorm wanner nodig wenselijk geacht stat gemeent vrij kamerstuk,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance|Modern & Everyday Racism",0.074478352237515,"[0.021127162810436913, 0.04557907851782779, 0.02194385181713365]","[True, True, True]","[True, True, True]",bijlage-1-nota-naar-aanleiding-van-het-verslag-omgevingswet.194.txt__0,"[1, 1, 1]"
bijlage-1-nota-naar-aanleiding-van-het-verslag-omgevingswet.247.txt,Policyarchive_text\beleidsnotas\2015\bijlage-1-nota-naar-aanleiding-van-het-verslag-omgevingswet\bijlage-1-nota-naar-aanleiding-van-het-verslag-omgevingswet.247.txt,2015,bijlage-1-nota-naar-aanleiding-van-het-verslag-omgevingswet,0,herbestemm gebouw belangrijk overheidszorg hetzelfd genoemd led gevraagd led reger mening hergebruik ming gebouwd culturel erfgoed actueel belangrijk maatschapp thema behoud ontwikkel gevall bruikbar strategie ten zeker war nietsdoen leid leegstand verval ontwikkelingsgericht ring hel vruchtbar gebiedsniveau war gat duurzam integrer erfgoed herinricht landschap stedenbouwkund herontwikkel oogpunt monumentenzorg ontwikkel middel immer behoud culturel erfgoed huidig volgend generaties vergt som passend wijzig bestaand functie monument den dreigend leegstand nieuw functie mogelijk mak som houdend conserver benader plat denk bepaald monument utrecht waarvan cultuurhistorisch waard hog complet geacht liefst authentiek mogelijk will doorgev denk bepaald archeologisch monument grafheuvel waarbij ontzien monument voorkeur verdient gelet verdrag valletta waarin uitgangspunt vastgelegd archeologisch monument voorkeur situ bewar dergelijk gevall ontwikkel passend strategie reger daarom voornemen derd lid wetsvoorstel voorgesteld zin wijzig voornoemd red ligt evenmin hand redactie wetsvoorstel wijzig artikelonderdel strek bred zin behoud culturel erfgoed behoud ontwikkel erfgoed komt huidig regel besluit algemen regel ruimtelijk orden barro betrek erfgoeder uitzonder universel waard werelderfgoed expliciet richt behoud versterk waard genoemd wetsniveau culturel erfgoed generiek vastlegg behoud ontwikkel compliceert stell passend regel werelderfgoeder ander culturel erfgoed waarvor dienstig reger wijst led verband formuler wetsvoorstel geeft grondslag beoordelingsregel aanvrag omgevingsvergunn rijksmonumentenactiviteit uitdruk gebracht bevorder rijksmonument beoordel aanvrag rol speelt daarvor nodig reken houdend monumental waard wijzig monument breng artikelonderdel geeft rijksmonument uitvoer verdrag granada ieder verdragsstat verplicht reken houdend architectonisch historisch aard erfgoed beschermd goeder bevorder daarbij reken houdend behoeft hedendag lev verplicht bevorder zodan aanpass oud gebouw nieuw doeleind ligt hand provincies gemeent beoordelingsregel vergunningverlen hen aangewez wijz beschermd monument historisch gebouw verplicht verdrag granada volg zorg open ruimt toevoeg led stell zorg open ruimt nieuw toe voeg zorg inricht beher open ruimt sted belangrijker gebouw qua architectur stedenbouwkund inpass sted vaker gerelateerd inricht open ruimt eerder geantwoord geldt evenen derd lid ziet tak bestuursorgan uitoefen,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance|Modern & Everyday Racism",0.092,"[0.004363176985738491, 0.0637472155225551, 0.061002559439202256]","[True, True, True]","[True, True, True]",bijlage-1-nota-naar-aanleiding-van-het-verslag-omgevingswet.247.txt__0,"[1, 1, 1]"
aivd-jaarverslag-2014-220415.2.txt,Policyarchive_text\jaarverslagen\2015\aivd-jaarverslag-2014-220415\aivd-jaarverslag-2014-220415.2.txt,2015,aivd-jaarverslag-2014-220415,0,einthov eerst hoofd binnenland veiligheidsdienst bvd voorloper algemen veiligheidsdienst aivd verantwoord devies wap dienst meend burger democratie onz passief lat meedrijv golv geschiedenis daarin actiev rol spel per undas adversas levend viss zwemm strom dod drijv mee spreuk symboliseert instell dienst actiev instell nodig strom oog gericht bedreig national,,0.0420084025208402,"[0.0, 0.07057861768800042, 0.002030564855554462]","[False, False, True]","[False, False, False]",aivd-jaarverslag-2014-220415.2.txt__0,"[0, 0, 0]"
17-buitenlandse-handel.87.txt,Policyarchive_text\jaarverslagen\2015\17-buitenlandse-handel\17-buitenlandse-handel.87.txt,2015,17-buitenlandse-handel,0,rijksjaarverslag xvii buitenland handel ontwikkelingssamenwerk aangebod voorzitter twed kamer financien vervaard parlementair stuk begeleid productieproces sdu uitgever afdel dataverwerk vormgev omslag studio dumbar uitgav financien artikelcod,,0.0204124145231931,"[0.043006880818293666, 0.0, 0.007165499394416296]","[False, False, False]","[False, False, False]",17-buitenlandse-handel.87.txt__0,"[0, 0, 0]"
jaarverslag-ilt-2014.23.txt,Policyarchive_text\jaarverslagen\2015\jaarverslag-ilt-2014\jaarverslag-ilt-2014.23.txt,2015,jaarverslag-ilt-2014,0,jaarverslag luchtverontrein stoff ozonlaagafbrek stoff gefluoreerd broeikasgass gericht handel stoff emissies voorkom beperk ondertoezichtstaand gebruiker handelar producent onderhoudsbedrijv instell keuringsinstanties leid interventies opheff ming extra aandacht gebruiker onderhoudsbedrijv voer bedrijv nalev blek onvoldo brandstoff gericht kwaliteit brandstoff luchtverontrein voorkom ondertoezichtstaand leverancier brandstoff bestemd wegverker voertuig binnenvaartschep zeeschep scheepsbrandstoff geblek zwavelgehalt vak hog vluchtig organisch stoff gericht hog oplosmiddelengehalt verv verniss gat veelal restpartij daarnaast verkooppunt partij gevond waarbij handhav opgetred extra aandacht bested onderhoudsbedrijv koelinstallaties tant installaties beid groep blek nalev onvoldo zeeschep binnenvaartschep overschrijd zwavelgehalt opnieuw ord voort geconstateerd sprak illegal handel via internet koudemiddel daarnaast extra aandacht bested terugdr emissies ozonlaagafbrek stoff gefluoreerd broeikasgass daarvor extra uitgevoerd exploitant houdsbedrijv koelinstallaties geinspecteerd bedrijv correcties geleid uitstral gehad bedrijv geinspecteerd zet aanpak voort waarbij expliciet aandacht schenkt bijvulverbod hcfk nieuw per ingan aandacht illegal handel ozonlaagafbrek stoff gefluoreerd broeikasgass interventies gevolg zicht illegal handel krijg fysiek uitgevoerd import export brandstofkwaliteit bestemd wegverker zeescheepvaart zwavelgehalt begin gemaakt brandstofkwaliteit bestemd binnenvaart asbest bedrijv industriel installaties bewustzijn ten aanzien mogelijk aanwez asbest installaties verbeterd asbesthoud product voorrad werd gehoud veilig wijz afgevoerd scheepsbedrijv bewustzijn aanwez asbest vergrot branch duidelijk geword bedrijv verantwoord ten aanzien nalev regelgev opdrachtgever bewust omgan mogelijk aanwez asbest leid verklein kan blootgesteld asbestvezel risico men milieu zull daardor afnem lat verwijder asbesthoud edelsten ket crucial bedrijv groothandel gevar blootstell mens asbestvezel kleiner geword controles treinonderhoudsplaats wijz branch asbestregelgev algemen goed nageleefd scheepsonderhoudsbedrijv nalev echter med gevolg beduid minder kennis asbesttoepass asbestregelgev,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance|Modern & Everyday Racism",0.0635107348829955,"[0.05355577025832094, 0.006948764599331846, 0.01065313845909608]","[True, True, True]","[True, True, True]",jaarverslag-ilt-2014.23.txt__0,"[1, 1, 1]"
antwoorden-op-kamervragen-over-ez-begroting-2016-deel-economie-en-innovatie.100.txt,Policyarchive_text\kamerstukken\2015\antwoorden-op-kamervragen-over-ez-begroting-2016-deel-economie-en-innovatie\antwoorden-op-kamervragen-over-ez-begroting-2016-deel-economie-en-innovatie.100.txt,2015,antwoorden-op-kamervragen-over-ez-begroting-2016-deel-economie-en-innovatie,0,oudsher gasprijs gekoppeld olieprijs pas ttf stand gekom waarbij prijsvorm plaatsvond basis aanbod gas eerst ttf handel blef koppel olie leidend prijsprincip gas langzam zeker nam prijsvorm via beurz toe ten kost oliekoppel vooral nam handel toe nadat kwaliteitsconversie gesocialiseerd handel gas ttf kwaliteitslos zegg handel gas onderscheid hoogcalorisch gas aangezien eerst nauwelijk handel prijsoverzicht vanaf opgenom beursprijs bron apx endex hoevel boring nieuw klein gasveld noordzee gat exploratiebor nederland continental plat mijnbouwbedrijv uitgevoerd gevall aardgas aangetroff geval zowel aardgas aardolie verwacht exploratiebor dezelfd ord grot ligg huidig lag stan echter budget bedrijv druk verwacht omtrent boring continental plat onzeker omgev aangezien budget operator bekend beschik verwacht omtrent exploratieactiviteit enkel gebaseerd beschik boorschema basis daarvan circa exploratiebor gas verwacht nederland continental plat echter garantie mogelijk gepland boring daadwerk gerealiseerd zull hoevel geld beschik exploratie nieuw klein gasveld noordzee mijnbouwbedrijv primair verantwoord exploratie nieuw gasveld noordzee vermeld circa exploratiebor verwacht hieruit blijkt verwacht exploratieactiviteit sterk afnem ten opzicht reken mee houdend kost exploratieput praktijk sterk varier kom eerst inzicht begrot exploratiekost bedrag privat middel voldoend exploratie voorwaard verkrijg additionel productievolum levensdur offshor infrastructur verleng vraagt stimuler exploratieactiviteit ontwikkel exploratieput bijzonder aandacht,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance|Modern & Everyday Racism",0.0686161147706985,"[0.07533640800626357, 0.0041679624771390035, 0.004816718255920094]","[True, True, True]","[True, True, True]",antwoorden-op-kamervragen-over-ez-begroting-2016-deel-economie-en-innovatie.100.txt__0,"[1, 1, 1]"
beantwoording-kamervragen-over-het-vws-jaarverslag-2014.6.txt,Policyarchive_text\kamerstukken\2015\beantwoording-kamervragen-over-het-vws-jaarverslag-2014\beantwoording-kamervragen-over-het-vws-jaarverslag-2014.6.txt,2015,beantwoording-kamervragen-over-het-vws-jaarverslag-2014,0,voorbij gemeld war eerder sprak overschrijd daarmee lijkt trendbreuk gerealiseerd red begrot aangepast structurel meevaller verwijst vermoed onderschrijd budgettair kader zorg miljard ten opzicht suppletoir wet zorguitgav ruim miljard bijgesteld voornam gevolg nieuw realisatiecijfer begin ontvang zorginstitut nza zover onderschrijd structurel karakter ruimt betrok besluitvorm begrot suppletoir wet gemeld ruim miljard oplop miljard lager uitkom geraamd ontwerpbegrot begrot degelijk aangepast structurel meevaller budgettair taakstell gekoppeld aanpak fraud verspill grot nee waarom budgettair taakstell juist bijdrag serieuz aanpak aanpak zorgfraud tegengan verspill vergrot doelmat curatiev zorg afgeslot hoofdlijnenakkoord realiser bespar gevolg aanpak zorgfraud verspill daardor lastig zelfstand kwantificer hoofdlijnenakkoord curatiev zorg lever bespar oploopt structurel miljard hoevel capaciteit fiod uitgebreid aanpak fraud total capaciteit aanpak fout fraud fte uitgesplitst opsporingsinstantie capaciteit gesteg gedaald ten opzicht voorgaand ingang verricht szw strafrecht opsporingstak gebied persoonsgebond budget awbz wlz opsporingstak gebied declaratiefraud capaciteit szw hiertoe uitgebreid circa fte opspor zorgfraud declaratiefraud uitbreid miljoen vanaf structurel miljoen aanvull beschik gesteld daarnaast ontvangt incidentel extra middel versterk financiel expertis fiod rekent opsporingscapaciteit aantall fte beschik uren opsporingsactiviteit terrein zorg fiod jaarbasis net voorgaand uren beschik,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance|Modern & Everyday Racism",0.066212219197173,"[0.009693309101120996, 0.0, 0.05699636888487474]","[True, True, True]","[True, True, True]",beantwoording-kamervragen-over-het-vws-jaarverslag-2014.6.txt__0,"[1, 1, 1]"
verticale-toelichting-najaarsnota-2015.33.txt,Policyarchive_text\kamerstukken\2015\verticale-toelichting-najaarsnota-2015\verticale-toelichting-najaarsnota-2015.33.txt,2015,verticale-toelichting-najaarsnota-2015,0,buitenland handel ontwikkelingssamenwerk xvii buitenland handel ontwikkelingssamenwerk uitgav stand miljoenennota excl mutaties miljoenennota stand najaarsnota subtotal international samenwerk stand najaarsnota xvii buitenland handel ontwikkelingssamenwerk belastingontvangst stand miljoenennota excl mutaties miljoenennota stand najaarsnota subtotal international samenwerk stand najaarsnota,,0.0344123600805842,"[0.07250334187463776, 0.0028294267975244, 0.012079989118273538]","[False, False, False]","[False, False, False]",verticale-toelichting-najaarsnota-2015.33.txt__0,"[0, 0, 0]"
