filename,chunk_id,raw_start_word,raw_end_word,raw_chunk_len_words,raw_text,text_for_match,Reg_topic_all,Reg_topic_thresholded,Reg_best_topic,Reg_best_score,Reg_topic_Scores_json,Reg_matched_summary,Reg_topic_match_counts,Reg_uncategorised,Reg_uncategorised_reason
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.118.txt,493e5e1f:00002,296,353,57,"Deelname aan ‘heidense riten’, oftewel afro-religieuze rituelen, werd verboden om het assimilatieproces te bevorderen. In Suriname was de invoering van een politiemacht gekoppeld aan de afschaffing van de slavernij: het korps marechaussee werd op 1 juli 1863 actief. Aan disciplinering en recht moest immers opnieuw vorm worden gegeven nu de sociale verhoudingen niet langer werden bepaald door",deelnam heiden rit oftewel afro religieuz rituel verbod assimilatieproces bevorder surinam invoer politiemacht gekoppeld afschaff slavernij korp marechaussee juli actief discipliner recht moest immer opnieuw vorm gegev social verhoud langer werd bepaald,"Colonial Exploitation, Slavery & Economic Inequality",,Uncategorised,0.856234,"{""Colonial Exploitation, Slavery & Economic Inequality"": 0.1437659675232386}","Colonial Exploitation, Slavery & Economic Inequality: slavernij","Colonial Exploitation, Slavery & Economic Inequality: kw=1(w=2.00); hits=1(w=2.00); cov=0.05; prox=0.00; grp=1(w=2.00); score=0.144",True,"max≤0.75,sum≤0.85"
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.119.txt,3accd02e:00000,0,276,276,"— 119 — — SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN — ­slavernij. De planter verloor zijn disciplinerende macht; hij mocht niet langer veroordelen en straffen zoals tijdens de slavernij. Bovendien groei­ de de bevolking door de komst van Aziatische contractarbeiders tussen 1863 en 1900 met bijna zevenendertig procent. Op de eilanden was de afschaffing van de slavernij niet zozeer van invloed op de politieorganisa­ tie, maar wel de opkomst van de olie-industrie, in de jaren twintig van de twintigste eeuw, die eveneens een enorme bevolkingsgroei teweegbracht en zo een impuls gaf aan reorganisatie, uitbreiding en militarisering van de politiemacht. Die was in het enorme eilandenrijk van Nederlands-Indië in het begin van de twintigste eeuw verder ontwikkeld dan in Suriname en op de Antillen. Dat moderniseringsproces kwam in de jaren dertig tot stilstand. De opkomst van nationalisme en politiek zelfbewustzijn van de bevolking zette de koloniale staat onder druk, met als gevolg dat de politie haar macht trachtte te behouden met repressie en geweld. Op de Caribische eilanden, in Nederlands-Indië en Suriname stond de koloniale politie aan het eind van de negentiende eeuw voor zowel veilig­ heid als controle, dus voor zowel recht als disciplinering. Het bieden van veiligheid legitimeerde de politie, maar die veiligheid was ook nodig om de koloniale economie te laten functioneren. Terwijl repressief politie­ optreden in de wetenschappelijke literatuur van de jaren tachtig en negentig van de vorige eeuw nog werd beschouwd als effectief koloniaal machtsvertoon, wordt het in de moderne literatuur eerder gezien als teken van zwakte en onmacht van de koloniale staat en de politieorganisatie.9 De Antilliaanse politie kende gedurende de gehele periode een aan­ zienlijke instroom van Nederlands militair en civiel personeel.",slavernij afschaff doorwerk slavernij planter verlor discipliner macht mocht langer veroordel straff slavernij bovendien groei bevolk komst aziatisch contractarbeider bijna zevenendert procent eiland afschaff slavernij zozer invloed politieorganisa tie opkomst olie industrie jar twintig twintigst eeuw evenen enorm bevolkingsgroei teweegbracht impul gaf reorganisatie uitbreid militariser politiemacht enorm eilandenrijk nederland indie begin twintigst eeuw verder ontwikkeld surinam antill moderniseringsproces kwam jar dertig stilstand opkomst nationalism politiek zelfbewustzijn bevolk zet kolonial stat druk gevolg politie macht tracht behoud repressie geweld caribisch eiland nederland indie surinam stond kolonial politie eind negenti eeuw zowel veilig heid control zowel recht discipliner bied veilig legitimeerd politie veilig nodig kolonial economie lat functioner terwijl repressief politie optred wetenschapp literatur jar tachtig negent vorig eeuw beschouwd effectief koloniaal machtsverton modern literatur eerder gezien tek zwakt onmacht kolonial stat politieorganisatie antilliaan politie kend gedur gehel period zienlijk instrom nederland militair civiel personel,"Colonial Exploitation, Slavery & Economic Inequality|Modern & Everyday Racism","Colonial Exploitation, Slavery & Economic Inequality","Colonial Exploitation, Slavery & Economic Inequality",0.988496,"{""Colonial Exploitation, Slavery & Economic Inequality"": 0.9884958848980924, ""Modern & Everyday Racism"": 0.14384934170301875}","Colonial Exploitation, Slavery & Economic Inequality: koloniaal, olie, slavernij, straff; Modern & Everyday Racism: (?<!\w)politie(?:\W+\w+){0,12}?\W+(geweld|profileren|bias)(?!\w)","Colonial Exploitation, Slavery & Economic Inequality: kw=4(w=5.60); hits=7(w=11.60); cov=0.06; prox=0.86; grp=1(w=2.00); score=0.988; Modern & Everyday Racism: kw=1(w=2.00); hits=1(w=2.00); cov=0.05; prox=0.00; grp=1(w=2.00); score=0.144",False,
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.119.txt,3accd02e:00001,130,383,253,"De opkomst van nationalisme en politiek zelfbewustzijn van de bevolking zette de koloniale staat onder druk, met als gevolg dat de politie haar macht trachtte te behouden met repressie en geweld. Op de Caribische eilanden, in Nederlands-Indië en Suriname stond de koloniale politie aan het eind van de negentiende eeuw voor zowel veilig­ heid als controle, dus voor zowel recht als disciplinering. Het bieden van veiligheid legitimeerde de politie, maar die veiligheid was ook nodig om de koloniale economie te laten functioneren. Terwijl repressief politie­ optreden in de wetenschappelijke literatuur van de jaren tachtig en negentig van de vorige eeuw nog werd beschouwd als effectief koloniaal machtsvertoon, wordt het in de moderne literatuur eerder gezien als teken van zwakte en onmacht van de koloniale staat en de politieorganisatie.9 De Antilliaanse politie kende gedurende de gehele periode een aan­ zienlijke instroom van Nederlands militair en civiel personeel. De politie in Nederlands-Indië bestond vrijwel geheel uit Indonesiërs, met uitzonde­ ring van de hoogste rangen. Dat gold ook voor Suriname. Naar Curaçaos voorbeeld was daar een civiel politiekorps, sterk leunend op militaire ­discipline en machtsvertoon, bestaande uit oud-militairen van Europese afkomst, het ideaal geweest bij de oprichting van het korps marechaussee op 1 juli 1863. Het bleek niet haalbaar een volledig wit korps tot stand te brengen, er waren eenvoudigweg te weinig geschikte mensen uit die groep voorhanden. Dat leidde tot een korps inlandse politie, bemand met creoolse mensen (voormalig slaafgemaakten en hun nazaten), naast het korps marechaussee. Er waren dus twee politiekorpsen, gescheiden door kleur.",opkomst nationalism politiek zelfbewustzijn bevolk zet kolonial stat druk gevolg politie macht tracht behoud repressie geweld caribisch eiland nederland indie surinam stond kolonial politie eind negenti eeuw zowel veilig heid control zowel recht discipliner bied veilig legitimeerd politie veilig nodig kolonial economie lat functioner terwijl repressief politie optred wetenschapp literatur jar tachtig negent vorig eeuw beschouwd effectief koloniaal machtsverton modern literatur eerder gezien tek zwakt onmacht kolonial stat politieorganisatie antilliaan politie kend gedur gehel period zienlijk instrom nederland militair civiel personel politie nederland indie bestond vrijwel gehel indonesier uitzond ring hoogst rang gold surinam curaçaos voorbeeld civiel politiekorp sterk leunend militair disciplin machtsverton bestaand oud militair europes afkomst ideaal opricht korp marechaussee juli blek haalbar volled wit korp stand breng eenvoudigweg geschikt mens voorhand leid korp inland politie bemand creool mens voormal slaafgemaakt nazat korp marechaussee twee politiekorps gescheid kleur,"Colonial Exploitation, Slavery & Economic Inequality|Modern & Everyday Racism|Reparations and Remembrance",,Uncategorised,0.701099,"{""Reparations and Remembrance"": 0.2989014656766323, ""Colonial Exploitation, Slavery & Economic Inequality"": 0.15746745346141613, ""Modern & Everyday Racism"": 0.14398928838804234}","Colonial Exploitation, Slavery & Economic Inequality: koloniaal, slaafgemaakt; Modern & Everyday Racism: (?<!\w)politie(?:\W+\w+){0,12}?\W+(geweld|profileren|bias)(?!\w); Reparations and Remembrance: nazat","Colonial Exploitation, Slavery & Economic Inequality: kw=2(w=2.40); hits=2(w=2.40); cov=0.03; prox=0.46; grp=1(w=1.20); score=0.157; Modern & Everyday Racism: kw=1(w=2.00); hits=1(w=2.00); cov=0.06; prox=0.00; grp=1(w=2.00); score=0.144; Reparations and Remembrance: kw=1(w=1.80); hits=2(w=3.30); cov=0.01; prox=1.00; grp=2(w=3.30); score=0.299",True,"max≤0.75,sum≤0.85"
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.119.txt,3accd02e:00002,297,410,113,"Naar Curaçaos voorbeeld was daar een civiel politiekorps, sterk leunend op militaire ­discipline en machtsvertoon, bestaande uit oud-militairen van Europese afkomst, het ideaal geweest bij de oprichting van het korps marechaussee op 1 juli 1863. Het bleek niet haalbaar een volledig wit korps tot stand te brengen, er waren eenvoudigweg te weinig geschikte mensen uit die groep voorhanden. Dat leidde tot een korps inlandse politie, bemand met creoolse mensen (voormalig slaafgemaakten en hun nazaten), naast het korps marechaussee. Er waren dus twee politiekorpsen, gescheiden door kleur. Dat krampachtige onderscheid was opmerkelijk omdat tijdens de slavernij planters werden bijgestaan door zwarte opzichters, basya’s. Het raciale onderscheid bij de politie kan worden begrepen als een",curaçaos voorbeeld civiel politiekorp sterk leunend militair disciplin machtsverton bestaand oud militair europes afkomst ideaal opricht korp marechaussee juli blek haalbar volled wit korp stand breng eenvoudigweg geschikt mens voorhand leid korp inland politie bemand creool mens voormal slaafgemaakt nazat korp marechaussee twee politiekorps gescheid kleur krampacht onderscheid opmerk slavernij planter werd bijgestan zwart opzichter basya racial onderscheid politie begrep,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance",,Uncategorised,0.549179,"{""Reparations and Remembrance"": 0.2994786737524293, ""Colonial Exploitation, Slavery & Economic Inequality"": 0.4508212393774642}","Colonial Exploitation, Slavery & Economic Inequality: slaafgemaakt, slavernij; Reparations and Remembrance: nazat","Colonial Exploitation, Slavery & Economic Inequality: kw=2(w=3.20); hits=2(w=3.20); cov=0.06; prox=0.80; grp=1(w=2.00); score=0.451; Reparations and Remembrance: kw=1(w=1.80); hits=2(w=3.30); cov=0.02; prox=1.00; grp=2(w=3.30); score=0.299",True,"max≤0.75,sum≤0.85"
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.12.txt,fb0c5788:00000,0,253,253,"— 12 — — STAAT EN SLAVERNIJ — aan voor haar aandeel in de praktijken die wereldwijd de slavernij in stand hielden. Aan dat inzicht en dat berouw is een decennialang proces van ­bewustwording – op gang gebracht en bevorderd door activisme van ­herinneringsgemeenschappen – voorafgegaan. Dit is de laatste jaren in een stroomversnelling beland. Zo werden in de Tweede Kamer op 8 juli 2021 maar liefst zes moties ingediend die betrekking hadden op het slavernij­verleden. In de betreffende moties werd onder meer opgeroepen om excuses aan te bieden voor het slavernijverleden en 1 juli als nationale herdenkingsdag en feestdag te erkennen. In een aangenomen motie van Don Ceder en anderen werd verzocht om een onafhankelijk onderzoek uit te voeren naar het Nederlandse slavernijverleden. Het doel: inzicht krijgen in het slavernijverleden en de doorwerkingen ervan (‘wat’), vaststellen wie de betrokkenen waren (‘wie’) en welke uiteenlopende effecten slavernij had (‘hoe’) om zo ‘te komen tot een proces dat de maatschappelijke een­ heid binnen het Koninkrijk der Nederlanden versterkt’.1 Staat en slavernij: het Nederlandse koloniale slavernijverleden en zijn doorwerkingen is het resultaat van deze motie. De hier opgenomen teksten laten zien hoe de Nederlandse staat en zijn voorlopers betrokken waren bij het koloniale slavernij­ verleden en staat stil bij de doorwerking ervan in het heden. Dit boek brengt de bestaande kennis van het slavernijverleden en zijn doorwerkingen samen, weegt deze en houdt ze tegen het licht. Waarom weten we over sommige aspecten van het slavernijverleden en zijn door­ werkingen eigenlijk zoveel meer dan over andere?",stat slavernij aandel praktijk wereldwijd slavernij stand hield inzicht berouw decennialang proces bewustword gang gebracht bevorderd activism herinneringsgemeenschapp voorafgegan laatst jar stroomversnell beland werd twed kamer juli liefst zes moties ingedi betrek had slavernij verled betreff moties opgeroep excuses bied slavernijverled juli national herdenkingsdag feestdag erkenn aangenom motie ceder ander verzocht onafhank onderzoek voer nederland slavernijverled doel inzicht krijg slavernijverled doorwerk ervan vaststell betrokken uiteenlop effect slavernij kom proces maatschapp heid koninkrijk nederland versterkt stat slavernij nederland kolonial slavernijverled doorwerk resultat motie opgenom tekst lat zien nederland stat voorloper betrok kolonial slavernij verled stat stil doorwerk ervan heden boek brengt bestaand kennis slavernijverled doorwerk sam weegt houdt licht waarom wet sommig aspect slavernijverled werking eigen zovel,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance",Reparations and Remembrance,Reparations and Remembrance,0.994057,"{""Reparations and Remembrance"": 0.9940568615594809, ""Colonial Exploitation, Slavery & Economic Inequality"": 0.7309588398165524}","Colonial Exploitation, Slavery & Economic Inequality: slavernij; Reparations and Remembrance: erkenn, excuses, slavernijverled","Colonial Exploitation, Slavery & Economic Inequality: kw=1(w=2.00); hits=6(w=12.00); cov=0.08; prox=0.84; grp=1(w=2.00); score=0.731; Reparations and Remembrance: kw=3(w=5.10); hits=8(w=12.60); cov=0.14; prox=0.91; grp=2(w=3.60); score=0.994",False,
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.12.txt,fb0c5788:00001,124,401,277,"Het doel: inzicht krijgen in het slavernijverleden en de doorwerkingen ervan (‘wat’), vaststellen wie de betrokkenen waren (‘wie’) en welke uiteenlopende effecten slavernij had (‘hoe’) om zo ‘te komen tot een proces dat de maatschappelijke een­ heid binnen het Koninkrijk der Nederlanden versterkt’.1 Staat en slavernij: het Nederlandse koloniale slavernijverleden en zijn doorwerkingen is het resultaat van deze motie. De hier opgenomen teksten laten zien hoe de Nederlandse staat en zijn voorlopers betrokken waren bij het koloniale slavernij­ verleden en staat stil bij de doorwerking ervan in het heden. Dit boek brengt de bestaande kennis van het slavernijverleden en zijn doorwerkingen samen, weegt deze en houdt ze tegen het licht. Waarom weten we over sommige aspecten van het slavernijverleden en zijn door­ werkingen eigenlijk zoveel meer dan over andere? Dit boek wil niet alleen zichtbaar maken wat we weten, maar ook hoe die kennis is gevormd, en wat dus relevante vervolgvragen en onderzoeksonderwerpen zijn om tot een beter inzicht te komen in het Nederlandse koloniale slavernijverleden. Staat en slavernij verkent waar Nederlandse koloniale betrokkenheid bij ­slavernij en slavenhandel bestond, van het Atlantisch gebied, de Indone­ sische archipel en de Indische Oceaan tot in Nederland zelf. Slavernij kwam in grote delen van het Nederlandse koloniale rijk voor, en over een zeer lange periode. Door deze gebieden en verschillende periodes samen te onderzoeken worden de overeenkomsten en verschillen duidelijk. Ook zorgt deze aanpak ervoor dat verbindingen en uitwisselingen in geografie en doorwerkingen in de tijd zichtbaar worden. Dit boek biedt dus nog niet de veelgevraagde nieuwe en fundamentele vervolgonderzoeken die nodig zijn voor de bestudering van de verschillende aspecten van het Nederland­ se koloniale slavernijverleden en de doorwerkingen daarvan.",doel inzicht krijg slavernijverled doorwerk ervan vaststell betrokken uiteenlop effect slavernij kom proces maatschapp heid koninkrijk nederland versterkt stat slavernij nederland kolonial slavernijverled doorwerk resultat motie opgenom tekst lat zien nederland stat voorloper betrok kolonial slavernij verled stat stil doorwerk ervan heden boek brengt bestaand kennis slavernijverled doorwerk sam weegt houdt licht waarom wet sommig aspect slavernijverled werking eigen zovel boek allen zichtbar mak wet kennis gevormd relevant vervolgvrag onderzoeksonderwerp beter inzicht kom nederland kolonial slavernijverled stat slavernij verkent war nederland kolonial betrok slavernij slavenhandel bestond atlantisch gebied indon sisch archipel indisch oceaan nederland slavernij kwam grot del nederland kolonial rijk zer lang period gebied verschill periodes sam onderzoek overeenkomst verschill duidelijk zorgt aanpak ervor verbind uitwissel geografie doorwerk tijd zichtbar boek biedt veelgevraagd nieuw fundamentel vervolgonderzoek nodig bestuder verschill aspect nederland se kolonial slavernijverled doorwerk daarvan,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance","Colonial Exploitation, Slavery & Economic Inequality","Colonial Exploitation, Slavery & Economic Inequality",0.990104,"{""Reparations and Remembrance"": 0.3613644394047019, ""Colonial Exploitation, Slavery & Economic Inequality"": 0.9901038930660646}","Colonial Exploitation, Slavery & Economic Inequality: slavenhandel, slavernij; Reparations and Remembrance: slavernijverled","Colonial Exploitation, Slavery & Economic Inequality: kw=2(w=4.00); hits=7(w=14.00); cov=0.08; prox=0.90; grp=2(w=4.00); score=0.990; Reparations and Remembrance: kw=1(w=1.50); hits=6(w=9.00); cov=0.10; prox=0.81; grp=1(w=1.50); score=0.361",False,
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.12.txt,fb0c5788:00002,319,404,85,"Slavernij kwam in grote delen van het Nederlandse koloniale rijk voor, en over een zeer lange periode. Door deze gebieden en verschillende periodes samen te onderzoeken worden de overeenkomsten en verschillen duidelijk. Ook zorgt deze aanpak ervoor dat verbindingen en uitwisselingen in geografie en doorwerkingen in de tijd zichtbaar worden. Dit boek biedt dus nog niet de veelgevraagde nieuwe en fundamentele vervolgonderzoeken die nodig zijn voor de bestudering van de verschillende aspecten van het Nederland­ se koloniale slavernijverleden en de doorwerkingen daarvan. Daar is meer",slavernij kwam grot del nederland kolonial rijk zer lang period gebied verschill periodes sam onderzoek overeenkomst verschill duidelijk zorgt aanpak ervor verbind uitwissel geografie doorwerk tijd zichtbar boek biedt veelgevraagd nieuw fundamentel vervolgonderzoek nodig bestuder verschill aspect nederland se kolonial slavernijverled doorwerk daarvan,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance",,Uncategorised,0.856728,"{""Reparations and Remembrance"": 0.0640680880688811, ""Colonial Exploitation, Slavery & Economic Inequality"": 0.14327156768577817}","Colonial Exploitation, Slavery & Economic Inequality: slavernij; Reparations and Remembrance: slavernijverled","Colonial Exploitation, Slavery & Economic Inequality: kw=1(w=2.00); hits=1(w=2.00); cov=0.04; prox=0.00; grp=1(w=2.00); score=0.143; Reparations and Remembrance: kw=1(w=1.50); hits=1(w=1.50); cov=0.06; prox=0.00; grp=1(w=1.50); score=0.064",True,"max≤0.75,sum≤0.85"
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.120.txt,0c708b58:00000,0,354,354,"— 120 — — STAAT EN SLAVERNIJ — ­herdefiniëring van de sociale grenzen na de afschaffing van de slavernij. Zoals ­historicus Frederick Cooper en antropoloog Ann Stoler stellen in hun ­analyse van koloniale samenlevingen was het ‘anders zijn’ van de gekoloniseerden geen vaststaand gegeven, maar moest dat voortdurend worden herbevestigd. Een wit korps marechaussee representeerde de koloniale staat en symboliseerde het ongebroken gezag van de witte kolo­ niale bevolking na de afschaffing van de slavernij.10 Het in stand houden van twee politiekorpsen, van elkaar gescheiden op basis van huidskleur, was in de praktijk op den duur een onhoudbare situatie, zodat beide korp­ sen in 1895 werden samengevoegd tot het korps gewapende politie, waar­ van de leden al snel voornamelijk bestonden uit mannen van creoolse afkomst. Historicus Michael Rothberg introduceert het begrip the implicated ­subject (de medeplichtige ondergeschikte) ten aanzien van mensen die ­verbonden zijn aan of deel uitmaken van een instituut als de politie, maar geen invloed hebben op dat systeem.11 Hoe ver draagt de medeverantwoor­ delijkheid van het individu voor de organisatie die hij dient? De politie in de Nederlandse koloniën kreeg gestalte in een ambivalente context van behoudzucht en verandering. Men zag steeds beter de waarde van de loka­ le agent met kennis van land, taal en mensen, maar tegelijkertijd kreeg het lokaal politiepersoneel nooit het volledige vertrouwen en werd het leger als loyale bondgenoot van de koloniale staat achter de hand gehouden. Terwijl hij werd onderbetaald en gewantrouwd en nauwelijks carrière­ mogelijkheden had, werd de lokale politieman bovendien geconfronteerd met een systeem van racisme en uitsluiting – dat hij door zijn werk zelf mede in stand hield. Dat laatste laat vooral duidelijk de gelaagdheid zien van een koloniale staat in transitie en het toont tevens hoe kronkelig het pad naar vrije arbeid was. ◼◼ ◼◼ Verder onderzoek Om de transitie van slavernij naar vrije arbeid in de koloniën te begrijpen, zou het zinvol zijn deze in samenhang met andere vormen van onvrije arbeid te bestuderen. Hoe kon vrije arbeid zich ontwikkelen in een ­omgeving waar onvrije arbeid de standaard was? Was sociale mobiliteit mogelijk in samenlevingen waar afkomst de status bepaalde?",stat slavernij herdefinier social grenz afschaff slavernij historicus frederick cooper antropolog ann stoler stell analys kolonial samenlev ander gekoloniseerd vaststaand gegev moest voortdur herbevestigd wit korp marechaussee representeerd kolonial stat symboliseerd ongebrok gezag wit kolo nial bevolk afschaff slavernij stand houd twee politiekorps elkar gescheid basis huidskleur praktijk den dur onhoud situatie zodat beid korp sen werd samengevoegd korp gewap politie war led snel voornam bestond mann creool afkomst historicus michael rothberg introduceert begrip implicated subject medeplicht ondergeschikt ten aanzien mens verbond del uitmak institut politie invloed system ver draagt medeverantwor delijk individu organisatie dient politie nederland kolonien kreg gestalt ambivalent context behoudzucht verander zag sted beter waard loka le agent kennis land tal mens tegelijkertijd kreg lokal politiepersonel nooit volled vertrouw leger loyal bondgenot kolonial stat hand gehoud terwijl onderbetaald gewantrouwd nauwelijk carrièr mogelijk lokal politieman bovendien geconfronteerd system racism uitsluit werk med stand hield laatst lat vooral duidelijk gelaagd zien kolonial stat transitie toont teven kronkel pad vrij arbeid verder onderzoek transitie slavernij vrij arbeid kolonien begrijp zinvol samenhang vorm onvrij arbeid bestuder vrij arbeid ontwikkel omgev war onvrij arbeid standaard social mobiliteit mogelijk samenlev war afkomst status bepaald,"Colonial Exploitation, Slavery & Economic Inequality|Modern & Everyday Racism","Colonial Exploitation, Slavery & Economic Inequality","Colonial Exploitation, Slavery & Economic Inequality",0.938586,"{""Modern & Everyday Racism"": 0.7719833094817534, ""Colonial Exploitation, Slavery & Economic Inequality"": 0.9385861264436809}","Colonial Exploitation, Slavery & Economic Inequality: arbeid, slavernij; Modern & Everyday Racism: racism, uitsluit","Colonial Exploitation, Slavery & Economic Inequality: kw=2(w=3.20); hits=9(w=14.00); cov=0.06; prox=0.88; grp=1(w=2.00); score=0.939; Modern & Everyday Racism: kw=2(w=3.40); hits=3(w=4.90); cov=0.02; prox=1.00; grp=2(w=3.40); score=0.772",False,
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.120.txt,0c708b58:00001,235,388,153,"Terwijl hij werd onderbetaald en gewantrouwd en nauwelijks carrière­ mogelijkheden had, werd de lokale politieman bovendien geconfronteerd met een systeem van racisme en uitsluiting – dat hij door zijn werk zelf mede in stand hield. Dat laatste laat vooral duidelijk de gelaagdheid zien van een koloniale staat in transitie en het toont tevens hoe kronkelig het pad naar vrije arbeid was. ◼◼ ◼◼ Verder onderzoek Om de transitie van slavernij naar vrije arbeid in de koloniën te begrijpen, zou het zinvol zijn deze in samenhang met andere vormen van onvrije arbeid te bestuderen. Hoe kon vrije arbeid zich ontwikkelen in een ­omgeving waar onvrije arbeid de standaard was? Was sociale mobiliteit mogelijk in samenlevingen waar afkomst de status bepaalde? Waar lagen de mogelijkheden en waar de beperkingen? Hoe kan een begrip als het implicated subject ons helpen de spagaat te begrijpen van gekoloniseerde mensen in overheidsdienst? Wat betekende de afschaffing van de slavernij",terwijl onderbetaald gewantrouwd nauwelijk carrièr mogelijk lokal politieman bovendien geconfronteerd system racism uitsluit werk med stand hield laatst lat vooral duidelijk gelaagd zien kolonial stat transitie toont teven kronkel pad vrij arbeid verder onderzoek transitie slavernij vrij arbeid kolonien begrijp zinvol samenhang vorm onvrij arbeid bestuder vrij arbeid ontwikkel omgev war onvrij arbeid standaard social mobiliteit mogelijk samenlev war afkomst status bepaald war lag mogelijk war beperk begrip implicated subject help spagat begrijp gekoloniseerd mens overheidsdienst betek afschaff slavernij,"Colonial Exploitation, Slavery & Economic Inequality|Modern & Everyday Racism",,"Colonial Exploitation, Slavery & Economic Inequality",0.84038,"{""Modern & Everyday Racism"": 0.7729342577030379, ""Colonial Exploitation, Slavery & Economic Inequality"": 0.8403802615975323}","Colonial Exploitation, Slavery & Economic Inequality: arbeid, slavernij; Modern & Everyday Racism: racism, uitsluit","Colonial Exploitation, Slavery & Economic Inequality: kw=2(w=3.20); hits=7(w=10.00); cov=0.10; prox=0.90; grp=1(w=2.00); score=0.840; Modern & Everyday Racism: kw=2(w=3.40); hits=3(w=4.90); cov=0.03; prox=0.99; grp=2(w=3.40); score=0.773",False,
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.120.txt,0c708b58:00002,381,388,7,Wat betekende de afschaffing van de slavernij,betek afschaff slavernij,"Colonial Exploitation, Slavery & Economic Inequality",,Uncategorised,0.841536,"{""Colonial Exploitation, Slavery & Economic Inequality"": 0.1584639518394839}","Colonial Exploitation, Slavery & Economic Inequality: slavernij","Colonial Exploitation, Slavery & Economic Inequality: kw=1(w=2.00); hits=1(w=2.00); cov=0.41; prox=0.00; grp=1(w=2.00); score=0.158",True,"max≤0.75,sum≤0.85"
