text,label,label_id,is_pseudo
"Degenen die niet konden betalen, dienden dit 
bedrag af te lossen met gedwongen arbeid. Dit ontwerp bestempelde de regering als onuitvoerbaar.2  
 
Het lijkt erop dat de heer Lans meer geïnteresseerd was in de toekomst van de 
kolonie dan in het welzijn van de slaaf-gemaakten. Mogelijk stelde hij daarom voor om 
meer verscheidenheid te creëren in het aanbod verbouwde gewassen, en ook om de 
slaaf-gemaakten zelf te laten betalen voor hun eigen emancipatie. 2) Ontwerp van de heer T.J. Travers, 1833. Travers betoogde dat afschaffing zou leiden 
tot Ǯde vernieling der kolonieǯ met Ǯdiep rampzaligeǯ gevolgen voor de slaaf-gemaakten. (ij opperde daarom Ǯpalliatieve middelenǯ in te zetten voor de houder van de slaaf-
gemaakten, om daarmee de slavernij niet abrupt te laten eindigen maar langzaam af te 
bouwen. In navolging van Colombia zou vervolgens een amortisatiefonds in het leven 
worden geroepen, bedoeld om slaaf-gemaakte kinderen vanaf hun 18e of 20e vrij te 
maken. Travers stelde dus niet alleen een financiële compensatie voor de houders van 
de slaaf-gemaakten voor, maar ook een arbeidscompensatie. Alle slaaf-gemaakten 
zouden door moeten werken zonder daarvoor betaald te worden, met uitzondering van 
volwassen wordende kinderen.3  
 
Traversǯ idee dat de afschaffing van de slavernij negatieve consequenties zou 
hebben voor de slaaf-gemaakten, is een bijzondere manier van stellen dat voor hen een 
leven in slavernij beter is dan een leven in vrijheid.",Historical Slavery,1,False
"— 257 —
— NEDERLANDSE KOLONIALE SLAVERNIJ WERELDWIJD —
het huis, zwoegde het merendeel van de volwassen slaafgemaakten zes 
lange dagen per week onder de brandende zon in het veld. Het harde 
werk, zware straffen, en regelmatige honger eisten hun tol. Continu was 
een zesde van de volwassenen niet in staat te werken vanwege ziekte, ver­
wonding of blijvende invaliditeit. In Essequibo en Demerara werd veelal 
suiker verbouwd, in Berbice merendeels koffie. In Berbice begon men pas 
in het laatste kwart van de achttiende eeuw dicht bij de kust plantages aan 
te leggen. In Essequibo en Demerara was dat al voor het midden van de 
achttiende eeuw gebeurd. Om het getij onder controle te houden, zodat 
de velden niet onder zouden stromen, moesten slaafgemaakten kanalen 
en geulen graven en dijken bouwen, wat zwaar en afmattend werk was. Vrouwen zorgden ook, zo goed en zo kwaad als mogelijk naast hun veld­
werk, voor hun kinderen, conform West-Afrikaanse gendernormen die 
ook in de ‘Nieuwe Wereld’ gangbaar bleven. Zwangere vrouwen konden 
op weinig begrip van de planters rekenen. Sterfte onder kinderen was 
hoog, en ouders hadden weinig autonomie om hun kinderen op te voeden 
zoals ze dat wilden.",Historical Slavery,1,False
"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN 
Een verkennend onderzoek 
 
90 
 
ontkennen. Bovendien ervaren medewerkers dat hun collega’s zelden ingrijpen als zij 
getuigen zijn van racisme. Ook leidinggevenden treden volgens hen onvoldoende op 
tegen racisme. Respondenten zien weinig urgentie binnen de organisatie om racisme als 
beleidsspeerpunt te agenderen en te bestrijden. Dit alles duidt op de afwezigheid van een 
sterke sociale norm van non-discriminatie. Felten (e.a., 2021) wijzen erop dat het ontbreken 
van een dergelijke norm (institutioneel) racisme in de hand werkt. Medewerkers zijn 
namelijk minder snel geneigd racistisch te handelen als zij percipiëren dat dit duidelijk 
wordt afgekeurd door de organisatie en haar medewerkers. Afwezigheid van een goed functionerende klachtenprocedure  
Een ander mechanisme dat racisme in stand houdt, is het ontbreken van een goed 
functionerende klachtenprocedure. Een professionele klachtenprocedure draagt bij aan 
eerlijke processen binnen een organisatie en kan een waarborg zijn tegen institutioneel 
racisme (Felten, e.a., 2021). Het biedt medewerkers de mogelijkheid om gehoord te 
worden en serieus genomen te worden.",Modern Racism & Inequality,2,False
"2. Esther Schreuder, Cupido en Sideron, Twee 
Moren aan het hof van Oranje (Amsterdam 
2017). 3. Leendert van der Valk, ‘Jongens van goeden 
begrijpe,’ De Groene Amsterdammer, nr. 25, 
(22 juni 2022). 4. Mark Ponte, ‘Zwarte vrouwen in het midden 
van de zeventiende eeuw,’ in: Maarten Hell",Historical Slavery,1,False
"32
 
PRODUCTIES
 
P.1> Media moeten een veelheid aan perspectieven representeren, waarbij duidelijk wordt dat 
een wit perspectief niet gelijk staat aan neutraliteit. P.2> Stereotypering door de media moet bestreden worden. P.3> Er moet onderzoek worden gedaan naar diversiteit en stereotyperingen van Zwarte mensen 
in de media. Dit onderzoek moet geleid worden door Zwarte deskundigen. P.4> Er moet een betere representatie zijn in de media: meer Zwarte presentatoren, 
presentatoren van kleur en presentatoren uit gemarginaliseerde groepen, meer niet-witte 
experts in mediaproducties, woordvoerders en columnisten en verslaggevers. P.5> Er moet zendtijd komen in de regionale programmering voor nieuws en achtergronden over 
en uit het Caribische deel van het Koninkrijk. Op de eilanden moet betere toegang tot publieke 
omroepvoorzieningen komen. Het is de taak van de overheid om de nieuwsvoorziening in die 
landen en bijzondere gemeenten te financieren.",Modern Racism & Inequality,2,False
"— 439 —
— BEVINDINGEN —
is eveneens een alternatieve datum van belang. Op 1 januari 1860, ruim 
drie jaar vóór de afschaffing van slavernij in Suriname en de Cariben, had 
de Tweede Kamer een wet doorgevoerd tot afschaffing van de slavernij in 
Nederlands-Indië. Die datum lijkt meer van betekenis voor nazaten uit 
Indonesië, die in toenemende mate aandacht tonen voor het slavernijver­
leden in Azië. Omdat de discussies over herdenkingen zich in het publieke domein 
afspelen zijn die het meest zichtbaar, maar ze zijn niet de enige vormen 
van doorwerking. Zo trof de gemeente Utrecht enige tijd geleden een rege­
ling met inwoners die hun achternaam wilden veranderen omdat die in 
verband staat met slavernij. Ondertussen heeft de rijksoverheid laten 
onderzoeken of het wenselijk is om een vergelijkbare landelijke regeling 
voor het Koninkrijk in het leven te roepen. Zo wordt de veelzijdigheid 
van het slavernijverleden duidelijk, en komen zijn doorwerkingen en de 
verwevenheid met de overkoepelende geschiedenis van kolonialisme 
aan het licht. Daarnaast wordt zichtbaar dat de effecten van het verleden 
raken aan concrete en urgente maatschappelijke problematiek, zoals 
­discriminatie op de arbeidsmarkt op basis van naam en achtergrond. ­Herdenkingen, monumenten en wettelijke regelingen kunnen worden 
beschouwd als de zichtbare, maar overwegend culturele vormen waarmee 
de samenleving en vooral de politiek proberen om gestalte te geven aan de 
omgang met en het zich rekenschap geven van het slavernijverleden en 
zijn doorwerkingen. In de excuses van het kabinet op 19 december 2022 
zei premier Rutte dat het ging om ‘het zetten van een komma, geen punt’.",Colonialism,0,False
"• 
Ondanks de aanwezigheid van Nederlandse hulptroepen met goede bedoelingen 
ziet de Bonairiaan geen duurzame resultaten wat betreft; infrastructuur, 
voedselvoorziening, armoedebestrijding, betere sociale voorzieningen, betaalbare 
woningen, en onderwijs op Bonairiaanse leest geschoeid. • 
Geen erkenning van “onze” deskundigen zowel door de Bonairianen als de 
Nederlanders. • 
Papiamentu wordt weggezet als dialect. • 
Communicatie tussen het volk en de Nederlandstalige RCN verloopt stroef. • 
Nederland dreigt te veel met “aanwijzingen”  
• 
Nederland toont geen begrip voor de manier waarop wij onze zaken behartigen. De toekomst  
Bonaire als klein eiland moet hulp zoeken/halen uit buitenland gezien de beperkte 
capaciteiten aanwezig op het eiland. Een punt van kritiek op Nederland is dat ondanks alle 
hulp en adviseurs Nederland de Nederlandse zienswijze niet de juiste was om de problemen 
op te lossen. Nederland heeft nagelaten aan een duurzame ontwikkeling van Bonaire te 
werken. Misschien heeft Nederland niet de kennis om de problemen van een klein eiland te 
begrijpen. Bonaire is een klein eiland met niet voldoende capaciteit om de hedendaagse 
problemen aan te pakken.",Colonialism,0,False
"VOC als grootste ‘probleem’ dat er een 
arbeids­kracht verloren was gegaan en niet 
de mishandeling van een mens. Omdat dit soort geweld zich afspeelde 
binnen de muren van woningen, misten 
slaafgemaakten vrijwel elke vorm van 
rechtsbescherming. Officieel konden zij 
hun beklag doen bij een rechtbank, maar 
zij hadden niet zomaar toegang en een 
klacht werd zelden gegrond verklaard. En 
als de rechter vond dat de slaafgemaakte 
zelf om een afranseling gevraagd had, kon 
hij of zij er nog een bij krijgen. Het feit dat slaafgemaakten in het huis­
houden van hun ‘eigenaren’ moesten 
leven, zorgde voor spanningen. Ze waren 
op deze manier nooit veilig voor hun 
‘meester’ en maar al te vaak mondden 
de bestraffingen uit in dagelijkse mis­
handelingen. Omdat er geen uitweg was, 
zagen de meeste slaafgemaakten zich 
gedwongen om met de situatie te leven. Een enkeling greep naar geweld, zelf­
verminking, opium of zelfmoord. Sterke controle onder 
slaafgemaakten
Net als op de plantages in de trans-
Atlantische koloniën, zorgden de VOC-
medewerkers ervoor dat slaafgemaakten 
elkaar onderling onder controle hielden. Een manier om dit te bereiken was het 
laten uitvoeren van opgelegde straffen 
door andere slaafgemaakten.",Historical Slavery,1,False
"— 209 —
— SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN —
zondvloed en met de regenboog. De kast wordt gedragen door mannen en 
vrouwen met een donkere huidskleur. Wordt daarmee het lot van Noachs 
nageslacht uitgebeeld? De hoofdtooien van de figuren doen denken aan 
‘Moorse’ tulbanden, zoals vaker te zien in verbeeldingen van de drie wij­
zen en de geboorte van Christus. Kleding en schoeisel doen denken aan de 
uitrusting van een Romeinse gladiator, een verwijzing naar slavernij in de 
oudheid. Een klok uit 1715-1725, ernaast afgebeeld, laat zien hoe een sym­
boliek werd ontwikkeld die meer specifiek stond voor de trans-Atlantische 
slavernij: de twee donkere figuren aan weerskanten boven op de klok 
­dragen rokken van tabaksbladeren, geen schoenen, en banden om hun 
bovenarmen, polsen en hals. Kabinet, anoniem,  
circa 1670-1690. Klok, anoniem, 
circa 1715-1725.",Historical Slavery,1,False
"Het gehele manifest staat in het teken van nazorg voor 
de Zwarte gemeenschap vanwege de gevolgen van eeuwenlang kolonialisme. Aanvullend komen 
in het domein ‘Nazorgpakket’ specifieke punten aan de orde die betrekking hebben op nazorg voor 
de nazaten van tot slaaf gemaakte mensen. De twaalf voornaamste domeinen waarbinnen racisme 
bestreden moet worden, zijn:
 
1> EDUCATIE
2> ZORG EN WELZIJN
3> HUISVESTING, WONEN EN OMGEVING
4> ARBEIDSMARKT, WERK EN INKOMEN
5> SOCIAAL-ECONOMISCHE GELIJKHEID
6> POLITIEK EN OVERHEID
7> (WETS)HANDHAVERS, JUSTITIE EN VEILIGHEID
8> HERVORMING ANTIDISCRIMINATIEVOORZIENINGEN (ADV)
9> MEDIA
10> KUNST EN CULTUUR
11> SPORT
12> NAZORGPAKKET NAZATEN",Modern Racism & Inequality,2,False
"Bij de Staatsregeling van 1798 kan men zich twee soorten vragen stellen, namelijk over 
de inhoud en de betekenis op langere termijn, maar ook over het intrinsieke 
Nederlandse karakter van de regeling (Van den Berg en Vis 2013:73). Het is belangrijk om op te merken _ dat de definitie van Ǯpolitiekǯ werd verbreed van 
slechts oorlog en vrede en binnenlandse orde, naar een ruimere formulering die tevens 
de bestrijding van armoede, de economie, het onderwijs en gezondheid behelsd (Van 
den Berg en Vis 2013:75). Betreffende dit verband stellen zij:  
 
ǲBijzonder in dit verband is [  ] het artikel ͳͳ: ǮDe Maatschappij ontvangt alle 
Vreemdelingen, die de weldaaden der vrijheid vreedzaam wenschen te genieten, 
in haar midden, verleenende denzelven alle zekerheden en beschermenǯ. Daaraan 
zijn nog bepalingen voorafgegaan inzake de invoering van een algemene 
dienstplicht, Burgermachtǯ naast de ǮNationaale Troepenǯ, het beroepsleger 
derhalveǳ ȋVan den Berg en Vis ʹͲͳ͵:.͹ͷȌ. De Staatsregeling van 1798 werd gevolgd door een serie van Staatsregelingen in 1801, 
1803, en 1805 die zich ontwikkelden in de constitutie van 1815 en de nu overbekende 
constitutie van Thorbecke van 1848. De Staatsregeling van 1801 was belangrijk maar heeft in de geschiedschrijving nooit erg 
veel aandacht gehad. Radicalen vonden het een achteruitgang vergeleken bij de",Modern Racism & Inequality,2,False
"— 227 —
— NEDERLANDSE KOLONIALE SLAVERNIJ WERELDWIJD —
­kwamen nog enige slavenschepen Willemstad binnen­varen.3 Bovendien 
bleef Curaçao een belangrijk handelsknooppunt voor andere producten. Voor deze handel was het werk van slaafgemaakten zeer belangrijk: zowel 
bij de verbouw van producten als in de haven en op de handelsschepen 
werden slaafgemaakten ingezet. Sint-Eustatius verloor haar positie als dis­
tributiecentrum van slaafgemaakten aan het eind van de achttiende eeuw. De shons, heren of plantage-eigenaren, bleven hun menselijke waar 
­verhandelen wanneer dat hun uitkwam. De plakkaten om de koop van 
zogeheten ‘Franse negers’ te controleren na de opstanden op de Franse 
kolonie Haïti van 1791 en 1793 geven aan dat er ook slaafgemaakten uit het 
buitenland betrokken werden. In de eerste decennia van de negentiende 
eeuw nam de verkoop van mensen vanuit Curaçao naar andere Atlantische 
koloniën toe omdat er op Curaçao een algemene economische malaise 
heerste, terwijl de plantage-economie in andere streken juist bloeide.4 
Deze regionale handel kwam in trek toen de verschillende Europese 
mogendheden in het begin van de negentiende eeuw de slavenhandel 
afschaften. Daarmee kon er (nagenoeg) geen menselijke koopwaar meer 
uit Afrika gehaald worden. Verkoop binnen de regio werd wel toegestaan. Alleen al in de jaren 1831-1847 werden in totaal 1883 slaafgemaakten vanuit 
Curaçao geëxporteerd. Uit een onderzoek naar plantage Santa Martha 
(Curaçao) blijkt dat van nagenoeg alle families één of zelfs meerdere leden 
verkocht werden.5 
 
Een sterk gelaagde samenleving 
In de loop van de achttiende eeuw kregen de insulaire samenlevingen een 
meer consistente sociale structuur.",Historical Slavery,1,False
"14 
NANCY JOUWE, MATTHIJS KUIPERS EN REMCO RABEN
De Utrechtse bestuurlĳke elite
De banden tussen Utrecht en de koloniën waren veelvuldig en buiten-
gewoon intensief. Uit ons onderzoek komt naar voren dat tot 40 procent 
van de Utrechtse vroedschapsleden en burgemeesters belangen had-
den in het koloniale systeem en de slavenhandel. Dit is een zeer groot 
aandeel. De Utrechtse bestuurlĳke elite was dus nauw verbonden met 
de koloniale ondernemingen. Die betrokkenheid kon veel verschil-
lende vormen aannemen. Niet alleen investeerde de elite in koloniale 
ondernemingen en projecten, ook leverde de stad bewindhebbers aan 
de koloniale handelscompagnieën en kwamen veel Utrechters uit de 
hogere kringen op verantwoordelĳke koloniale posten in Amerika, 
Afrika of Azië terecht. Voor zĳn eigen schatkist heeft de stad nooit deelgenomen aan kolo-
niale ondernemingen, zoals de stad Amsterdam bĳvoorbeeld wel deed 
door een belangrĳk aandeel in de Sociëteit van Suriname te nemen. Maar 
daar houdt de bestuurlĳke verantwoordelĳkheid niet op. De Staten van 
Utrecht, het bestuur van de provincie dat aan het Janskerkhof zetelde, 
benoemden een eigen bewindhebber in de kamer Amsterdam van de Ver-
enigde Oost-Indische Compagnie (voc) en een in de kamer van de Maze 
(Rotterdam) van de West-Indische Compagnie (wic), om zo toezicht te 
kunnen houden op de grote financiële subsidies die de Staten-Generaal 
Wapenschild met morenhoofden, Janskerkhof 12 (Kosmopolis Utrecht/Anna van Kooij)",Colonialism,0,False
