filename,chunk_id,sentence_count,raw_text,text_for_scoring,cos_Colonialism,cos_Historical Slavery,cos_Modern Racism & Inequality,max_score,primary_topic,score_margin,confidence_level
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.245.txt,d22cfb20:00000,10,"— 245 —
— NEDERLANDSE KOLONIALE SLAVERNIJ WERELDWIJD —
er ruim 250 000.11 De nazaten van de slaafgemaakte Afrikanen hebben 
zich tijdens en na de afschaffing van de slavernij voornamelijk gevestigd 
in en aan de rand van het stadscentrum, in de buitenwijken van Paramari­
bo en in gebieden die liggen in de districten Coronie, Para, Marowijne, 
Brokopondo en Sipaliwini. In Paramaribo hebben (de nazaten van) de 
slaafgemaakten, die om uiteenlopende redenen op de plantages en in het 
binnenland waren gebleven, zich na de emancipatie gevestigd in en rond­
om het stadscentrum op lange erven, waarop verschillende huizen werden 
gebouwd en waarin verschillende families woonden, de zogenaamde 
­‘prasi-oso’ (erf met meerdere woningen).12 Pas in de jaren zestig, zeventig 
en tachtig veranderde dit met de bouw van grote aantallen identieke 
volkswoningen zoals Beekhuizen, Tammenga, Flora A en B, Geyersvlijt, 
Hanna’s Lust en Latour. Een aantal van deze volksbuurten wordt bewoond 
door overwegend Afro-Surinamers van een min of meer gelijke sociaal­
economische status en maatschappelijke positie. Er kwamen ook nieuwe 
verkavelingen met woningen die door Afro-Surinamers in het binnenland 
worden bewoond, zoals Ramgoelam, Menkendam, Pontbuiten, Wintiwai 
en Ephraimzegen. Het district Coronie, met als hoofdplaats Totness, de oudste koloniale 
vestigingsplaats in Suriname, heeft een vruchtbare kustvlakte met zand 
en schelpenrotsen en kende bloeiperiodes in de jaren zestig, zeventig en 
tachtig, met hoge producties van honing, kokosolie, vee en rijst. Coronie 
bestaat uit circa vierduizend personen, van wie negentig procent Afro-­
Surinamer is. Het district kent van oudsher geen marrons, want de slaaf­
gemaakten vluchtten juist het diepe binnenland in. Met de afschaffing 
van de slavernij en in de periode van het staatstoezicht moesten 
­plantage-eigenaren de vrijgemaakten betalen. Dit bleek economisch niet 
­haalbaar, en ter compensatie verkavelden de plantage-eigenaren de meeste 
plantages voor en op naam van de arbeiders. Het uitblijven van de econo­
mische ontwikkeling in deze plantages wordt door juristen toegeschreven 
aan de boedelproblematiek, het structureel uitblijven van boedelverdeling 
op naam van de individuele erfgenamen.13 Hiermee zou worden voorbij­
gegaan aan ‘de aspiraties van de voorouders’, die met de koop van de 
­plantages zichzelf en hun nageslacht een levenslange en collectieve 
bestaanszekerheid wilden geven.14 De aanleg van een waterkerende dam 
in de jaren zeventig heeft volgens landbouwer Alexander Feller het eco­
systeem aan de kust sterk beïnvloed.",nederlandse koloniale slavernij wereldwijd ruim nazaten slaafgemaakte afrikanen afschaffing slavernij voornamelijk gevestigd rand stadscentrum buitenwijken paramari bo gebieden liggen districten coronie para marowijne brokopondo sipaliwini paramaribo nazaten slaafgemaakten uiteenlopende redenen plantages binnenland gebleven emancipatie gevestigd rond stadscentrum lange erven waarop verschillende huizen werden gebouwd waarin verschillende families woonden zogenaamde prasi oso erf meerdere woningen pas zestig zeventig tachtig veranderde bouw grote aantallen identieke volkswoningen beekhuizen tammenga flora b geyersvlijt hanna lust latour volksbuurten bewoond overwegend afro surinamers min gelijke sociaal economische status maatschappelijke positie kwamen nieuwe verkavelingen woningen afro surinamers binnenland bewoond ramgoelam menkendam pontbuiten wintiwai ephraimzegen district coronie hoofdplaats totness oudste koloniale vestigingsplaats suriname vruchtbare kustvlakte zand schelpenrotsen kende bloeiperiodes zestig zeventig tachtig hoge producties honing kokosolie vee rijst coronie bestaat circa vierduizend personen negentig procent afro surinamer district kent oudsher marrons slaaf gemaakten vluchtten juist diepe binnenland afschaffing slavernij periode staatstoezicht moesten plantage eigenaren vrijgemaakten betalen bleek economisch haalbaar ter compensatie verkavelden plantage eigenaren meeste plantages naam arbeiders uitblijven econo mische ontwikkeling plantages juristen toegeschreven boedelproblematiek structureel uitblijven boedelverdeling naam individuele erfgenamen hiermee voorbij gegaan aspiraties voorouders koop plantages zichzelf nageslacht levenslange collectieve bestaanszekerheid wilden geven aanleg waterkerende dam zeventig volgens landbouwer alexander feller eco systeem kust sterk beïnvloed,0.5210047531784598,0.5095648070343148,0.44261214881828714,0.5210047531784598,Colonialism,0.011439946144145008,none
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.249.txt,1685e3e6:00000,10,"— 249 —
moeilijkheden. Archieven buiten Nederland zijn niet altijd toegankelijk en 
gebruiksvriendelijk. Daarnaast blijkt het digitaliseren van documenten vaak 
lastig te zijn. Het betekent dat je in het archief zelf op zoek moet en vondsten 
ouderwets moet transcriberen – voor de historicus een uitdagende maar ook 
tijdrovende en dure onderneming. Gelukkig zijn steeds meer archieven bezig met 
het digitaliseren en indexeren van hun collecties. Daardoor worden wereldwijd de 
archieven voor veel onderzoekers toegankelijker. Documenten die eeuwenlang 
verborgen bleven zien zodoende eindelijk weer het licht. Ramona Negrón (1997) is promovendus aan Universiteit Leiden, waar ze 
onderzoek doet naar de zeventiende-eeuwse familie Coymans. Ze is 
werkzaam als datacurator bij Stadsarchief Amsterdam en redacteur 
bij Holland Historisch Tijdschrift. Ze is coauteur van De grootste 
slavenhandelaren van Amsterdam.",moeilijkheden archieven nederland toegankelijk gebruiksvriendelijk daarnaast blijkt digitaliseren documenten vaak lastig betekent archief zoek vondsten ouderwets transcriberen historicus uitdagende tijdrovende dure onderneming gelukkig steeds archieven bezig digitaliseren indexeren collecties daardoor wereldwijd archieven onderzoekers toegankelijker documenten eeuwenlang verborgen bleven zien zodoende eindelijk weer licht ramona negrón promovendus universiteit leiden waar zeventiende eeuwse familie coymans werkzaam datacurator stadsarchief amsterdam redacteur holland historisch tijdschrift coauteur grootste slavenhandelaren amsterdam,0.3076791302323029,0.295098156339359,0.2022746613913349,0.3076791302323029,Colonialism,0.012580973892943936,none
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.25.txt,0bfda6f6:00001,4,"Tegelijk kijken overheden ook naar wat de wetenschap te zeggen heeft 
over het slavernijverleden. Maar ‘de’ wetenschap bestaat niet en verandert 
bovendien voortdurend. Debat vormt nu eenmaal haar basis. Hoe weten­
schap en overheid in Nederland zich in de twintigste en eenentwintigste 
eeuw hebben verhouden tot het slavernijverleden is daarom niet een­
voudig te beschrijven en  is vooral gebaat bij nuancering, definiëring en 
afbakening.",tegelijk kijken overheden wetenschap zeggen slavernijverleden wetenschap bestaat verandert bovendien voortdurend debat vormt eenmaal basis weten schap overheid nederland twintigste eenentwintigste eeuw verhouden slavernijverleden daarom voudig beschrijven vooral gebaat nuancering definiëring afbakening,0.33693367540670505,0.39854795143568245,0.3805040401169454,0.39854795143568245,Historical Slavery,0.01804391131873706,none
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.254.txt,79e769c9:00001,7,"Precieze cijfers zijn niet 
voorhanden, maar in 1735 telde Essequibo rond de 2700 slaafgemaakten 
op minder dan 150 Europeanen. Een paar jaar later had Berbice vergelijk­
bare verhoudingen: 2200 tot 2500 Afrikanen op 135 Europeanen. Na het 
midden van de achttiende eeuw groeide het aantal inwoners snel. In 1763, 
aan de vooravond van de grote slavenopstand, hielden 350 Europeanen in 
Berbice 300 Zuid-Amerikanen en 4500 tot 5000 Afrikanen in slavernij. Tegen 1785 bestond de bevolking van Essequibo en Demerara samen uit 
2000 kolonisten en maar liefst 42 000 slaafgemaakten. Deze bevolkings­
samenstelling met een overgrote zwarte meerderheid, was kenmerkend 
voor de meeste plantagekoloniën in het Caribisch gebied, waartoe ook 
de Wilde Kust wordt gerekend. Er waren daar ook veel, voornamelijk",precieze cijfers voorhanden telde essequibo rond slaafgemaakten europeanen paar later berbice vergelijk bare verhoudingen afrikanen europeanen midden achttiende eeuw groeide inwoners snel vooravond grote slavenopstand hielden europeanen berbice zuid amerikanen afrikanen slavernij bestond bevolking essequibo demerara samen kolonisten liefst slaafgemaakten bevolkings samenstelling overgrote zwarte meerderheid kenmerkend meeste plantagekoloniën caribisch gebied waartoe wilde kust gerekend voornamelijk,0.36922402046212494,0.3590393306968593,0.2835458708101814,0.36922402046212494,Colonialism,0.010184689765265653,none
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.259.txt,725c138e:00001,10,"Grootschalig gewapend verzet was 
­moeilijk te organiseren, en behalve in Haïti slaagde het nergens. De meest 
succesvolle opstand in de drie koloniën vond plaats in Berbice in 1763. Het 
was in feite de langdurigste en grootste revolte in het gehele Caribische 
gebied in de achttiende eeuw vóór de revolutie in Saint Domingue (Haïti) 
in 1791. De vrijheidsstrijders, een coalitie van Afrikanen en creolen, namen 
de hele kolonie gedurende meer dan een jaar over. Hun leider, die zichzelf 
Gouverneur Kofi noemde, streefde ernaar een eigen staat te creëren die 
naast een Nederlandse kolonie zou bestaan. Hij was waarschijnlijk van 
plan om suiker te blijven verbouwen in zijn nieuwe land, met gebruik 
van dwangarbeiders, zoals hij dat ook deed gedurende de opstand. Hij 
stelde na enkele maanden strijd zelfs voor om Berbice in tweeën te delen. Het zuidelijke gedeelte zou voor hem en zijn mensen zijn, en de andere 
helft voor de Europeanen. Deze diplomatieke opening leidde tot een 
­briefwisseling tussen Gouverneur Kofi en de Nederlandse gouverneur, 
maar de onderhandelingen liepen op niets uit. Uiteindelijk wisten de",grootschalig gewapend verzet moeilijk organiseren behalve haïti slaagde nergens meest succesvolle opstand drie koloniën vond plaats berbice feite langdurigste grootste revolte gehele caribische gebied achttiende eeuw vóór revolutie saint domingue haïti vrijheidsstrijders coalitie afrikanen creolen namen hele kolonie gedurende leider zichzelf gouverneur kofi noemde streefde ernaar eigen staat creëren nederlandse kolonie bestaan waarschijnlijk plan suiker blijven verbouwen nieuwe land dwangarbeiders deed gedurende opstand stelde enkele maanden strijd zelfs berbice tweeën zuidelijke gedeelte mensen helft europeanen diplomatieke opening leidde briefwisseling gouverneur kofi nederlandse gouverneur onderhandelingen liepen uiteindelijk wisten,0.274582226303497,0.2716135746130212,0.2122343223492789,0.274582226303497,Colonialism,0.0029686516904757765,none
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.266.txt,85ce6ee4:00000,10,"— 266 —
— STAAT EN SLAVERNIJ —
De wic claimde een enorm gebied in Noord-Amerika, maar in werkelijk­
heid controleerde men alleen een gering aantal nederzettingen. De meeste 
gebieden bleven in handen van de oorspronkelijke bewoners. In de omge­
vingen van de Nederlandse nederzettingen waren de verhoudingen met 
de lokale bevolkingen vaak gespannen, uiteraard was dat vooral het geval 
wanneer kolonisten of de wic hun controlegebied probeerden uit te 
­breiden. In de omgeving van Manhattan escaleerde door toedoen van 
directeur-generaal van Nieuw-Nederland Willem Kieft de relatie met de 
Munsee-sprekende Lenape bevolking, wat tot een jarenlange strijd leidde. Tijdens dat conflict, dat als Kiefts Oorlog wordt herinnerd, verloren hon­
derden kolonisten en Munsee het leven. De Pavonia Massacre (1643) is een 
van de bekendste en brutaalste aanvallen van de Nederlanders op een 
Munsee-gemeenschap. In Kiefts Oorlog werden slaafgemaakte Afrikanen 
bewapend en ingezet in de strijd. Een aantal van hen kreeg land ten noor­
den van Nieuw-Amsterdam, in een gebied dat wel wordt beschouwd als 
een buffer tegen aanvallen van de Munsee. Een ander voorbeeld: tijdens 
oorlog met de Esopus-bevolking in het gebied rond wat toen Wiltwijck 
was – een nederzetting in de Hudson Valley – maakte de wic gebruik van 
slaafgemaakte mannen om tegen de Esopus te vechten en zo de Neder­
landse kolonisten te beschermen. In die strijd werden Esopusmannen 
gevangengenomen en naar Curaçao verscheept om daar ‘nevens de negros’ 
te werken voor de compagnie.2 
 
Historici hebben vooral geschreven over de slaafgemaakte mannen en 
vrouwen die voor de wic werkten.",staat slavernij wic claimde enorm gebied noord amerika werkelijk heid controleerde alleen gering nederzettingen meeste gebieden bleven handen oorspronkelijke bewoners omge vingen nederlandse nederzettingen verhoudingen lokale bevolkingen vaak gespannen uiteraard vooral geval wanneer kolonisten wic controlegebied probeerden breiden omgeving manhattan escaleerde toedoen directeur generaal nieuw nederland willem kieft relatie munsee sprekende lenape bevolking jarenlange strijd leidde conflict kiefts oorlog herinnerd verloren hon derden kolonisten munsee leven pavonia massacre bekendste brutaalste aanvallen nederlanders munsee gemeenschap kiefts oorlog werden slaafgemaakte afrikanen bewapend ingezet strijd hen kreeg land ten noor den nieuw amsterdam gebied beschouwd buffer aanvallen munsee ander voorbeeld oorlog esopus bevolking gebied rond wiltwijck nederzetting hudson valley maakte wic slaafgemaakte mannen esopus vechten neder landse kolonisten beschermen strijd werden esopusmannen gevangengenomen curaçao verscheept nevens negros werken compagnie historici vooral geschreven slaafgemaakte mannen vrouwen wic werkten,0.42050982410461557,0.40174733743866864,0.3099567766253333,0.42050982410461557,Colonialism,0.01876248666594693,none
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.266.txt,85ce6ee4:00001,7,"Een aantal van hen verwierf een gedeel­
telijke vrijheid-onder-voorwaarden die, omdat ze niet geheel vrij waren, 
halve-vrijheid of half-freedom wordt genoemd. Ze waren bijvoorbeeld ver­
plicht om nog steeds regelmatig werk voor de Compagnie te verrichten, 
en hun kinderen bleven vaak ‘in bezit’ van de wic. Dat die slaafgemaakte 
Afrikanen redelijk veel aandacht hebben gekregen in de geschiedschrij­
ving is niet verrassend. Ze worden namelijk, in tegenstelling tot hun 
eerdergenoemde lotgenoten, in de documenten wel bij naam genoemd – 
zoals Sijmon Congo, Manuel de Gerrit de Reus, Domingo van Angola, 
Cleijn Manuel en Marijken van Angola. Manuel de Gerrit de Reus van Angola, bijvoorbeeld, komt voor in 
­verschillende documenten. Zo weten wij dat hij lid was van de Nieuw-­
Amsterdamse Nederlands Hervormde Kerk en dat hij zijn zoon Michiel 
daar op 16 maart 1642 liet dopen. Hij verscheen ook een aantal malen voor",hen verwierf gedeel telijke vrijheid voorwaarden geheel vrij halve vrijheid half freedom genoemd bijvoorbeeld ver plicht steeds regelmatig werk compagnie verrichten kinderen bleven vaak bezit wic slaafgemaakte afrikanen redelijk aandacht gekregen geschiedschrij ving verrassend namelijk tegenstelling eerdergenoemde lotgenoten documenten naam genoemd sijmon congo manuel gerrit reus domingo angola cleijn manuel marijken angola manuel gerrit reus angola bijvoorbeeld komt verschillende documenten weten lid nieuw amsterdamse nederlands hervormde kerk zoon michiel maart liet dopen verscheen malen,0.3695808447093043,0.380507198462738,0.34904023127346656,0.380507198462738,Historical Slavery,0.010926353753433704,none
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.272.txt,bd911980:00000,10,"— 272 —
— STAAT EN SLAVERNIJ —
Sindsdien is er vooral in de Verenigde Staten veel meer over de Neder­
landse slavernij in New York en in Nieuw-Nederland geschreven. Alleen 
al in de afgelopen tien jaar publiceerden historici Jeroen Dewulf, Nicole 
Maskiell en Andrea Mosterman boeken over de slavernij in Neder­
lands-Amerikaanse families en gemeenschappen. Bovendien brachten 
­historici Dienke Hondius, Nancy Jouwe, Dineke Stam en Jennifer Tosch 
in 2017 in Nederland en de Verenigde Staten een gids uit met locaties die 
van belang waren voor New Yorks Nederlandse slavernijverleden.9 Er 
zijn vele redenen aan te wijzen voor de toename van de aandacht. Onge­
twijfeld speelt het mee dat meer historici in de Verenigde Staten 
zeventiende-­eeuws Nederlands kunnen lezen. Daarnaast zijn veel van de 
documenten door het New Netherland Project vertaald en in toenemende 
mate digitaal beschikbaar gemaakt. Tot slot worden dergelijke studies 
steeds vaker ondersteund door onder andere het New Netherland Institu­
te (nni), de Netherland-America Foundation (naf), de Gilder Lehrman 
Institute en het Nederlands consulaat in New York. Er is nog veel onderzoek nodig om een vollediger beeld te krijgen van de 
Nederlandse slavernij in Noord-Amerika. De geschiedenis daarvan is tot 
nu toe voornamelijk onderzocht zonder daarbij aandacht te besteden aan 
soortgelijke situaties die zich elders voordeden. Als gevolg daarvan deden 
sommige historici het voorkomen alsof slavernij in Nieuw-Nederland 
uniek was. De afgelopen jaren hebben onderzoekers aangetoond dat 
dat niet het geval is.",staat slavernij sindsdien vooral verenigde staten neder landse slavernij new york nieuw nederland geschreven alleen afgelopen tien publiceerden historici jeroen dewulf nicole maskiell andrea mosterman boeken slavernij neder lands amerikaanse families gemeenschappen bovendien brachten historici dienke hondius nancy jouwe dineke stam jennifer tosch nederland verenigde staten gids locaties belang new yorks nederlandse slavernijverleden vele redenen wijzen toename aandacht onge twijfeld speelt mee historici verenigde staten zeventiende eeuws nederlands lezen daarnaast documenten new netherland vertaald toenemende mate digitaal beschikbaar gemaakt slot dergelijke studies steeds vaker ondersteund new netherland institu nni netherland america foundation naf gilder lehrman institute nederlands consulaat new york nodig vollediger beeld krijgen nederlandse slavernij noord amerika geschiedenis daarvan toe voornamelijk onderzocht daarbij aandacht besteden soortgelijke situaties elders voordeden gevolg daarvan deden sommige historici voorkomen alsof slavernij nieuw nederland uniek afgelopen onderzoekers aangetoond geval,0.3868483995426455,0.38520198675551287,0.30285801809923435,0.3868483995426455,Colonialism,0.0016464127871326228,none
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.276.txt,b66dc35b:00000,10,"— 276 —
— STAAT EN SLAVERNIJ —
strategie. Waar zou het enorme aandelenkapitaal het best kunnen worden 
geïnvesteerd? De keuze viel op de verovering van de Portugese kolonie in 
Brazilië. ◼ ◼◼  Suiker en slavernij in Brazilië 
De keuze van de bewindhebbers om Brazilië te veroveren betekende ook 
automatisch een keuze voor slavernij. Men was in Nederland goed op de 
hoogte van het feit dat suiker in Brazilië met de arbeid van slaafgemaakten 
werd verbouwd en geoogst. Voor de oprichting van de wic was juist de 
aanwezigheid van slavernij in bijvoorbeeld Brazilië, zowel van Afrikanen 
als van inheemse Amerikaanse volken, door Noord-Nederlandse propa­
gandisten aangedragen als een bewijs van de ‘Spaanse’ tirannie. Toch viel 
de keuze op Brazilië. En op slavernij. De Republiek was zelf echter ook 
niet volledig onschuldig: de oudste informatie van een Nederlands schip 
dat betrokken was bij de handel in mensen tussen Angola en Brazilië komt 
al uit het einde van de zestiende eeuw. De verovering van een gedeelte van Brazilië was een enorme militaire 
operatie en het kostte jaren van strijd voordat er een vatbare kolonie onder 
Nederlands gezag ontstond.",staat slavernij strategie waar enorme aandelenkapitaal best geïnvesteerd keuze viel verovering portugese kolonie brazilië suiker slavernij brazilië keuze bewindhebbers brazilië veroveren betekende automatisch keuze slavernij nederland goed hoogte feit suiker brazilië arbeid slaafgemaakten verbouwd geoogst oprichting wic juist aanwezigheid slavernij bijvoorbeeld brazilië zowel afrikanen inheemse amerikaanse volken noord nederlandse propa gandisten aangedragen bewijs spaanse tirannie viel keuze brazilië slavernij republiek echter volledig onschuldig oudste informatie nederlands schip betrokken handel mensen angola brazilië komt einde zestiende eeuw verovering gedeelte brazilië enorme militaire operatie kostte strijd voordat vatbare kolonie nederlands gezag ontstond,0.3722062779285951,0.3879165148579852,0.24386548097515393,0.3879165148579852,Historical Slavery,0.015710236929390053,none
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.277.txt,c4c6e9e9:00000,10,"— 277 —
— NEDERLANDSE KOLONIALE SLAVERNIJ WERELDWIJD —
ligt anders. Men was in Nederland wel degelijk op de hoogte van de 
manier waarop in Brazilië suikerriet werd verbouwd en verwerkt en was 
met de verovering van het gebied niet van plan hier verandering in te 
brengen. Al in 1624, na de succesvolle verovering van Bahia, werd Piet 
Hein met een eskader naar Luanda (Angola) gestuurd om die plaats te 
­veroveren. Historicus Kees Ratelband beargumenteerde in zijn studie van 
die reis dat het vooral ging om het ontzeggen van de slavenhandel aan de 
Portugezen, maar dit lijkt weinig realistisch.3 De wic probeerde Brazilië 
te veroveren om zelf de controle over de productie van suiker te krijgen en 
zo de prijzen in Europa te kunnen bepalen. Het was de bedoeling om het 
Portugese Zuid-Atlantisch imperium zo intact mogelijk in handen te krij­
gen, daarbij was controle over Luanda van groot belang. Het lukte pas in 
1637 om een eerste belangrijke Portugese vestiging in Afrika te veroveren. Dat jaar viel Elmina in handen van de wic. Vier jaar later werd ook Luan­
da veroverd. Gedurende de hele Nederlandse periode zouden ongeveer 
31 000 mensen uit Afrika naar Brazilië worden afgevoerd. Dit betekende niet dat slavernij en de handel in mensen onomstreden 
waren.",nederlandse koloniale slavernij wereldwijd ligt anders nederland degelijk hoogte manier waarop brazilië suikerriet verbouwd verwerkt verovering gebied plan verandering brengen succesvolle verovering bahia piet hein eskader luanda angola gestuurd plaats veroveren historicus kees ratelband beargumenteerde studie reis vooral ging ontzeggen slavenhandel portugezen lijkt realistisch wic probeerde brazilië veroveren controle productie suiker krijgen prijzen europa bepalen bedoeling portugese zuid atlantisch imperium intact mogelijk handen krij gen daarbij controle luanda groot belang lukte pas eerste belangrijke portugese vestiging afrika veroveren viel elmina handen wic vier later luan da veroverd gedurende hele nederlandse periode zouden ongeveer mensen afrika brazilië afgevoerd betekende slavernij handel mensen onomstreden,0.37668683029938504,0.3812711451754769,0.274082502763538,0.3812711451754769,Historical Slavery,0.004584314876091844,none
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.282.txt,0376ac79:00000,10,"— 282 —
— STAAT EN SLAVERNIJ —
Na de verovering van Pernambuco en de andere noordoostelijke Capi­
tanías vanaf 1630 heeft de wic het tot slaaf maken en in slavernij houden 
van de inheemse bevolking verboden. Dit was een belangrijke voorwaarde 
om de alliantie in stand te houden. Toch was deze relatie niet vlekkeloos. In 1641 werd het idee opgevat om Potiguar-kinderen door Nederlandse 
onderwijzers les te laten geven. Er werd een soort kostschool ingericht in 
een klooster in Paraiba, maar de ouders noch de dorpsoudsten waren hier­
van op de hoogte gebracht. Het wekt weinig verbazing dat ze niet veel heil 
zagen in hun kinderen door vreemden te laten opvoeden. Ook het gebruik van de inheemse bevolking als bondgenoten van de 
wic stuitte op problemen. Op de expeditie naar Luanda en Sao Thomé in 
1641 was een contingent inheemse troepen aanwezig. Maar de sterfte die 
ook onder de Europese soldaten veel slachtoffers maakte trof hen extra 
hard. De Heren xix, het hoogste bestuur van de wic, riepen hierna het 
Braziliaanse bestuur op om niet langer inheemse bondgenoten buiten 
Brazilië in te zetten.5 
In het in 1641 veroverde Maranhão kwam van oudsher meer inheemse 
slavernij voor omdat het gebied nauwelijks door schepen uit Afrika werd 
aangedaan.",staat slavernij verovering pernambuco noordoostelijke capi tanías vanaf wic slaaf maken slavernij houden inheemse bevolking verboden belangrijke voorwaarde alliantie stand houden relatie vlekkeloos idee opgevat potiguar kinderen nederlandse onderwijzers les laten geven soort kostschool ingericht klooster paraiba ouders noch dorpsoudsten hoogte gebracht wekt verbazing heil zagen kinderen vreemden laten opvoeden inheemse bevolking bondgenoten wic stuitte problemen expeditie luanda sao thomé contingent inheemse troepen aanwezig sterfte europese soldaten slachtoffers maakte trof hen extra hard heren xix hoogste bestuur wic riepen hierna braziliaanse bestuur langer inheemse bondgenoten brazilië zetten veroverde maranhão kwam oudsher inheemse slavernij gebied nauwelijks schepen afrika aangedaan,0.40313378890511636,0.41292105702539245,0.29556635876897625,0.41292105702539245,Historical Slavery,0.009787268120276083,none
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.282.txt,0376ac79:00001,10,"De Portugese kolonie was dunbevolkt en het gebied was eigen­
lijk voor de wic, die al in grote financiële problemen verkeerde, niet 
­rendabel. Verschillende groepen in Maranhão praktiseerden ook ritueel 
kannibalisme en dit gebruik vormde een reden om het tot slaaf maken van 
Indianen in Maranhão toch toe te staan. Als mensen te koop werden aan­
geboden maar door de Nederlanders niet werden gekocht zouden ze, zo 
luidde het argument, worden opgegeten. Was het dan niet beter om hen te 
redden door ze te kopen? Waarschijnlijk was dit argument een excuus om 
in Maranhão wel inheemse slavernij toe te staan, waar dat verder in Neder­
lands-Brazilië verboden was. Soortgelijke argumenten werden ook in de 
Spaanse koloniën gebezigd nadat het in 1512 was verboden om de oor­
spronkelijke bevolking in slavernij te houden. Maar het doorzetten van 
de tot slaaf making van inheemse groepen zette ook kwaad bloed onder 
lokale bondgenoten in Maranhão. Uiteindelijk zouden zij zich zelfs bij de 
Portugezen aansluiten en hun steun zou beslissend zijn voor het slagen 
van een Portugese opstand in het gebied, in 1642-43. De lokale bondgenoten van de Nederlanders in Pernambuco zagen in 
dezelfde periode juist hun rechten en relatie tot het Nederlandse koloniaal 
bestuur op papier vastgelegd. Zo zouden de Brasilianen onder eigen 
­leiders en eigen recht blijven leven en zouden ze als gelijk aan de Neder­",portugese kolonie dunbevolkt gebied eigen lijk wic grote financiële problemen verkeerde rendabel verschillende groepen maranhão praktiseerden ritueel kannibalisme vormde reden slaaf maken indianen maranhão toe staan mensen koop werden geboden nederlanders werden gekocht zouden luidde argument opgegeten beter hen redden kopen waarschijnlijk argument excuus maranhão inheemse slavernij toe staan waar verder neder lands brazilië verboden soortgelijke argumenten werden spaanse koloniën gebezigd nadat verboden oor spronkelijke bevolking slavernij houden doorzetten slaaf making inheemse groepen zette kwaad bloed lokale bondgenoten maranhão uiteindelijk zouden zelfs portugezen aansluiten steun beslissend slagen portugese opstand gebied lokale bondgenoten nederlanders pernambuco zagen dezelfde periode juist rechten relatie nederlandse koloniaal bestuur papier vastgelegd zouden brasilianen eigen leiders eigen recht blijven leven zouden gelijk neder,0.44303138229307265,0.430311633492677,0.3301297356062203,0.44303138229307265,Colonialism,0.01271974880039567,none
