filename,chunk_id,sentence_count,raw_text,text_for_scoring,cos_Colonialism,cos_Historical Slavery,cos_Modern Racism & Inequality,max_score,primary_topic,score_margin
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.48.txt,e5dd337a:00001,4,"De herkomst van 
elders is terug te vinden in de namen die 
aan de slaafgemaakten werden gegeven, 
bijvoorbeeld April van Ceijlon (nu 
Sri Lanka), Jephta van Batavia en Ceres 
van Madagaskar. Eind 18e, begin 19e eeuw 
kregen slaafgemaakten genoeg kinderen 
om de populatie in stand te houden. De 
Afrikaanse en Aziatische slavernij in deze 
VOC-kolonie liet diepe sporen na in de 
geschiedenis van Zuid-Afrika. 48",herkomst elders terug vinden namen slaafgemaakten werden bijvoorbeeld april ceijlon sri lanka jephta batavia ceres madagaskar eind 18e begin 19e eeuw kregen slaafgemaakten genoeg kinderen populatie stand houden afrikaanse aziatische slavernij voc kolonie liet diepe sporen geschiedenis zuid afrika,0.5084959003659371,0.6267995915434146,0.38643979352498686,0.6267995915434146,Historical Slavery,0.11830369117747752
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.49.txt,820f20e1:00000,10,"De Nederlandse 
Antillen
Nederland veroverde 
Curaçao in 1634 en het 
eiland werd een 
handelsdepot voor de 
slavenhandel en 
goederenhandel in het Caraïbisch gebied. Het eiland werd bestuurd door de 
Amsterdamse Kamer van de WIC. Onderaannemer van 
de Spanjaarden
Via Curaçao namen Nederlandse 
handelaren in de tweede helft van de 
17e eeuw ook op grote schaal deel aan de 
slavenhandel naar de Spaanse koloniën in 
Zuid-Amerika. Dit deden ze meestal als 
onderaannemers binnen het ‘asiento’. Het asiento was het monopoliecontract 
in de Spaanse slavenhandel, in opdracht 
van de Spaanse kroon. Twee bestuurders 
van de Amsterdamse Kamer van de WIC 
ondertekenden in 1662 een akkoord met 
een vertegenwoordiger van het asiento. De WIC beloofde 2000 Afrikaanse 
slaafgemaakten naar Curaçao te vervoeren 
die tussen de 15 en 36 jaar oud moesten 
zijn, ‘alle gesont, niet blint, ofte verminckt’ 
en in staat zonder hulp aan boord van het 
slavenschip te gaan. Twee derde van de 
slaafgemaakten moesten mannen zijn. Een ander voorbeeld van de invloed 
van de Amsterdamse Kamer van de 
WIC was het besluit in de jaren 1660 
om alle Afrikanen die als slaafgemaakte 
op Curaçao werkten te brandmerken. Zo wilde de WIC de mensenhandel 
door anderen aan banden leggen.",nederlandse antillen nederland veroverde curaçao eiland handelsdepot slavenhandel goederenhandel caraïbisch gebied eiland bestuurd amsterdamse kamer wic onderaannemer spanjaarden via curaçao namen nederlandse handelaren tweede helft 17e eeuw grote schaal slavenhandel spaanse koloniën zuid amerika deden meestal onderaannemers asiento asiento monopoliecontract spaanse slavenhandel opdracht spaanse kroon twee bestuurders amsterdamse kamer wic ondertekenden akkoord vertegenwoordiger asiento wic beloofde afrikaanse slaafgemaakten curaçao vervoeren oud moesten gesont blint ofte verminckt staat hulp boord slavenschip gaan twee derde slaafgemaakten moesten mannen ander voorbeeld invloed amsterdamse kamer wic besluit afrikanen slaafgemaakte curaçao werkten brandmerken wilde wic mensenhandel anderen banden leggen,0.41818331852542223,0.5628699199549616,0.26884319754414854,0.5628699199549616,Historical Slavery,0.14468660142953937
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.49.txt,820f20e1:00001,4,"49
Fort Amsterdam in Willemstad, 
Curaçao. Het werd gebouwd als 
plaatselijk hoofdkantoor voor de WIC. Nu zetelt hier de Curaçaose regering. NIELS KARSDORP, 2008 |  
WIKIMEDIA COMMONS",fort amsterdam willemstad curaçao gebouwd plaatselijk hoofdkantoor wic zetelt curaçaose regering niels karsdorp wikimedia commons,0.5636848142642142,0.44300054389518834,0.38999700232687323,0.5636848142642142,Colonialism,0.1206842703690259
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.50.txt,07205ded:00000,10,"Overige gebieden 
De Amsterdamse betrokkenheid bij 
de slavernij ging veel verder dan de 
Nederlandse koloniën. Van het 
hedendaagse New York, ooit gesticht 
als Nieuw Amsterdam, tot Curaçao en 
Suriname; van de kust van Ghana tot 
Zuid-Afrika; van Sulawesi tot de 
Molukken. Veel plaatsnamen, straat-
namen en monumentale forten in de 
wereld hebben Amsterdam in hun 
naam. Zo is de wereldwijde macht en 
invloed van Amsterdam in die tijd nog 
steeds zichtbaar. Zuid-Azië 
Amsterdam was ook betrokken bij de 
slavernij in het huidige India, Myanmar en 
Sri Lanka. Zo bouwde de VOC in 1701 in 
Amsterdam het schip Ter Eem. Laat in de 
zomer van 1702 vertrok het om via Kaap de 
Goede Hoop naar de Indische Oceaan te 
varen. In Colombo (de grootste stad van 
Sri Lanka) gingen behalve een lading van 
17.600 kilo kaneel ook 26 mensen uit de 
Zuid-Indiase streek Malabar aan boord, 
beschreven als ‘slaven’ en ‘Malabaren’. Het schip ging naar Batavia. De volgende 10 jaar voer de Ter Eem 
tussen landen in Azië.",overige gebieden amsterdamse betrokkenheid slavernij ging verder nederlandse koloniën hedendaagse new york ooit gesticht nieuw amsterdam curaçao suriname kust ghana zuid afrika sulawesi molukken plaatsnamen straat namen monumentale forten wereld amsterdam naam wereldwijde macht invloed amsterdam tijd steeds zichtbaar zuid azië amsterdam betrokken slavernij huidige india myanmar sri lanka bouwde voc amsterdam schip ter eem laat zomer vertrok via kaap goede hoop indische oceaan varen colombo grootste stad sri lanka gingen behalve lading kilo kaneel mensen zuid indiase streek malabar boord beschreven slaven malabaren schip ging batavia volgende voer ter eem landen azië,0.508747179212662,0.4739452181995529,0.29168028125056766,0.508747179212662,Colonialism,0.03480196101310912
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.50.txt,07205ded:00001,7,"Op zijn laatste reis, 
in 1714, vervoerde het 10 mannelijke 
slaven ‘groot en klein’ uit de Indonesische 
provincie Papoea van het Molukse eiland 
Ternate naar Batavia. Deze mannen en 
jongens zaten in het vrachtruim, 
omringd door paradijsvogels, 
papegaaien en stukken schildpadhoorn. In de jaren 1660 probeerde gouverneur-
generaal Joan Maatsuycker de 
mensenhandel goed te praten, in zijn 
brieven aan het Amsterdamse thuisfront. Hij schreef dat niet alleen gezonde 
mannen werden gekocht, maar hele 
gezinnen, ook jonge kinderen en ouderen, 
zodat zij bij elkaar konden blijven. Brazilië
Amsterdam had een belangrijke rol bij de 
verovering van de Portugese kolonie 
Brazilië, die in de eerste helft van de 17e 
eeuw bijna 20 jaar in Nederlandse handen 
was. Johan Maurits van Nassau-Siegen 
werd in de zomer van 1636 aangesteld als 
gouverneur-generaal van deze kolonie, 
in het noordoosten van het huidige 
50
Vertegenwoordigers van de VOC 
kopen in zuid-India een groep 
gevangengenomen Bengalezen. TEKENING UIT OOST-INDISCHE VOYAGIE 
VAN WOUTER SCHOUTEN | 1676",laatste reis vervoerde mannelijke slaven groot klein indonesische provincie papoea molukse eiland ternate batavia mannen jongens zaten vrachtruim omringd paradijsvogels papegaaien stukken schildpadhoorn probeerde gouverneur generaal joan maatsuycker mensenhandel goed praten brieven amsterdamse thuisfront schreef alleen gezonde mannen werden gekocht hele gezinnen jonge kinderen ouderen zodat elkaar konden blijven brazilië amsterdam belangrijke rol verovering portugese kolonie brazilië eerste helft 17e eeuw bijna nederlandse handen johan maurits nassau siegen zomer aangesteld gouverneur generaal kolonie noordoosten huidige vertegenwoordigers voc kopen zuid india gevangengenomen bengalezen tekening oost indische voyagie wouter schouten,0.5038016491086954,0.4980136906691204,0.31268914981719437,0.5038016491086954,Colonialism,0.005787958439575025
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.51.txt,3833a2bf:00000,10,"Brazilië. We zijn hem eerder in dit boek 
tegengekomen: bij Fort Elmina in Ghana, 
dat hij een jaar veroverde. Terwijl hij in 
Brazilië was, liet hij in Den Haag een 
stadspaleis bouwen: het Mauritshuis. Nu is dat een museum. Er hangen nog 
steeds vooral schilderijen uit de tijd van 
Johan Maurits. Het initiatief tot zijn aanstelling als 
gouverneur-generaal kwam vanuit de 
Amsterdamse Kamer van de WIC. Om 
precies te zijn van Albert Coenraetsz 
Burgh, lid van de vroedschap van 
Amsterdam (een voorloper van de huidige 
gemeenteraad) en later burgemeester. In 
de hofhouding van Johan Maurits werden 
50 ‘’s Compagnies slaven’ aan het werk 
gezet: 35 mannen, 7 vrouwen en 
8 kinderen. Johan Maurits verkocht ook 
zelf slaven, bijvoorbeeld aan de WIC. Brazilië was de eerste plek in het 
Atlantisch gebied waar Nederlandse 
schepen grote groepen slaafgemaakten 
naartoe vervoerden.",brazilië eerder boek tegengekomen fort elmina ghana veroverde terwijl brazilië liet den haag stadspaleis bouwen mauritshuis museum hangen steeds vooral schilderijen tijd johan maurits initiatief aanstelling gouverneur generaal kwam vanuit amsterdamse kamer wic precies albert coenraetsz burgh lid vroedschap amsterdam voorloper huidige gemeenteraad later burgemeester hofhouding johan maurits werden compagnies slaven werk gezet mannen vrouwen kinderen johan maurits verkocht slaven bijvoorbeeld wic brazilië eerste plek atlantisch gebied waar nederlandse schepen grote groepen slaafgemaakten naartoe vervoerden,0.47805519227696047,0.46795652420923345,0.2628040443286369,0.47805519227696047,Colonialism,0.010098668067727024
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.51.txt,3833a2bf:00001,10,"Zij moesten daar 
vooral suiker en brazielhout (gebruikt als 
verfstof) produceren voor de Nederlandse 
kolonisten. Amsterdam kreeg hierdoor een 
sterkere positie als Europees centrum voor 
de verwerking van suiker. Door de 
verovering van Brazilië veranderde het 
beeld van slavernij in Nederland. Waar het 
eerder nog als een typisch voorbeeld van 
Spaanse en Portugese wreedheid werd 
gezien, zwegen de mensen die eerder 
kritiek hadden op slavernij snel. Verenigde Staten
Misschien nog minder bekend is de 
Amsterdamse betrokkenheid bij de 
slavernij in de Noord-Amerikaanse 
kolonie Nieuw Nederland. Daar hoorde 
niet alleen Nieuw Amsterdam bij (het 
huidige New York), maar ook de kleine en 
vrijwel vergeten kolonie Nieuw 
Amstelland aan de rivier de Delaware, die 
korte tijd onder direct bestuur stond van 
de stad Amsterdam. Amsterdam gaf een 
voorschot van 8.000 gulden aan kapitein 
Simon Cornelissen Gilde die in 1663 met 
het schip de Gideon tenminste 300 
slaafgemaakten vanuit Angola naar 
Curaçao en vervolgens Nieuw Nederland 
moest brengen. Van de WIC kreeg Gilde 
ook “eenige handt ende voet boeijens, om 
daermede binnen scheepsboort de 
moetwillige Negers te dwingen”. Veel van 
de mensen die in Angola aan boord waren 
gegaan, waren in Curaçao te zwak om de 
reis verder naar Nieuw Nederland nog te 
maken. Zij werden ingeruild voor 
Afrikaanse slaafgemaakten die al op 
Curaçao waren.",moesten vooral suiker brazielhout verfstof produceren nederlandse kolonisten amsterdam kreeg hierdoor sterkere positie europees centrum verwerking suiker verovering brazilië veranderde beeld slavernij nederland waar eerder typisch voorbeeld spaanse portugese wreedheid gezien zwegen mensen eerder kritiek hadden slavernij snel verenigde staten misschien bekend amsterdamse betrokkenheid slavernij noord amerikaanse kolonie nieuw nederland hoorde alleen nieuw amsterdam huidige new york kleine vrijwel vergeten kolonie nieuw amstelland rivier delaware korte tijd direct bestuur stond stad amsterdam amsterdam gaf voorschot gulden kapitein simon cornelissen gilde schip gideon tenminste slaafgemaakten vanuit angola curaçao vervolgens nieuw nederland moest brengen wic kreeg gilde eenige handt ende voet boeijens daermede scheepsboort moetwillige negers dwingen mensen angola boord gegaan curaçao zwak reis verder nieuw nederland maken werden ingeruild afrikaanse slaafgemaakten curaçao,0.4796700487118445,0.5507937245369885,0.3081238789965466,0.5507937245369885,Historical Slavery,0.071123675825144
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.51.txt,3833a2bf:00002,5,"Vrij kort na hun aankomst 
aan de Delaware werd Nieuw Nederland 
door de Britten veroverd. De aanwezige 
slaafgemaakten waren deel van hun ‘buit’. 51
Portret van Johan Maurits van 
Nassau-Siegen, gouverneur van 
Brazilië van 1636 tot 1644. Achter 
hem staat een slaaf­gemaakt kind. PIETER NASON, 1675 |  
RIJKSMUSEUM",vrij kort aankomst delaware nieuw nederland britten veroverd aanwezige slaafgemaakten buit portret johan maurits nassau siegen gouverneur brazilië staat slaaf gemaakt kind pieter nason rijksmuseum,0.5065519787238681,0.543728749802339,0.3495096774011919,0.543728749802339,Historical Slavery,0.03717677107847084
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.52.txt,cccf0059:00000,10,"Investeringen uit Amsterdam
Naast Suriname lagen de veel onbe­
kendere plantagekoloniën Berbice, 
Essequibo en Demerary (in huidig 
Guyana), die vooral in de tweede helft 
van de 18e eeuw belangrijk werden. Amsterdam was bestuurlijk en 
financieel betrokken bij deze koloniën. De uitbreiding van het slavernijsysteem 
in deze gebieden werd mede mogelijk 
gemaakt door een financiële uitvinding 
uit 1753: de plantagehypotheek, 
oftewel negotiatie. Dit systeem werd opgericht door 
een Amsterdamse burgemeester, 
Willem Gideon Deutz. Het idee: het 
starten van een plantage was duur, 
vooral door de aankoop van mensen 
die op de plantages moesten 
werken. Tegelijkertijd wisten veel 
rijke Amsterdammers niet waar ze 
hun geld moesten laten. Deze twee gegevens werden samen­
gebracht in het negotiatie­systeem: 
de Amsterdamse elite stopte haar 
geld in grote fondsen, waar de 
eigenaar van een plantage vervolgens 
een hypotheeklening uit kon krijgen. Bij de deal hoorde de afspraak dat de 
plantage-eigenaar zijn inkopen (zoals 
bouwmaterialen, linnen, wijn en kaas) 
in Amsterdam moest doen en dat de 
producten van de plantage ook weer 
in Amsterdam verkocht werden. De plantage-eigenaren sloten in totaal 
voor minstens 80 miljoen gulden aan 
plantagehypotheken af (huidige 
waarde: 889 miljoen euro), waarvan 
ruim 80% uit Amsterdam kwam. Het 
meeste geld ging naar plantages in 
Suriname (55%) maar het aandeel van 
Essequibo, Demerary en Berbice was 
ook ruim 20%, oftewel zo’n 18 miljoen 
gulden (waarde nu: 200 miljoen euro).",investeringen amsterdam suriname lagen onbe kendere plantagekoloniën berbice essequibo demerary huidig guyana vooral tweede helft 18e eeuw belangrijk werden amsterdam bestuurlijk financieel betrokken koloniën uitbreiding slavernijsysteem gebieden mede mogelijk gemaakt financiële uitvinding plantagehypotheek oftewel negotiatie systeem opgericht amsterdamse burgemeester willem gideon deutz idee starten plantage duur vooral aankoop mensen plantages moesten werken tegelijkertijd wisten rijke amsterdammers waar geld moesten laten twee werden samen gebracht negotiatie systeem amsterdamse elite stopte geld grote fondsen waar eigenaar plantage vervolgens hypotheeklening krijgen deal hoorde afspraak plantage eigenaar inkopen bouwmaterialen linnen wijn kaas amsterdam moest producten plantage weer amsterdam verkocht werden plantage eigenaren sloten minstens miljoen gulden plantagehypotheken af huidige waarde miljoen euro waarvan ruim amsterdam kwam meeste geld ging plantages suriname aandeel essequibo demerary berbice ruim oftewel n miljoen gulden waarde miljoen euro,0.48152723716286516,0.5261324785803756,0.26995559092035504,0.5261324785803756,Historical Slavery,0.04460524141751043
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.53.txt,ccee447a:00000,10,"Andere plekken
Er zijn nog meer plekken op de wereld 
waar Amsterdam of prominente 
Amsterdammers betrokken waren bij 
slavenhandel en slavernij. Veel plaatsen 
aan de westkust van Afrika stonden 
tijdelijk onder Nederlands bestuur, van 
Goree aan de Senegalese kust tot Luanda 
in Angola of het eiland São Tomé. Maar 
ook bijvoorbeeld Madagaskar aan de 
oostkant van Afrika, belangrijk in het 
slavenhandelsnetwerk van de VOC, het 
sultanaat Bantam in het westen van Java 
en Formosa (het huidige Taiwan), waar
de VOC rond de helft van de 17e eeuw 
een suikerkolonie opbouwde. Op Sint Maarten zorgde de afschaffing van 
de slavernij in Frankrijk in 1848 ervoor dat 
ook in het Nederlandse deel de slavernij 
feitelijk werd afgeschaft; 15 jaar voordat dit 
in de andere Nederlandse West-Indische 
koloniën gebeurde. Sint Maarten was voor 
de helft Nederlands en voor de helft Frans. Toen de mensen op het Franse deel vrij 
werden, bleek het voor de Nederlanders 
onmogelijk om op hun deel van het 
eiland de slavernij te handhaven. Slaafgemaakten in 
Amsterdam
Officieel was slavernij al sinds de middel­
eeuwen niet toegestaan in Amsterdam: 
‘Binnen der Stadt van Amstelredamme 
ende hare vrijheydt, zijn alle menschen 
vrij, ende gene Slaven.’ Het was dus voor 
slaafgemaakten die meegenomen werden 
naar Amsterdam mogelijk om vrij te 
worden, maar dat was wel moeilijk. Ten 
eerste moest je op de hoogte zijn van de 
wetgeving. Ten tweede moest je in staat 
zijn om degene die jou als slaaf hield voor 
het gerecht te dagen. Ten derde moest je 
een plek hebben om naartoe te gaan nadat 
je bevrijd zou zijn.",plekken plekken wereld waar amsterdam prominente amsterdammers betrokken slavenhandel slavernij plaatsen westkust afrika stonden tijdelijk nederlands bestuur goree senegalese kust luanda angola eiland são tomé bijvoorbeeld madagaskar oostkant afrika belangrijk slavenhandelsnetwerk voc sultanaat bantam westen java formosa huidige taiwan waar voc rond helft 17e eeuw suikerkolonie opbouwde sint maarten zorgde afschaffing slavernij frankrijk ervoor nederlandse slavernij feitelijk afgeschaft voordat nederlandse west indische koloniën gebeurde sint maarten helft nederlands helft frans mensen franse vrij werden bleek nederlanders onmogelijk eiland slavernij handhaven slaafgemaakten amsterdam officieel slavernij middel eeuwen toegestaan amsterdam stadt amstelredamme ende hare vrijheydt menschen vrij ende gene slaven slaafgemaakten meegenomen werden amsterdam mogelijk vrij moeilijk ten eerste moest hoogte wetgeving ten tweede moest staat degene jou slaaf hield gerecht dagen ten derde moest plek naartoe gaan nadat bevrijd,0.4752323273576616,0.509908110442634,0.2624767386179435,0.509908110442634,Historical Slavery,0.03467578308497238
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.53.txt,ccee447a:00001,3,"Rembrandt van Rijn portretteerde in 
totaal minstens 20 zwarte mannen en 
vrouwen. Dit kunnen heel goed buren 
van hem zijn geweest, want in de 
buurt van de Jodenbreestraat, waar 
Rembrandt woonde, woonden in die 
tijd ook tientallen mensen van 
Afrikaanse en Aziatische afkomst. REMBRANDT VAN RIJN, 1661 | 
MAURITSHUIS
53",rembrandt rijn portretteerde minstens zwarte mannen vrouwen heel goed buren buurt jodenbreestraat waar rembrandt woonde woonden tijd tientallen mensen afrikaanse aziatische afkomst rembrandt rijn mauritshuis,0.524063802716362,0.5065743288297024,0.5809928996939852,0.5809928996939852,Modern Racism & Inequality,0.05692909697762316
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.54.txt,8e92b28a:00000,10,"Portugese Natie
Speciale regels van Amsterdamse stads­
bestuurders maakten het bovendien 
mogelijk om het verbod op het houden 
van slaven te omzeilen. De eersten die 
hiervan gebruik maakten waren leden 
van de ‘Portugese Natie’. Deze joden, 
christenen en ‘nieuwe christenen’ 
(officieel bekeerd, maar in de praktijk 
hielden zij het joodse geloof aan) konden 
zich vanaf de jaren 1590 in Amsterdam 
vestigen vanwege hun uitgebreide 
handels­netwerken in Europa en de 
Atlantische wereld. Ook Vlamingen en 
Duitsers die handel dreven tussen Europa, 
West-Afrika en Brazilië, waren van harte 
welkom. Families van de Portugese Natie 
hielden slaafgemaakte Afrikanen als 
bedienden in Amsterdam. Amsterdamse 
handelaren kregen al snel in de gaten dat 
leden van de Natie betrokken waren bij de 
inter­nationale handel in slaafgemaakte 
Afrikanen en wilden een graantje 
meepikken. Zij leverden bijvoorbeeld 
kortetermijnleningen voor de onder­
nemingen, verzekeringen of schepen. Zo raakten ook zij al vroeg in de 17e eeuw 
betrokken bij de trans-Atlantische 
slavenhandel. Kleine gemeenschap
In Amsterdam leefde al in de eerste helft 
van de 17e eeuw een kleine gemeenschap 
van (voormalige) slaafgemaakten. Dit waren deels vrije en deels nog slaaf­
gemaakte mensen uit gekoloniseerde 
gebieden in Azië, Afrika en de Caraïben, 
die bij elkaar in de buurt woonden, 
met elkaar trouwden en elkaar hielpen.",portugese natie speciale regels amsterdamse stads bestuurders maakten bovendien mogelijk verbod houden slaven omzeilen eersten hiervan maakten leden portugese natie joden christenen nieuwe christenen officieel bekeerd praktijk hielden joodse geloof konden vanaf amsterdam vestigen vanwege uitgebreide handels netwerken europa atlantische wereld vlamingen duitsers handel dreven europa west afrika brazilië harte welkom families portugese natie hielden slaafgemaakte afrikanen bedienden amsterdam amsterdamse handelaren kregen snel gaten leden natie betrokken inter nationale handel slaafgemaakte afrikanen wilden graantje meepikken leverden bijvoorbeeld kortetermijnleningen nemingen verzekeringen schepen raakten vroeg 17e eeuw betrokken trans atlantische slavenhandel kleine gemeenschap amsterdam leefde eerste helft 17e eeuw kleine gemeenschap voormalige slaafgemaakten deels vrije deels slaaf gemaakte mensen gekoloniseerde gebieden azië afrika caraïben elkaar buurt woonden elkaar trouwden elkaar hielpen,0.5014405168922207,0.5576494331717632,0.35825274934573165,0.5576494331717632,Historical Slavery,0.0562089162795425
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.55.txt,807fc5ec:00000,10,"In 1768 komen we bijvoorbeeld de in 
Batavia geboren Christina tegen op de 
Oudezijds Achterburgwal in het Spinhuis, 
een tuchthuis (gevangenis) voor vrouwen 
(nu een gebouw van de Universiteit van 
Amsterdam). Christina, aangeduid als 
‘swartin’, werd als 5-jarig slaafgemaakt 
meisje zonder ouders meegenomen naar 
Amsterdam. En al in 1626 trouwde 
Anthony Manuel van Malacken (Malakka, 
in het huidige Maleisië) met Clara Dirck 
van Kaapverdië. Afrikanen en Aziaten 
gingen zeer waarschijnlijk met elkaar om, 
leefden samen en trouwden met elkaar. ‘Automatisch vrij’
Tot diep in de 18e eeuw veranderde er in 
de praktijk meestal niets aan de status 
van slaafgemaakten: zij bleven leven in 
slavernij wanneer zij na een verblijf in 
Amsterdam terugkeerden naar Suriname 
of andere koloniën. Totdat Marijtje Criool 
en haar dochter Jacoba Leilad, beiden als 
slaafgemaakten naar Nederland gebracht, 
in 1771 bij de Staten-Generaal om 
vrijbrieven vroegen om daarmee als 
vrije mensen naar Suriname te kunnen 
vertrekken. De Staten-Generaal besloten 
dat vrijbrieven niet nodig waren, omdat 
zij vanwege hun aanwezigheid op ‘vrije 
grond’ automatisch vrij waren geworden. Hierna maakten meer mensen gebruik 
van dit recht. De beslissing van de Staten-Generaal 
leidde tot onrust onder de planters in 
Suriname en de investeerders in 
Amsterdam. Om hen tegemoet te komen, 
werd in 1776 bepaald dat slaafgemaakten 
die in de Republiek aankwamen toch 
niet meteen vrij werden, maar pas na een 
half jaar, met mogelijke verlenging van 
een half jaar.",komen bijvoorbeeld batavia geboren christina oudezijds achterburgwal spinhuis tuchthuis gevangenis vrouwen gebouw universiteit amsterdam christina aangeduid swartin jarig slaafgemaakt meisje ouders meegenomen amsterdam trouwde anthony manuel malacken malakka huidige maleisië clara dirck kaapverdië afrikanen aziaten gingen zeer waarschijnlijk elkaar leefden samen trouwden elkaar automatisch vrij diep 18e eeuw veranderde praktijk meestal status slaafgemaakten bleven leven slavernij wanneer verblijf amsterdam terugkeerden suriname koloniën totdat marijtje criool dochter jacoba leilad beiden slaafgemaakten nederland gebracht staten generaal vrijbrieven vroegen daarmee vrije mensen suriname vertrekken staten generaal besloten vrijbrieven nodig vanwege aanwezigheid vrije grond automatisch vrij geworden hierna maakten mensen recht beslissing staten generaal leidde onrust planters suriname investeerders amsterdam hen tegemoet komen bepaald slaafgemaakten republiek aankwamen meteen vrij werden pas half mogelijke verlenging half,0.46819570363590074,0.5211401530963531,0.3252769479763139,0.5211401530963531,Historical Slavery,0.05294444946045235
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.55.txt,807fc5ec:00001,10,"Maar zelfs daarna vochten 
hun ‘eigenaren’ dit nog aan en kregen 
zij vaak gelijk. •
Meer lezen
Uit De slavernij in Oost en West, het 
Amsterdam onderzoek (2020, SPECTRUM):
•	 Karwan Fatah-Black, Amsterdam en 
de slavernij in Suriname. •	 Matthias van Rossum, De VOC, van 
Amsterdam naar Azië. •	 Wim Manuhutu, Mokum en Maluku. •	 Bondan Kanumoyoso, Notarissen 
en de slavenhandel in Batavia. •	 Kate Ekama, Op zoek naar slaven 
in Kaap de Goede Hoop. •	 Rose Mary Allen en Christel 
Monsanto, Drie Amsterdammers in 
Curaçao in de negentiende eeuw. •	 Erik Odegard, Suiker en slavernij 
in Nederlands-Brazilië. •	 Bram Hoonhout, Financiering van 
de vergeten koloniën in Guyana. •	 Alicia Schrikker en Nira 
Wickramasinghe, Slavernij, 
slavenhandel en de VOC in Zuid-Azië.",zelfs daarna vochten eigenaren kregen vaak gelijk lezen slavernij oost west amsterdam spectrum karwan fatah black amsterdam slavernij suriname matthias rossum voc amsterdam azië wim manuhutu mokum maluku bondan kanumoyoso notarissen slavenhandel batavia kate ekama zoek slaven kaap goede hoop rose mary allen christel monsanto drie amsterdammers curaçao negentiende eeuw erik odegard suiker slavernij nederlands brazilië bram hoonhout financiering vergeten koloniën guyana alicia schrikker nira wickramasinghe slavernij slavenhandel voc zuid azië,0.42630865778513105,0.5278560285621379,0.28305374057777105,0.5278560285621379,Historical Slavery,0.10154737077700682
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.55.txt,807fc5ec:00002,4,"•	 Andrea Mosterman, Nieuwer-Amstel, 
stadskolonie aan de Delaware. •	 Mark Ponte, Tussen slavernij en 
vrijheid in Amsterdam. •	 Cátia Antunes, De ‘Portugese Natie’, 
Amsterdam en slavernij. 55",andrea mosterman nieuwer amstel stadskolonie delaware mark ponte slavernij vrijheid amsterdam cátia antunes portugese natie amsterdam slavernij,0.5467609389349408,0.4073528399619507,0.38002271623664274,0.5467609389349408,Colonialism,0.1394080989729901
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.57.txt,f49a84ff:00000,6,"Wat wisten Amsterdammers van wat 
zich afspeelde in de verre koloniën? Wie waren er betrokken en hoe ver 
ging die betrokkenheid? En wat 
was de rol van het stadsbestuur? Over dat laatste kunnen we kort 
zijn: het Amsterdamse stadsbestuur 
hielp op grote schaal mee aan 
de slavernij. Formeel of privé, 
soms allebei. De rol van het 
Amsterdamse 
stadsbestuur
57",wisten amsterdammers afspeelde verre koloniën betrokken ver ging betrokkenheid rol stadsbestuur laatste kort amsterdamse stadsbestuur hielp grote schaal mee slavernij formeel privé soms allebei rol amsterdamse stadsbestuur,0.5238967994293987,0.46946586923476913,0.4364899786753095,0.5238967994293987,Colonialism,0.05443093019462958
