filename,filepath,document_type,year,chunk_num,chunk_text,topic,cosine,cosine_weighted,topic_probs,topic_assigned,cosine_per_topic,labels_raw,chunk_id,labels
jaarverslag-ezk-2022.92.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-ezk-2022\jaarverslag-ezk-2022.92.txt,2023,jaarverslag-ezk-2022,0,mln ontvang geraamd omvang moment ontvangst kader regel bepaald invester ontvangst verschill invester ontvangst fluctuer omvang enkel grot exit plaatsvind vooraf fluctuaties goed ram waardor realisatie afwijk begrot twed kamer vergaderjar xiii,Cultuur_en_sport|Ramp_ongeval|arbeid|democratie_en_bestuur|religie|sociale_zaken,0.1249390095108848,"[0.23919855235124335, 0.24247286901991252, 0.0, 0.0, 0.0, 0.0, 0.037028589659557375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05991672918731394]","[True, True, True, False, False, False, True, False, False, False, False, False, True, False, True]","[True, True, True, False, False, False, True, False, False, False, False, False, True, False, True]","[0.1249390095108848, 0.1249390095108848, 0.1249390095108848, 0.1249390095108848, 0.1249390095108848, 0.1249390095108848, 0.1249390095108848, 0.1249390095108848, 0.1249390095108848, 0.1249390095108848, 0.1249390095108848, 0.1249390095108848, 0.1249390095108848, 0.1249390095108848, 0.1249390095108848]","[1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1]",jaarverslag-ezk-2022.92.txt__0,"[1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1]"
jaarverslag-ezk-2022.112.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-ezk-2022\jaarverslag-ezk-2022.112.txt,2023,jaarverslag-ezk-2022,0,eind bedraagt stand reserv daarvan juridisch verplicht huidig inzicht meerjarencijfer beschik uitgavenruimt voorlop toereik kasuitlop afgegev beschik ontwikkel begrotingsreserv duurzam energie klimaattransitie bedrag mln stand gepland onttrek ophog budget gepland onttrek toevoeg onttrek toevoeg kader coalitieakkoord storting terugboek tijdelijk onttrek rester tijdelijk onttrek teruggestort reserv suppletoir begrot toegevoegd begrotingsreserv nrg verstrekt lening bedrag stand storting onttrek stand per middel begrotingsreserv risicopremie nrg zull aangesprok nrg tijdelijk gedeelt voldoen terugbetalingsverplicht volgen afgeslot overeenkomst lening looptijd reserv betreft uitsluit zekerstell rijksbegrot derd beroep middel daarmee middel reserv juridisch verplicht onderstaand weergegev realisatie middel vanuit energieakkoord klimaatakkoord reducer beschik gesteld correspondeert opgenom ontwerpbegrot ingang ontwerpbegrot gewijzigd klimaatuitgav klimaatakkoord betrok departement ezk lnv bzk ienw fin algemen rekenkamer overzicht klimaatuitgav begrot klimaatnota miljoenennota ontwerpbegrot verbeterslag gemaakt basis helder criteria klimaatuitgav ten behoev energieakkoord klimaatakkoord uitvoer bedrag realisatie realisatie realisatie realisatie realisatie begrot verschil elektriciteit mep ezk incl flanker net zee ezk ezk twed kamer vergaderjar xiii,Cultuur_en_sport|Ramp_ongeval|arbeid|buitenlandse_zaken|criminaliteit|democratie_en_bestuur|huisvesting|immigratie|ruimtelijke_ordening|sociale_zaken,0.1802995743420835,"[0.08629690066578934, 0.2745593220902552, 0.0, 0.0, 0.020042619186365376, 0.005229281535511598, 0.02138576531444685, 0.0, 0.054904835060376495, 0.0, 0.0, 0.025799943079239926, 0.016241908337593786, 0.0622158001486017, 0.1037991654184075]","[True, True, True, True, False, True, True, False, True, True, False, False, False, True, True]","[True, True, True, True, False, True, True, False, True, True, False, False, False, True, True]","[0.1802995743420835, 0.1802995743420835, 0.1802995743420835, 0.1802995743420835, 0.1802995743420835, 0.1802995743420835, 0.1802995743420835, 0.1802995743420835, 0.1802995743420835, 0.1802995743420835, 0.1802995743420835, 0.1802995743420835, 0.1802995743420835, 0.1802995743420835, 0.1802995743420835]","[1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1]",jaarverslag-ezk-2022.112.txt__0,"[1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1]"
jaarverslag-buitenlandse-zaken-2022.94.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-buitenlandse-zaken-2022\jaarverslag-buitenlandse-zaken-2022.94.txt,2023,jaarverslag-buitenlandse-zaken-2022,0,bewindslied gedan toezegg omschrijv toezegg vindplat stand zak toezegg minjenv regulier informatie gev noodhulpfond slachtofferhulp consulair zak voldan jenv slachtofferbeleid twed kamer toezegg minbz komt terug financieringssystematiek beveil post consulair zak dossier afgeslot voldan toezegg minbz bekijkt opnieuw nadel eventuel wetgev consulair dienstverlen consulair zak voldan per brief kamerstuk toezegg minbz informeert kamer mogelijk toestan dubbel nationaliteit consulair zak voldan per brief kamerstuk toezegg minbzinbz informeert kamer verder mogelijk digitaliser product dienst via nederlandwereldwijd aangebod waaronder reisdocument consulair zak voldan per brief kamerstuk toezegg minbz gat overleg minbzk mogelijk nederlander buitenland per post gestemd ontvangstbevest stem ontvang consulair zak voldan per brief kamerstuk toezegg inzak financiel nederlander afgereisd gebied waarvor negatief reisadvies geldt mak repatrier mogelijk verplicht registratie consulair zak voldan per brief kamerstuk toezegg inzak technisch briefing cybersurveillanc wapenexportbeleid afgeslot toezegg kamer ontvangt nader analys inzak toepass genocideverdrag china voldan per brief kamerstuk toezegg minbz informeert kamer indien nader informatie orgaanhandel china behandel toezegg minbz gat uitnod olympisch spel verstuurd china voormal china behandel toezegg minbz legt lid mulder lez info china litouw dienst china voldan per brief kamerstuk toezegg kamer ontvangt nader informatie sector uitmak handel belarus rbz voldan per brief kamerstuk toezegg minbz stuurt uiter appreciatie strategisch kompas kamer raz voldan per brief mindef kamerstuk toezegg minbz komt twee wek schriftelijk terug rechtsstat principes betreft situatie letland war parlement regel aangescherpt ongevaccineerd parlementarier raz voldan per brief kamerstuk toezegg kamer geinformeerd nieuw irak coalitie duidelijk betekent international inzet bred veiligheidsinzet irak behandel toezegg minbz rbz terugkom lid piri rout wapentransport oekrain lucht rbz voldan per brief kamerstuk toezegg minbz kamer toekom bezoek kiev rbz voldan per brief kamerstuk toezegg minbz rbz terugkom lid agnes mulder draagvlak russisch bevolk voer oorlog oekrain rbz voldan per brief kamerstuk toezegg brengt verzoek uitgebreid brief scenario opties toekomst lever energie geopolitiek,buitenlandse_zaken|burgerrechten|democratie_en_bestuur|huisvesting|immigratie|milieu|onderwijs|sociale_zaken,0.1950171126033425,"[0.11448754261217142, 0.020883634855260097, 0.0007720346141393718, 0.038358310990040556, 0.30942540433169474, 0.001128928106892542, 0.020498253922460862, 0.0, 0.005048065880512952, 0.0, 0.010412953677995173, 0.01987477465269757, 0.02207082190950735, 0.003346031970391913, 0.007142127885176626]","[False, False, False, True, True, False, True, False, True, True, True, True, False, False, True]","[False, False, False, True, True, False, True, False, True, True, True, True, False, False, True]","[0.1950171126033425, 0.1950171126033425, 0.1950171126033425, 0.1950171126033425, 0.1950171126033425, 0.1950171126033425, 0.1950171126033425, 0.1950171126033425, 0.1950171126033425, 0.1950171126033425, 0.1950171126033425, 0.1950171126033425, 0.1950171126033425, 0.1950171126033425, 0.1950171126033425]","[0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1]",jaarverslag-buitenlandse-zaken-2022.94.txt__0,"[0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1]"
jaarverslag-ezk-2022.51.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-ezk-2022\jaarverslag-ezk-2022.51.txt,2023,jaarverslag-ezk-2022,0,transitie versterk waaronder digital vaardig cybersecurity cyberwer privacy concurrentie innovatie systeemverantwoord statistisch matievoorzien rijksweg hieruit vloei volgend verantwoord voort stimuler stimuler goed balan belang bedrijv consument generiek consumentenbeleid waarbij wet handhav consumentenbescherm central stat stimuler innovatie bedrijfslev financier bijdrag goed functioner markt financier exploitatie autoriteit consument markt acm tenderned elektronisch system diver organisaties gebied metrologie lisatie accreditatie markttoezicht financier exploitatie rijksinspectie digital infrastructur verricht uitgav opdracht inzak beleidsvoorbereid evaluaties frequentiebeleid financier cbs overheidsweg verricht statistisch ten behoev praktijk wetenschap open mak grond zodan steld statistiek mogelijk mak bijdrag vrij veilig open internet financier international organisaties terrein internet governanc waaronder internet governanc forum igf uitvoer tegengan mededingingsbeperk gedrag generiek mededingingsbeleid opgenom gingswet bijdrag ontwikkel europes national ten aanzien consumentenbescherm aanbestedingsregelgev intern markt mededing opstell regel ether afsprak mak international verband harmonisatie geval schaarst bepal wijz spectrum verdeeld realiser hoogwaard innovatiev breedband mobiel communicatie omroeptoepass verruim mogelijk spectrum uitgift ruimt regisser bevorder goed functioner markt schepp randvoorwaard via regelgev schepp juist voorwaard concurrentie waarborgwet winkeltijdenwet aanbestedingswet wet aanwijz national metrologiewet moderniser telecommunicatieregelgev lat meegroei ontwikkel markt behoeftes samenlev twed kamer vergaderjar xiii,Cultuur_en_sport|arbeid|buitenlandse_zaken|criminaliteit|huisvesting|immigratie|milieu|onderwijs,0.1436842416214199,"[0.09328080057171792, 0.02996725487711092, 0.0, 0.061402087652413895, 0.001780962500149834, 0.007283574288594858, 0.17077973909171623, 0.0, 0.03670139911938871, 0.007612021207162155, 0.05035184001829401, 0.02853838301661216, 0.055542390929387356, 0.009278690128297292, 0.03208420143467141]","[True, False, True, True, False, True, False, False, True, True, True, True, False, False, False]","[True, False, True, True, False, True, False, False, True, True, True, True, False, False, False]","[0.1436842416214199, 0.1436842416214199, 0.1436842416214199, 0.1436842416214199, 0.1436842416214199, 0.1436842416214199, 0.1436842416214199, 0.1436842416214199, 0.1436842416214199, 0.1436842416214199, 0.1436842416214199, 0.1436842416214199, 0.1436842416214199, 0.1436842416214199, 0.1436842416214199]","[1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0]",jaarverslag-ezk-2022.51.txt__0,"[1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0]"
jaarverslag-justitie-2022.39.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-justitie-2022\jaarverslag-justitie-2022.39.txt,2023,jaarverslag-justitie-2022,0,algemen doelstell veilig samenlev behulp goed functioner rol verantwoord financier regisser rol ten aanzien politieacademie hierbij drie verantwoord onderscheid eerst verantwoord betreft inricht werking keling politiebestel opleidingsstelsel twed verantwoord betreft bevoegd beher ten aanzien beheersverantwoord valt vaststell begrot meerjarenram jaarreken beheersplan jaarverslag operationel sterkt korpschef belast leiding beher korpschef opereert kader stelt legt verantwoord verantwoord betreft teven mens middel korpschef ter beschik stelt politieacademie korpschef all tijd beheeraangeleg algemen bijzonder aanwijz gev slot stelt vanuit beleidsverantwoord gehoord colleg meester ten minst vier landelijk ling vast ten aanzien brandweerkorp financier rend rol beheersverantwoord korp berust beleidsconclusies cao afsprak arbeidsvoorwaardenakkoord sector gepubliceerd akkoord bereikt nieuw cao intensief overleg werkgever vakorganisaties formel besluitvorm bereikt uitwerk nieuw stelsel beroepsgerelateerd gezondheidsklacht voorhen stelsel beroepsziekt dienstongevall gezien regelgevingstraject verwacht nieuw stelsel werking politieonderwijs vanweg uitbreid operationel formatie feit tegelijk politiemedewerker vroeg pensioen gan ingang basispolitieopleid niveau gemoderniseerd verkort ervor gan zorg versneld nieuw aspirant gebiedsgebond politiezorg gan instrom startbekwam vastgelegd politiewet veiligheidswet ministeriel regel stcrt kamerstuk kamerstuk twed kamer vergaderjar,Cultuur_en_sport|Ramp_ongeval|buitenlandse_zaken|immigratie|milieu|onderwijs|sociale_zaken,0.1028886805536964,"[0.12440046531517064, 0.06283180798345094, 0.0, 0.006338059471146911, 0.035196733154142505, 0.0, 0.13066854870064154, 0.011433884374060604, 0.001822424878985398, 0.0012677897712501634, 0.050679604866316556, 0.05075612284030017, 0.05196738564684005, 0.021725657680780868, 0.09756790417637441]","[True, True, False, True, False, False, False, False, False, True, True, True, False, False, True]","[True, True, False, True, False, False, False, False, False, True, True, True, False, False, True]","[0.1028886805536964, 0.1028886805536964, 0.1028886805536964, 0.1028886805536964, 0.1028886805536964, 0.1028886805536964, 0.1028886805536964, 0.1028886805536964, 0.1028886805536964, 0.1028886805536964, 0.1028886805536964, 0.1028886805536964, 0.1028886805536964, 0.1028886805536964, 0.1028886805536964]","[1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1]",jaarverslag-justitie-2022.39.txt__0,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1]"
jaarverslag-justitie-2022.85.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-justitie-2022\jaarverslag-justitie-2022.85.txt,2023,jaarverslag-justitie-2022,0,vast variabel vindt plat conform verdeelsystem vind besluit veiligheidsregio stemming besluit veiligheidsregio bijdrag bekend gemaakt brief verstuurd heidsregio verschil begrot realisatie betreft uitgekeerd tranch prijsbijstell kabinet middel vrijgemaakt gemeent ondersteun control handhav wijz ctb gemeent ruim aangevraagd regel enkel gemeent gemaakt regel vanweg overschrijd indieningsdatum mak regel regel liep over bijdrag medeover realisatie lager begrot bedrag suppletoir begrot overgeboekt ministeries uitvoer bedrag herschikt artikelonderdel bedrag uitgegev voorzien uitgav bewak beveil betaald financier teit gebied gedan middel subsidies plat daarnaast terugontvang ncsc voorzien uitbreid personeelsbestand langzamer gat gehoopt gevolg krapt arbeidsmarkt tenslot ontwikkel vertraagd subsidies nederland rod kruis jaarlijk ontvangt rod kruis subsidie jenv ten behoev ondersteun grootschal geneeskund hulpverlen tracing opspor familieled contact verlor gevolg situatie waarin humanitair actie vereist subsidie toegek grond besluit rod national veiligheidsinstitut national veiligheidsinstitut ontvangt subsidie landelijk expositiecentrum terrein beher vermeld vormt wettelijk grondslag bedoeld verlen bedoeld derd lid algemen wet bestuursrecht over subsidies financier activiteit gebied gedan middel subsidies plat medeover subsidie landelijk steunpunt extremism subsidies opbouw gebied bewak beveil beveil vaart twed kamer vergaderjar,Ramp_ongeval|buitenlandse_zaken|criminaliteit|democratie_en_bestuur|gezondheidszorg|immigratie|milieu|onderwijs|religie|sociale_zaken,0.1691314346207432,"[0.08895748764202924, 0.25501792511313903, 0.0, 0.022323319114594425, 0.032524913065645956, 0.0, 0.04123998133539509, 0.003192553698091553, 0.010272925476902667, 0.0, 0.03048906883702622, 0.04147472287900817, 0.059455801064899706, 0.0, 0.1309518956861031]","[False, True, False, True, False, True, True, True, False, True, True, True, True, False, True]","[False, True, False, True, False, True, True, True, False, True, True, True, True, False, True]","[0.1691314346207432, 0.1691314346207432, 0.1691314346207432, 0.1691314346207432, 0.1691314346207432, 0.1691314346207432, 0.1691314346207432, 0.1691314346207432, 0.1691314346207432, 0.1691314346207432, 0.1691314346207432, 0.1691314346207432, 0.1691314346207432, 0.1691314346207432, 0.1691314346207432]","[0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]",jaarverslag-justitie-2022.85.txt__0,"[0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]"
jaarverslag-financien-2022.70.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-financien-2022\jaarverslag-financien-2022.70.txt,2023,jaarverslag-financien-2022,0,over betalingsverplicht over betalingsverplicht lager oorspronk begrot komt openstaand ting verled afgeboekt onderuitput kandidatur ingedi amla onderuitput ringstoet herijk contant betal vertraagd startdatum uitgav bekost muntcirculatie zie verplicht bijdrag vall lager oorspronk geraamd dnb dgs viel lager doordat factur betaald verder ultimat beneficial owner ubo register vertrag gerealiseerd waardor begrot uitgav doorgeschov ontvangst bekost ontvangst muntwez ontvangst munt vall hoger begrot vanweg verkop circulatiemunt dnb lidstat toenam munt circulatie via dnb munt omlop gebracht omlop teruggekom gevolg daarvan dnb afgelop per saldo bedrag nominal waard markt uitgezet munt schatkist toegevoegd over ontvangst hoger ontvangst vooral gevolg extra ontvangst dnb autoriteit financiel markt afm autoriteit consument markt acm geind financieel betalingsverker twed kamer vergaderjar,Cultuur_en_sport|Ramp_ongeval|criminaliteit|democratie_en_bestuur|immigratie|religie|ruimtelijke_ordening|sociale_zaken,0.1996442333382391,"[0.10433669492070677, 0.3838577860350518, 0.0022347897719326645, 0.0, 0.0, 0.0, 0.020488638721882082, 0.0, 0.0022938090545318503, 0.006438904531585087, 0.006434584448147746, 0.013026745057021678, 0.006184788131925075, 0.04136590717750773, 0.03671125683725007]","[True, True, False, False, False, True, True, False, False, True, False, False, True, True, True]","[True, True, False, False, False, True, True, False, False, True, False, False, True, True, True]","[0.1996442333382391, 0.1996442333382391, 0.1996442333382391, 0.1996442333382391, 0.1996442333382391, 0.1996442333382391, 0.1996442333382391, 0.1996442333382391, 0.1996442333382391, 0.1996442333382391, 0.1996442333382391, 0.1996442333382391, 0.1996442333382391, 0.1996442333382391, 0.1996442333382391]","[1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1]",jaarverslag-financien-2022.70.txt__0,"[1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1]"
jaarverslag-defensie-2022.96.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-defensie-2022\jaarverslag-defensie-2022.96.txt,2023,jaarverslag-defensie-2022,0,sloegebied vlissing begin ksg herzien afloss afgesprok laatst termijnbetal openstaand vorderingenbedrag bedroeg bedrag betreft ingesteld vorder mercedes betreft boet defensie ingesteld ontbind contract lever air assault voertuig vorder ingesteld onbek wanner bedrag ontvang verdel vorder opeis hieronder weergegev verdel vorder opeis bedrag direct opeis termijn opeis geconditioneerd vorder groter invorder gesteld voorschot saldo saldibalan bedraagt voorschot stan maandkoer gewaardeerd voorschot vanaf gewaardeerd moment verstrek geldend maandkoer uitgezonderd post tract afgedekt opgenom betreff mijnkoer verdel voorschot ouderdom vermeld staand verdel voorschot ouderdom bedrag ontstan beginstand per nieuw voorschot afgerek voorschot eindstand per criterium voorschot geldt grensbedrag declaraties abp betrek bedrag bedrag betaald gesprek apg tarievennota langer duurd voorzien accountantscontrol vertraagd defensie lat wet stemm tarievennota verwacht voorschot afgedan twed kamer vergaderjar,Cultuur_en_sport|Ramp_ongeval|buitenlandse_zaken|democratie_en_bestuur|gezondheidszorg|onderwijs|religie|ruimtelijke_ordening|sociale_zaken,0.1799280431712201,"[0.09089833015957344, 0.19540604643511572, 0.0026085585073005657, 0.030852324354146768, 0.017635635432209876, 0.0, 0.01554738799575775, 0.002053795806827199, 0.0, 0.0, 0.0188047829149859, 0.0, 0.01340623837016103, 0.02537312676490168, 0.021766034718660853]","[True, True, False, True, False, False, True, True, False, False, False, True, True, True, True]","[True, True, False, True, False, False, True, True, False, False, False, True, True, True, True]","[0.1799280431712201, 0.1799280431712201, 0.1799280431712201, 0.1799280431712201, 0.1799280431712201, 0.1799280431712201, 0.1799280431712201, 0.1799280431712201, 0.1799280431712201, 0.1799280431712201, 0.1799280431712201, 0.1799280431712201, 0.1799280431712201, 0.1799280431712201, 0.1799280431712201]","[1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1]",jaarverslag-defensie-2022.96.txt__0,"[1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1]"
jaarverslag-staten-generaal-2022.11.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-staten-generaal-2022\jaarverslag-staten-generaal-2022.11.txt,2023,jaarverslag-staten-generaal-2022,0,materiel uitgav verenigd vergader verenigd vergader ter geleg open parlementair prinsjesdag plaatsgevond konink schouwburg den hag plat gebruik locatie ridderzal prinsjesdag bekostigd eerst kamer specificatie apparaatsuitgav bedrag apparat waarvan personel eig personel extern inhur over personel waarvan materieel waarvan over led waarvan over prinsjesdag ontvangst ontvangst vrijwel gehel betrek afwikkel voorschot voorgaand ondersteun fracties ontvangst hoger vooraf ingeschat twed kamer vergaderjar iia,Cultuur_en_sport|Ramp_ongeval|arbeid|burgerrechten|democratie_en_bestuur|religie|sociale_zaken,0.2178324594548683,"[0.1971573071250246, 0.26016795570229506, 0.0, 0.0215891078450197, 0.03099277128029385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022523701821904635, 0.026929281970552648, 0.0, 0.021703069944822077]","[True, True, True, False, True, False, True, False, False, False, False, False, True, False, True]","[True, True, True, False, True, False, True, False, False, False, False, False, True, False, True]","[0.2178324594548683, 0.2178324594548683, 0.2178324594548683, 0.2178324594548683, 0.2178324594548683, 0.2178324594548683, 0.2178324594548683, 0.2178324594548683, 0.2178324594548683, 0.2178324594548683, 0.2178324594548683, 0.2178324594548683, 0.2178324594548683, 0.2178324594548683, 0.2178324594548683]","[1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1]",jaarverslag-staten-generaal-2022.11.txt__0,"[1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1]"
financieel-jaarverslag-rijk-2022-bijlagen.86.txt,Policyarchive_text\jaarverslagen\2023\financieel-jaarverslag-rijk-2022-bijlagen\financieel-jaarverslag-rijk-2022-bijlagen.86.txt,2023,financieel-jaarverslag-rijk-2022-bijlagen,0,infrastructur waterstat xii infrastructur waterstat uitgav miljoen euro excl hgis stand miljoenennota mutaties voorjaarsnota mutaties voorjaarsnota miljoenennota mutaties miljoenennota najaarsnota stand najaarsnota beleidsmat amendement veegbrief technisch divers overboek begrot corona desalder stand financieel jaarverslag rijk xii infrastructur waterstat belastingontvangst miljoen euro excl hgis stand miljoenennota mutaties voorjaarsnota mutaties voorjaarsnota miljoenennota mutaties miljoenennota najaarsnota stand najaarsnota beleidsmat amendement veegbrief technisch divers overboek begrot corona desalder stand financieel jaarverslag rijk uitgav technisch mutaties tegenvaller najaarsnota onderuitput veroorzaakt meevaller volgend twed kamer vergaderjar,Cultuur_en_sport|Ramp_ongeval|arbeid|democratie_en_bestuur|religie|ruimtelijke_ordening,0.17781040845064,"[0.09528986909555268, 0.17270342715928177, 0.0, 0.0, 0.030502577661307248, 0.012114121348166931, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02320418497084361, 0.005017298150556302, 0.27846258277702685, 0.0]","[True, True, True, False, False, False, True, False, False, False, False, False, True, True, False]","[True, True, True, False, False, False, True, False, False, False, False, False, True, True, False]","[0.17781040845064, 0.17781040845064, 0.17781040845064, 0.17781040845064, 0.17781040845064, 0.17781040845064, 0.17781040845064, 0.17781040845064, 0.17781040845064, 0.17781040845064, 0.17781040845064, 0.17781040845064, 0.17781040845064, 0.17781040845064, 0.17781040845064]","[1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0]",financieel-jaarverslag-rijk-2022-bijlagen.86.txt__0,"[1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0]"
beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023.3.txt,Policyarchive_text\beleidsnotas\2023\beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023\beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023.3.txt,2023,beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023,0,achtergrondinformatie politiek belangrijk ontwerpverdrag peildatum bevat ontwerpverdrag parlementair ontwerplijst politiek belangrijk gemarkeerd verdrag waarin vanuit parlement interes bestat waarover parlement gecorrespondeerd led europes parlement hierna verorden bzk akt betreff verkiez vertegenwoordiger middel rechtstrek algemen verkiez meerder ker gewijzigd aanleid huidig onderhandel rad hierna rad herzien akt vormt voorstel democratisch dimensie verkiez led versterk hierbij betrok kiezer vergrot uiteind rad voorstel vast stell eenpar stemm goedkeur krijg waarna inwerkingtred goedkeur overeenkomst eig national procedures nodig raadsverband gesprek gestart kiesakt onderhandel sted geintervenieerd conform kabinetsstandpunt debat twed kamer hierna moment onduid wanner definitief besluit initiatiefvoorstel verwacht rad onwaarschijn overeenstemm bereikt voorafgaand verkiez rad europa hierna rye kader verdrag inzak kunstmat intelligentie mensenrecht democratie rechtsstat bzk kader verdrag stelt fundamentel principes regel vast ervor zorg ontwerp ontwikkel toepass kunstmat intelligentie system hierna overeenstemm mensenrecht democratie rechtsstat toepassingsgebied omvat zowel privat aanbieder gebruiker voorstel bepal nem bepaald fundamentel beginsel waaronder procedurel waarborg recht toepass zoud ongeacht risiconiveau onderhandel verdrag vind plat comit kunstmat intelligentie cat voorzitter secretariaat cat concepttekst verdrag opgesteld basis vormt verder onderhandel lidstat rye observer states canada verenigd stat japan gezien overlap verdrag gebied geword mandat europes hierna exciusief onderhandelingsmandat geeft exciusiev vall europes unie namelijk exciusief bevoegd international overeenkomst sluit wanner sluiting gemeenschapp aantast strekking daarvan,arbeid|buitenlandse_zaken|burgerrechten|gezondheidszorg|immigratie|milieu|onderwijs|sociale_zaken,0.1286535041805353,"[0.053875628258186495, 0.002264933406721362, 0.0, 0.02747665860423898, 0.04106806370695087, 0.0, 0.08395034611843757, 0.0, 0.004721154197920487, 0.0, 0.12348728571994248, 0.040891300615228124, 0.034523515630704306, 0.003203925059788479, 0.04202334129526102]","[False, False, True, True, True, False, False, True, False, True, True, True, False, False, True]","[False, False, True, True, True, False, False, True, False, True, True, True, False, False, True]","[0.1286535041805353, 0.1286535041805353, 0.1286535041805353, 0.1286535041805353, 0.1286535041805353, 0.1286535041805353, 0.1286535041805353, 0.1286535041805353, 0.1286535041805353, 0.1286535041805353, 0.1286535041805353, 0.1286535041805353, 0.1286535041805353, 0.1286535041805353, 0.1286535041805353]","[0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1]",beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023.3.txt__0,"[0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1]"
