filename,chunk_id,raw_start_word,raw_end_word,raw_chunk_len_words,raw_text,text_for_match,Reg_topic_all,Reg_topic_thresholded,Reg_best_topic,Reg_best_score,Reg_topic_Scores_json,Reg_matched_summary,Reg_topic_match_counts,Reg_uncategorised,Reg_uncategorised_reason
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.463.txt,40317480:00007,146,180,34,"Arnold, David, Police Power and Colonial Rule. Madras 1859-1947 (Delhi 1986). ◼ ◼◼ B Baay, Reggie. De njai. Het concubinaat in Nederlands- Indië (Amsterdam 2008). Baay, Reggie, Daar werd wat gruwelijks verricht (Amsterdam 2015).",arnold david polic power colonial rul madras delhi b bay reggie njai concubinat nederland indie amsterdam bay reggie gruwelijk verricht amsterdam,,,Uncategorised,1.0,{},,,True,no_matches
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.463.txt,40317480:00008,162,202,40,"De njai. Het concubinaat in Nederlands- Indië (Amsterdam 2008). Baay, Reggie, Daar werd wat gruwelijks verricht (Amsterdam 2015). Baay, Reggie, ‘De stille afschaffing van de slavernij in Nederlands-Indië,’ De slavernij in Oost en West. Het Amsterdam onderzoek (Amsterdam 2020) 326-334.",njai concubinat nederland indie amsterdam bay reggie gruwelijk verricht amsterdam bay reggie still afschaff slavernij nederland indie slavernij oost west amsterdam onderzoek amsterdam,"Colonial Exploitation, Slavery & Economic Inequality",,Uncategorised,0.758361,"{""Colonial Exploitation, Slavery & Economic Inequality"": 0.24163869593118378}","Colonial Exploitation, Slavery & Economic Inequality: slavernij","Colonial Exploitation, Slavery & Economic Inequality: kw=1(w=2.00); hits=2(w=4.00); cov=0.12; prox=0.86; grp=1(w=2.00); score=0.242",True,"max≤0.75,sum≤0.85"
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.463.txt,40317480:00009,171,220,49,"Baay, Reggie, Daar werd wat gruwelijks verricht (Amsterdam 2015). Baay, Reggie, ‘De stille afschaffing van de slavernij in Nederlands-Indië,’ De slavernij in Oost en West. Het Amsterdam onderzoek (Amsterdam 2020) 326-334. Baetens, Eddy en Charles do Rego, Het verhaal van een plantage (Willemstad 2009). Beckert, Sven, Empire of Cotton.",bay reggie gruwelijk verricht amsterdam bay reggie still afschaff slavernij nederland indie slavernij oost west amsterdam onderzoek amsterdam baeten eddy charles rego verhal plantag willemstad beckert sven empir cotton,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance","Colonial Exploitation, Slavery & Economic Inequality","Colonial Exploitation, Slavery & Economic Inequality",0.931127,"{""Reparations and Remembrance"": 0.06371007570097936, ""Colonial Exploitation, Slavery & Economic Inequality"": 0.9311271525034065}","Colonial Exploitation, Slavery & Economic Inequality: plantag, slavernij; Reparations and Remembrance: verhal","Colonial Exploitation, Slavery & Economic Inequality: kw=2(w=3.90); hits=4(w=7.10); cov=0.14; prox=0.84; grp=2(w=3.90); score=0.931; Reparations and Remembrance: kw=1(w=1.50); hits=1(w=1.50); cov=0.04; prox=0.00; grp=1(w=1.50); score=0.064",False,
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.463.txt,40317480:00010,196,237,41,"Het Amsterdam onderzoek (Amsterdam 2020) 326-334. Baetens, Eddy en Charles do Rego, Het verhaal van een plantage (Willemstad 2009). Beckert, Sven, Empire of Cotton. A Global History (New York 2015). Beckles, Hilary, De Keti Koti-lezing 2021, (30 juni 2021): www.youtube.com/ watch?v=uWFe4t3FPZU.",amsterdam onderzoek amsterdam baeten eddy charles rego verhal plantag willemstad beckert sven empir cotton global history new york beckles hilary keti koti lezing juni www youtub com watch v uwfe4t3fpzu,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance",,Uncategorised,0.391897,"{""Reparations and Remembrance"": 0.6081034629676529, ""Colonial Exploitation, Slavery & Economic Inequality"": 0.2884915628031859}","Colonial Exploitation, Slavery & Economic Inequality: plantag; Reparations and Remembrance: keti koti, verhal","Colonial Exploitation, Slavery & Economic Inequality: kw=1(w=1.90); hits=2(w=3.10); cov=0.05; prox=1.00; grp=2(w=3.10); score=0.288; Reparations and Remembrance: kw=2(w=3.20); hits=2(w=3.20); cov=0.10; prox=0.54; grp=2(w=3.20); score=0.608",True,max≤0.75
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.463.txt,40317480:00011,215,252,37,"Beckert, Sven, Empire of Cotton. A Global History (New York 2015). Beckles, Hilary, De Keti Koti-lezing 2021, (30 juni 2021): www.youtube.com/ watch?v=uWFe4t3FPZU. Bender, Thomas, Laurent Dubois en Richard Rabinowitz, Revolution! The Atlantic World Reborn (New York 2011).",beckert sven empir cotton global history new york beckles hilary keti koti lezing juni www youtub com watch v uwfe4t3fpzu bender thomas laurent dubois richard rabinowitz revolution atlantic world reborn new york,Reparations and Remembrance,,Uncategorised,0.910649,"{""Reparations and Remembrance"": 0.08935136301800124}",Reparations and Remembrance: keti koti,Reparations and Remembrance: kw=1(w=1.70); hits=1(w=1.70); cov=0.06; prox=0.00; grp=1(w=1.70); score=0.089,True,"max≤0.75,sum≤0.85"
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.463.txt,40317480:00012,226,277,51,"Beckles, Hilary, De Keti Koti-lezing 2021, (30 juni 2021): www.youtube.com/ watch?v=uWFe4t3FPZU. Bender, Thomas, Laurent Dubois en Richard Rabinowitz, Revolution! The Atlantic World Reborn (New York 2011). Berlin, Ira en Leslie Harris, Slavery in New York (New York 2005). Bernagie, Pieter, De belachelijke jonker en Studen­te- leven (1882), oorspronkelijk uitgegeven in 1683.",beckles hilary keti koti lezing juni www youtub com watch v uwfe4t3fpzu bender thomas laurent dubois richard rabinowitz revolution atlantic world reborn new york berlin ira leslie harris slavery new york new york bernagie pieter belach jonker stud lev oorspronk uitgegev,Reparations and Remembrance,,Uncategorised,0.910946,"{""Reparations and Remembrance"": 0.08905354642785263}",Reparations and Remembrance: keti koti,Reparations and Remembrance: kw=1(w=1.70); hits=1(w=1.70); cov=0.05; prox=0.00; grp=1(w=1.70); score=0.089,True,"max≤0.75,sum≤0.85"
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.463.txt,40317480:00013,245,288,43,"The Atlantic World Reborn (New York 2011). Berlin, Ira en Leslie Harris, Slavery in New York (New York 2005). Bernagie, Pieter, De belachelijke jonker en Studen­te- leven (1882), oorspronkelijk uitgegeven in 1683. Beukers, Eelco en Stephan Klein, Memo. Bovenbouw vwo (Den Bosch 2011).",atlantic world reborn new york berlin ira leslie harris slavery new york new york bernagie pieter belach jonker stud lev oorspronk uitgegev beuker eelco stephan klein memo bovenbouw vwo den bosch,,,Uncategorised,1.0,{},,,True,no_matches
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.463.txt,40317480:00014,264,300,36,"Bernagie, Pieter, De belachelijke jonker en Studen­te- leven (1882), oorspronkelijk uitgegeven in 1683. Beukers, Eelco en Stephan Klein, Memo. Bovenbouw vwo (Den Bosch 2011). Bickers, Robert, Empire Made Me. An Englishman Adrift in Shanghai (Londen 2004).",bernagie pieter belach jonker stud lev oorspronk uitgegev beuker eelco stephan klein memo bovenbouw vwo den bosch bicker robert empir mad englishman adrift shanghai lond,,,Uncategorised,1.0,{},,,True,no_matches
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.463.txt,40317480:00015,283,334,51,"Bovenbouw vwo (Den Bosch 2011). Bickers, Robert, Empire Made Me. An Englishman Adrift in Shanghai (Londen 2004). Biekman, Barryl A. (Civil Society Speaker), General Assembly of the United Nations: www. un.org/pga/69/101214_statement-biekman (14 december 2014). Bindman, David en Henry Louis Gates (red.), The Image of the Black in Western Art, Volume iv.",,,,Uncategorised,1.0,{},,,True,no_matches
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.463.txt,40317480:00016,293,349,56,"An Englishman Adrift in Shanghai (Londen 2004). Biekman, Barryl A. (Civil Society Speaker), General Assembly of the United Nations: www. un.org/pga/69/101214_statement-biekman (14 december 2014). Bindman, David en Henry Louis Gates (red.), The Image of the Black in Western Art, Volume iv. From the American Revolution to World War i, Part 2. Black Models and White Myths.",,,,Uncategorised,1.0,{},,,True,no_matches
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.463.txt,40317480:00017,317,364,47,"Bindman, David en Henry Louis Gates (red.), The Image of the Black in Western Art, Volume iv. From the American Revolution to World War i, Part 2. Black Models and White Myths. New Edition (Cambridge 2012). Blackburn, R., The Making of New World Slavery (New York 1997).",,,,Uncategorised,1.0,{},,,True,no_matches
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.463.txt,40317480:00018,344,382,38,"Black Models and White Myths. New Edition (Cambridge 2012). Blackburn, R., The Making of New World Slavery (New York 1997). Blakely, Allison, Blacks in the Dutch World. The Evolution of Racial Imagery in a Modern Society (Bloomington 1993).",,,,Uncategorised,1.0,{},,,True,no_matches
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.463.txt,40317480:00019,353,397,44,"Blackburn, R., The Making of New World Slavery (New York 1997). Blakely, Allison, Blacks in the Dutch World. The Evolution of Racial Imagery in a Modern Society (Bloomington 1993). Bloembergen, Marieke, De geschiedenis van de politie in Nederlands-Indië. Uit zorg en angst (Amsterdam 2009).",blackburn r making new world slavery new york blakely allison black dutch world evolution racial imagery modern society bloomington bloemberg mariek geschiedenis politie nederland indie zorg angst amsterdam,Reparations and Remembrance,,Uncategorised,0.992121,"{""Reparations and Remembrance"": 0.007879214361654152}",Reparations and Remembrance: geschiedenis,Reparations and Remembrance: kw=1(w=0.30); hits=1(w=0.30); cov=0.08; prox=0.00; grp=1(w=0.30); score=0.008,True,"max≤0.75,sum≤0.85"
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.463.txt,40317480:00020,371,416,45,"The Evolution of Racial Imagery in a Modern Society (Bloomington 1993). Bloembergen, Marieke, De geschiedenis van de politie in Nederlands-Indië. Uit zorg en angst (Amsterdam 2009). Blok, Merel, ‘Schiedam en het Atlantische slavernijverleden,’ Schiedams Historisch Jaarboek (2021) 16-37. Bosma, Ulbe, The Making of a Periphery.",evolution racial imagery modern society bloomington bloemberg mariek geschiedenis politie nederland indie zorg angst amsterdam blok merel schiedam atlantisch slavernijverled schiedam historisch jaarboek bosma ulb making periphery,Reparations and Remembrance,,Uncategorised,0.902153,"{""Reparations and Remembrance"": 0.097847027239354}","Reparations and Remembrance: geschiedenis, slavernijverled",Reparations and Remembrance: kw=2(w=1.80); hits=2(w=1.80); cov=0.15; prox=0.61; grp=1(w=1.50); score=0.098,True,"max≤0.75,sum≤0.85"
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.463.txt,40317480:00021,391,432,41,"Uit zorg en angst (Amsterdam 2009). Blok, Merel, ‘Schiedam en het Atlantische slavernijverleden,’ Schiedams Historisch Jaarboek (2021) 16-37. Bosma, Ulbe, The Making of a Periphery. How Island Southeast Asia became a Mass Exporter of Labor (2019). Bossenbroek, Martin, Volk voor Indië.",zorg angst amsterdam blok merel schiedam atlantisch slavernijverled schiedam historisch jaarboek bosma ulb making periphery island southeast asia becam mas exporter labor bossenbroek martin volk indie,Reparations and Remembrance,,Uncategorised,0.935196,"{""Reparations and Remembrance"": 0.0648039375511865}",Reparations and Remembrance: slavernijverled,Reparations and Remembrance: kw=1(w=1.50); hits=1(w=1.50); cov=0.10; prox=0.00; grp=1(w=1.50); score=0.065,True,"max≤0.75,sum≤0.85"
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.463.txt,40317480:00022,409,460,51,"Bosma, Ulbe, The Making of a Periphery. How Island Southeast Asia became a Mass Exporter of Labor (2019). Bossenbroek, Martin, Volk voor Indië. De werving van Europese militairen voor de Nederlandse koloniale dienst 1814-1909 (Amsterdam 1992). Brandon, Pepijn en Karin Lurvink, ‘“With the Power of Language and the Force of Reason”.",,,,Uncategorised,1.0,{},,,True,no_matches
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.463.txt,40317480:00023,427,475,48,"Bossenbroek, Martin, Volk voor Indië. De werving van Europese militairen voor de Nederlandse koloniale dienst 1814-1909 (Amsterdam 1992). Brandon, Pepijn en Karin Lurvink, ‘“With the Power of Language and the Force of Reason”. An Amsterdam Banker’s Fight for Slave Owners’ Compensation,’ Navigating History. Economy, Society, Knowledge and Nature.",,,,Uncategorised,1.0,{},,,True,no_matches
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.463.txt,40317480:00024,445,481,36,"Brandon, Pepijn en Karin Lurvink, ‘“With the Power of Language and the Force of Reason”. An Amsterdam Banker’s Fight for Slave Owners’ Compensation,’ Navigating History. Economy, Society, Knowledge and Nature. Essays in Honour of Prof. Dr.",,,,Uncategorised,1.0,{},,,True,no_matches
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.463.txt,40317480:00025,470,488,18,"Economy, Society, Knowledge and Nature. Essays in Honour of Prof. Dr. C.A. Davids (Leiden / Boston 2018) 228-248.",,,,Uncategorised,1.0,{},,,True,no_matches
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.463.txt,40317480:00026,480,528,48,"Dr. C.A. Davids (Leiden / Boston 2018) 228-248. Breman, Jan, ‘Control of Land and Labour in Colonial Java. A Case Study of Agrarian Crisis and Reform During the First Decades of the Twentieth Century,’ Verhandelingen van het Koninklijk Instituut voor Taal-, Land- en Volkenkunde 101 (Dordrecht 1983) 5-22.",,,,Uncategorised,1.0,{},,,True,no_matches
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.463.txt,40317480:00027,482,556,74,"Davids (Leiden / Boston 2018) 228-248. Breman, Jan, ‘Control of Land and Labour in Colonial Java. A Case Study of Agrarian Crisis and Reform During the First Decades of the Twentieth Century,’ Verhandelingen van het Koninklijk Instituut voor Taal-, Land- en Volkenkunde 101 (Dordrecht 1983) 5-22. Breman, Jan, ‘Koelies, planters en koloniale politiek. Het arbeidsregime op de grootlandbouwondernemingen aan Sumatra’s oostkust in het begin van de twintigste eeuw,’ Verhandelingen van het Koninklijk Instituut voor",david leid boston breman jan control land labour colonial java cas study agrarian crisis reform first decades twentieth century verhandel konink institut tal land volkenkund dordrecht breman jan koelies planter kolonial politiek arbeidsregim grootlandbouwondernem sumatra oostkust begin twintigst eeuw verhandel konink institut,,,Uncategorised,1.0,{},,,True,no_matches
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.463.txt,40317480:00028,498,556,58,"A Case Study of Agrarian Crisis and Reform During the First Decades of the Twentieth Century,’ Verhandelingen van het Koninklijk Instituut voor Taal-, Land- en Volkenkunde 101 (Dordrecht 1983) 5-22. Breman, Jan, ‘Koelies, planters en koloniale politiek. Het arbeidsregime op de grootlandbouwondernemingen aan Sumatra’s oostkust in het begin van de twintigste eeuw,’ Verhandelingen van het Koninklijk Instituut voor",cas study agrarian crisis reform first decades twentieth century verhandel konink institut tal land volkenkund dordrecht breman jan koelies planter kolonial politiek arbeidsregim grootlandbouwondernem sumatra oostkust begin twintigst eeuw verhandel konink institut,,,Uncategorised,1.0,{},,,True,no_matches
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.463.txt,40317480:00029,535,556,21,"Het arbeidsregime op de grootlandbouwondernemingen aan Sumatra’s oostkust in het begin van de twintigste eeuw,’ Verhandelingen van het Koninklijk Instituut voor",arbeidsregim grootlandbouwondernem sumatra oostkust begin twintigst eeuw verhandel konink institut,,,Uncategorised,1.0,{},,,True,no_matches
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.464.txt,69dae814:00000,0,41,41,"— 464 — — STAAT EN SLAVERNIJ — Taal-, Land- en Volkenkunde 123 (Dordrecht 1987). Breman, Jan, Koloniaal profijt van onvrije arbeid. Het Preangerstelsel van gedwongen koffieteelt op Java. (Amsterdam 2010). Breman, Jan, Kolonialisme en racisme. Een postkoloniale kroniek (Amsterdam 2021).",stat slavernij tal land volkenkund dordrecht breman jan koloniaal profijt onvrij arbeid preangerstelsel gedwong koffieteelt java amsterdam breman jan kolonialism racism postkolonial kroniek amsterdam,"Colonial Exploitation, Slavery & Economic Inequality|Modern & Everyday Racism",,"Colonial Exploitation, Slavery & Economic Inequality",0.793144,"{""Modern & Everyday Racism"": 0.34039817080260226, ""Colonial Exploitation, Slavery & Economic Inequality"": 0.7931435414988303}","Colonial Exploitation, Slavery & Economic Inequality: arbeid, koloniaal, slavernij; Modern & Everyday Racism: racism","Colonial Exploitation, Slavery & Economic Inequality: kw=3(w=4.40); hits=3(w=4.40); cov=0.15; prox=0.81; grp=1(w=2.00); score=0.793; Modern & Everyday Racism: kw=1(w=1.90); hits=2(w=3.40); cov=0.04; prox=1.00; grp=2(w=3.40); score=0.340",False,
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.464.txt,69dae814:00001,22,52,30,"Het Preangerstelsel van gedwongen koffieteelt op Java. (Amsterdam 2010). Breman, Jan, Kolonialisme en racisme. Een postkoloniale kroniek (Amsterdam 2021). Brenneker, Paul, Sambumbu. Volkskunde van Curaçao, Aruba en Bonaire (Curaçao 1971).",preangerstelsel gedwong koffieteelt java amsterdam breman jan kolonialism racism postkolonial kroniek amsterdam brenneker paul sambumbu volkskund curac ao aruba bonair curac ao,Modern & Everyday Racism,,Uncategorised,0.659248,"{""Modern & Everyday Racism"": 0.34075200182882603}",Modern & Everyday Racism: racism,Modern & Everyday Racism: kw=1(w=1.90); hits=2(w=3.40); cov=0.05; prox=1.00; grp=2(w=3.40); score=0.341,True,"max≤0.75,sum≤0.85"
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.464.txt,69dae814:00002,36,73,37,"Een postkoloniale kroniek (Amsterdam 2021). Brenneker, Paul, Sambumbu. Volkskunde van Curaçao, Aruba en Bonaire (Curaçao 1971). Broek, Aart G., De geschiedenis van de politie op de Nederlandse Caribische eilanden, 1839-2010. Geboeid door macht en onmacht (Amsterdam 2011).",postkolonial kroniek amsterdam brenneker paul sambumbu volkskund curac ao aruba bonair curac ao broek aart g geschiedenis politie nederland caribisch eiland geboeid macht onmacht amsterdam,Reparations and Remembrance,,Uncategorised,0.992104,"{""Reparations and Remembrance"": 0.007895579913485653}",Reparations and Remembrance: geschiedenis,Reparations and Remembrance: kw=1(w=0.30); hits=1(w=0.30); cov=0.08; prox=0.00; grp=1(w=0.30); score=0.008,True,"max≤0.75,sum≤0.85"
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.464.txt,69dae814:00003,44,86,42,"Volkskunde van Curaçao, Aruba en Bonaire (Curaçao 1971). Broek, Aart G., De geschiedenis van de politie op de Nederlandse Caribische eilanden, 1839-2010. Geboeid door macht en onmacht (Amsterdam 2011). Bruijn, Jaap R., Femme S. Gaastra, Henk J. den Heijer en Alexander H.G.",volkskund curac ao aruba bonair curac ao broek aart g geschiedenis politie nederland caribisch eiland geboeid macht onmacht amsterdam bruijn jap r femm gaastra henk j den heijer alexander h g,Reparations and Remembrance,,Uncategorised,0.992107,"{""Reparations and Remembrance"": 0.00789264654720734}",Reparations and Remembrance: geschiedenis,Reparations and Remembrance: kw=1(w=0.30); hits=1(w=0.30); cov=0.08; prox=0.00; grp=1(w=0.30); score=0.008,True,"max≤0.75,sum≤0.85"
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.464.txt,69dae814:00004,66,98,32,"Geboeid door macht en onmacht (Amsterdam 2011). Bruijn, Jaap R., Femme S. Gaastra, Henk J. den Heijer en Alexander H.G. Rinnooy Kan, Roemrucht verleden. De Staten-Generaal en de voc (Den Haag 2002).",geboeid macht onmacht amsterdam bruijn jap r femm gaastra henk j den heijer alexander h g rinnoy roemrucht verled stat general voc den hag,"Colonial Exploitation, Slavery & Economic Inequality",,Uncategorised,0.961946,"{""Colonial Exploitation, Slavery & Economic Inequality"": 0.03805379149568586}","Colonial Exploitation, Slavery & Economic Inequality: voc","Colonial Exploitation, Slavery & Economic Inequality: kw=1(w=1.20); hits=1(w=1.20); cov=0.03; prox=0.00; grp=1(w=1.20); score=0.038",True,"max≤0.75,sum≤0.85"
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.464.txt,69dae814:00005,78,117,39,"Gaastra, Henk J. den Heijer en Alexander H.G. Rinnooy Kan, Roemrucht verleden. De Staten-Generaal en de voc (Den Haag 2002). Bruijne, Ad de en Aart Schalkwijk, Van Mon Plaisir tot Ephraimzegen. Welstand, etniciteit en woonpatronen in Paramaribo (Amsterdam 1997).",gaastra henk j den heijer alexander h g rinnoy roemrucht verled stat general voc den hag bruijn ad aart schalkwijk mon plaisir ephraimzeg welstand etniciteit woonpatron paramaribo amsterdam,"Colonial Exploitation, Slavery & Economic Inequality",,Uncategorised,0.962037,"{""Colonial Exploitation, Slavery & Economic Inequality"": 0.03796327637939493}","Colonial Exploitation, Slavery & Economic Inequality: voc","Colonial Exploitation, Slavery & Economic Inequality: kw=1(w=1.20); hits=1(w=1.20); cov=0.02; prox=0.00; grp=1(w=1.20); score=0.038",True,"max≤0.75,sum≤0.85"
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.464.txt,69dae814:00006,90,134,44,"De Staten-Generaal en de voc (Den Haag 2002). Bruijne, Ad de en Aart Schalkwijk, Van Mon Plaisir tot Ephraimzegen. Welstand, etniciteit en woonpatronen in Paramaribo (Amsterdam 1997). Bruin, Ron de en Meereke Bosua, Geschiedenis geven. Praktische vakdidactiek en vakinhoud voor het basisonderwijs (Assen 2021).",stat general voc den hag bruijn ad aart schalkwijk mon plaisir ephraimzeg welstand etniciteit woonpatron paramaribo amsterdam bruin ron meerek bosua geschiedenis gev praktisch vakdidactiek vakinhoud basisonderwijs ass,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance",,Uncategorised,0.962069,"{""Reparations and Remembrance"": 0.00787050075245992, ""Colonial Exploitation, Slavery & Economic Inequality"": 0.03793097976556755}","Colonial Exploitation, Slavery & Economic Inequality: voc; Reparations and Remembrance: geschiedenis","Colonial Exploitation, Slavery & Economic Inequality: kw=1(w=1.20); hits=1(w=1.20); cov=0.02; prox=0.00; grp=1(w=1.20); score=0.038; Reparations and Remembrance: kw=1(w=0.30); hits=1(w=0.30); cov=0.07; prox=0.00; grp=1(w=0.30); score=0.008",True,"max≤0.75,sum≤0.85"
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.464.txt,69dae814:00007,109,152,43,"Welstand, etniciteit en woonpatronen in Paramaribo (Amsterdam 1997). Bruin, Ron de en Meereke Bosua, Geschiedenis geven. Praktische vakdidactiek en vakinhoud voor het basisonderwijs (Assen 2021). Buddingh, Hans en Yulia Knol, De geschiedenis van Suriname (Amsterdam 2012). Buist, Marten G., At spes non fracta.",welstand etniciteit woonpatron paramaribo amsterdam bruin ron meerek bosua geschiedenis gev praktisch vakdidactiek vakinhoud basisonderwijs ass buddingh han yulia knol geschiedenis surinam amsterdam buist mart g spes non fracta,Reparations and Remembrance,,Uncategorised,0.990844,"{""Reparations and Remembrance"": 0.009155726250003802}",Reparations and Remembrance: geschiedenis,Reparations and Remembrance: kw=1(w=0.30); hits=2(w=0.60); cov=0.13; prox=0.59; grp=1(w=0.30); score=0.009,True,"max≤0.75,sum≤0.85"
C:\Users\Home\policy-analysis\slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.464.txt,69dae814:00008,125,165,40,"Praktische vakdidactiek en vakinhoud voor het basisonderwijs (Assen 2021). Buddingh, Hans en Yulia Knol, De geschiedenis van Suriname (Amsterdam 2012). Buist, Marten G., At spes non fracta. Hope & Co. 1770- 1815 (Den Haag 1974). Buwalda, Hester, Wat is dialoog?",praktisch vakdidactiek vakinhoud basisonderwijs ass buddingh han yulia knol geschiedenis surinam amsterdam buist mart g spes non fracta hop co den hag buwalda hester dialog,Reparations and Remembrance,,Uncategorised,0.992087,"{""Reparations and Remembrance"": 0.007912882859712459}",Reparations and Remembrance: geschiedenis,Reparations and Remembrance: kw=1(w=0.30); hits=1(w=0.30); cov=0.09; prox=0.00; grp=1(w=0.30); score=0.008,True,"max≤0.75,sum≤0.85"
