filename,chunk_id,sentence_count,raw_text,text_for_scoring,cos_Colonialism,cos_Historical slavery,cos_Modern racism& inequality,max_score,primary_topic,score_margin
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.36.txt,14c0f778:00000,6,"— 36 —
— STAAT EN SLAVERNIJ —
Matter-­demonstraties in 2020. Maar dat begrip heeft er nog niet toe geleid 
dat ­bijvoorbeeld openbare optochten met Zwarte Pieten worden gestopt, 
of dat burgemeesters dringend wordt verzocht geen Zwarte Pieten meer 
te ontvangen. Kortom, de houding van ‘de’ Nederlandse overheid ten aanzien van ‘het’ 
slavernijverleden vertoont een heel diffuus en heterogeen beeld, al lijkt er 
steeds meer aandacht te komen voor het slavernijverleden en de eventuele 
doorwerkingen daarvan. De zorgvuldig gekozen woorden waarmee de 
nationale excuses door de minister-president op 19 december 2022 werden 
uitgesproken zijn door zeer velen als waardevol en historisch ervaren. Nu 
zal het zaak zijn het proces van bewustwording, verwerking, herstel en 
heling verder te stimuleren en langdurig te borgen. Processen als deze, die het gevolg zijn van ruim tweeënhalve eeuw 
actieve betrokkenheid van de staat bij wat nu ook als een misdaad tegen 
de menselijkheid wordt erkend en daaropvolgend anderhalve eeuw actief 
Tijdens de Keti Koti-viering van 2021 eisten mensen de excuses 
van koning Willem-Alexander.",staat slavernij matter demonstraties begrip toe geleid bijvoorbeeld openbare optochten zwarte pieten gestopt burgemeesters dringend verzocht zwarte pieten ontvangen kortom houding nederlandse overheid ten aanzien slavernijverleden vertoont heel diffuus heterogeen beeld lijkt steeds aandacht komen slavernijverleden eventuele doorwerkingen daarvan zorgvuldig gekozen woorden waarmee nationale excuses minister president december werden uitgesproken zeer velen waardevol historisch ervaren zaak proces bewustwording verwerking herstel heling verder stimuleren langdurig borgen processen gevolg ruim tweeënhalve eeuw actieve betrokkenheid staat misdaad menselijkheid erkend daaropvolgend anderhalve eeuw actief keti koti viering eisten mensen excuses koning willem alexander,0.260013306598265,0.3683945108193567,0.3884929170859472,0.3884929170859472,Modern racism& inequality,0.020098406266590485
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.360.txt,1fd5f1ca:00001,4,"De eerste 
was het beïnvloeden van de publieke opinie met behulp van onder ande­
re pamfletten, waarmee druk kon worden uitgeoefend op de besluit­
vorming. De tweede was het inzetten van maatschappelijk kapitaal en 
persoonlijke relaties om bevriende regenten over te halen. Als we in over­
weging nemen dat het blijkbaar voor velen mogelijk was om op diverse 
manieren de ­slavernijpolitiek en de koloniale expansiepolitiek mede 
vorm te geven, doemt een beeld op van beleid dat niet zozeer gebaseerd 
was op idealen, maar door particuliere belangen. Politieke macht werd 
als gevolg daarvan steeds verder geconcentreerd rond een paar rijke",eerste beïnvloeden publieke opinie behulp ande pamfletten waarmee druk uitgeoefend besluit vorming tweede inzetten maatschappelijk kapitaal persoonlijke relaties bevriende regenten halen weging nemen blijkbaar velen mogelijk diverse manieren slavernijpolitiek koloniale expansiepolitiek mede vorm geven doemt beeld zozeer gebaseerd idealen particuliere belangen politieke macht gevolg daarvan steeds verder geconcentreerd rond paar rijke,0.313091952333816,0.3579714726953276,0.3786496784305623,0.3786496784305623,Modern racism& inequality,0.02067820573523471
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.361.txt,837a9ff9:00001,3,"Ook in Batavia slaagde een aanzienlijke groep Chinese co-kolonisten erin 
het voc-beleid met hun particuliere economische belangen te verenigen. ­Hoewel de bestuurders niet alle verzoekschriften en besluiten noteerden, 
vermelden de notulen van de vergaderingen wel dat de verzoekschriften 
talrijk waren, en voor het grootste deel afkomstig waren van Chinese 
co-kolonisten. Ook in de Atlantische koloniën betrof het niet alleen de particuliere belan­
gen van Nederlanders die de slavernij- en koloniale expansiepolitiek mede",batavia slaagde aanzienlijke chinese co kolonisten erin voc particuliere economische belangen verenigen hoewel bestuurders verzoekschriften besluiten noteerden vermelden notulen vergaderingen verzoekschriften talrijk grootste afkomstig chinese co kolonisten atlantische koloniën betrof alleen particuliere belan gen nederlanders slavernij koloniale expansiepolitiek mede,0.28713079739320857,0.16372821484518302,0.12787014681783113,0.28713079739320857,Colonialism,0.12340258254802555
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.362.txt,47b4d0fa:00000,10,"— 362 —
— STAAT EN SLAVERNIJ —
vorm gaven. Zo was de wic aanvankelijk van plan om de oorspronkelijke 
bevolking in de kolonie in Brazilië ‘in vrijheid te laten en ze niet tot slaven 
te maken’ (zie hoofdstuk 19 van Erik Odegard). De oorspronkelijke bevol­
king moest immers bevrijd worden van het juk van de katholieke Portuge­
zen, en ze tot slavenarbeid dwingen paste daar totaal niet bij. Ondanks 
herhaaldelijke verzoeken van plantagehouders en eigenaars van suikermo­
lens wisten de wic-bewindhebbers lange tijd de druk te weerstaan. Dat 
veranderde in 1642, toen de bewindhebbers in de Republiek ontvankelijk 
bleken voor verzoekschriften van Portugese co-kolonisten die de prijs van 
slaafgemaakte Afrikanen te hoog vonden en daarom verzochten ook de 
oorspronkelijke Braziliaanse bevolking in slavernij te laten werken. Mits 
slaafgemaakte Brazilianen werden aangeboden als het gevolg van oorlogen 
tussen de verschillende Braziliaanse groepen, mochten ze gekocht worden 
voor een ‘zo laag mogelijke prijs’ en voor een periode van zeven jaar in sla­
vernij gehouden worden. Slavernij was een beter lot, zo oordeelden de 
bewindhebbers, dan doodgeslagen worden indien ze onverkocht bleven. Behalve Europese co-kolonisten slaagden ook anderen erin het kolonia­
le beleid mede vorm te geven in de Nederlandse Atlantische koloniën. Als 
gevolg van een verzoekschrift werd het vrije Afrikanen in 1645 bijvoorbeeld 
toegestaan een eigen legercompagnie met ‘eigen [lees: Afrikaanse] kapi­
teins en officieren’ te vormen. De oorspronkelijke bevolking maakte 
Fort Zeelandia door Joan Blaeu, 1623.",staat slavernij vorm gaven wic aanvankelijk plan oorspronkelijke bevolking kolonie brazilië vrijheid laten slaven maken zie hoofdstuk erik odegard oorspronkelijke bevol king moest immers bevrijd juk katholieke portuge zen slavenarbeid dwingen paste ondanks herhaaldelijke verzoeken plantagehouders eigenaars suikermo lens wisten wic bewindhebbers lange tijd druk weerstaan veranderde bewindhebbers republiek ontvankelijk bleken verzoekschriften portugese co kolonisten prijs slaafgemaakte afrikanen hoog vonden daarom verzochten oorspronkelijke braziliaanse bevolking slavernij laten werken mits slaafgemaakte brazilianen werden aangeboden gevolg oorlogen verschillende braziliaanse groepen mochten gekocht laag mogelijke prijs periode zeven sla vernij gehouden slavernij beter lot oordeelden bewindhebbers doodgeslagen indien onverkocht bleven behalve europese co kolonisten slaagden anderen erin kolonia le mede vorm geven nederlandse atlantische koloniën gevolg verzoekschrift vrije afrikanen bijvoorbeeld toegestaan eigen legercompagnie eigen lees afrikaanse kapi teins officieren vormen oorspronkelijke bevolking maakte fort zeelandia joan blaeu,0.36045275250679215,0.38801547406493647,0.26484155618070615,0.38801547406493647,Historical slavery,0.02756272155814432
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.363.txt,402af99f:00000,10,"— 363 —
— VROEGE VORMING VAN SLAVERNIJ EN KOLONIALISME —
­evengoed gebruik van verzoekschriften om hun private belangen veilig 
te stellen. Een voorbeeld daarvan is de mogelijkheid voor een deel van de 
Braziliaanse oorspronkelijke bevolking (zoals de Potiguara) om eigen 
­schepenen en tussenpersonen te benoemen in plaats van Nederlanders. De 
Braziliaanse Potiguar Antônio Paraupaba en de Congolese afgezant Dom 
Miguel de Castro reisden bovendien naar Den Haag om met verzoekschrif­
ten steun voor hun koloniale particuliere belangen te verkrijgen.4 
Het is interessant om te onderzoeken wat de rol van verzoekschriften is 
geweest bij het vormgeven van de sociale stratificatie van de Nederlandse 
koloniën. Voor de Spaanse politiek ten aanzien van slavernij en koloniaal 
bewind is dat reeds aangetoond. Als gevolg van verzoekschriften van leden 
van de bevolking met diverse sociale achtergronden ontstonden in het 
Spaanse rijk categorieën zoals mulat en mesties om demarcaties tussen ver­
schillende raciale groeperingen vast te leggen.5 Hoewel het voor het Neder­
landse koloniale rijk niet op een vergelijkbare manier is onderzocht, lijkt 
het onderzoek naar dergelijke praktijken en systemen daar een vergelijk­
baar beeld op te roepen. In de voc-kolonie op Java, bijvoorbeeld, leidden 
verzoekschriften over gemengde (dat wil zeggen Europese en niet-Europe­
se) relaties tot nieuwe wet- en regelgeving die sociale hiërarchie in stand 
hield en bekrachtigde. Ook in de voc-kolonie op Sri Lanka werden de kolo­
niale wetten over sociale (en raciale) categorieën en structuren minder strikt 
gescheiden en konden ze worden beïnvloed door interacties van de oor­
spronkelijke bevolking met het Europese bestuur in de kolonie.6
Dat alles overziend, wordt duidelijk dat de Nederlandse politiek ten 
aanzien van slavernij en koloniale expansie niet zozeer een kwestie was van 
hoogdravende idealen, of van een select groepje regenten dat het beleid 
naar hun hand wist te zetten. Het beleid werd zelfs niet louter in de Repu­
bliek vormgegeven, maar werd net zo goed bedacht, beïnvloed, en in stand 
gehouden in de kolonie. Van de eerste stappen voor het verlenen van een 
octrooi aan verschillende compagnieën die in de zeventiende eeuw handel­
den in slaafgemaakten, tot pogingen slavernij zo lang mogelijk in stand te 
kunnen houden in de negentiende eeuw: het waren particuliere belangen 
die de boventoon voerden.7 De diverse bestuurlijke organisaties – steden, 
provincies, de Staten-Generaal, stadhouders, raadspensionarissen, bestuur­
ders in de koloniën – waren daar zeer ontvankelijk voor. Met andere 
­woorden, de genoemde Nederlandse politiek was grotendeels een bottom-­
up-proces van de gezamenlijke particuliere belangen van kooplieden, inves­
teerders, kapiteins, herbergiers, zeepzieders, ivoordraaiers en anderen.",vroege vorming slavernij kolonialisme evengoed verzoekschriften private belangen veilig stellen voorbeeld daarvan mogelijkheid braziliaanse oorspronkelijke bevolking potiguara eigen schepenen tussenpersonen benoemen plaats nederlanders braziliaanse potiguar antônio paraupaba congolese afgezant dom miguel castro reisden bovendien den haag verzoekschrif ten steun koloniale particuliere belangen verkrijgen interessant onderzoeken rol verzoekschriften vormgeven sociale stratificatie nederlandse koloniën spaanse politiek ten aanzien slavernij koloniaal bewind aangetoond gevolg verzoekschriften leden bevolking diverse sociale achtergronden ontstonden spaanse rijk categorieën mulat mesties demarcaties ver schillende raciale groeperingen vast leggen hoewel neder landse koloniale rijk vergelijkbare manier onderzocht lijkt dergelijke praktijken systemen vergelijk baar beeld roepen voc kolonie java bijvoorbeeld leidden verzoekschriften gemengde zeggen europese europe se relaties nieuwe wet regelgeving sociale hiërarchie stand hield bekrachtigde voc kolonie sri lanka werden kolo niale wetten sociale raciale categorieën structuren strikt gescheiden konden beïnvloed interacties oor spronkelijke bevolking europese bestuur kolonie overziend duidelijk nederlandse politiek ten aanzien slavernij koloniale expansie zozeer kwestie hoogdravende idealen select groepje regenten hand wist zetten zelfs louter repu bliek vormgegeven net goed bedacht beïnvloed stand gehouden kolonie eerste stappen verlenen octrooi verschillende compagnieën zeventiende eeuw handel den slaafgemaakten pogingen slavernij lang mogelijk stand houden negentiende eeuw particuliere belangen boventoon voerden diverse bestuurlijke organisaties steden provincies staten generaal stadhouders raadspensionarissen bestuur ders koloniën zeer ontvankelijk woorden genoemde nederlandse politiek grotendeels bottom proces gezamenlijke particuliere belangen kooplieden inves teerders kapiteins herbergiers zeepzieders ivoordraaiers anderen,0.509397926761023,0.501365494170241,0.45161532264825094,0.509397926761023,Colonialism,0.008032432590782013
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.365.txt,88a4629f:00000,10,"— 365 —
— VROEGE VORMING VAN SLAVERNIJ EN KOLONIALISME —
terug te veroveren op de Engelsen, en in 1770-1771 ageerden suikerverwer­
kers in verzoekschriften tegen de ideeën van kooplieden-bankiers over 
accijnzen. Die voorbeelden laten zien hoe industrie wel degelijk ook een 
rol heeft kunnen spelen in de totstandkoming van politieke beslissingen 
omtrent koloniale slavernij. De Nederlandse Organisatie voor Wetenschap­
pelijk Onderzoek (nwo) heeft onderzoek naar de rol van industrie in het 
mede vormgeven van economische en koloniale expansiepolitiek recente­
lijk gefinancierd. Het tweede gebied is de internationale politieke verwevenheid van de 
slavernij en koloniale expansie. Door het internationale karakter van de 
slavernij-economie valt te verwachten dat het vormgeven van het beleid 
ook een grote rol speelde bij diplomatieke uitwisselingen. Het onderzoek 
naar diplomatieke geschiedenis heeft recentelijk een verandering onder­
gaan waardoor niet langer alleen gekeken wordt naar het werk van 
ambassa­deurs, maar ook naar externe partijen en individuen in diens 
entourage. Deze zogenaamde new diplomatic history heeft nog niet op grote 
schaal navolging gevonden in koloniale geschiedschrijving en de bestude­
ring van de slavernijgeschiedenis. Dat is extra opvallend te noemen omdat 
er veel niet-Nederlandse actoren een rol speelden in Nederlandse slavernij­
compagnies. Hetzelfde gold voor Nederlandse actoren in niet-Nederlandse 
ondernemingen. Het derde gebied waar nog meer onderzoek naar gedaan zou kunnen 
worden is het vormgeven van koloniale politiek in de kolonie.",vroege vorming slavernij kolonialisme terug veroveren engelsen ageerden suikerverwer kers verzoekschriften ideeën kooplieden bankiers accijnzen voorbeelden laten zien industrie degelijk rol spelen totstandkoming politieke beslissingen omtrent koloniale slavernij nederlandse wetenschap pelijk nwo rol industrie mede vormgeven economische koloniale expansiepolitiek recente lijk gefinancierd tweede gebied internationale politieke verwevenheid slavernij koloniale expansie internationale karakter slavernij economie valt verwachten vormgeven grote rol speelde diplomatieke uitwisselingen diplomatieke geschiedenis recentelijk verandering gaan waardoor langer alleen gekeken werk ambassa deurs externe partijen individuen diens entourage zogenaamde new diplomatic history grote schaal navolging gevonden koloniale geschiedschrijving bestude ring slavernijgeschiedenis extra opvallend noemen nederlandse actoren rol speelden nederlandse slavernij compagnies hetzelfde gold nederlandse actoren nederlandse ondernemingen derde gebied waar gedaan vormgeven koloniale politiek kolonie,0.4409751199588379,0.4482670421433635,0.3331063637336801,0.4482670421433635,Historical slavery,0.007291922184525568
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.365.txt,88a4629f:00001,5,"Ten eerste is 
dat fenomeen voor het Afrikaanse continent (met name gebieden in heden­
daags Angola, Ghana en Zuid-Afrika) eigenlijk vrijwel onbekend. Ten 
tweede is, zoals hierboven is gebleken, er wel onderzoek gedaan naar de 
implementatie van koloniale wetgeving in Azië en het Amerikaanse conti­
nent, maar is er relatief weinig aandacht voor de oorsprong ervan. Op basis 
van onderzoek naar andere koloniale rijken valt te verwachten dat deze 
wet- en regelgeving die de sociale en raciale hiërarchie van slavernij in 
stand moest houden mede vorm werd gegeven door niet-Europese groepen 
en groepen met een gemengde achtergrond die hun eigen privileges wil­
den beschermen ten opzichte van andere groepen. Het zou echter ook zo 
kunnen zijn dat het Nederlandse rijk anders in elkaar stak en dat dit veel 
meer aangestuurd werd vanuit Europa – hoewel dat op basis van andere 
voorbeelden over wetgeving zoals gokken niet valt te verwachten. Beide 
scenario’s zouden belangrijke nieuwe inzichten over de dagelijkse sociale 
en raciale realiteit in de koloniale wereld kunnen opleveren.",ten eerste fenomeen afrikaanse continent name gebieden heden daags angola ghana zuid afrika eigenlijk vrijwel onbekend ten tweede hierboven gebleken gedaan implementatie koloniale wetgeving azië amerikaanse conti nent relatief aandacht oorsprong ervan basis koloniale rijken valt verwachten wet regelgeving sociale raciale hiërarchie slavernij stand moest houden mede vorm europese groepen groepen gemengde achtergrond eigen privileges den beschermen ten opzichte groepen echter nederlandse rijk anders elkaar stak aangestuurd vanuit europa hoewel basis voorbeelden wetgeving gokken valt verwachten beide scenario zouden belangrijke nieuwe inzichten dagelijkse sociale raciale realiteit koloniale wereld opleveren,0.31158964131112393,0.33028323882449406,0.37006588491888553,0.37006588491888553,Modern racism& inequality,0.03978264609439147
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.366.txt,40920d8b:00000,10,"— 366 —
Myrthe Kraaijenoord
Koloniale expansie  
en de Nederlandse staat
 
De VOC en de WIC zijn Nederlands bekendste koloniale compagnieën. Toch 
waren zij niet de enige. Al in de decennia voordat de VOC werd opgericht waren 
er ondernemers uit de Republiek betrokken bij ondernemingen naar de 
Amerika’s, Afrika en Azië. Door zich te verenigen in compagnieën bundelden zij 
hun geld en verantwoordelijkheid. De ondernemers hadden vaak belangrijke 
functies in het stedelijk en landelijk bestuur, en stonden met hun overzeese 
expedities aan de basis van het vroege Nederlandse kolonialisme. Dit 
kolonialisme werd mede vorm gegeven door de Staten-Generaal, provincies, 
steden en andere voorlopers van de Nederlandse staat. Claes Adriaensz van Adrichem, Elias Trip, Laurens Bicker, Daniël van der Meulen, 
Johan van der Veeken, Jacques de Velaer en Balthazar de Moucheron waren 
enkele grote namen binnen de handels- en bestuurselite. Vanuit Middelburg 
investeerde De Moucheron in allerlei compagnieën, waaronder de Veersche 
Compagnie en de Compagnie De Moucheron, opgericht in respectievelijk 1597 en 
1600. Hij nam actief deel aan de kaapvaart, was een van de initiatiefnemers van 
de vaart op West-Afrika en Zuid-Amerika en werd een van de eerste bewind­
hebbers van de VOC. Hij heeft bovendien tot twee keer toe, op eigen kosten, 
geprobeerd eilanden in de Golf van Guinee te veroveren en bewoonbaar te 
maken.",myrthe kraaijenoord koloniale expansie nederlandse staat voc wic nederlands bekendste koloniale compagnieën enige decennia voordat voc opgericht ondernemers republiek betrokken ondernemingen amerika afrika azië verenigen compagnieën bundelden geld verantwoordelijkheid ondernemers hadden vaak belangrijke functies stedelijk landelijk bestuur stonden overzeese expedities basis vroege nederlandse kolonialisme kolonialisme mede vorm staten generaal provincies steden voorlopers nederlandse staat claes adriaensz adrichem elias trip laurens bicker daniël meulen johan veeken jacques velaer balthazar moucheron enkele grote namen handels bestuurselite vanuit middelburg investeerde moucheron allerlei compagnieën waaronder veersche compagnie compagnie moucheron opgericht respectievelijk nam actief kaapvaart initiatiefnemers vaart west afrika zuid amerika eerste bewind hebbers voc bovendien twee keer toe eigen kosten geprobeerd eilanden golf guinee veroveren bewoonbaar maken,0.4035602907817125,0.3546726957297636,0.2728455487785749,0.4035602907817125,Colonialism,0.048887595051948896
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.366.txt,40920d8b:00001,8,"Een permanente bezetting is nooit tot stand gebracht. Op het hoogtepunt 
van zijn carrière bezat De Moucheron tientallen schepen, die met honderden 
van zijn eigen bemanningsleden de hele wereld over voeren. De handel was een 
belangrijk aspect voor deze tochten, maar ging hand in hand met agressieve 
veroveringen. De Moucheron werd in zijn ondernemingen door allerlei beleggers 
gesteund, waaronder prins Maurits van Oranje, stadhouder en legeraanvoerder 
van de Republiek. Van de Staten-Generaal kreeg de Moucheron keer op keer 
toestemming voor zijn ondernemingen. Deze en de afzonderlijke Staten van 
Holland en Zeeland voorzag hij vaak van advies. Andere kooplieden gaven niet alleen advies, maar hadden zelfs zitting in 
bestuurlijke organen van de voorlopers van de Nederlandse staat. Zo werd in 
1598 de Middelburgsche Compagnie opgericht onder leiding van Adriaen Ten",permanente bezetting nooit stand gebracht hoogtepunt carrière bezat moucheron tientallen schepen honderden eigen bemanningsleden hele wereld voeren handel belangrijk aspect tochten ging hand hand agressieve veroveringen moucheron ondernemingen allerlei beleggers gesteund waaronder prins maurits oranje stadhouder legeraanvoerder republiek staten generaal kreeg moucheron keer keer toestemming ondernemingen afzonderlijke staten holland zeeland voorzag vaak advies kooplieden gaven alleen advies hadden zelfs zitting bestuurlijke organen voorlopers nederlandse staat middelburgsche compagnie opgericht leiding adriaen ten,0.2951284273853939,0.2727184701435589,0.18109834106449996,0.2951284273853939,Colonialism,0.022409957241835032
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.367.txt,86ce9e0e:00001,7,"Bij de oprichting van de 
Nieuw-Nederland Compagnie kregen vooral handelaren met contacten binnen 
de Staten-Generaal de kans om te investeren. Ook hier moge de invloed van de 
Staten-Generaal en de steden van Nederland duidelijk zijn. Zij voorzagen de 
Nieuw-Nederland Compagnie en Noordse Compagnie van de rechten tot 
verovering en handel, controleerden hun macht door bestuursconstructies 
en financierden de militaire middelen. Deze strijd om het recht tot handelen en veroveren van gebieden in Noord-
Amerika was niet uniek. Ook voor West-Afrika, Zuid-Amerika en de verschillende 
Aziatische gebieden streden handelaren om patenten en macht. Ook hier werd 
door de Admiraliteiten steun verleend aan grotere militaire expedities. En ook hier 
was de rol van prins Maurits, de Staten-Generaal en verschillende provinciale en 
stedelijke besturen enorm.",oprichting nieuw nederland compagnie kregen vooral handelaren contacten staten generaal kans investeren moge invloed staten generaal steden nederland duidelijk voorzagen nieuw nederland compagnie noordse compagnie rechten verovering handel controleerden macht bestuursconstructies financierden militaire middelen strijd recht handelen veroveren gebieden noord amerika uniek west afrika zuid amerika verschillende aziatische gebieden streden handelaren patenten macht admiraliteiten steun verleend grotere militaire expedities rol prins maurits staten generaal verschillende provinciale stedelijke besturen enorm,0.2798756670756646,0.2846061062584966,0.1507409593218004,0.2846061062584966,Historical slavery,0.0047304391828320025
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.368.txt,6594e27f:00000,10,"— 368 —
De Staten van Holland en het Amsterdamse stadsbestuur stimuleerden 
bijvoorbeeld ook meer­maals de samenvoeging van vele kleine Amsterdamse 
compagnieën in de Verenigde Amsterdamse Compagnie. Onder leiding van Ten 
Haeff kwam een vergelijkbare Verenigde Zeeuwsche Compagnie tot stand. Om 
verdere concurrentiestrijd te voorkomen en de koloniale macht te vergroten 
werden uiteindelijk in 1602 alle compagnieën onder leiding van de Staten-
Generaal samengevoegd in de VOC en in 1621 in de WIC. De Staten-Generaal 
verleenden de octrooien die deze compagnieën het alleenrecht op handel gaven 
en het recht tot het besturen van gebieden die zij veroverden. Ook na hun 
oprichting bleven, met instemming van (de voorlopers van) de Nederlandse 
staat, veel andere organisaties actief in Nederlandse overzeese gebieden. Interessant is bijvoor­beeld de Provinciale Utrechtsche Geoctroyeerde 
Compagnie die in 1720 opgericht werd. Deze compagnie werd gesteund door het 
Utrechtse stads­bestuur, die hoopte geld te kunnen verdienen aan Nederlands 
overzeese gebieden. De compagnie bezat zelfs haar eigen suikermolen in 
Suriname. Tegelijkertijd ontstonden ook allerlei ondernemingen die bestuurlijke verant­
woordelijkheden kregen in de koloniën. De macht van steden, provincies, Staten-
Generaal en rijke koopmansfamilies was daarin steeds nauw verbonden.",staten holland amsterdamse stadsbestuur stimuleerden bijvoorbeeld maals samenvoeging vele kleine amsterdamse compagnieën verenigde amsterdamse compagnie leiding ten haeff kwam vergelijkbare verenigde zeeuwsche compagnie stand verdere concurrentiestrijd voorkomen koloniale macht vergroten werden uiteindelijk compagnieën leiding staten generaal samengevoegd voc wic staten generaal verleenden octrooien compagnieën alleenrecht handel gaven recht besturen gebieden veroverden oprichting bleven instemming voorlopers nederlandse staat organisaties actief nederlandse overzeese gebieden interessant bijvoor beeld provinciale utrechtsche geoctroyeerde compagnie opgericht compagnie gesteund utrechtse stads bestuur hoopte geld verdienen nederlands overzeese gebieden compagnie bezat zelfs eigen suikermolen suriname tegelijkertijd ontstonden allerlei ondernemingen bestuurlijke verant woordelijkheden kregen koloniën macht steden provincies staten generaal rijke koopmansfamilies daarin steeds nauw verbonden,0.2777872909738518,0.24056326271101916,0.15225747225756836,0.2777872909738518,Colonialism,0.03722402826283264
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.369.txt,9073a266:00001,4,"Het is dan ook onmogelijk om binnen dit Nederlands 
bestuur van de zeventiende en achttiende eeuw onderscheid te maken tussen 
handel, politiek en kolonisatie. Om de vroegste vormen van Nederlands 
kolonialisme beter te kunnen begrijpen, is het zinvol juist de mechanismen 
van kolonialisme en politiek achter ‘handelscompagnieën’ te onderzoeken. Myrthe Kraaijenoord (1997) volgde de master Colonial and Global History aan 
de Universiteit Leiden. Ze deed onderzoek naar de verhoudingen tussen de 
slaafgemaakte en vrije zwarte bevolking van Curaçao ten tijde van slavernij.",onmogelijk nederlands bestuur zeventiende achttiende eeuw onderscheid maken handel politiek kolonisatie vroegste vormen nederlands kolonialisme beter begrijpen zinvol juist mechanismen kolonialisme politiek handelscompagnieën onderzoeken myrthe kraaijenoord volgde master colonial global history universiteit leiden deed verhoudingen slaafgemaakte vrije zwarte bevolking curaçao ten tijde slavernij,0.34324854974397423,0.3258472030629123,0.3120792143464812,0.34324854974397423,Colonialism,0.017401346681061913
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.37.txt,978209d0:00000,6,"— 37 —
— ACTUELE VRAAGSTUKKEN —
zwijgen, zijn niet in korte tijd afgerond. Dat kost decennia, misschien 
zelfs enkele generaties. Ieder initiatief van de overheid op dit gebied zal 
daar dan ook rekening mee moeten houden en vanuit een langetermijn­
perspectief moeten worden opgezet en gegarandeerd. Daarmee wordt 
tegelijk vertrouwen gekweekt. Kortetermijnprojecten en eenmalige geld­
bedragen lossen de structurele ongelijkheid van nazaten van slaafgemaak­
ten op sociaal, economisch, cultureel, medisch en andere maatschappelijke 
terreinen niet op. Het is een continu proces, dat continu moet worden 
gevoed.",actuele vraagstukken zwijgen korte tijd afgerond kost decennia misschien zelfs enkele generaties ieder initiatief overheid gebied rekening mee moeten houden vanuit langetermijn perspectief moeten opgezet gegarandeerd daarmee tegelijk vertrouwen gekweekt kortetermijnprojecten eenmalige geld bedragen lossen structurele ongelijkheid nazaten slaafgemaak ten sociaal economisch cultureel medisch maatschappelijke terreinen continu proces continu gevoed,0.13018357458777788,0.2643456953337731,0.1847217069697703,0.2643456953337731,Historical slavery,0.0796239883640028
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.370.txt,d15ab898:00000,4,"— 370 —
Jeanne Henriquez (1946) is historica en 
genderspecialist. Ze studeerde geschiedenis 
en Women’s Studies aan de Universiteit Utrecht 
en George Washington University. Ze was 
museologische ontwerper voor Museo Tula 
en Museum Kas di Pali Maishi. Ook was ze 
werkzaam op het terrein van huiselijk geweld 
en geweld tegen kinderen en voorzitter van 
de shelter Nihaila House.",jeanne henriquez historica genderspecialist studeerde geschiedenis women studies universiteit utrecht george washington university museologische ontwerper museo tula museum kas di pali maishi werkzaam terrein huiselijk geweld geweld kinderen voorzitter shelter nihaila house,0.2526766524080189,0.29631147838477334,0.16337407771885215,0.29631147838477334,Historical slavery,0.04363482597675444
