filename,filepath,document_type,year,chunk_num,chunk_text,topic,cosine,cosine_weighted,topic_probs,topic_assigned,cosine_per_topic,labels_raw,chunk_id,labels,label
jaarverslag-mobiliteitsfonds-2022.43.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-mobiliteitsfonds-2022\jaarverslag-mobiliteitsfonds-2022.43.txt,2023,jaarverslag-mobiliteitsfonds-2022,0,realisatieprogramma goederenvervoer kasbudget projectbudget openstell begrot realisatie verschil begrot huidig begrot huidig projectomschrijv programma emplacement ord diver diver calandbrug geluidmaatregel zeeuwselijn diver diver spooraansluit maasvlakt achterlandverbind diver diver oost goederenrout nanov diver diver over nazorg gereedgekom diver diver afrond uitvoeringsprgramma planuitwerkingskost realisatieprogramma afreken voorschot programma realisatie realisatieuitgav planuitwerkingsprogramma budget realisatie artikelonderdel miljoen gerealiseerd hoger realisatie gevolg onderstaand mutaties programma emplacement ord miljoen eis omgevingsvergunn voldoen aanpass brandblusvoorzien havengebied rotterdam kelijk projectbudget hiervor ten opzicht begrot miljoen verhoogd vanuit generiek investeringsruimt grot hiervan gerealiseerd calandbrug vanweg personel capaciteit planuitwerkingsfas vertrag opgelop uitgav verschov tijd inmiddel capaciteitsproblem opgelost spooraansluit maasvlakt achterlandverbind miljoen lager realisatie nam verklaard verschuiv lever mijlpal deelproject emplacement waalhav zuid eind begin hierdor verschuiv hieran gekoppeld betal projectbudget prijsindexatie diver klein mutaties miljoen optimaliser spor motiver artikelonderdel uitgav gedan optimaliser infrastructur weg bevorder prorail uitgevoerd voorbeeld hierbij beter aansluit fiet open vervoer fietsstall twed kamer vergaderjar,Cultuur_en_sport|Ramp_ongeval|huisvesting|sociale_zaken,0.1671407984653295,"[0.08717981881530995, 0.29914193198407135, 0.0, 0.010959897823775044, 0.015256925673301907, 0.0012938332929620874, 0.011326140338973799, 0.0, 0.08165090900312305, 0.0, 0.0038558825612619706, 0.01349026928437674, 0.0, 0.0, 0.057204747793714136]","[True, True, False, False, False, False, False, False, True, False, False, False, False, False, True]","[True, True, False, False, False, False, False, False, True, False, False, False, False, False, True]","[0.1671407984653295, 0.1671407984653295, 0.1671407984653295, 0.1671407984653295, 0.1671407984653295, 0.1671407984653295, 0.1671407984653295, 0.1671407984653295, 0.1671407984653295, 0.1671407984653295, 0.1671407984653295, 0.1671407984653295, 0.1671407984653295, 0.1671407984653295, 0.1671407984653295]","[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",jaarverslag-mobiliteitsfonds-2022.43.txt__0,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",1
jaarverslag-hoge-colleges-van-staat-2022.29.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-hoge-colleges-van-staat-2022\jaarverslag-hoge-colleges-van-staat-2022.29.txt,2023,jaarverslag-hoge-colleges-van-staat-2022,0,kabinet gouverneur maart algemen doelstell missie kabinet gouverneur maart ondersteun gouverneur hoedan diger koning hoofd reger land maart vertegenwoordiger reger koninkrijk tak bevoegd gouverneur maart opgenom statut koninkrijk nederland regel maart verschill organiek maarten verorden koninkrijkswetgev reglement gouverneur maart feit gouverneur bevoegd organ uitvoer rijkswet nederlanderschap rijkswet paspoortwet ontleent kabinet gouverneur dienstverlen uitvoer werkzam tak inricht kabinet vastgelegd beheersbesluit evenal tieplan rol verantwoord binnenland zak koninkrijksrelaties bzk woordelijk beher begrot begrot over hog colleges stat kabinet gouverneur kiesrad colleges voer beher begrot begrotingsdel inhoud beher lid comptabiliteitswet afsprak vastgelegd zogenoemd beheerafsprak colleges waarin recht gedan staatsrecht positie bestur rol gouverneur zowel maart landsorgan relatie koninkrijk koninkrijksorgan brengt mee kabinet ten behoev gouverneur gehel werkveld over contact onderhoud stat maart bestuurder instituties koninkrijk maart relaties gouverneur aruba curaçao geinstitutionaliseerd onderhoud nam uitvoer werkt kabinet verschill ministeries agentschapp dienst bijzonder naturalisatiedienst rijksdienst teitsgegeven buitenland zak land maart kabinet intensief contact stat rad hog colleges stat over landsdienst gouverneur maart procedur aanvrag uitgift national paspoort ingezeten maart del gemandateerd landsdienst burgerzak census offic beleidsconclusies wijzig twed kamer vergaderjar iib,arbeid|buitenlandse_zaken|huisvesting|onderwijs|ruimtelijke_ordening|sociale_zaken,0.1104634150521427,"[0.019831021802543838, 0.06746661402438965, 0.004634612431254127, 0.05272872555299994, 0.0879699655784804, 0.033242905984509095, 0.0, 0.0, 0.06467487494718098, 0.0028473561481453307, 0.0008408200737340934, 0.11135081482184442, 0.0, 0.0018563298901493317, 0.031224471943938747]","[False, False, True, True, False, False, False, False, True, False, False, True, False, True, True]","[False, False, True, True, False, False, False, False, True, False, False, True, False, True, True]","[0.1104634150521427, 0.1104634150521427, 0.1104634150521427, 0.1104634150521427, 0.1104634150521427, 0.1104634150521427, 0.1104634150521427, 0.1104634150521427, 0.1104634150521427, 0.1104634150521427, 0.1104634150521427, 0.1104634150521427, 0.1104634150521427, 0.1104634150521427, 0.1104634150521427]","[0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1]",jaarverslag-hoge-colleges-van-staat-2022.29.txt__0,"[0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1]",11
jaarverslag-binnenlandse-zaken-2022.112.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-binnenlandse-zaken-2022\jaarverslag-binnenlandse-zaken-2022.112.txt,2023,jaarverslag-binnenlandse-zaken-2022,0,european institut public administration eipa vorm subsidie ontvang international vergelijk kennisbasis betreff prestaties versterk zowel stichting onbeperkt denker stichting normaalst zak ontvang vorm subsidie patie mens arbeidsbeperk bevorder overlegstelsel stichting centrum arbeidsverhoud overheidspersonel caop subsidie ontvang drag kelijk werkgeverschap kwaliteit wendbar nisaties central middel hoger functionariss bedrijv instell cmhf christelijk central onderwijspersonel ccop slotbetal ontvang verstrekt subsidies ten behoev versterk toerust led medezeggenschapsorgan invoer wet normaliser rechtspositie ambtenar wnra ondersteun koepel implementatie woo veren gemeent vng interprovinciaal overleg ipo waterschapshuis grond regel ondersteun implementatie wet open middel ontvang respectiev gemeent provincies waterschapp ondersteun implementatie uitvoer wet open middel suppletoir begrot toegevoegd vanaf overheidsdienstverlen matiesamenlev middel ingezet aanstell meerder projectleider woo uitvoer praktijkbeproev uitwerk meerjarenplan woo desbetreff bestuurslag gev voorlicht bestuursorgan toegek subsidies betrek period pok leiderschap diversiteit inclusie radboud universiteit nijmeg subsidie ontvang ten behoev opzet monitor mat inclusie rijksdienst kaart breng pok veilig werk meldklimat ontvang vorm subsidie ten behoev ondersteun veilig meldklimat pok ondersteun melder ingang dur subsidie verstrekt stichting slachtofferhulp aanbied psychosocial ondersteun klokkenluider subsidie verstrekt kader pilot waarmee beoogd geven verzamel ten aanzien psychosocial ondersteun klokkenluider twed kamer vergaderjar vii,buitenlandse_zaken|gezondheidszorg|huisvesting|milieu|onderwijs|religie|ruimtelijke_ordening|sociale_zaken,0.1257886513566569,"[0.0, 0.04559582019289762, 0.011787762126556387, 0.11465423003896823, 0.08189320423548259, 0.012374128870495838, 0.003293935477838936, 0.001942014515118341, 0.07824354647610438, 0.0014194109224611336, 0.0062846038267573585, 0.04609909913734677, 0.0, 0.0, 0.10128759820458928]","[False, False, False, True, False, False, False, True, True, False, True, True, True, True, True]","[False, False, False, True, False, False, False, True, True, False, True, True, True, True, True]","[0.1257886513566569, 0.1257886513566569, 0.1257886513566569, 0.1257886513566569, 0.1257886513566569, 0.1257886513566569, 0.1257886513566569, 0.1257886513566569, 0.1257886513566569, 0.1257886513566569, 0.1257886513566569, 0.1257886513566569, 0.1257886513566569, 0.1257886513566569, 0.1257886513566569]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",jaarverslag-binnenlandse-zaken-2022.112.txt__0,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",3
jaarverslag-staten-generaal-2022.33.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-staten-generaal-2022\jaarverslag-staten-generaal-2022.33.txt,2023,jaarverslag-staten-generaal-2022,0,bezold topfunctionariss nam instell nam naris functie datum aanvang verband indien toepass datum eind verband indien toepass verband fte haakjes omvang extern nee mnd mnd belon plus goeding belast haakjes bedrag ning belon betal termijn haakjes bedrag total bezold haakjes bedrag individueel toepass maximum motiver bedrag indien overschrijd eerst kamer nehmelman griffier nabetal euro period hierdor norm overschred twed kamer general ros griffier nee twed kamer general hamilton waarnem griffier nee twed kamer vergaderjar iia,Ramp_ongeval|burgerrechten|gezondheidszorg|huisvesting|milieu|onderwijs|ruimtelijke_ordening,0.1761409691855958,"[0.004932157123422131, 0.1109807152375332, 0.0, 0.0, 0.0, 0.005214886005040596, 0.0, 0.0, 0.3209724130487039, 0.0, 0.003475674203237926, 0.13679148946784758, 0.0, 0.0, 0.01571171170444821]","[False, True, False, False, True, False, False, True, True, False, True, True, False, True, False]","[False, True, False, False, True, False, False, True, True, False, True, True, False, True, False]","[0.1761409691855958, 0.1761409691855958, 0.1761409691855958, 0.1761409691855958, 0.1761409691855958, 0.1761409691855958, 0.1761409691855958, 0.1761409691855958, 0.1761409691855958, 0.1761409691855958, 0.1761409691855958, 0.1761409691855958, 0.1761409691855958, 0.1761409691855958, 0.1761409691855958]","[0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0]",jaarverslag-staten-generaal-2022.33.txt__0,"[0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0]",8
jaarverslag-financien-2022.219.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-financien-2022\jaarverslag-financien-2022.219.txt,2023,jaarverslag-financien-2022,0,vergaderjar omschrijv vindplat stand zak planning toezegg proactief informer kamer voortgang fatca kamerstuk doorlop toezegg gevolg aanpass norm kredietverstrekker kamerstuk behandel afwacht wijzig richtlijn consumentenkrediet toezegg actieplan fintech kamerstuk behandel updat fintech actieplan verstuurd kamerstuk toegezegd nieuw voer kamer informer toezegg brief nummerportabiliteit kamerstuk behandel kamer ontvangt brief zodra evaluatie europes afgerond toezegg aandachtspunt beoordel plann mee gev rvb invest international handel behandel mee gev rvb invest international toezegg sns kamerstuk doorlop jaarlijk gerapporteerd voortgang bank besluit toekomst middel nlfi toegank ecb kamer inzicht gev war geld monetair verruim precies toe gegan hoeverr geld effect gehad huizenmarkt kamerstuk behandel strev rond toezegg kamer informer monitor inkomenspositie werknemer klm herstructureringsplann kamerstuk conform afsprak ontvangt zolang steun klm loopt gelijktijd rapportages staatsagent waarin behandeld toezegg informer invull steunmaatregel klm bijzonder duurzaamheidsvoorwaard kamerstuk conform afsprak ontvangt zolang steun klm loopt gelijktijd rapportages staatsagent waarin behandeld toezegg notitie uitvoeringsproblematiek financien kamerstuk behandel toegezegd stas stas szw brief stur samenwerk belastingdienst szw kamerstuk toezegg behandel szw fin gesprek gan bank oorzak dalend cijfer kijk groep beeld aanleid her idsinga gekek bank informatie gev kijk groep voldoend beeld kamerstuk toezegg afgedan kamerbrief laatst stand zak betrek toezeggign gedan commissiedebat fatca kamerstuk toegezegd kader verbeter dienstverlen toeslaggerechtigd kijk rekenhulp makkelijker vindbar mak hulp buurt kamerstuk belastingdienst momentel toeslag gesprek gewenst presenteervorm handig burger postcod invoert plat eerder gewerkt ideeen postcod variant toeslag servicepunt specifiek balies geldt gemeent terecht kunt wenselijk zoekresultat ton stuurt dnb mob kamer reflectie daarop kamerstuk behandel staatssecretaris zegt toe betrek csrd kijk grenz klimaatrapportag klein bedrijv grot footprint ander gelegd kamerstuk behandel twed kamer vergaderjar,Cultuur_en_sport|arbeid|buitenlandse_zaken|criminaliteit|democratie_en_bestuur|gezondheidszorg|huisvesting|milieu|onderwijs|religie|sociale_zaken,0.2500663361929877,"[0.0, 0.003587256195631163, 0.02494152419766584, 0.02207309705353061, 0.08971821765887236, 0.3260500908718226, 0.0, 0.05210335342711175, 0.16895788673566758, 0.0, 0.011397893252218537, 0.0044462107591378116, 0.010937333622846632, 0.0, 0.020363892247169002]","[True, False, True, True, False, True, True, True, True, False, True, True, True, False, True]","[True, False, True, True, False, True, True, True, True, False, True, True, True, False, True]","[0.2500663361929877, 0.2500663361929877, 0.2500663361929877, 0.2500663361929877, 0.2500663361929877, 0.2500663361929877, 0.2500663361929877, 0.2500663361929877, 0.2500663361929877, 0.2500663361929877, 0.2500663361929877, 0.2500663361929877, 0.2500663361929877, 0.2500663361929877, 0.2500663361929877]","[1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1]",jaarverslag-financien-2022.219.txt__0,"[1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1]",5
jaarverslag-justitie-2022.282.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-justitie-2022\jaarverslag-justitie-2022.282.txt,2023,jaarverslag-justitie-2022,0,thema hoeft typ afrond status hyperlink werd cijfer perspectief plaats war mogelijk vergelijk gemaakt criminaliteitscijfer algemen bevolk ant afgerond adviesrapport huis statushouder adviesrad migratie zit lang asielzoeker asielvergunn statushouder opvang asielzoeker belemmert integratie samenlev houdt plek bezet nieuw asielzoeker daardor aangewez noodopvang langdur verblijf statushouder allereerst gevolg wooncrisis aanhoud noodtoestand asielstelsel knelpunt uitvoer rijksbeleid lokal niveau belemmer tijdig huisvest statushouder gemeent adviesrad migratie acvz pleit combinatie drie gebied uitstrom statushouder stimuler link durant afgerond incident misdrijv rond duiding politiecijfer period analys lat zien stijging geregistreerd incident grootst verklaard feit gemiddeld asielzoeker verblijv hoger bezettingsgrad enerzijd verklaard vertraagd beoordel asielaanvrag personel complexer aanvrag anderzijd snel uitstrom statushouder gemeent tekort beschik woning sprak gesteg instrom asielzoeker vergelijk gering stijging correctie bezettingsgrad overblijft komt reken amv ers nam veilig noord afrikan land betreft overtred link flexibiliser ant afgerond briefadvies asielopvang crisis adviesrad migratie rad open bestur crisisaanpak opvang asielzoeker gat ten kost kwaliteit opvang bezorgt asielzoeker val start zet aanpak maatschapp politiek draagvlak opvang voortdur druk continue crisismodus kom adviser adviesrad migratie acvz rad open bestur rob reger gemeent verplicht asielzoeker vang grot kan asielvergunn kansrijk asielzoeker tegelijkertijd link twed kamer vergaderjar,Cultuur_en_sport|Ramp_ongeval|buitenlandse_zaken|gezondheidszorg|huisvesting|milieu|onderwijs|ruimtelijke_ordening|sociale_zaken,0.1028907686040376,"[0.003464913657112166, 0.0312001764646205, 0.0, 0.0584075616056554, 0.0635802482070647, 0.013536349285901859, 0.0, 0.009362772598504224, 0.08200929072101806, 0.0, 0.05902681173083774, 0.018101417661295898, 0.0, 0.08861641863128528, 0.053014401044214926]","[True, True, False, True, False, False, False, True, True, False, True, True, False, True, True]","[True, True, False, True, False, False, False, True, True, False, True, True, False, True, True]","[0.1028907686040376, 0.1028907686040376, 0.1028907686040376, 0.1028907686040376, 0.1028907686040376, 0.1028907686040376, 0.1028907686040376, 0.1028907686040376, 0.1028907686040376, 0.1028907686040376, 0.1028907686040376, 0.1028907686040376, 0.1028907686040376, 0.1028907686040376, 0.1028907686040376]","[1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1]",jaarverslag-justitie-2022.282.txt__0,"[1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1]",13
jaarverslag-onderwijs-cultuur-wetenschap-2022.2.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-onderwijs-cultuur-wetenschap-2022\jaarverslag-onderwijs-cultuur-wetenschap-2022.2.txt,2023,jaarverslag-onderwijs-cultuur-wetenschap-2022,0,inhoudsopgav gerealiseerd uitgav ontvangst algemen aanbied jaarverslag verzoek dechargeverlen dechargeverlen twed kamer dechargeverlen eerst kamer beleidsverslag beleidsprioriteit coronasteunmaatregel budgettair oekrain strategisch evaluatie agenda risicoregel openbaarheidsparagraf beleidsartikel beleidsartikel primair beleidsartikel voortgezet beleidsartikel beroepsonderwijs volwasseneneducatie beleidsartikel hoger beleidsartikel international beleidsartikel personeelsbeleid beleidsartikel studiefinancier beleidsartikel tegemoetkom onderwijsbijdrag schoolkost beleidsartikel lesgeld beleidsartikel cultur beleidsartikel media beleidsartikel wetenschapsbeleid beleidsartikel emancipatie onverdeeld apparat kerndepartement bedrijfsvoeringsparagraf jaarreken departemental verantwoordingsstat samenvat verantwoordingsstat agentschapp jaarverantwoord agentschapp per dienst uitvoer national archief saldibalan twed kamer vergaderjar viii,Ramp_ongeval|burgerrechten|huisvesting|milieu|onderwijs,0.1565016090114999,"[0.0, 0.10209776703050823, 0.011777726330274484, 0.0, 0.004997939236502535, 0.013411787915845385, 0.0, 0.0077435662373569, 0.18012368879857768, 0.00403405795849408, 0.048559439159678926, 0.0393636102409176, 0.017318321310014144, 0.0, 0.0]","[False, True, False, False, True, False, False, False, True, False, True, True, False, False, False]","[False, True, False, False, True, False, False, False, True, False, True, True, False, False, False]","[0.1565016090114999, 0.1565016090114999, 0.1565016090114999, 0.1565016090114999, 0.1565016090114999, 0.1565016090114999, 0.1565016090114999, 0.1565016090114999, 0.1565016090114999, 0.1565016090114999, 0.1565016090114999, 0.1565016090114999, 0.1565016090114999, 0.1565016090114999, 0.1565016090114999]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0]",jaarverslag-onderwijs-cultuur-wetenschap-2022.2.txt__0,"[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0]",8
jaarverslag-onderwijs-cultuur-wetenschap-2022.27.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-onderwijs-cultuur-wetenschap-2022\jaarverslag-onderwijs-cultuur-wetenschap-2022.27.txt,2023,jaarverslag-onderwijs-cultuur-wetenschap-2022,0,vergaderjar viii onderzocht mat noodzak ingrep plaatsvind jong intersek kinder hierin perspectief kind meegenom onderzoeksrapport spoedig twed kamer gedeeld ter uitvoer motie ginnek ellian kamerstuk ingedi interdepartemental werkgroep meerouderschap lev geroep werkgroep scenario plan planning uitwerk manier waarop meerouderschap geimplementeerd hierbij gemaakt focusgroep meerouder kinder jeugdbescherm diver maatschapp behoeft kaart breng parallel focusgroep verkend benodigd wijzig burger wetboek doorwerk daarvan relevant regelgev voortbouw eerder analys invoer meerouderschap verbeter dienstverlen programma ocw open richt enerzijd cultur verander waarbij menselijk handel ambtenar belangrijk rol speelt daardor tijd nodig verander breng anderzijd overkoepel programma biedt voert regie implementatie acties ocw gevolg parlementair ondervragingscommissie fair inclusief werkagenda werk uitvoer advies tijdelijk uitvoeringsorganisaties regeerakkoord begin programma ocw open programmaplan opgeleverd eerst inspann hiervor verricht voorbeeld uitgelicht eerst vanaf meerjar middel werk uitvoer wau toegevoegd begrot gebeurd basis bestedingsvoorstell ganisaties ocw dienstverlen ict statur uitvoer stell stat verlen beter dienstverlen aansluit behoeft mens werk relatie onz ganisaties central ten twed twed dialog plaatsgevond thema drager nieuw bestuurscultur dialog bedoeld voer dialog rambitie bevorder bewustzijn veranderopgav input hal spor leiderschap ambtelijk vakmanschap vermog open hiervan meegenom verder ontwikkel leiderschapstraject ten derd pilot versterk gegevenseigenar uitgewerkt wikkeld samensprak betrok organisatieonderdel slot prinsjesdag beslisnota open ocw afgesprok laktol beschik komt medewerker departement zodat ieder medewerker stat nodig lak persoonsgegeven ocw open voornemen fas verander dialog begin sluit direct start fas verander aanrad auditdienst rijk adr programma geadviseerd gan stur veranderopgav gehel pak verander ner legg war gebeur staand programma ondersteun richting gev idee middel veranderwijzer inzicht krijg gev mat twed kamer vergaderjar viii,Cultuur_en_sport|Ramp_ongeval|buitenlandse_zaken|criminaliteit|gezondheidszorg|huisvesting|milieu|onderwijs|ruimtelijke_ordening|sociale_zaken,0.185864075456917,"[0.007649474239396594, 0.023730223407388767, 0.0, 0.058181228736532226, 0.20275027673679547, 0.048114673928912964, 0.014484663586863705, 0.016127130814394944, 0.2004119054073012, 0.0, 0.06291442797589478, 0.05693157668117071, 0.0, 0.008704041175220986, 0.06846882451273005]","[True, True, False, True, False, True, False, True, True, False, True, True, False, True, True]","[True, True, False, True, False, True, False, True, True, False, True, True, False, True, True]","[0.185864075456917, 0.185864075456917, 0.185864075456917, 0.185864075456917, 0.185864075456917, 0.185864075456917, 0.185864075456917, 0.185864075456917, 0.185864075456917, 0.185864075456917, 0.185864075456917, 0.185864075456917, 0.185864075456917, 0.185864075456917, 0.185864075456917]","[1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]",jaarverslag-onderwijs-cultuur-wetenschap-2022.27.txt__0,"[1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]",8
jaarverslag-szw-2022.160.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-szw-2022\jaarverslag-szw-2022.160.txt,2023,jaarverslag-szw-2022,0,veroorzaakt bewust menselijk handel digital ondersteund thuiswerk onlin vergader beperk berichtenapp preventief via verschill weg voortdur aandacht gevraagd intern incidentmeld opgepakt gemonitord grot incident plaatsgevond mogelijk thuiswerkplek verbeter enkel sing nieuw cao verder uitgebreid belangrijk ontwikkel verbeter bedrijfsvoer noodregel kader coronacrisis tijdelijk noodmaatregel overbrugg behoud werkgeleg kabinet ingevoerd werkgever tegemoet kom loonkost begin laatst opengesteld war werkgever beroep kond tranch circa miljard verstrekt werkgever waarmee lon kond betal vaststellingsproces eerder liep minderd hierop verschill controles uitgevoerd enkel belangrijk controles voorschotproces bevindt zwaartepunt controles recht vast stell vaststellingsproces controles vooraf snelheid waarmee werkgever voorschot krijg echter ernstig verminder gezien beperkt uitvoeringscapaciteit ten kost gan controles achteraf snelheid inricht bestan risico misbruik oneigen uitzonder situatie restrisico aanvaard regulier omstand geval tegelijkertijd mogelijk gezocht risico zovel mogelijk adresser controles zowel proces beheersmaatregel blijk praktijk toe effectief gemonitord indien nodig aangescherpt grootst betreff manipulatie omzet loonsom samenwerk konink beroepsorganisatie accountant nba middel speciaal ontwikkeld accountantsprotocoll opgesteld standaard vastgelegd accountant specifiek heden verricht risico ten aanzien gerapporteerd omzet loonsom gan afdel uitvoer uvb directie dienstverlen samenwerkingsverband uitvoer szw onderzoekt daarnaast risicogericht vaststellingsaanvrag waarbij aanvull verklar derdenverklar vereist uvb selecteert vaststellingsaanvrag basis verschill objectiev periodiek herijkt basis richt analys indien nodig werkgever gevraagd extra document lever onderzocht afhank correcties werkgever verantwoord omzetverliespercentag doorgevoerd review uitgevoerd adr controles accountant deskund derd uvb belangrijk vaststellingsproces oog vaststell rechtmat twed kamer vergaderjar,Ramp_ongeval|buitenlandse_zaken|gezondheidszorg|huisvesting|onderwijs|sociale_zaken,0.1639075094124459,"[0.00537541992214119, 0.04218746602339756, 0.0, 0.0475193107333568, 0.1311288578650571, 0.014650717078967214, 0.0, 0.07278610464113808, 0.08289448054420012, 0.0, 0.001404666075558401, 0.02976628576402246, 0.0, 0.0, 0.12516172429577224]","[False, True, False, True, False, False, False, True, True, False, False, True, False, False, True]","[False, True, False, True, False, False, False, True, True, False, False, True, False, False, True]","[0.1639075094124459, 0.1639075094124459, 0.1639075094124459, 0.1639075094124459, 0.1639075094124459, 0.1639075094124459, 0.1639075094124459, 0.1639075094124459, 0.1639075094124459, 0.1639075094124459, 0.1639075094124459, 0.1639075094124459, 0.1639075094124459, 0.1639075094124459, 0.1639075094124459]","[0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1]",jaarverslag-szw-2022.160.txt__0,"[0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1]",14
jaarverslag-szw-2022.193.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-szw-2022\jaarverslag-szw-2022.193.txt,2023,jaarverslag-szw-2022,0,omschrijv vindplat stand zak mogelijk doorwerk vergemak kamerstuk afgehandeld brief twed kamer kamerstuk werkbar oploss kamerstuk afgehandeld brief twed kamer kamerstuk han verzoekt reger mee nem opdracht staatscommissie demografisch ontwikkel kamerstuk motie uitgevoerd staatscommissie meegegev meegenom staatscommissie verder onafhank eig wijz uitvoer gev rooij inkomensondersteun aow kamerstuk afgehandeld brief eerst kamer kamerstuk kent beslagvrij voet reken houd indexer aangepast bijstandsnorm kamerstuk afgehandeld brief twed kamer kamerstuk pensioenfonds voorwaard vrijstell verlen hersteltermijn meetmoment kamerstuk afgehandeld publicatie vrijstellingsregel staatscourant lopend moties bewindsperson handel moties vergaderjar omschrijv vindplat stand zak eventueel verhog heffing kamerstuk motie vraagt heffing verhog werkgever ervor kiez heffing betal plat mens beperk dienst nem wetsvoorstel vereenvoud wet banenafsprak quotum arbeidsbeperk voorbereid plann system banenafsprak vereenvoud motie waarschijn opportun uitwerk nieuw system wetgev opgenom afhandel motie nader overwog planning kwartal inzak evaluatie wet twee inwerkingtred quotumheff kamerstuk motie betreft evaluatie twee inwerkingtred instrument quotumheff kamer ervan informer quotumregel vanaf overheidswerkgever geactiveerd quotumheff echter opgeschort sociaal akkoord afgesprok quotumregel uitvoer mak mogelijk werkgever ban realiser vergrot kabinet rut iii wetsvoorstel vereenvoudigd banenafsprak voorbereid armoedebeleid participatie pensioen definitief besluit nem indien wetsvoorstel vereenvoudigd banenafsprak twed kamer moment afhandel toezegg nader overwog planning vierd kwartal bewindsperson handel moties vergaderjar omschrijv vindplat stand zak kersten rester financiel middel mobiliteitsbonus vanaf specifiek wend doelgroep vorm werkgever kamerstuk konink besluit einddatum geschrapt waardor lkv banenafsprak datum doorlop twed kamer hierover geinformeerd brief wet banenafsprak kamerstuk wetsvoorstel bred offensief grondslag horizonbepal geschrapt wetsvoorstel eind aangenom eerst kamer beoogd datum inwerkingtred zie toezegg twed kamer vergaderjar,Ramp_ongeval|criminaliteit|democratie_en_bestuur|gezondheidszorg|huisvesting|onderwijs|religie|sociale_zaken,0.2383015619096991,"[0.0, 0.010650377178592078, 0.0, 0.014498421901736861, 0.07854296545688655, 0.32508691896756675, 0.0, 0.04125672678182956, 0.32912446062698464, 0.0, 0.012624770589733565, 0.010474596637796794, 0.01778309475303439, 0.0, 0.021511122109879585]","[False, True, False, False, False, True, True, True, True, False, False, True, True, False, True]","[False, True, False, False, False, True, True, True, True, False, False, True, True, False, True]","[0.2383015619096991, 0.2383015619096991, 0.2383015619096991, 0.2383015619096991, 0.2383015619096991, 0.2383015619096991, 0.2383015619096991, 0.2383015619096991, 0.2383015619096991, 0.2383015619096991, 0.2383015619096991, 0.2383015619096991, 0.2383015619096991, 0.2383015619096991, 0.2383015619096991]","[0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1]",jaarverslag-szw-2022.193.txt__0,"[0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1]",8
