term,term_freq,doc_freq
slavernij,2180,935
nederlandse,1248,792
racisme,1036,448
koloniale,1004,535
nederland,970,600
mensen,901,569
den,838,514
utrecht,799,357
onderzoek,790,509
amsterdam,769,465
slaafgemaakten,709,381
werden,693,478
suriname,688,432
staat,630,485
voc,605,277
geschiedenis,600,423
slavernijverleden,590,312
medewerkers,558,204
slaaf,508,298
eeuw,500,369
tweede,494,353
waar,494,417
zwarte,487,250
verschillende,485,387
excuses,458,164
slavenhandel,454,285
ten,447,352
discriminatie,431,211
afschaffing,425,265
moeten,423,289
alleen,421,366
koloniën,403,311
maken,400,332
eerste,381,328
kamer,381,233
slavern,374,175
eigen,372,274
verleden,358,262
slaven,358,237
nederlands,354,267
deel,345,288
grote,328,277
ke,324,205
zien,318,276
nieuwe,307,257
curaçao,304,203
zaken,298,233
ministerie,298,189
waarin,294,258
hadden,293,239
handel,293,212
vaak,290,243
regering,290,190
vrijheid,289,204
wic,289,163
vooral,288,254
staten,288,161
west,283,238
bijvoorbeeld,282,248
kwam,281,249
rol,281,238
nl,279,185
utrechtse,279,148
gemaakten,278,170
samenleving,277,218
zie,277,214
nederlanders,276,201
steeds,272,235
aandacht,266,210
nederlandsche,266,146
wet,262,141
verder,258,234
plantage,255,145
twee,254,225
gaan,253,226
culturele,253,165
gebied,251,203
komen,251,231
werk,249,206
tijd,246,218
plaats,245,218
vanuit,245,220
compagnie,240,127
hen,239,191
courant,237,127
stad,234,158
azië,231,164
julij,231,121
zitting,231,126
atlantische,228,171
generaal,227,120
vraag,226,180
republiek,226,156
goed,225,200
witte,224,171
aantal,224,187
zouden,224,181
staats,224,114
leven,223,199
belang,222,184
sociale,221,178
zelfs,221,190
overheid,220,160
basis,218,189
bijblad,218,108
vel,218,115
groot,217,191
erkenning,216,127
gemaakt,215,185
kolonie,215,163
ervaringen,214,149
afrika,214,164
volgens,213,173
gaat,212,176
later,210,195
vormen,209,178
slaafgemaakte,206,144
kolonialisme,205,170
soms,203,161
ging,202,185
geven,201,176
lokale,201,145
werken,201,179
politieke,201,170
onderwijs,200,126
plantages,200,156
juli,198,155
collega,198,116
mee,195,168
zowel,195,176
europese,195,167
indische,195,167
vorm,194,170
publieke,193,120
mogelijk,193,170
respondenten,193,120
bevolking,192,152
eilanden,191,133
buitenlandse,191,151
zuid,189,139
echter,189,177
eene,187,103
af,185,168
wereld,184,144
debat,183,117
organisatie,182,121
vanaf,181,162
https,181,122
kennis,179,143
amsterdamse,179,124
minister,179,120
leiden,178,165
land,176,153
konden,176,155
indië,176,138
willem,176,129
toe,174,164
kinderen,174,122
gezien,174,159
emancipatie,174,127
periode,173,154
aangenomen,173,97
onze,172,133
laten,171,159
gevolgen,171,131
groepen,170,125
gulden,170,100
terug,169,151
ter,169,142
heel,168,137
daarvan,168,153
cultuur,167,132
sint,167,101
daarnaast,166,155
ander,165,140
belangrijk,165,142
achttiende,165,140
bepaalde,164,127
zwart,163,95
arbeid,163,111
voorbeeld,162,149
haag,162,146
waarom,161,143
elkaar,161,132
amerika,161,130
daarbij,160,132
zeer,160,141
nationale,160,127
daarom,159,154
drie,159,147
archief,158,120
kwamen,158,141
manier,157,143
daarmee,157,151
groep,157,125
www,157,117
staan,156,142
juist,156,141
samen,156,144
stellen,156,142
landen,155,120
lokaal,154,78
nemen,154,145
politiek,153,131
bestuur,153,123
afrikaanse,153,113
lang,152,136
beeld,152,135
via,152,133
batavia,152,97
vinden,152,137
jan,151,119
zullen,151,108
bovendien,150,143
boek,149,112
nationaal,148,121
koninkrijk,148,97
vrouwen,148,119
betrokken,147,133
gebieden,147,118
ervaren,147,121
heer,146,99
doorwerkingen,143,108
ver,143,130
moest,143,113
systeem,142,121
laatste,142,132
geval,142,132
kreeg,142,123
beter,141,129
vragen,139,109
wanneer,139,107
et,139,106
onderdeel,138,126
delen,138,127
duidelijk,137,131
krijgen,137,126
trans,137,114
vr,137,102
universiteit,136,106
medewerker,136,80
enkele,135,124
herstel,135,76
vanwege,135,122
komt,135,123
oost,135,118
waarop,135,125
nieuw,134,97
economische,133,122
kabinet,133,61
gedaan,133,120
betrekking,132,120
gebruik,132,117
huidige,132,118
net,131,123
organisaties,131,94
houden,130,117
belangen,130,100
discriminatietoets,130,52
verantwoordelijkheid,129,88
vrij,129,110
ninsee,128,107
dag,128,97
laat,128,120
ontwerp,128,76
handelen,128,82
ontwikkeling,127,111
waarbij,127,113
new,127,84
anders,126,114
slechts,126,121
belangrijke,126,116
positie,126,111
familie,125,101
surinaamse,124,102
nodig,124,113
hoofdstuk,124,93
perspectief,124,96
red,124,94
verzet,122,92
zeggen,122,101
genoemd,122,114
zoo,122,79
kerk,122,57
stand,121,111
black,121,104
stelde,121,104
weten,120,108
afrikanen,120,98
kleur,120,96
invloed,120,108
europa,120,98
caribische,119,105
voormalige,119,104
sommige,119,113
anderen,119,112
mannen,119,102
mede,119,111
beleid,119,95
diversiteit,119,81
respondent,119,84
vele,118,113
afro,118,68
maakte,118,115
artikel,118,93
bi,118,75
nazaten,117,90
aruba,117,79
nederlanden,117,90
zuylen,117,52
per,116,103
begin,116,110
terwijl,115,110
nr,115,88
koning,115,89
leden,115,98
volgende,115,105
burgers,114,75
weer,114,106
bekend,114,112
maatschappelijke,114,97
achtergrond,114,95
koloniaal,113,96
zeventiende,113,102
willen,113,105
adviescollege,112,49
verkennend,112,110
brengen,111,104
rond,111,107
sprake,110,100
afkomst,110,85
pas,110,103
diverse,110,89
eerder,110,101
bestaan,110,101
betrokkenheid,110,95
geboren,110,93
vrije,109,82
slavery,109,93
belle,109,36
woord,108,79
vervolgens,107,99
actief,107,99
recht,107,91
verhaal,107,84
anti,107,65
goede,106,97
meeste,106,101
procent,106,60
tien,106,86
negentiende,106,92
zeker,106,102
heden,105,94
rotterdam,105,79
gebruikt,105,95
historische,104,93
hoewel,104,100
nooit,104,95
moesten,104,90
maarten,103,80
institutioneel,103,76
één,103,94
noord,103,75
grond,102,83
geheel,102,87
moment,102,97
financiële,102,87
naam,102,81
dr,102,53
hand,101,92
doorwerking,101,85
geeft,101,98
zichzelf,101,91
stond,101,95
etnische,101,75
weg,100,93
nimako,100,92
algemeen,100,88
doel,99,83
huis,99,81
gouverneur,99,75
elite,99,81
ruimte,98,92
piet,98,67
macht,98,81
informatie,98,69
eiland,98,75
wachten,98,91
meerdere,98,90
gemeenschap,97,76
onderzoekers,97,64
bleef,97,89
context,97,90
kregen,97,92
gedwongen,97,83
sociaal,96,84
opstand,96,70
immigratie,96,56
proces,95,77
wijze,95,86
museum,95,65
cultureel,94,81
bonaire,94,63
direct,94,84
eigenaren,94,79
gegeven,94,85
personen,93,81
brazilië,93,56
einde,92,80
snel,92,87
eigenaar,92,79
namen,92,87
instituut,91,74
antillen,91,73
onderwerp,91,82
parlement,91,66
bestaat,91,80
juni,91,70
indonesië,90,72
matthias,90,77
woorden,90,80
dialoog,90,55
praktijk,90,83
steden,90,74
historisch,90,83
staatstoezicht,90,69
gaf,90,87
hele,90,84
staatstoezigt,90,49
bestond,89,84
ervan,89,86
genomen,89,82
gevolg,89,86
aanpak,89,64
dutch,89,73
78ste,89,50
gemeenschappen,88,66
spreken,88,82
term,88,62
suiker,88,61
thema,88,71
franse,88,65
blijven,88,82
risico,87,62
ruim,87,79
leidde,87,78
maakt,87,83
nancy,87,79
jouwe,87,78
university,87,78
esajas,87,81
inv,87,59
blijkt,86,82
namelijk,86,81
voorkomen,86,82
gedurende,86,70
tula,86,48
vier,86,79
gemaakte,86,75
taal,85,74
caribisch,85,71
eustatius,85,64
maatschappij,85,73
vond,85,77
relatie,84,74
verbonden,84,84
history,84,72
name,84,80
geloof,84,67
verhalen,83,72
studie,83,61
mag,83,75
idee,82,75
bieden,82,73
geworden,82,79
internationale,82,67
oorlog,82,73
grondwet,82,55
dienstverlening,82,38
processen,82,55
probleem,82,59
strijd,81,71
enige,81,72
waarmee,81,78
sterk,81,76
bestuurders,81,75
gebaseerd,81,78
dragen,81,75
geld,80,69
maart,80,65
onderzoeken,80,70
daarna,80,77
pieter,80,60
wilde,80,70
manieren,79,72
historici,79,63
schip,79,50
uiteindelijk,79,75
la,79,46
heid,78,72
discussie,78,72
ieder,78,75
bronnen,78,62
york,78,60
staatscommissie,78,50
rapport,78,66
indonesische,77,66
ligt,77,73
gebracht,77,73
eerst,77,73
druk,77,66
schepen,77,62
ontstaan,76,70
grootste,76,70
gericht,76,72
helft,76,68
waardoor,76,73
gen,76,72
schreef,76,67
oud,76,62
aanzien,76,65
zaak,76,60
lid,76,62
berbice,76,50
gesprekken,76,51
rechten,75,72
soort,75,68
economie,75,63
bewust,75,71
schadeloosstelling,75,39
st,75,45
lange,74,66
derde,74,69
verschillen,74,64
maakten,74,69
arbeiders,74,61
inzicht,74,68
daardoor,74,72
delea,74,73
centraal,73,67
nadat,73,68
verenigde,73,65
iedereen,73,69
commissie,73,54
press,73,67
gehad,73,69
conservatief,73,34
publiek,72,65
hedendaagse,72,64
miljoen,72,52
nam,72,72
tevens,72,68
orde,72,52
gesteld,71,70
gesproken,71,65
daarin,71,70
reden,71,65
beide,71,64
beperkt,71,68
ras,71,56
gebrek,71,55
geweld,71,64
waaronder,71,67
kaap,71,38
slavenhouders,71,63
mate,71,63
beets,71,29
de,71,62
gevoel,70,59
neder,70,62
waarde,70,60
archieven,70,56
britse,70,46
belangr,70,59
maatregelen,69,59
aanwezigheid,69,56
spaanse,69,50
opdracht,69,64
daarvoor,69,68
zin,69,66
voeren,69,65
vader,69,56
regels,69,43
namens,69,58
onrecht,69,52
rossum,68,54
betekent,68,62
keer,68,58
bezit,68,58
toestand,68,42
liberalen,68,33
man,68,56
specifieke,68,64
inclusief,68,62
sibilla,68,21
deed,67,66
betreft,67,62
wereldwijd,67,62
afgeschaft,67,60
lijkt,67,64
mei,67,56
activiteiten,67,55
structurele,67,58
holland,67,49
berg,67,39
wit,66,49
dezelfde,66,64
betekenis,66,60
gemeente,66,49
eind,65,64
zodat,65,60
meest,65,58
algemene,65,58
verkocht,65,56
vrouw,65,55
spreker,65,48
denken,64,59
toekomst,64,62
ondanks,64,62
handelaren,64,51
zetten,64,59
immers,64,62
oprichting,64,58
onderscheid,64,53
voorstel,64,48
november,64,55
waarvan,64,64
dergelijke,64,59
76ste,64,31
77ste,64,33
historicus,63,55
norm,63,51
politie,63,41
perspectieven,63,49
kleine,63,60
media,63,49
inwoners,63,54
geldt,63,61
voorbeelden,63,59
voorzitter,63,57
liberaal,63,44
rutte,62,33
amerikaanse,62,53
feit,62,55
kant,62,50
dienen,62,52
wetenschap,62,56
verband,62,60
ervaring,62,56
gevallen,62,56
augustus,62,52
stipriaan,62,56
gevraagd,62,54
zorg,62,42
kom,61,47
bestaande,61,59
geschreven,61,52
liet,61,58
leiding,61,55
racistische,61,54
thorbecke,61,36
keti,61,43
koti,61,43
mens,61,58
deden,61,56
johan,61,50
allerlei,61,57
beginsel,61,33
uitgezonden,61,46
stadhouder,61,34
aanwezig,60,57
rijksmuseum,60,36
juridische,60,50
aziatische,60,51
eigendom,60,40
zoon,60,50
oktober,60,46
werkt,60,54
indien,60,55
impact,60,55
compagnieën,60,44
menselijkheid,60,47
allen,59,53
slachtoffers,59,51
slot,59,58
stap,59,46
stemmen,59,46
bleek,59,56
archipel,59,51
ken,59,55
frankrijk,59,45
persoon,59,49
april,59,44
vergadering,59,51
directe,59,53
midden,59,56
nicolaas,59,43
bijzonder,59,57
expliciet,59,55
ibidem,59,48
plek,58,51
vertelt,58,46
ervoor,58,58
handen,58,47
situatie,58,51
vertrouwen,58,48
begon,58,58
functie,58,49
spelen,58,52
behandeling,58,56
hetgeen,58,49
uitvoering,58,45
com,58,47
slave,58,48
aanbieden,58,43
dienst,57,54
voordat,57,55
bijna,57,56
literatuur,57,48
rijk,57,46
sprak,57,51
kritiek,57,50
aanleiding,57,55
deelnemers,57,29
erfenis,56,50
vaker,56,53
zichtbaar,56,54
gekomen,56,55
gezegd,56,51
begrip,56,50
ingezet,56,52
gebruiken,56,53
gehouden,56,53
studies,56,50
hendrik,56,39
regelmatig,56,52
doordat,56,50
aanbevelingen,56,36
zegt,56,48
ambassades,56,39
onvoldoende,55,51
december,55,50
overigens,55,54
religie,55,45
gingen,55,50
engeland,55,42
steun,55,47
vroeg,55,53
kapitaal,55,47
vroege,55,53
raad,55,50
inclusie,55,46
asiento,55,23
art,55,37
aangezien,55,52
geraadpleegd,55,47
dialogen,55,30
gesprek,54,41
kust,54,48
gezag,54,48
religieuze,54,51
wetenschappelijke,54,45
dien,54,41
herdenking,54,46
monument,54,37
kwestie,54,49
behandeld,54,50
groote,54,41
producten,54,44
belangrijkste,54,50
plan,54,42
samenwerking,54,44
karakter,54,52
bevindingen,54,47
mr,54,37
vis,54,33
toezigt,54,39
stem,53,48
di,53,28
bredere,53,49
bepaald,53,51
tegelijkertijd,53,51
januari,53,40
uitsluiting,53,49
inzichten,53,48
ontwikkelingen,53,48
hierbij,53,51
elke,53,52
mogelijke,53,48
kans,53,50
totaal,53,51
vonden,53,52
kooplieden,53,42
sara,53,22
kheid,53,47
moens,53,19
tegemoetkoming,53,33
bosse,53,37
afgelopen,52,48
persoonlijke,52,46
aspecten,52,50
euro,52,41
leggen,52,51
acht,52,45
saba,52,42
voldoende,52,52
besluit,52,46
bijdrage,52,45
overzeese,52,49
gaven,52,49
excuus,52,35
kennen,52,50
woonden,52,43
cornelis,52,36
mogen,52,46
vrede,52,35
zutphen,52,47
kt,52,42
haghen,52,16
manifest,52,30
studenten,52,38
directeur,51,45
hiervan,51,50
zorgen,51,47
velen,51,49
identiteit,51,45
ii,51,44
omvang,51,45
erop,51,50
centrum,51,46
nauwelijks,51,50
koffie,51,45
hierna,51,47
extra,51,39
ideeën,51,48
sporen,51,48
vooroordelen,51,40
alex,51,47
negatieve,51,45
ck,51,30
families,50,43
bleven,50,49
meerderheid,50,47
meestal,50,46
musea,50,38
stonden,50,48
eveneens,50,48
planters,50,43
biedt,50,46
voelen,50,43
status,50,47
inmiddels,50,49
jonge,50,47
meester,50,36
portugese,50,38
noemen,50,50
engelse,50,40
allemaal,50,44
ongelijkheid,50,44
februari,50,28
essequibo,50,32
mogel,50,42
bl,50,43
utrechters,50,41
internationaal,49,41
zagen,49,48
erkennen,49,47
erkend,49,46
java,49,44
opnieuw,49,46
verhoudingen,49,48
aandeel,49,44
dient,49,43
wetenschappers,49,41
kolonisten,49,34
hoge,49,48
loop,49,48
erfenissen,49,36
vijf,49,45
auteurs,49,40
wetgeving,49,41
raben,49,46
verdion,49,19
kamerlid,49,41
bezig,48,46
richten,48,46
rondom,48,43
ven,48,45
voren,48,45
individuele,48,45
structureel,48,45
breed,48,44
surinamers,48,33
beschouwd,48,48
stichting,48,36
besproken,48,44
cultuurstelsel,48,30
georganiseerd,48,46
wonen,48,43
behouden,48,41
gang,48,44
geleden,48,43
eeuwse,48,40
vol,48,45
misschien,48,47
ongeveer,48,44
langs,48,43
online,48,38
elk,48,44
bewindhebbers,48,28
bewoners,48,41
dens,48,44
burgemeester,48,40
horen,47,44
zoeken,47,47
relaties,47,42
stelt,47,46
eeuwen,47,43
werkten,47,41
gebeurde,47,44
regio,47,42
langer,47,47
hield,47,46
onderzocht,47,44
ondernemingen,47,42
genoeg,47,43
formele,47,44
vorming,47,47
leerlingen,47,27
zei,47,44
christel,47,31
amendement,47,32
leed,46,39
economisch,46,43
hoop,46,41
denk,46,40
punt,46,41
redenen,46,43
klein,46,44
oceaan,46,44
kijken,46,45
europeanen,46,40
advies,46,39
voort,46,45
post,46,40
ogen,46,46
vraagt,46,42
aldaar,46,42
overheden,46,37
woonde,46,40
maria,46,34
groningen,46,35
noten,46,46
utrechts,46,43
beweging,46,39
remco,46,44
wolbers,46,22
kolonien,46,32
helemaal,45,42
blijft,45,45
voornamelijk,45,42
oude,45,43
compensatie,45,39
motie,45,26
afkomstig,45,45
patronen,45,35
vergoeding,45,33
gelijk,45,39
investeringen,45,35
kosten,45,39
stelsel,45,37
gedrag,45,39
taak,45,42
gekozen,45,39
kort,45,45
echt,45,41
stadsbestuur,45,38
loten,45,23
generatie,44,32
aard,44,43
ontstond,44,43
cariben,44,32
relatief,44,39
veiligheid,44,37
samenlevingen,44,31
omgeving,44,40
benoemd,44,42
liberale,44,29
makassar,44,26
oog,44,42
korte,44,44
jacob,44,38
uthua,44,36
gij,44,17
decennia,43,43
ouders,43,36
afschaffingen,43,43
betekende,43,42
omstandigheden,43,41
valt,43,40
des,43,37
verzoek,43,33
parlementaire,43,37
voorgesteld,43,39
voorstellen,43,37
productie,43,41
brief,43,36
inkomsten,43,32
jongeren,43,29
tekst,43,40
spanje,43,36
zeven,43,41
antwerpen,43,24
leren,43,38
september,43,38
prof,43,29
gewerkt,42,38
zoveel,42,40
bijdragen,42,42
dominante,42,40
kracht,42,39
middel,42,41
lag,42,40
banden,42,35
dwangarbeid,42,35
zoek,42,40
project,42,40
daarop,42,39
vloten,42,18
sociëteit,42,31
sterke,42,40
vandaag,42,41
aangeboden,42,37
geachte,42,32
wets,42,30
mijne,42,33
esther,41,40
voorouders,41,34
verandering,41,39
antilliaanse,41,36
nadruk,41,41
schade,41,32
opheffing,41,35
talen,41,26
vrijgemaakten,41,32
documenten,41,35
goederen,41,37
vast,41,41
moeder,41,36
wilden,41,36
particuliere,41,34
inheemse,41,32
contact,41,36
joden,41,21
demerara,41,31
los,41,39
afgevaardigde,41,34
burgemeesters,41,32
oostindie,41,32
dialooggroep,41,26
vroedschap,41,30
beens,41,16
begrijpen,40,39
se,40,39
gehele,40,33
zit,40,35
bracht,40,39
hoofd,40,39
atlantisch,40,38
hoog,40,38
controle,40,37
zes,40,40
huidskleur,40,37
ontwikkelen,40,36
verschil,40,37
school,40,36
volgt,40,38
abolitionisten,40,29
bedrag,40,36
kritisch,40,39
india,40,38
neger,40,30
beeldvorming,40,25
problemen,40,34
joan,40,29
ibid,40,26
racistisch,40,34
schr,40,31
arnhem,40,33
vraagstukken,39,38
migranten,39,32
erfgoed,39,28
werking,39,36
bestrijden,39,35
mochten,39,35
moeilijk,39,36
zag,39,36
merken,39,38
brandon,39,32
opgericht,39,37
kunst,39,24
acties,39,36
alexander,39,35
katholieke,39,25
provinciale,39,34
vvd,39,14
memory,39,27
essed,39,33
werkzaam,38,36
houdt,38,38
bewustzijn,38,32
nauw,38,37
erg,38,35
waarschijnlijk,38,37
licht,38,37
speelde,38,38
helpen,38,36
initiatieven,38,30
groter,38,34
verbeteren,38,32
politici,38,30
volgen,38,34
grotere,38,38
diende,38,36
generaties,38,35
co,38,27
bewindhebber,38,29
mogelijkheid,38,36
kind,38,31
gewoon,38,35
geregeld,38,36
maurits,38,29
org,38,35
noodig,38,31
middelen,37,31
tegenwoordig,37,36
collectie,37,30
mogelijkheden,37,37
ren,37,36
fysieke,37,31
formeel,37,35
opkomst,37,31
uitgevoerd,37,36
bevorderen,37,34
personeel,37,32
vrijwel,37,34
bron,37,36
leveren,37,35
banda,37,31
recente,37,34
toegang,37,36
werkte,37,37
beschreven,37,36
wijzen,37,37
curaçaose,37,31
gekregen,37,36
zestiende,37,29
aandeelhouders,37,23
hard,37,37
meegenomen,37,34
hondius,37,23
vindt,37,31
houders,37,26
regeling,37,30
journal,37,34
duidel,37,32
landse,36,36
groeide,36,32
geleid,36,33
verloren,36,35
guyana,36,26
afhankelijk,36,34
initiatief,36,33
ontwikkeld,36,34
betreffende,36,36
gekoloniseerde,36,31
onderwerpen,36,33
elders,36,35
natie,36,26
lot,36,34
hiervoor,36,36
johannes,36,32
hierover,36,35
londen,36,31
hetzelfde,36,35
coen,36,25
vermogen,36,23
financieel,36,33
werkvloer,36,32
weliswaar,36,34
zeeland,36,28
slavernijgeschiedenis,36,33
trade,36,30
cochin,36,18
leidinggevenden,36,26
geachten,36,29
mijer,36,22
termen,35,30
westerse,35,29
marrons,35,23
open,35,34
verantwoordelijk,35,33
methode,35,23
neemt,35,35
zeventig,35,27
verklaring,35,32
militaire,35,30
dwang,35,29
inzet,35,34
schaal,35,34
keuze,35,30
plaatsen,35,34
arbeidsmarkt,35,31
circa,35,26
noodzakelijk,35,33
gert,35,30
etnisch,35,30
binnenlandse,35,27
boeken,35,32
artikelen,35,32
world,35,31
voorzien,35,34
enkel,35,33
betere,35,32
aandelen,35,27
private,35,27
anna,35,30
hulp,35,27
hierdoor,35,34
organiseren,35,33
notarissen,35,32
provincie,35,30
alt,35,33
kiesdistrict,35,26
revolutie,34,27
speelt,34,33
actuele,34,34
degenen,34,31
eigenlijk,34,31
sommigen,34,32
opgenomen,34,32
gold,34,34
enorme,34,32
daartoe,34,31
verboden,34,30
mocht,34,31
duizenden,34,30
slaafgemaak,34,30
brede,34,30
eenige,34,31
landelijke,34,29
bosch,34,31
lage,34,29
reactie,34,32
beperkte,34,33
terecht,34,34
paramaribo,34,27
heen,34,32
prominente,34,34
dagen,34,34
koopman,34,33
anton,34,30
scholen,34,29
ziet,34,32
thans,34,31
vlak,34,32
verkozen,34,25
concrete,34,31
gevonden,34,34
rijksoverheid,34,22
rust,34,25
kuipers,34,33
oom,34,22
kr,34,31
ks,34,33
sitie,34,19
omlo,34,24
overheidsorganisaties,34,26
leidt,33,32
tegenover,33,31
bouwen,33,33
optreden,33,32
gebleven,33,31
creëren,33,30
officiële,33,30
verkoop,33,28
kansen,33,30
gezet,33,33
dertig,33,32
volledig,33,33
onafhankelijk,33,28
lagen,33,32
lezen,33,31
richt,33,30
investeerders,33,28
even,33,33
sector,33,27
kaart,33,33
wim,33,32
spreekt,33,31
kocht,33,24
gideon,33,27
trouw,33,31
zijne,33,26
empire,33,29
zwolle,33,28
ambassade,33,26
na,33,29
gel,33,27
geene,33,29
negotiaties,33,12
petronella,33,18
onderzoeker,32,25
verplicht,32,31
herkomst,32,30
niveau,32,30
bijzondere,32,32
provincies,32,25
recent,32,31
vormde,32,30
gelijke,32,30
voorwaarden,32,27
effecten,32,29
african,32,30
kwesties,32,26
lopen,32,32
dood,32,29
dagblad,32,23
kenmerken,32,24
uitgesproken,32,32
ministeriële,32,14
zorgde,32,32
verscheen,32,27
elmina,32,23
overal,32,32
speelden,32,31
centrale,32,31
bekende,32,31
mening,32,32
voortgezet,32,26
uitgebreid,32,31
hogere,32,28
daaruit,32,31
nederlander,32,23
specifiek,32,32
omtrent,32,30
noemt,32,31
nieuws,32,27
sport,32,19
regenten,32,29
dirk,32,23
lynden,32,22
hoogleraar,31,28
captain,31,30
justice,31,20
stil,31,31
auteur,31,30
gedragen,31,29
gevoerd,31,30
opvattingen,31,30
orale,31,21
vorige,31,31
geschiedschrijving,31,27
fase,31,20
gevangenen,31,24
resultaat,31,29
uitzondering,31,29
charles,31,26
raciale,31,26
grootschalige,31,29
moderne,31,31
hoogste,31,29
hielden,31,29
oorspronkelijke,31,26
publicatie,31,28
sri,31,28
lanka,31,28
nen,31,29
helder,31,26
uiting,31,29
ambon,31,18
zee,31,26
bewind,31,31
paar,31,31
genoemde,31,30
beschikbaar,31,31
verwerking,31,25
benadering,31,28
besloten,31,31
tal,31,29
martin,31,28
vertellen,31,31
colonial,31,27
hoeverre,31,30
vergeten,31,28
herinnering,31,24
schoolboeken,31,17
professionals,31,19
organisatiecultuur,31,25
rose,30,26
foto,30,22
afstand,30,26
partijen,30,27
ene,30,29
surinaams,30,27
bedoeld,30,30
inhoud,30,29
traditionele,30,27
paul,30,30
premier,30,26
gelegenheid,30,28
engelsen,30,20
bezetting,30,24
opstanden,30,28
twintigste,30,25
daadwerkelijk,30,30
volgde,30,28
christendom,30,22
le,30,24
argumenten,30,27
ontvangen,30,29
antwoord,30,29
bevordering,30,30
ambtenaren,30,27
justitie,30,28
expansie,30,27
fort,30,26
indruk,30,29
gegaan,30,30
beelden,30,30
melding,30,23
én,30,29
objecten,30,19
wetten,30,25
normen,30,26
maatschappelijk,30,29
onafhankelijkheid,30,27
hierin,30,30
george,30,23
vergroten,30,27
social,30,28
jones,30,23
antillianen,30,19
lukkes,30,28
hunne,30,27
institutionele,30,26
id,30,16
misdrijven,30,14
meldingen,30,19
focus,29,28
praten,29,25
bepalen,29,28
kader,29,27
culturen,29,22
nader,29,29
bestonden,29,29
verbod,29,28
liefst,29,29
reis,29,26
betaald,29,27
verlies,29,28
brengt,29,27
carrière,29,27
zodoende,29,27
atlantic,29,28
sectoren,29,24
bood,29,28
welvaart,29,24
morele,29,27
daarover,29,29
bezwaren,29,23
oranje,29,26
latere,29,28
slavenschepen,29,27
veelal,29,28
omgang,29,28
amsterdammers,29,26
publicaties,29,26
eerdere,29,25
identificeren,29,24
anoniem,29,20
inclusieve,29,26
slavenopstand,29,26
les,29,17
middelburg,29,24
indirect,29,26
non,29,25
inventarisnummer,29,16
17e,29,25
en,29,25
van,29,22
grappen,29,13
thuis,28,27
eisen,28,25
schuld,28,24
besef,28,20
veranderen,28,26
cijfers,28,23
begonnen,28,27
bezat,28,26
zogenaamde,28,28
sluiten,28,26
leefden,28,26
twintig,28,26
relevante,28,26
constitutionele,28,24
schaffen,28,24
herdenken,28,23
tegenstelling,28,28
karwan,28,26
fatah,28,26
plannen,28,21
juridisch,28,26
leeftijd,28,28
viering,28,24
schuldig,28,25
plekken,28,26
kiezen,28,23
winst,28,25
financiën,28,25
wekker,28,25
opleiding,28,27
mark,28,28
netwerk,28,26
trekken,28,28
gerrit,28,25
behandelen,28,27
prins,28,23
opmerkingen,28,28
protestantse,28,20
beschaving,28,19
gedeelde,28,25
ongelijke,28,26
dingen,28,26
aktenr,28,20
migratieachtergrond,28,18
guadeloupe,27,23
vroeger,27,27
winsten,27,26
precies,27,27
besteed,27,26
komst,27,24
individuen,27,24
verweven,27,26
diep,27,25
schap,27,25
analyse,27,23
boord,27,24
toegestaan,27,26
tonen,27,26
gouvernement,27,20
onvrije,27,22
rekening,27,26
best,27,24
verkregen,27,24
willemsen,27,20
gepaard,27,25
britten,27,25
kortom,27,27
pogingen,27,24
lives,27,26
grondslag,27,26
welzijn,27,25
bezittingen,27,25
veranderde,27,27
probeerde,27,27
keren,27,27
destijds,27,24
mensenhandel,27,25
angst,27,23
beperken,27,25
etniciteit,27,25
gespeeld,27,27
vergelijkbare,27,25
verhouding,27,26
sterker,27,27
leverde,27,26
gedeeld,27,25
zicht,27,26
predikant,27,24
joodse,27,15
europees,27,25
lieten,27,25
liggen,27,27
bedienden,27,22
studeerde,27,25
vervangen,27,25
vn,27,16
boom,27,22
notaris,27,24
katholieken,27,19
passen,27,24
asch,27,16
standpunt,27,24
persoonl,27,24
uiteindel,27,26
prakt,27,20
bestuurl,27,19
deskundigen,27,21
mensbeelden,27,17
mary,26,22
trauma,26,21
gelijkheid,26,26
praktijken,26,22
component,26,18
bevat,26,23
geslacht,26,25
feite,26,24
anderzijds,26,25
landbouw,26,24
duur,26,25
brits,26,21
vrijgemaakte,26,23
koninklijke,26,23
iii,26,24
kende,26,26
betrokkenen,26,24
draagt,26,26
vóór,26,24
gegevens,26,25
gevestigd,26,25
toezicht,26,24
stappen,26,25
soeterwoude,26,18
bezwaar,26,21
projecten,26,23
college,26,25
abolitionisme,26,19
schadevergoeding,26,24
ministers,26,20
iedere,26,25
uiteraard,26,26
discussies,26,22
uitspraken,26,24
slaver,26,26
behoefte,26,22
viel,26,24
kolonisatie,26,23
bestrijding,26,20
wisten,26,26
plaatsgevonden,26,25
vormden,26,26
overzicht,26,26
verdient,26,26
ontwikkelde,26,23
besluiten,26,24
vielen,26,24
kopen,26,26
heren,26,21
stukken,26,26
caraïbische,26,24
roept,26,23
ondersteunen,26,25
beïnvloed,26,25
weet,26,26
kritische,26,24
vind,26,22
netwerken,26,25
stuk,26,25
meesters,26,23
canon,26,17
eenmaal,26,26
du,26,22
archives,26,24
angola,26,20
