filename,chunk_id,sentence_count,raw_text,text_for_scoring,cos_Colonialism,cos_Historical slavery,cos_Modern racism& inequality,max_score,primary_topic,score_margin,confidence_level
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.463.txt,7227320e:00001,10,"Changing the paradigm in 
the study of Dutch colonial participation,’ 
Tijdschrift voor Geschiedenis 131:3 (2018) 393-407. Arasaratnam, S., ‘Slave Trade in the Indian Ocean 
in the seventeenth century,’ in: K.S. Mathew, 
red., Mariners, Merchants and Oceans. Studies in 
Maritime History (Nieuw-Delhi 1995) 195-208. Arnold, David, Police Power and Colonial Rule. Madras 1859-1947 (Delhi 1986). ◼ ◼◼  B
Baay, Reggie. De njai. Het concubinaat in Nederlands-
Indië (Amsterdam 2008). Baay, Reggie, Daar werd wat gruwelijks verricht 
(Amsterdam 2015).",mathew red mariners merchants oceans studies maritime history nieuw delhi arnold david police power colonial rule madras delhi b baay reggie njai concubinaat nederlands indië amsterdam baay reggie gruwelijks verricht amsterdam,0.43783615717476654,0.4232054451447752,0.34868208633257497,0.43783615717476654,Colonialism,0.014630712029991333,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.463.txt,7227320e:00002,10,"Baay, Reggie, ‘De stille afschaffing van de 
slavernij in Nederlands-Indië,’ De slavernij 
in Oost en West. Het Amsterdam onderzoek 
(Amsterdam 2020) 326-334. Baetens, Eddy en Charles do Rego, Het verhaal van 
een plantage (Willemstad 2009). Beckert, Sven, Empire of Cotton. A Global History 
(New York 2015). Beckles, Hilary, De Keti Koti-lezing 2021, 
(30 juni 2021): www.youtube.com/
watch?v=uWFe4t3FPZU. Bender, Thomas, Laurent Dubois en Richard 
Rabinowitz, Revolution! The Atlantic World Reborn 
(New York 2011). Berlin, Ira en Leslie Harris, Slavery in New York 
(New York 2005). Bernagie, Pieter, De belachelijke jonker en Studen­te-
leven (1882), oorspronkelijk uitgegeven in 1683.",baay reggie stille afschaffing slavernij nederlands indië slavernij oost west amsterdam onderzoek amsterdam baetens eddy charles rego verhaal plantage willemstad beckert sven empire cotton global history new york beckles hilary keti koti lezing juni www youtube com watch v uwfe4t3fpzu bender thomas laurent dubois richard rabinowitz revolution atlantic world reborn new york berlin ira leslie harris slavery new york new york bernagie pieter belachelijke jonker studen leven oorspronkelijk uitgegeven,0.4342202291620227,0.4305893272407874,0.3401137065070191,0.4342202291620227,Colonialism,0.0036309019212352744,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.463.txt,7227320e:00004,10,"New Edition (Cambridge 
2012). Blackburn, R., The Making of New World Slavery 
(New York 1997). Blakely, Allison, Blacks in the Dutch World. The 
Evolution of Racial Imagery in a Modern Society 
(Bloomington 1993). Bloembergen, Marieke, De geschiedenis van 
de politie in Nederlands-Indië. Uit zorg en angst 
(Amsterdam 2009). Blok, Merel, ‘Schiedam en het Atlantische 
slavernijverleden,’ Schiedams Historisch Jaarboek 
(2021) 16-37. Bosma, Ulbe, The Making of a Periphery. How Island 
Southeast Asia became a Mass Exporter of Labor 
(2019). Bossenbroek, Martin, Volk voor Indië.",new edition cambridge blackburn r making new world slavery new york blakely allison blacks dutch world bloembergen marieke geschiedenis politie nederlands indië zorg angst amsterdam blok merel schiedam atlantische slavernijverleden schiedams historisch jaarboek bosma ulbe making periphery island southeast asia became mass exporter labor bossenbroek martin volk indië,0.3739589426288928,0.3155861944234932,0.27646908683255694,0.3739589426288928,Colonialism,0.05837274820539956,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.464.txt,f6d20877:00002,10,"Buist, Marten G., At spes non fracta. Hope & Co. 1770-
1815 (Den Haag 1974). Buwalda, Hester, Wat is dialoog? Een onderzoek naar 
de praktijk van de interculturele dialoogbenadering en 
hoe deze zich verhoudt tot de dialoogbenadering van 
filosoof Isaacs. (Masterscriptie, Universiteit voor 
Humanistiek Utrecht 2020). ◼ ◼◼  C
Cain, Artwell, ‘Slavery and Memory in the 
Netherlands. Who Needs Commemoration?,’ 
Journal of African Diaspora Archaeology and Heritage 
4(3) (2015) 227-242. Campen, J. van, De Haagse jurist Jean Theodore Royer 
(1737-1807) en zijn verzameling Chinese voorwerpen 
(2000).",buist marten g spes non fracta hope co den haag buwalda hester dialoog onderzoek praktijk interculturele dialoogbenadering verhoudt dialoogbenadering filosoof isaacs masterscriptie universiteit humanistiek utrecht needs commemoration journal african diaspora archaeology heritage campen j haagse jurist jean theodore royer verzameling chinese voorwerpen,0.3670613119896488,0.36199462807051797,0.37417906758933905,0.37417906758933905,Modern racism& inequality,0.007117755599690245,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.464.txt,f6d20877:00003,10,"caricom. ‘caricom Ten Point Plan for 
Reparatory Justice – caricom,’ caricom, 10 juli 
2020: caricom.org/caricom-ten-point-plan-for-
reparatory-justice. Chakraborty, Titas, ‘Slave Trading and Slave 
Resistance in the Indian Ocean World. The 
Case of Early Eighteenth-Century Bengal,’ 
Slavery & Abolition 40, 4 (2019) 706-726. Chakraborty, Titas, ‘The Household Workers of 
the East India Company Ports of Pre-Colonial 
Bengal,’ International Review of Social History 
(2019) 1-23. Chaves, M.F. Fernández, ‘Manuel Caldeira 
y la trata de esclavos en el Caribe, 1556-
1562,’ Sometidos a esclavitud. Los africanos y sus 
descendientes en el Caribe hispano. C. Naranjo 
Orovio (Santa Marta 2021) 47-88.",caricom caricom ten point plan reparatory justice caricom caricom juli caricom org caricom ten point plan reparatory justice case early eighteenth century bengal slavery abolition chaves f fernández manuel caldeira la trata esclavos el caribe sometidos esclavitud los africanos sus descendientes el caribe hispano c naranjo orovio santa marta,0.3145859115243849,0.35899374788428495,0.33310733619588573,0.35899374788428495,Historical slavery,0.025886411688399225,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.464.txt,f6d20877:00005,10,"The Triangulation of 
Barbados, Jamaica and Curaçao, University of the 
West Indies (Trinidad & Tobago 2016). ◼ ◼◼  D
Dalhuisen, Leo (red.), Sprekend verleden. Deel 3 boek 
ii (Haarlem 1987). Deelnemer aan de Reparation Summit in New 
York in 2015, interview door auteur, 14 juni 
2018, interview Dataset ‘Narrated (In)Justice’: 
https://doi.org/10.17026/dans-ze8-yg84. Dewulf, Jeroen, The Pinkster King and the King of 
Kongo. The Forgotten History of America’s Dutch-
Owned Slaves (Jackson 2017). Dijk, Wil O., ‘The Dutch Trade in Asian Slaves. Arakan and the Bay of Bengal, 1621–65. An 
End of History?,’ Newsletter of The International 
Institute for Asian Studies, (Den Haag 2008) 46. Dijksma, Sharon, speech 23 februari 2022, 
Janskerk, Utrecht: https://www.youtube.com/
watch?v=nj1ifo405ls.",dalhuisen leo red sprekend verleden deel boek ii haarlem deelnemer reparation summit new york interview auteur juni interview dataset narrated justice https doi org dans ze8 yg84 forgotten history america dutch owned slaves jackson dijk dutch trade asian slaves dijksma sharon speech februari janskerk utrecht https www youtube com watch v nj1ifo405ls,0.37341407742013405,0.3882024651947571,0.3121257103926191,0.3882024651947571,Historical slavery,0.014788387774623046,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.464.txt,f6d20877:00006,5,"Donnet, F., ‘Les Anversois aux Canaries, un 
voyage mouvementé au xvie siècle,’ Bulletin de 
la Société de Géographie d’Anvers 18-19 (1895-1896) 
276-311, 202-365. Dorsey, Joseph C., Slave Traffic in the Age of 
Abolition, Puerto Rico, West Africa and the Non-
Hispanic Caribbean, 1815-1859 (2003). Drossaers, S.W.A. en Th.H. Lunsingh Scheurleer, 
Inventarissen van de inboedels in de verblijven van",donnet f les anversois aux canaries un voyage mouvementé au xvie siècle bulletin la société géographie anvers drossaers w th h lunsingh scheurleer inventarissen inboedels verblijven,0.4455288835391558,0.45430140750357445,0.4571535244059976,0.4571535244059976,Modern racism& inequality,0.002852116902423152,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.465.txt,580cd0f5:00000,10,"— 465 —
— LITERATUURLIJST —
de Oranjes en daarmede gelijk te stellen stukken 1567-
1795 (1974-1976, 3 dln). ◼ ◼◼  E
EenVandaag, ‘Onderzoek koloniale geschiedenis: 
slavernijverleden,’ oktober 2021. Ekama, Kate, ‘Just Deserters. Runaway Slaves 
from the voc Cape, c. 1700-1800,’ Desertion in 
the Early Modern World. A Comparative History 
(Londen 2016) 161-186. Eltis, D., The rise of African slavery in the Americas 
(Cambridge 2000). Emmanuel, Isaac en Suzanne A. Emmanuel, 
History of the Jews of the Netherlands Antilles, 1970, 
deel 1, 77; The Alvares Correa Families of Curaçao 
and Brazil (Parijs 1965). Emmer, Piet, De Nederlandse Slavenhandel 1500-1850 
(Amsterdam 2000).",literatuurlijst oranjes daarmede gelijk stellen stukken dln e eenvandaag onderzoek koloniale geschiedenis slavernijverleden oktober ekama kate deserters runaway slaves voc cape c desertion early modern world comparative history londen emmanuel isaac suzanne emmer piet nederlandse slavenhandel amsterdam,0.3464137884151093,0.3321226721768894,0.2880981277363314,0.3464137884151093,Colonialism,0.01429111623821988,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.465.txt,580cd0f5:00001,10,"Engels, Miesje en Mark de Rouw, Tijd voor 
geschiedenis, 2 vwo (2019) 5.2. Espersen, Ryan, ‘Better than We’. Landscapes 
and Materialities of Race, Class, and Gender in 
Pre-Emancipation Colonial Saba, Dutch Caribbean 
(proefschrift, Universiteit Leiden 2017). Espersen, Ryan, ‘“Fifty Shades of Trade”. St. Thomas during the early 19th Century,’ New 
West Indian Guide 94 (2019) 41-68. ◼ ◼◼  F
Fatah-Black, Karwan, Lauren Lauret en Joris van 
den Tol, Dienstbaar aan de keten? De Nederlandsche 
Bank en de laatste decennia van de slavernij, 1814-
1863 (Leiden 2022). Fleischer, Alette en Bart Krieger, Gilded Splendor. The pendules au Bon Sauvage & au Noir Enchaîné.",engels miesje mark rouw tijd geschiedenis vwo espersen ryan better espersen ryan fifty shades trade st thomas early 19th century new west indian guide f fatah black karwan lauren lauret joris den tol dienstbaar keten nederlandsche bank laatste decennia slavernij leiden fleischer alette bart krieger gilded splendor pendules au bon sauvage au noir enchaîné,0.3885624661424445,0.36758456477430695,0.33049130562656,0.3885624661424445,Colonialism,0.02097790136813754,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.465.txt,580cd0f5:00002,10,"Iconography of the pendules au noir in the Parnassia 
Collection (Edam 2022). Foote, Thelma Wills, Black and White Manhattan. The History of Racial Formation in Colonial New 
York City (Oxford 2004). Fortuyn, Pim, De puinhopen van acht jaar Paars 
(2002). Fricke, Felicia, ‘Productie en handel van glazen 
kralen in Amsterdam,’ in: Pepijn Brandon, 
Guno Jones, Nancy Jouwe en Matthias van 
Rossum (red.), Slavernij in Oost en West. Het 
Amsterdam-Onderzoek (Amsterdam 2019) 257-
263. Fricke, Felicia, The Lifeways of Enslaved People in 
Curaçao, St. Eustatius, and St. Maarten/St. Martin.",foote thelma wills black white manhattan fortuyn pim puinhopen acht paars fricke felicia productie handel glazen kralen amsterdam pepijn brandon guno jones nancy jouwe matthias rossum red slavernij oost west amsterdam onderzoek amsterdam eustatius st maarten st martin,0.3329292692654902,0.3333166558896508,0.22474556473130622,0.3333166558896508,Historical slavery,0.00038738662416060166,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.465.txt,580cd0f5:00006,3,"Boey, Rapport 
betreffende het Eiland Curaçao. ara Verspreide West-
Indische stukken 972 (Den Haag 1791). Guadeloupe, Francio, ‘Reparaties als een",boey rapport betreffende eiland curaçao ara verspreide west indische stukken den haag guadeloupe francio reparaties,0.3195433949499972,0.27999022104159077,0.16763813143284123,0.3195433949499972,Colonialism,0.0395531739084064,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.466.txt,0fe11527:00005,5,"De geschiedenis van Insinger & Co,’ Jaarboek 
Amstelodamum 96 (2004) 135-155. Jouwe, Nancy in Brandon et. al, De slavernij in oost 
en west. Het Amsterdam onderzoek (2020). Julius Scott, ‘“Negroes in Foreign Bottoms”, 
Sailors, Slaves and Communication,’ Origins 
of the Black Atlantic, Rewriting Histories, Laurent 
Dubois en Julius Scott (red.) (2010) 69-98.",geschiedenis insinger co jaarboek amstelodamum jouwe nancy brandon et slavernij oost west amsterdam onderzoek,0.3804076447175342,0.32131685026770745,0.24917895312009822,0.3804076447175342,Colonialism,0.05909079444982673,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.467.txt,82cdf304:00000,10,"— 467 —
— LITERATUURLIJST —
◼ ◼◼  K
Kals, Jan Willem, De nuttige en noodige bekeeringe 
der heidenen in Suriname en Berbices (Leeuwarden 
1759). Kanumoyoso, Bondan, Beyond the City Wall. Society 
and Economic Development in the Ommelanden of 
Batavia, 1684-1740 (Proefschrift, Universiteit 
Leiden 2011). Kars, Marjoleine, Bloed in de Rivier. Het ongekende 
verhaal van de massale slavenopstand in een 
Nederlandse kolonie (Amsterdam 2021). Kempen, Michiel van, Surinaamse schrijvers en 
dichters (Amsterdam 1989). Kesler, C.K., ‘Willem Usselincx en de oprichting 
van de Westindische Compagnie,’ De West-
Indische Gids 3:1 (1921) 65–78. Kessel, Ineke van, ‘West African Soldiers in the 
Dutch East Indies. From Donkos to Black 
Dutchmen,’ Transactions of the Historical Society of 
Ghana n.s., nr. 9 (2005) p.",literatuurlijst k kals jan willem nuttige noodige bekeeringe heidenen suriname berbices leeuwarden kanumoyoso bondan beyond city wall kars marjoleine bloed rivier ongekende verhaal massale slavenopstand nederlandse kolonie amsterdam kempen michiel surinaamse schrijvers dichters amsterdam kesler c k willem usselincx oprichting westindische compagnie west indische gids kessel ineke west african soldiers dutch east indies p,0.3752178275452229,0.3152938472257761,0.2522293644981483,0.3752178275452229,Colonialism,0.059923980319446846,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.467.txt,82cdf304:00004,10,"Kennisbasis inhoud en didactiek (Assen 2021). Kruis, Milicent (red.), Wijzer! Geschiedenis. Groep 8 
(Groningen 2014). Kuitenbrouwer, M., De Nederlandse afschaffing van 
de slavernij in vergelijkend perspectief (1978). Kuitenbrouwer, M., Nederland en de opkomst van 
het Moderne Imperialisme. Koloniën en buitenlandse 
politiek 1870-1902 (Amsterdam 1985). ◼ ◼◼  L
Lachman, Naomi, De meerstemmigheid van 
ons gedeelde verleden. Een intergenerationeel 
onderzoek naar de betekenis en doorwerking van 
het slavernijverleden in verschillende generaties 
en hoe dit zich verhoudt tot het publieke debat over 
slavernijexcuses. (Masterscriptie, Universiteit 
voor Humanistiek Utrecht 2021).",kennisbasis inhoud didactiek assen kruis milicent red wijzer geschiedenis groep groningen kuitenbrouwer nederlandse afschaffing slavernij vergelijkend perspectief kuitenbrouwer nederland opkomst moderne imperialisme koloniën buitenlandse politiek amsterdam l lachman naomi meerstemmigheid gedeelde verleden intergenerationeel onderzoek betekenis doorwerking slavernijverleden verschillende generaties verhoudt publieke debat slavernijexcuses masterscriptie universiteit humanistiek utrecht,0.4487564994898818,0.4366632226886378,0.41364768599856505,0.4487564994898818,Colonialism,0.012093276801244002,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.467.txt,82cdf304:00005,10,"Laffoon, L. Jason, Ryan Espersen en Haley 
Mickleburgh, ‘Life History of an Enslaved 
African. Multiple Isotope Evidence for Forced 
Childhood Migration from Africa to the 
Caribbean and Associated Dietary Change, 
Archeometry 60 (2) 350-365. Lamur, Humphrey E., The Production of Sugar and 
the Reproduction of Slaves at Vossenburg Suriname 
1705-1863 (Amsterdam 1987). Langenfeld, Els, Verhalen uit het verleden dl. 2 (De 
Curaçaosche Courant 2010). Lanzing, Fred, ‘Enkele beelden en feiten,’ Indische 
Letteren 19 (2004) 53. Laplante, Lisa, ‘Just Repair,’ Cornell International 
Law Journal 48 (2015) 513-578. Linde, Johan M. van der, Het visioen van Herrnhut",laffoon l jason ryan espersen haley mickleburgh life history enslaved african langenfeld els verhalen verleden dl curaçaosche courant lanzing fred enkele beelden feiten indische letteren laplante lisa repair cornell international law journal linde johan visioen herrnhut,0.3995209957290107,0.34913797036928285,0.3170507619016038,0.3995209957290107,Colonialism,0.05038302535972783,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.468.txt,eb9618c9:00000,10,"— 468 —
— STAAT EN SLAVERNIJ —
en het apostolaat der Moravische Broeders in 
Suriname 1735-1863 (Paramaribo 1956). Linde, Johan M. van der, Surinaamse suikerheren en 
hun kerk (Wageningen 1966). Linde, Johan M. van der, Jan Willem Kals 1700-1781. Leraar der hervormden, advocaat van indiaan en 
neger (Kampen 1987). Lurvink, Karin, ‘The Insurance of Mass Murder. The Development of Slave Life Insurance 
Policies of Dutch Private Slave Ships, 1720–
1780,’ Enterprise & Society 21:1 (2020) 210-238. Lyna, D. en L.",staat slavernij apostolaat moravische broeders suriname paramaribo linde johan surinaamse suikerheren kerk wageningen linde johan jan willem kals leraar hervormden advocaat indiaan neger kampen lurvink karin insurance mass murder lyna l,0.42868624734116634,0.4212459303835815,0.34353793715863007,0.42868624734116634,Colonialism,0.007440316957584847,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.469.txt,d4f19133:00002,10,"Het overspel van Henricus 
Torquinius en Maria Wens,’ Nog meer 
wereldgeschiedenis van Nederland (Amsterdam 
2022). Odegard, E., Graaf en Gouverneur. Nederlands-
Brazilië onder het bewind van Johan-Maurits van 
Nassau-Siegen, 1636-1644 (Zutphen 2022). Oest, E.W. van der, ‘The Forgotten Colonies of 
Essequibo and Demerara, 1700-1814,’ in: Victor 
Enthoven en Johannes Postma (red.), Riches 
from Atlantic Commerce. Dutch Transatlantic Trade 
and Shipping, 1585-1817 (Leiden 2003) 323-361. Oostindie, Gert, ‘Explaining Dutch Abolition,’ 
Fifty Years Later Antislavery, Capitalism and 
Modernity in the Dutch Orbit (Leiden 1995) 1-25. Oostindie, Gert, Het paradijs overzee. De Nederlandse 
Caraïben en Nederland (Amsterdam 1997). Oostindie, Gert, Het verleden onder ogen.",overspel henricus torquinius maria wens wereldgeschiedenis nederland amsterdam odegard e graaf gouverneur nederlands brazilië bewind johan maurits nassau siegen zutphen oest e w dutch transatlantic trade shipping leiden oostindie gert paradijs overzee nederlandse caraïben nederland amsterdam oostindie gert verleden ogen,0.37010588885997253,0.2804259855489272,0.23762194886798482,0.37010588885997253,Colonialism,0.0896799033110453,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.469.txt,d4f19133:00005,6,"Ponte, Mark, ‘Zwarte vrouwen in het midden 
van de zeventiende eeuw,’ in: Maarten Hell 
(red.), Amstelodamum. Alle Amsterdamse Akten. Ruzie, rouw en roddels bij de notaris, 1578-1915 
(Amsterdam 2022) 130-143. Prakash, Om, ‘European Trading Companies and 
Merchants of Bengal 1650-1725,’ Indian Economic 
and Social History Review 1, 3 (1964) 37-63. Price, Richard en Sally Price, Two evenings in 
Saramaka. (Chicago / Londen 1991)",ponte mark zwarte vrouwen midden zeventiende eeuw maarten hell red amstelodamum amsterdamse akten ruzie rouw roddels notaris amsterdam price richard sally price two evenings saramaka chicago londen,0.35109296057224976,0.32388907730054695,0.2778205673389507,0.35109296057224976,Colonialism,0.02720388327170281,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.47.txt,ef408cf9:00000,10,"— 47 —
— ACTUELE VRAAGSTUKKEN —
sterk en goed georganiseerd en zijn vaak aanjager op dit vlak.’ Toen hij 
hoorde dat er een onderzoek zou komen in Amsterdam wilde hij dat ook 
voor Utrecht want er was weinig over bekend en ‘Utrecht kende een kleine 
zwarte gemeenschap’. Het onderzoek en werk vanuit het project Sporen 
van Slavernij Utrecht diende als voedingsbodem voor de motie. De uit­
komsten van dat onderzoek verrasten hem en waren voor hem ‘best wel 
heftig’. Omdat in het Utrechtse onderzoek ook de provincie Utrecht werd 
genoemd organiseerde deze een paar sessies met direct betrokkenen van 
het Utrechtse onderzoek en andere wetenschappers, zodat provinciale 
bestuurders en politici zich een beeld en positie konden vormen rondom 
dit thema. Voor hen zal de provinciale betrokkenheid met slavernij 
ontegenzeggelijk een verrassing zijn geweest. Ook in kleinere steden als Vlissingen en Delft zetten (oud-)gemeente­
raadsleden zich in, zoals Angelique Duijndam (lijst Duijndam) en 
­Cheraldine Osepa (GroenLinks). Dat ging niet makkelijk; het bleken 
­stugge steden. Osepa kreeg in Delft medestanders, maar geen meerder­
heid. Totdat ineens in het najaar van 2022 toch een motie werd aangeno­
men met een verzoek tot onderzoek. Ongetwijfeld is het effect van de 
nationale dynamiek die was ontstaan, met 2023 als herdenkingsjaar, van 
invloed geweest op steden als Delft.",actuele vraagstukken sterk goed georganiseerd vaak aanjager vlak hoorde onderzoek komen amsterdam wilde utrecht bekend utrecht kende kleine zwarte gemeenschap onderzoek werk vanuit project sporen slavernij utrecht diende voedingsbodem motie komsten onderzoek verrasten best heftig utrechtse onderzoek provincie utrecht genoemd organiseerde paar sessies direct betrokkenen utrechtse onderzoek wetenschappers zodat provinciale bestuurders politici beeld positie konden vormen rondom thema hen provinciale betrokkenheid slavernij ontegenzeggelijk verrassing kleinere steden vlissingen delft zetten oud gemeente raadsleden angelique duijndam lijst duijndam cheraldine osepa groenlinks ging makkelijk bleken stugge steden osepa kreeg delft medestanders meerder heid totdat ineens najaar motie aangeno verzoek onderzoek ongetwijfeld effect nationale dynamiek ontstaan herdenkingsjaar invloed steden delft,0.34172537970960803,0.3414089145778178,0.3382535649940944,0.34172537970960803,Colonialism,0.0003164651317902334,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.47.txt,ef408cf9:00001,6,"Ook Zaanstad, Hoorn, Leiden en 
diverse andere steden buiten de Randstad zoals Zwolle, Tilburg en Eind­
hoven nemen moties aan of starten initiatieven die getuigen van aandacht 
voor het slavernijverleden en de doorwerking hiervan. ◼◼ ◼◼  Wiens geschiedenis
In de gesprekken met lokale (ex-)politici Wijntuin, Blom en Sungur komt 
steeds naar voren dat de eigen familiegeschiedenis en/of ervaringen met 
migratiegeschiedenis en rassendiscriminatie sterk hebben bijgedragen 
aan de agendapunten die ze te berde brachten in hun politieke werk. Daar­
bij koppelden ze in hun acties de slavernijgeschiedenis aan hedendaagse 
maatschappelijke problemen, inclusief racisme, mede dankzij de conclu­
sies van de stedelijke onderzoeken die daarop wezen. Blom en Sungur hadden niet verwacht dat er zoveel naar boven zou 
komen uit de stedelijke onderzoeken. Verschillende steden willen ook 
­vervolgonderzoek opzetten, mede naar aanleiding van moties en voor­
stellen van gemeenteraadsleden. Dit soort processen lijken heel doordacht 
en volgordelijk plaats te vinden met allerlei overleg over en weer, maar de",zaanstad hoorn leiden diverse steden randstad zwolle tilburg eind hoven nemen moties starten initiatieven getuigen aandacht slavernijverleden doorwerking hiervan wiens geschiedenis gesprekken lokale ex politici wijntuin blom sungur komt steeds voren eigen familiegeschiedenis ervaringen migratiegeschiedenis rassendiscriminatie sterk bijgedragen agendapunten berde brachten politieke werk koppelden acties slavernijgeschiedenis hedendaagse maatschappelijke problemen inclusief racisme mede dankzij conclu sies stedelijke onderzoeken daarop blom sungur hadden verwacht zoveel komen stedelijke onderzoeken verschillende steden willen vervolgonderzoek opzetten mede aanleiding moties stellen gemeenteraadsleden soort processen lijken heel doordacht volgordelijk plaats vinden allerlei overleg weer,0.3054978053674269,0.32238233568324565,0.2733560931953294,0.32238233568324565,Historical slavery,0.01688453031581877,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.470.txt,22a26f7d:00002,10,"Rose, S. en E. Heijmans, ‘From Impropriety to 
Betrayal. Policing Non-Marital Sex in the Early 
Modern Dutch Empire,’ Journal of Social History 
55:2 (2021) 315-344. Ross, Robert, Cape of Torments. Slavery and Resistance 
in South Africa (Londen 1983). Ross, Robert, ‘Settler Colonialism in South 
Africa, 1652-1899,’ The Routledge Handbook of 
the History of Settler Colonialism redactie door 
Edward Cavanagh en Lorenzo Veracini, 187-200 
(Oxfordshire 2016). Rossum, Matthias van, Kleurrijke tragiek. De 
geschiedenis van Nederlandse slavernij in Azië onder de 
voc (Hilversum 2015). Rossum, Matthias van, ‘The Carceral Colony.",rose e heijmans impropriety betrayal ross robert cape torments slavery resistance south africa londen rossum matthias kleurrijke tragiek geschiedenis nederlandse slavernij azië voc hilversum rossum matthias carceral colony,0.3885384480924984,0.2693847079624905,0.2887624989958015,0.3885384480924984,Colonialism,0.0997759490966969,none
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.470.txt,22a26f7d:00004,10,"Sources on Slavery from 
the Indian Ocean World (Londen 2020). Rothberg, Michael, The Implicated Subject. Beyond 
Victims and Perpetrators (Stanford 2019). Rutgers, Wim, Het nulde hoofdstuk van de 
Antilliaanse literatuur. Koloniale poëzie in de 
Curaçaosche Courant (Oranjestad 1988). ◼ ◼◼  S
Said, Edward, Culture and Imperialism (New York 
1993). Salm, Harriët, ‘Het slavernijverleden drukt nog 
altijd een stempel op de samenleving, zegt 
organisator herdenking,’ Trouw (1 juli 2020). Scelle, G., La Traité négrière aux Indes de Castille 
(Parijs 1906). Scheurleer, Lunsingh, ‘De Stadhouderlijke 
verzamelingen,’ 150 Jaar Koninklijk Kabinet van 
Schilderijen, Koninklijke Bibliotheek, Koninklijk 
Penningkabinet (1967). Schreuder, Esther, Cupido en Sideron, Twee Moren 
aan het hof van Oranje (Amsterdam 2017).",rothberg michael implicated subject beyond victims perpetrators stanford rutgers wim nulde hoofdstuk antilliaanse literatuur koloniale poëzie curaçaosche courant oranjestad said edward culture imperialism new york salm harriët slavernijverleden drukt stempel samenleving zegt organisator herdenking trouw juli scelle g la traité négrière aux indes castille parijs scheurleer lunsingh stadhouderlijke verzamelingen koninklijk kabinet schilderijen koninklijke bibliotheek koninklijk penningkabinet schreuder esther cupido sideron twee moren hof oranje amsterdam,0.40460791858313405,0.3623025203981384,0.40438031321912493,0.40460791858313405,Colonialism,0.00022760536400912024,none
