filename,chunk_id,sentence_count,raw_text,text_for_scoring,cos_Colonialism,cos_Historical_Slavery,cos_Modern_Racism_Inequality,max_score,primary_topic,score_margin,confidence_level
Policyarchive_text\jaarverslagen\2023\jaarverslag-buitenlandse-zaken-2022\jaarverslag-buitenlandse-zaken-2022.97.txt,2dd83884:00003,10,"8 december
In behandeling
Toezegging: MinBZ zegt toe in het verslag van de Raad Buitenlandse Zaken 
terug te komen op de vraag welke EU-lidstaten al de stap hebben gezet tot 
erkenning van de Armeense genocide. TZ202212-057 CD RBZ d.d. 8 december 2022
In behandeling
Toezegging: MinBZ zegt toe voor het Kerstreces een brief te sturen aan de 
Kamer over uitvoering van de motie-Jasper van Dijk (36200 V, nr. 30) over 
de stand van zaken rond nucleaire ontwapening en modernisering van 
kernwapens in Nederland. TZ202212-058 CD RBZ d.d. 8 december 2022
Aan voldaan per brief d.d. 22 december 
2022 in Kamerstuk 36 200-V nr. 73
Toezegging: MinBZ zegt toe dat, indien een nieuwe EU-missie naar Niger op 
de agenda staat van de Raad Buitenlandse Zaken van 12 december 2022, hij 
de Kamer hierover voor het weekend zal informeren. TZ202212-059 CD RBZ d.d. 8 december 2022
Aan voldaan per brief d.d.",december behandeling toezegging minbz zegt toe verslag raad buitenlandse zaken terug komen vraag eu lidstaten stap gezet erkenning armeense genocide tz202212 cd rbz december behandeling toezegging minbz zegt toe kerstreces brief sturen kamer uitvoering motie jasper dijk v nr stand zaken rond nucleaire ontwapening modernisering kernwapens nederland tz202212 cd rbz december voldaan per brief december kamerstuk v nr toezegging minbz zegt toe indien nieuwe eu missie niger agenda staat raad buitenlandse zaken december kamer hierover weekend informeren tz202212 cd rbz december voldaan per brief,0.398279215498927,0.3412497597015045,0.3531469050365008,0.398279215498927,Colonialism,0.04513231046242616,none
Policyarchive_text\jaarverslagen\2023\jaarverslag-defensie-2022\jaarverslag-defensie-2022.106.txt,7e77e4b7:00000,10,"Tabel 36 Afgerond evaluatie- en overig onderzoek: Thema 1. Inzetbaarheid
Titel
Type onderzoek
Afronding
Status
Conclusies/aanbevelingen
Begrotings-
artikelen
Subthema 1.1. Bijdragen aan nationale en internationale veiligheid
Evaluatie Nederlandse 
bijdrage aan missies en 
operaties in 2018
Tussentijdse evaluatie
2019
Afgerond Download het rapport met de belangrijkste bevindingen 
hier. 1
EMASOH
Ex-post (missie) 
evaluatie
2021
Afgerond Download het rapport met conclusies en aanbevelingen 
hier. 1
Een missie in een missie. De Nederlandse bijdrage 
aan de VN 
Multidimensionale 
Geïntegreerde Stabilisatie 
Missie in Mali (MINUSMA) 
2014-2019
Ex-post (missie) 
evaluatie
2022
Afgerond Download het rapport met conclusies en aanbevelingen 
hier. 1
Subthema 1.2. Zorgen voor kwantitatief en kwalitatief inzetbaar personeel
Militaire gezondheidszorg
Beleidsdoorlichting
2023 i.p.v. 2022
Lopend
Met deze beleidsdoorlichting wordt onderzocht in 
hoeverre het MGZ-beleid in de periode april 2011 tot 
september 2021 doelmatig en doeltreffend is geweest. Hiervoor wordt naar de herstructurering van de MGZ 
gekeken.",tabel afgerond evaluatie overig onderzoek thema inzetbaarheid titel type onderzoek afronding status aanbevelingen begrotings artikelen subthema bijdragen nationale internationale veiligheid evaluatie nederlandse bijdrage missies operaties tussentijdse evaluatie afgerond download rapport belangrijkste bevindingen emasoh ex post missie evaluatie afgerond download rapport aanbevelingen missie missie nederlandse bijdrage vn multidimensionale geïntegreerde stabilisatie missie mali minusma ex post missie evaluatie afgerond download rapport aanbevelingen subthema zorgen kwantitatief kwalitatief inzetbaar personeel militaire gezondheidszorg beleidsdoorlichting p v lopend beleidsdoorlichting onderzocht hoeverre mgz beleid periode april september doelmatig doeltreffend hiervoor herstructurering mgz gekeken,0.44751031998244567,0.256871168035036,0.43129372886983286,0.44751031998244567,Colonialism,0.01621659111261281,none
Policyarchive_text\jaarverslagen\2023\jaarverslag-defensie-2022\jaarverslag-defensie-2022.110.txt,7e3ff505:00000,10,"Titel
Type onderzoek
Afronding
Status
Conclusies/aanbevelingen
Begrotings-
artikelen
onvoldoende bijdraagt aan de doelen van Defensie 
(zichtbaarheid). Ondanks dat de subsidie een minimum 
aan Defensiemiddelen heeft gevergd, is de subsidie 
onvoldoende doelmatig omdat er te weinig activiteiten 
voor Defensie zijn uitgevoerd. Daarnaast is de inzet van 
het instrument subsidies duur en administratief 
intensief, waardoor een alternatieve wijze van 
bekostiging meer passend is. Op basis van deze 
conclusies is het advies om de subsidie niet voort te 
zetten. Invictus Games
Periodieke subsidie-
evaluatie
2022
Anders
De Invictus Gamessubsidie is een incidentele (of 
eenmalige) subsidie. Het wettelijk kader (Awb. 4.24) 
schrijft voor structurele subsidies eens in de vijf jaar te 
evalueren. Deze subsidie is daarom via een separaat 
traject verantwoord. 9
ASL BISL
Periodieke subsidie-
evaluatie
2022
Anders
Deze evaluatie is niet uitgevoerd. ASL BISL voert geen 
activiteiten meer uit in het kader van de subsidie ASL 
BISL.",titel type onderzoek afronding status aanbevelingen begrotings artikelen onvoldoende bijdraagt doelen defensie zichtbaarheid ondanks subsidie minimum defensiemiddelen gevergd subsidie onvoldoende doelmatig activiteiten defensie uitgevoerd daarnaast inzet instrument subsidies duur administratief intensief waardoor alternatieve wijze bekostiging passend basis advies subsidie voort zetten invictus games periodieke subsidie evaluatie anders invictus gamessubsidie incidentele eenmalige subsidie wettelijk kader awb schrijft structurele subsidies vijf evalueren subsidie daarom via separaat traject verantwoord asl bisl periodieke subsidie evaluatie anders evaluatie uitgevoerd asl bisl voert activiteiten kader subsidie asl bisl,0.43282783263102026,0.41423183299984817,0.44853633267743,0.44853633267743,Modern_Racism_Inequality,0.015708500046409724,none
Policyarchive_text\jaarverslagen\2023\jaarverslag-defensie-2022\jaarverslag-defensie-2022.111.txt,91129dbd:00001,10,"Dit betekent dat voor elke actielijn 
uit de Defensienota een thema op de SEA is geplaatst. Dat zijn de zes 
thema’s:
1. Krachtige ondersteuning
2. Een goede werkgever, verbonden met de samenleving
3. Versterken van specialismen
4. Meer Europese samenwerking
5. Innoverend vermogen en nieuwe domeinen
6. Informatiegestuurd werken en optreden
In het jaarverslag 2023 worden de uitgevoerde evaluaties en onderzoeken 
conform deze nieuw thema-indeling in kaart gebracht. Klik hier om de defensiebegroting 2022 te downloaden, met in hoofdstuk 
2.4 «Meerjarenplanning beleidsdoorlichtingen» de SEA waarop deze bijlage 
betrekking heeft. Klik hier om de defensiebegroting 2023 te downloaden, met in hoofdstuk 
2.4 «Strategische Evaluatieagenda» de actuele programmering van 
onderzoeken en evaluaties.",betekent elke actielijn defensienota thema sea geplaatst zes thema krachtige ondersteuning goede werkgever verbonden samenleving versterken specialismen europese samenwerking innoverend vermogen nieuwe domeinen informatiegestuurd werken optreden jaarverslag uitgevoerde evaluaties onderzoeken conform nieuw thema indeling kaart gebracht klik defensiebegroting downloaden hoofdstuk meerjarenplanning beleidsdoorlichtingen sea waarop betrekking klik defensiebegroting downloaden hoofdstuk strategische evaluatieagenda actuele programmering onderzoeken evaluaties,0.4671822214718483,0.3007905071007127,0.48159512546657285,0.48159512546657285,Modern_Racism_Inequality,0.014412903994724557,none
Policyarchive_text\jaarverslagen\2023\jaarverslag-defensie-2022\jaarverslag-defensie-2022.112.txt,dbb0ea47:00001,10,"De kosten van inhuur door de batenlastendienst Paresto zijn ook 
in dit overzicht verwerkt voor een bedrag van € 2,7 miljoen. De personele uitgaven (inclusief de mindering van de uitgaven van de 
pensioenen en kosten plaatsing in het buitenland) komen uit op 
€ 5,204 miljard. De totale uitgaven voor externe inhuur zijn lager dan vorig 
jaar (-€8,7 miljoen). Dit komt voornamelijk door minder inhuur van IT 
capaciteit (-€ 18 miljoen). Bij de inhuur voor beleidsondersteunende functies 
zien we daarentegen een stijging van € 4 miljoen. Het inhuurpercentage van Defensie, conform de rijksbrede berekenings­
wijze, komt uit op 4,2% procent. Dit percentage is 0,7% lager dan vorig jaar. Dit wordt verklaard door de eerder genoemde daling van de inhuur. Deze 
wordt versterkt door een stijging van de personele uitgaven (met 
€ 500 miljoen) ten opzichte van vorig jaar onder meer een gevolg van de 
gewijzigde arbeidsvoorwaarden . Tabel 41 Inhuur externen buiten raamovereenkomsten 2022
Aantal overschrijdingen maximumuurtarief
Geen
Toelichting
112
Tweede Kamer, vergaderjaar 2022–2023, 36 360 X, nr.",kosten inhuur batenlastendienst paresto overzicht verwerkt bedrag miljoen personele uitgaven inclusief mindering uitgaven pensioenen kosten plaatsing buitenland komen miljard totale uitgaven externe inhuur lager vorig miljoen komt voornamelijk inhuur capaciteit miljoen inhuur beleidsondersteunende functies zien daarentegen stijging miljoen inhuurpercentage defensie conform rijksbrede berekenings wijze komt procent percentage lager vorig verklaard eerder genoemde daling inhuur versterkt stijging personele uitgaven miljoen ten opzichte vorig gevolg gewijzigde arbeidsvoorwaarden tabel inhuur externen raamovereenkomsten aantal overschrijdingen maximumuurtarief toelichting tweede kamer vergaderjaar x nr,0.38788636349425215,0.3818403614443546,0.36347626001336464,0.38788636349425215,Colonialism,0.006046002049897525,none
Policyarchive_text\jaarverslagen\2023\jaarverslag-defensie-2022\jaarverslag-defensie-2022.115.txt,f83461a8:00000,9,"Bijlage 5: Rapportage burgerbrieven
Tabel 43 Bezwaarschriften
Aantal verslagjaar 
(nieuw)
Aantal afgedaan 
binnen 
(verdaagde) 
wettelijke termijn
Percentage 
afgedaan binnen 
(verdaagde) 
wettelijke termijn
Aantal ontvangen 
ingebrekestellingen
Bedrag betaalde 
dwangsommen
20
6
28,6%
2
(€) 0,-
Tabel 44 Klachten
Aantal verslagjaar
Aantallen afgedaan binnen 
(verdaagde) wettelijke termijn
Percentage afgedaan binnen 
(verdaagde) wettelijke termijn
602
428
71,1%
Tabel 45 Woo-verzoeken (tot 1 mei 2022 Wob-verzoeken)
Aantal verslagjaar
Aantal afgedaan 
binnen 
(verdaagde) 
wettelijke termijn
Percentage 
afgedaan binnen 
(verdaagde) 
wettelijke termijn
Aantal ontvangen 
ingebrekestellingen
Bedrag betaalde 
dwangsommen
103
67
65,0%
10
(€) 31.200,-
Tabel 46 Wiv-verzoeken
Aantal verslagjaar
Aantal afgedaan 
binnen 
(verdaagde) 
wettelijke termijn
Percentage 
afgedaan binnen 
(verdaagde) 
wettelijke termijn
Aantal ontvangen 
ingebrekestellingen
Bedrag betaalde 
dwangsommen
34
34
100%
0
(€) 0
Tabel 47 Rijksoverheid - e-mailberichten en telefonie
Aantal ontvangen via 
rijksoverheid in 
verslagjaar
Aantal doorgestuurd 
naar Defensie
Percentage doorgestuurd 
naar Defensie
7.987
1.720
21,4%
In 2022 zijn er twaalf bezwaarschriften minder ontvangen dan in 2021. Vier 
ontvangen bezwaarschriften zien op de verklaring van geen bezwaar, negen 
bezwaarschriften hebben betrekking op de Wet open overheid (Woo, tot 
1 mei 2022 Wet openbaarheid van bestuur) en twee zijn er ingediend in 
het kader van de Wet op de inlichtingen- en veiligheidsdiensten (Wiv). Voorts zien drie ontvangen bezwaarschriften op de Militaire Luchtvaart 
Autoriteit en zijn twee bezwaarschriften ontvangen in het kader van de 
Algemene Verordening Gegevensbescherming. Het aantal gerapporteerde klachten over 2022 betreft de klachten van 
burgers in de zin van hoofdstuk 9 van de Algemene wet bestuursrecht (32), 
de klachten over gedragingen van ambtenaren van de KMar bij de 
uitvoering van hun in de Politiewet 2012 omschreven taken (569) en de 
klachten binnengekomen bij de Militaire Luchtvaart Autoriteit (1). Het aantal 
klachten over gedragingen van ambtenaren van de KMar is aanzienlijk 
toegenomen ten opzichte van 2021. Die stijging is te verklaren door de 
beëindiging van de coronamaatregelen. Het aantal Woo-verzoeken en Wiv-verzoeken is in 2022 nagenoeg gelijk 
gebleven ten opzichte van 2021. 115
Tweede Kamer, vergaderjaar 2022–2023, 36 360 X, nr. 1",rapportage burgerbrieven tabel bezwaarschriften aantal verslagjaar nieuw aantal afgedaan verdaagde wettelijke termijn percentage afgedaan verdaagde wettelijke termijn aantal ontvangen ingebrekestellingen bedrag betaalde dwangsommen tabel klachten aantal verslagjaar aantallen afgedaan verdaagde wettelijke termijn percentage afgedaan verdaagde wettelijke termijn tabel woo verzoeken mei wob verzoeken aantal verslagjaar aantal afgedaan verdaagde wettelijke termijn percentage afgedaan verdaagde wettelijke termijn aantal ontvangen ingebrekestellingen bedrag betaalde dwangsommen tabel wiv verzoeken aantal verslagjaar aantal afgedaan verdaagde wettelijke termijn percentage afgedaan verdaagde wettelijke termijn aantal ontvangen ingebrekestellingen bedrag betaalde dwangsommen tabel rijksoverheid e mailberichten telefonie aantal ontvangen via rijksoverheid verslagjaar aantal doorgestuurd defensie percentage doorgestuurd defensie twaalf bezwaarschriften ontvangen vier ontvangen bezwaarschriften zien verklaring bezwaar negen bezwaarschriften betrekking wet open overheid woo mei wet openbaarheid bestuur twee ingediend kader wet inlichtingen veiligheidsdiensten wiv voorts zien drie ontvangen bezwaarschriften militaire luchtvaart autoriteit twee bezwaarschriften ontvangen kader algemene verordening gegevensbescherming aantal gerapporteerde klachten betreft klachten burgers zin hoofdstuk algemene wet bestuursrecht klachten gedragingen ambtenaren kmar uitvoering politiewet omschreven taken klachten binnengekomen militaire luchtvaart autoriteit aantal klachten gedragingen ambtenaren kmar aanzienlijk toegenomen ten opzichte stijging verklaren beëindiging coronamaatregelen aantal woo verzoeken wiv verzoeken nagenoeg gelijk gebleven ten opzichte tweede kamer vergaderjaar x nr,0.36598122870831534,0.21732259747412577,0.2558328330194703,0.36598122870831534,Colonialism,0.11014839568884505,none
Policyarchive_text\jaarverslagen\2023\jaarverslag-defensie-2022\jaarverslag-defensie-2022.117.txt,01d6622f:00001,10,"7 van 
28 september 2017
1
Defensie neemt deze aanbeveling over. Dit betekent dat Defensie 
de acute medische zorg voor militaire missies gaat verbeteren. Ja
Het normenkader voor medische gezondheidszorg tijdens inzet 
is op 1 december 2022 vastgesteld door de secretaris-generaal. Hierover bent u op 22 december 2022 geïnformeerd (Kamerstuk 
36 200 X nr.62). Deze toegezegde maatregel is reeds afgedaan. 2
Direct na het uitkomen van het OvV-rapport zijn de nog in 
voorraad zijnde 60 mm granaten van de betreffende granaten 
geblokkeerd. De gehele voorraad 60 mm mortiergranaten zal 
worden vernietigd. Nee
U bent over de voortgang geïnformeerd op 10 oktober 2022 
(Kamerstuk 27 830 nr. 377). 3
Defensie neemt deze aanbeveling over.",september defensie neemt aanbeveling betekent defensie acute medische zorg militaire missies gaat verbeteren normenkader medische gezondheidszorg inzet december vastgesteld secretaris generaal hierover bent december geïnformeerd kamerstuk x nr toegezegde maatregel afgedaan direct uitkomen ovv rapport voorraad zijnde mm granaten betreffende granaten geblokkeerd gehele voorraad mm mortiergranaten vernietigd nee bent voortgang geïnformeerd oktober kamerstuk nr defensie neemt aanbeveling,0.43192390775601713,0.380486021591126,0.42344044064602526,0.43192390775601713,Colonialism,0.008483467109991871,none
Policyarchive_text\jaarverslagen\2023\jaarverslag-defensie-2022\jaarverslag-defensie-2022.117.txt,01d6622f:00003,10,"Een reorganisatieplan voor een aanvullende uitbreiding ligt 
voor. Zodra dit plan is goedgekeurd en de functies gevuld 
worden, doen wij deze toezegging af. OVV-rapport Veilig oefenen, lessen uit schietongeval 
Ossendrecht, Kamerstuk 34 775 X, nr. 16 van 20 juni 2017
5
Het KCT krijgt een eigen schiethuis, met een 360 graden 
schietbaan, dat voldoet aan de geldende veiligheidseisen en 
waar tactische schietoefeningen met scherpe munitie kunnen 
worden uitgevoerd. De Militaire Commissie Gevaarlijke Stoffen 
moet het definitieve ontwerp goedkeuren en zal het schiethuis 
na opleveringen certificeren. Nee
Deze toegezegde maatregel is in uitvoering, maar nog niet 
geïmplementeerd. De voortgang wordt gemeld in het Defensie 
Projectenoverzicht. Nadat nieuwe schiethuizen in gebruik zijn 
genomen, wordt de Kamer hiervan op de hoogte gesteld. OVV-rapport Draadaanvaring Apache-helikopter tijdens 
nachtvliegen, Kamerstuk 34 775 X, nr. 140 van 6 september 2018 
en Kamerstuk 35 000 X, nr.",reorganisatieplan aanvullende uitbreiding ligt zodra plan goedgekeurd functies gevuld toezegging af ovv rapport veilig oefenen lessen schietongeval ossendrecht kamerstuk x nr juni kct krijgt eigen schiethuis graden schietbaan voldoet geldende veiligheidseisen waar tactische schietoefeningen scherpe munitie uitgevoerd militaire commissie gevaarlijke stoffen definitieve ontwerp goedkeuren schiethuis opleveringen certificeren nee toegezegde maatregel uitvoering geïmplementeerd voortgang gemeld defensie projectenoverzicht nadat nieuwe schiethuizen gebruik genomen kamer hiervan hoogte gesteld ovv rapport draadaanvaring apache helikopter nachtvliegen kamerstuk x nr september kamerstuk x nr,0.3696761371430605,0.3608251880548376,0.36799975072711666,0.3696761371430605,Colonialism,0.0016763864159438646,none
Policyarchive_text\jaarverslagen\2023\jaarverslag-defensie-2022\jaarverslag-defensie-2022.118.txt,f25dae1b:00000,10,"Toezegging
Af
Voortgang
waardevolle aanvulling bieden op het trainingsprogramma, 
moet de huidige balans met live vliegen in stand gehouden 
worden voor een professionele gereedstelling. gehouden. IVD-rapport Het Markiezaat, Kamerstuk 35 500 X, nr. 7 van 
14 oktober 2019
7
De huidige versie van de MP 40-30 is in 2010 gepubliceerd. Eerder informeerden wij u dat de MP 40-30 in het tweede 
kwartaal van dit jaar gereed zou zijn (Kamerstuk 35 000 X, nr. 81). De schietinstructie voor speciale eenheden – waaronder 
het aanpassen van de regels voor CQB-schietinrichtingen – 
hebben we eerder dit jaar ingevoerd. Dit wordt verwerkt in de 
MP 40-30. Daarnaast zijn we bezig met het harmoniseren van 
het schietbeleid tussen de verschillende krijgsmachtdelen. Dit 
moet zorgvuldig gebeuren en dat kost tijd.",toezegging af voortgang waardevolle aanvulling bieden trainingsprogramma huidige balans live vliegen stand gehouden professionele gereedstelling gehouden ivd rapport markiezaat kamerstuk x nr oktober huidige versie mp gepubliceerd eerder informeerden mp tweede kwartaal gereed kamerstuk x nr schietinstructie speciale eenheden waaronder aanpassen regels cqb schietinrichtingen eerder ingevoerd verwerkt mp daarnaast bezig harmoniseren schietbeleid verschillende krijgsmachtdelen zorgvuldig gebeuren kost tijd,0.39775876683878714,0.3465004497575969,0.4096191726991137,0.4096191726991137,Modern_Racism_Inequality,0.01186040586032655,none
Policyarchive_text\jaarverslagen\2023\jaarverslag-defensie-2022\jaarverslag-defensie-2022.118.txt,f25dae1b:00004,10,"12
De Taskforce Logistiek krijgt de opdracht de positie, taken, 
verantwoordelijkheden en bevoegdheden van de 
veiligheidsadviseur te laten harmoniseren voor alle 
defensieonderdelen en te bezien hoe de functie van 
veiligheidsadviseur versterkt moet worden. Nee
Vorig jaar is u gemeld dat Defensie een aanvullend onderzoek 
naar onderliggende oorzaken heeft uitgevoerd, om daarmee 
beter de maatregelen te kunnen uitwerken. Het rapport is 
opgeleverd en besproken in het Veiligheidscomité. De positie, 
taken, verantwoordelijkheden en bevoegdheden van de 
veiligheidsadviseurs worden nu vastgelegd in een formeel 
document. Hierin wordt ook vastgelegd wat de bevoegdheden 
van de veiligheidsadviseurs zijn en op welke manier de 
aandachtspunten die zij rapporteren dienen te worden opgepakt. Defensie is nog bezig dit document op te stellen. Zodra dit 
document gereed is wordt deze maatregel afgedaan. 13
De veiligheidsadviseur rapporteert schriftelijk 
veiligheidsknelpunten (periodiek), waarbij wij deze rapportages 
een meer bindend karakter geven. Indien de commandant het 
advies niet opvolgt legt hij hierover verantwoording af. Nee
Zoals hierboven gemeld is Defensie nog bezig dit document op 
te stellen.",taskforce logistiek krijgt opdracht positie taken verantwoordelijkheden bevoegdheden veiligheidsadviseur laten harmoniseren defensieonderdelen bezien functie veiligheidsadviseur versterkt nee vorig gemeld defensie aanvullend onderzoek onderliggende oorzaken uitgevoerd daarmee beter maatregelen uitwerken rapport opgeleverd besproken veiligheidscomité positie taken verantwoordelijkheden bevoegdheden veiligheidsadviseurs vastgelegd formeel document hierin vastgelegd bevoegdheden veiligheidsadviseurs manier aandachtspunten rapporteren dienen opgepakt defensie bezig document stellen zodra document gereed maatregel afgedaan veiligheidsadviseur rapporteert schriftelijk veiligheidsknelpunten periodiek waarbij rapportages bindend karakter geven indien commandant advies opvolgt legt hierover verantwoording af nee hierboven gemeld defensie bezig document stellen,0.4558234494185676,0.26631141067941067,0.4452339665954787,0.4558234494185676,Colonialism,0.010589482823088914,none
Policyarchive_text\jaarverslagen\2023\jaarverslag-defensie-2022\jaarverslag-defensie-2022.118.txt,f25dae1b:00005,3,"U wordt geïnformeerd wanneer deze maatregel 
uitgevoerd is. 118
Tweede Kamer, vergaderjaar 2022–2023, 36 360 X, nr. 1",geïnformeerd wanneer maatregel uitgevoerd tweede kamer vergaderjaar x nr,0.5073727416533879,0.5243717403584623,0.48378725288659696,0.5243717403584623,Historical_Slavery,0.016998998705074486,none
Policyarchive_text\jaarverslagen\2023\jaarverslag-defensie-2022\jaarverslag-defensie-2022.119.txt,5a818219:00002,10,"19
De CDS draagt er zorg voor dat de Helpdesk voor Vervoer van 
Gevaarlijke Stoffen van de Defensie Verkeers- en 
Vervoersorganisatie opnieuw onder de aandacht wordt gebracht 
op de werkvloer. Ja
De helpdesk voor Vervoer Gevaarlijke Stoffen is bekend onder 
het personeel werkzaam in dit domein. Daarnaast is de helpdeks 
deelnemer aan het organisatiebrede regieoverleg. Daarmee is 
het beoogde effect bereikt en wordt deze toegezegde 
maatregelen hierbij afgedaan. 20
Defensie voert op de Vliegbasis Eindhoven fase 2 van de 
Defensie Luchtvracht Expeditie (DLE) ‘het ondersteunen van alle 
defensieonderdelen om aan de ervaringseisen van de CDS te 
kunnen voldoen’ in. Ja
De Defensie Luchtvracht Expeditie (DLE) is operationeel en gaat 
zich verder ontwikkelen aan de hand van de ervaringen in de 
praktijk. Hiermee wordt de beoogde training van personeel en 
het voldoen aan ervaringseisen ingevuld. Deze toezegging wordt 
daarom hierbij afgedaan. 21
De Taskforce Logistiek zal bekijken of in aanvulling op het 
bovenstaande meer nodig is om de afzender adequaat te 
ondersteunen. Nee
Vorig jaar is u gemeld dat Defensie heeft geconstateerd dat er 
behoefte is aan mobiele scanapparatuur.",cds draagt zorg helpdesk vervoer gevaarlijke stoffen defensie verkeers vervoersorganisatie opnieuw aandacht gebracht werkvloer helpdesk vervoer gevaarlijke stoffen bekend personeel werkzaam domein daarnaast helpdeks deelnemer organisatiebrede regieoverleg daarmee beoogde effect bereikt toegezegde maatregelen hierbij afgedaan defensie voert vliegbasis eindhoven fase defensie luchtvracht expeditie dle ondersteunen defensieonderdelen ervaringseisen cds voldoen defensie luchtvracht expeditie dle operationeel gaat verder ontwikkelen hand ervaringen praktijk hiermee beoogde training personeel voldoen ervaringseisen ingevuld toezegging daarom hierbij afgedaan taskforce logistiek bekijken aanvulling bovenstaande nodig afzender adequaat ondersteunen nee vorig gemeld defensie geconstateerd behoefte mobiele scanapparatuur,0.4112840778216876,0.36325596242346486,0.41420885222786974,0.41420885222786974,Modern_Racism_Inequality,0.0029247744061821623,none
Policyarchive_text\jaarverslagen\2023\jaarverslag-defensie-2022\jaarverslag-defensie-2022.119.txt,5a818219:00003,10,"Het project om hierin te 
voorzien is nog in uitvoering. U wordt ter zijner tijd nader 
geïnformeerd over de voortgang ervan. IVD-rapport Risico's onderkend? (blikseminslag), Kamerstuk 35 
570 X, nr. 81 van 13 januari 2021
22
De instructies die toezien op veiligheid in opleidingen en de 
calamiteitenplannen worden opnieuw onder de aandacht 
gebracht (voorafgaan aan de voltooiing van de herziening van 
de Aanwijzing ‘SG-007’, die gepland staat voor Q4 2021). Nee
Defensie geeft per defensieonderdeel aandacht aan instructies 
die toezien op veiligheid in opleidingen en de 
calamiteitenplannen. Het belang hiervan is intern benadrukt. Bijna alle onderdelen hebben de opdracht uitgevoerd. Zodra dit 
voor alle onderdelen geldt wordt deze toezegging gereed 
gemeld. 23
Na de herziening van de Aanwijzing ‘SG-007’ – gepland voor 
2021 – wordt de onderliggende documentatie hiermee in lijn 
gebracht.",project hierin voorzien uitvoering ter zijner tijd nader geïnformeerd voortgang ervan ivd rapport risico onderkend blikseminslag kamerstuk x nr januari instructies toezien veiligheid opleidingen calamiteitenplannen opnieuw aandacht gebracht voorafgaan voltooiing herziening aanwijzing sg gepland staat q4 nee defensie geeft per defensieonderdeel aandacht instructies toezien veiligheid opleidingen calamiteitenplannen belang hiervan intern benadrukt bijna onderdelen opdracht uitgevoerd zodra onderdelen geldt toezegging gereed gemeld herziening aanwijzing sg gepland onderliggende documentatie hiermee lijn gebracht,0.4480709883678959,0.3885107991729118,0.459313127496319,0.459313127496319,Modern_Racism_Inequality,0.01124213912842309,none
