term,term_freq,doc_freq
minnaert,10,10
zondere,10,8
beleggingen,10,7
tegel,10,10
aflossing,10,6
suikerraffinader,10,7
locatie,10,8
frankr,10,10
diederik,10,8
ch,10,8
vergel,10,7
1843,10,9
story,10,8
rueb,10,5
subtiel,10,6
roestam,10,5
vroedschapslid,10,7
langere,10,9
nj,10,7
upon,10,9
super,10,5
evenementen,10,9
books,10,10
marokkaanse,10,7
08,10,9
sites,10,9
britain,10,8
wars,10,10
violence,10,5
hubert,10,9
waar-,10,8
voortgang,10,8
tegenwoordige,10,10
ambities,10,8
eenig,10,10
ollongren,10,7
vrijblijvendheid,10,7
remains,10,10
contemporary,10,7
take,10,9
approach,10,8
ska-grabias,10,7
freedoms,10,5
same,10,9
following,10,9
punishment,10,9
individuals,10,6
cases,10,7
regimes,10,6
offer,10,6
rather,10,10
field,10,10
groups,10,9
privilege,10,9
exercise,10,6
africans,10,6
publicly,10,6
referred,10,6
hate,10,5
issues,10,10
found,10,7
local,10,7
beoogt,10,10
pp,10,9
impliciete,10,9
monitor,10,8
antiracisme,10,9
psychology,10,7
sedert,10,8
voorzieningen,10,10
kozp,10,5
overweging,10,9
spoedig,10,9
stas,10,6
bijleveld,10,6
idzerda,10,9
verbeteringen,10,10
blussé,10,9
azn,10,8
geneigd,10,10
zijlker,10,6
aloysius,10,5
roermond,10,10
appingedam,10,10
sollicitatiegesprekken,10,6
competenties,10,8
onbewuste,10,9
doorlichting,10,8
werkprocessen,10,9
doorlichtingsproces,10,6
1950,9,9
postkoloniaal,9,9
nederlands-caribische,9,9
gebruikelijk,9,9
verdriet,9,7
extern,9,6
wortels,9,9
blanke,9,7
vijfde,9,8
familiegeschiedenis,9,8
rechtsherstel,9,6
feestdag,9,8
wezenlijk,9,9
zoektocht,9,9
discours,9,9
herinneringen,9,6
bewijs,9,8
schrift,9,9
vastleggen,9,8
manifesteert,9,8
digitaal,9,8
twijfelen,9,8
prominent,9,9
transitie,9,7
lijnen,9,9
bemanning,9,7
opgesloten,9,8
cuba,9,9
verplichte,9,9
registratie,9,7
invoer,9,9
gekenmerkt,9,9
vrijwillige,9,8
trok,9,9
degene,9,9
ondertekend,9,9
1900,9,9
opgeroepen,9,9
onvrijheid,9,8
immateriële,9,9
nis,9,9
geholpen,9,9
oprichter,9,9
slavenhouder,9,9
bedacht,9,9
bestuurd,9,9
tachtigjarige,9,8
zeelieden,9,8
miljoenen,9,9
wer,9,9
seksueel,9,7
daalde,9,9
betaalde,9,9
vullen,9,9
adviseerde,9,9
startte,9,9
toegankelijke,9,9
gereageerd,9,9
helaas,9,9
wrede,9,8
schillende,9,9
oprichten,9,9
vergoedingen,9,8
lauren,9,8
lauret,9,8
kolonia,9,9
knaw,9,9
omgegaan,9,8
accepteren,9,8
overtuigen,9,9
leefde,9,8
handelde,9,9
grondwetsherziening,9,8
slag,9,9
vaandel,9,7
stempel,9,9
ongeacht,9,9
verworven,9,9
360,9,9
sinterklaas,9,8
onvrede,9,9
verrichtten,9,9
tekort,9,9
feitelijk,9,9
absolute,9,9
veertien,9,9
uitoefenen,9,9
152,9,6
lands,9,9
1824,9,8
zijde,9,9
honger,9,9
reinier,9,9
terechtkwamen,9,7
ontmenselijking,9,8
gaten,9,9
1971,9,8
opzichten,9,9
voorganger,9,9
oldenbarnevelt,9,5
continent,9,9
investering,9,9
achterland,9,9
1753,9,9
verdwenen,9,9
170,9,6
wiens,9,9
agressieve,9,7
makkelijk,9,9
imperialisme,9,8
verschilden,9,9
dienstbaar,9,9
vertegenwoordigen,9,9
rapportage,9,8
geleverd,9,9
vertegenwoordiging,9,9
geboden,9,9
textiel,9,9
klassen,9,9
geschat,9,7
literaturen,9,5
spaans,9,9
mond,9,9
voegen,9,9
1976,9,9
papiamentu,9,8
pierre,9,7
product,9,9
192,9,6
schrijvers,9,7
roots,9,9
verwoord,9,7
spiegel,9,8
jongere,9,9
verkeerde,9,9
vlekken,9,9
edward,9,8
moren,9,8
woningen,9,8
continuïteit,9,8
donkere,9,8
genot,9,9
verwijst,9,9
1885,9,8
gelijkwaardigheid,9,7
terugkeren,9,9
beslissing,9,9
verlenging,9,7
aangelegenheden,9,9
gekend,9,9
varen,9,9
1793,9,9
som,9,9
berichten,9,8
venezuela,9,8
navolging,9,9
1954,9,8
heet,9,9
kanalen,9,8
scott,9,6
arawakken,9,6
gebroken,9,9
242,9,7
stam,9,7
opgedaan,9,9
verklaringen,9,8
telde,9,8
246,9,7
voorziening,9,7
inspanningen,9,9
249,9,8
drijven,9,7
verbond,9,8
1772,9,8
von,9,8
verwerken,9,9
volwassen,9,9
kost,9,8
vluchtelingen,9,6
betaling,9,9
aangelegenheid,9,7
zomer,9,6
nederzetting,9,7
bekendste,9,9
eerdergenoemde,9,9
moord,9,8
1755,9,9
oppositie,9,9
northern,9,8
sindsdien,9,9
erik,9,9
werven,9,7
bias,9,6
kers,9,9
1645,9,8
henricus,9,9
actoren,9,8
havensteden,9,9
deelgenomen,9,9
beslissen,9,9
toonden,9,9
japanse,9,5
faculteit,9,9
betekenisvolle,9,9
297,9,8
1700,9,8
1774,9,8
eva,9,9
verwante,9,8
bomen,9,5
1786,9,8
titas,9,6
307,9,5
wouter,9,8
ting,9,9
meesten,9,9
gewoond,9,9
sturen,9,9
alicia,9,9
schrikker,9,9
buitenzorg,9,6
aanwijzingen,9,9
haast,9,9
schepenen,9,7
telg,9,9
greep,9,9
instrumenten,9,9
expansiepolitiek,9,8
336,9,6
uitoefening,9,8
340,9,5
resoluties,9,6
invulling,9,9
bladzijde,9,9
betreffen,9,8
gemeentelijke,9,8
351,9,8
strategische,9,8
innemen,9,9
evident,9,7
361,9,5
desalniettemin,9,8
364,9,7
368,9,6
pa,9,9
filosofie,9,7
kwaliteit,9,9
beantwoorden,9,9
calvinisme,9,9
386,9,7
broers,9,5
397,9,7
tamira,9,7
combrink,9,7
leusden,9,7
merve,9,6
tosun,9,6
regentenfamilies,9,8
401,9,6
oost-,9,9
geef,9,9
beschrijft,9,8
helen,9,8
1749,9,7
04,9,7
pleitte,9,9
activist,9,7
bekeken,9,9
mooi,9,9
inhoudelijk,9,9
mishandeling,9,9
gezondheidszorg,9,7
overnemen,9,8
doelstellingen,9,7
luisteren,9,8
eenvandaag,9,7
basisonderwijs,9,9
edu,9,9
archaeology,9,7
assembly,9,6
guide,9,7
paula,9,6
arnold,9,9
antislavery,9,8
mass,9,8
colony,9,8
uk,9,7
noot,9,9
1932,9,8
hooge,9,8
haviser,9,5
fundashon,9,6
material,9,8
victor,9,5
names,9,5
proceedings,9,8
debate,9,7
brazil,9,8
bijlagen,9,9
1965,9,8
aa,9,7
educatief,9,9
nl-hana,9,6
manumissie,9,7
voorschriften,9,7
dikwijls,9,8
positief,9,9
live,9,8
voortzetten,9,7
herstelmaatregelen,9,5
ntr,9,6
simone,9,7
klacht,9,7
raden,9,8
uncle,9,7
oorspronkel,9,9
parallel,9,8
getroffen,9,9
buitenhuis,9,6
gravesande,9,9
pamflet,9,5
echtgenoot,9,7
domeinen,9,8
geroepen,9,9
zwitserland,9,9
drift,9,9
dordt,9,7
over-,9,9
ans,9,9
veltman-van,9,9
bevr,9,9
teleurgesteld,9,9
apprenticeship,9,7
algemeene,9,9
consider,9,8
you,9,6
quint,9,6
wilhelm,9,7
confrontatie,9,9
enz,9,7
uitgangspunt,9,9
aanpakken,9,8
nederlandsch,9,7
s-gravenhage,9,8
great,9,8
activities,9,7
jeremias,9,6
fact,9,8
nadeel,9,9
zeg,9,9
erkenningswet,9,7
hetzij,9,5
misdrijf,9,8
ingegaan,9,8
schema,9,7
positive,9,8
aleksandra,9,7
note,9,7
humanité,9,6
une,9,7
among,9,7
yet,9,9
number,9,8
democracy,9,6
offence,9,8
each,9,7
files,9,6
despite,9,6
certainty,9,7
comprehensive,9,8
clause,9,7
xenophobia,9,5
usa,9,6
dignity,9,8
since,9,8
racist,9,8
schools,9,6
information,9,7
resources,9,7
veronderstellen,9,9
jouw,9,8
kennisplatform,9,7
anti-racisme,9,7
ombudsman,9,7
training,9,7
bedoelingen,9,8
kwaliteiten,9,7
implementeren,9,8
respectvolle,9,8
afwijzing,9,6
kabinetten,9,5
grapperhaus,9,5
wenschelijk,9,8
voorgedragen,9,9
geschieden,9,8
lsten,9,7
voordragt,9,8
zoude,9,7
reinders,9,8
wichers,9,8
verminderd,9,8
wetsontwerp,9,9
steenwijk,9,8
ij,9,8
gaarne,9,9
staatsregeling,9,5
kwalitatieve,9,7
meldingsbereidheid,9,8
discri-,9,6
proactieve,9,5
lhbtqia,9,6
overgang,8,7
marcel,8,8
hiërarchische,8,8
emigratie,8,7
tegenstellingen,8,8
probeert,8,7
achtergelaten,8,7
voelden,8,8
uiterst,8,8
telkens,8,8
bevestigen,8,8
raciaal,8,7
letterlijk,8,8
geschied,8,8
bovenwindse,8,7
antoin,8,5
gedigitaliseerd,8,8
kaarten,8,7
historie,8,7
serie,8,8
overwegend,8,7
uiterlijke,8,7
president,8,6
mogendheid,8,8
1964,8,8
domingo,8,7
sint-thomas,8,7
stopte,8,7
verplaatsing,8,8
bevol,8,8
verhandelde,8,8
saint,8,6
vernij,8,8
uitbetaald,8,8
china,8,7
aanpassingen,8,8
koningshuis,8,7
moederland,8,7
veroordelen,8,8
teken,8,8
indonesiërs,8,8
decennialang,8,8
ondergeschikte,8,8
wier,8,8
soorten,8,8
biologische,8,6
uitdaging,8,7
historic,8,7
socioloog,8,8
veroverd,8,8
gebruikten,8,6
sporten,8,6
tienduizenden,8,8
daartegen,8,8
eenduidig,8,8
1751,8,7
behield,8,8
onderbouwing,8,8
goedgekeurd,8,7
overlaten,8,7
afzonderlijke,8,8
intimidatie,8,8
landers,8,8
heling,8,7
landgoederen,8,7
superieur,8,8
enkeling,8,7
handelshuizen,8,7
wetsvoorstel,8,8
gediend,8,8
herzien,8,8
hoezeer,8,8
emancipatiewet,8,7
aangevuld,8,8
alternatieve,8,7
maal,8,7
werkgever,8,8
letter,8,8
netscher,8,6
mackay,8,7
onverschillig,8,7
loopbaan,8,8
machtige,8,8
nederlands-indische,8,7
niettemin,8,8
bedreiging,8,8
verwikkeld,8,8
omvangrijke,8,8
gedreven,8,8
1868,8,7
bevond,8,8
voltooid,8,8
tropen,8,8
dringend,8,8
overgedragen,8,8
bevoegd,8,8
tezamen,8,8
genoodzaakt,8,8
burgerlijke,8,6
series,8,8
uiteindelijke,8,8
bezien,8,8
handels-,8,6
verdiende,8,8
braziliaanse,8,6
dividenden,8,6
inrichting,8,7
geïntegreerd,8,8
bouwde,8,8
1835,8,7
ambtelijke,8,6
hanteren,8,8
172,8,6
reikwijdte,8,8
teelt,8,7
levering,8,8
planten,8,8
prikkel,8,5
nota,8,7
voorname,8,7
gemakkelijk,8,8
noordelijke,8,8
nagenoeg,8,7
cacao,8,6
winstgevend,8,8
veroveringen,8,7
nut,8,7
erbij,8,7
voorstanders,8,6
aandeelhouder,8,7
verscheept,8,8
sancties,8,6
gerechtvaardigd,8,8
route,8,8
314,8,8
430,8,6
1967,8,8
kempen,8,7
benedenwindse,8,6
taalpolitiek,8,6
189,8,6
literaire,8,6
verwierf,8,8
geprobeerd,8,8
kunstenaars,8,8
verwerven,8,8
hugo,8,8
otto,8,7
bevolkingsgroep,8,7
rené,8,7
multiperspectiviteit,8,8
schoenen,8,7
schilderijen,8,8
bijbehorende,8,8
visies,8,8
ideologie,8,7
landschap,8,7
presenteren,8,8
legitimatie,8,6
bijbel,8,7
oogen,8,6
ondergeschikt,8,8
1806,8,7
213,8,7
inspectie,8,6
significant,8,8
reisden,8,7
koopwaar,8,8
strenge,8,8
verhandelen,8,8
opstandelingen,8,7
231,8,6
plantagehouder,8,8
opeisen,8,7
schappen,8,8
master,8,8
inheemsen,8,5
1667,8,7
energie,8,8
coronie,8,6
handhaven,8,7
wor,8,8
bewezen,8,8
straten,8,7
grondgebied,8,5
voorheen,8,8
wijs,8,8
1617,8,7
invloedrijke,8,8
breiden,8,8
constant,8,7
schets,8,8
veld,8,6
kwaad,8,8
resulteerde,8,8
grootschalig,8,7
ernaar,8,8
vaart,8,7
nieuw-amsterdam,8,7
vertegenwoordigden,8,8
herinnerd,8,8
hudson,8,5
hervormde,8,8
verleend,8,8
são,8,7
bezighouden,8,8
agency,8,6
271,8,7
goodfriend,8,5
nicole,8,8
273,8,7
pernambuco,8,5
onschuldig,8,7
hein,8,5
luanda,8,6
beargumenteerde,8,8
278,8,7
teit,8,8
evenzeer,8,7
verbazing,8,8
leert,8,8
ondervonden,8,8
bossenbroek,8,6
inbreng,8,7
1869,8,6
symbool,8,8
brak,8,7
296,8,5
1658,8,6
verloop,8,8
boxtel,8,7
344,8,6
straatnamen,8,7
revolutionaire,8,6
301,8,6
getiteld,8,8
substantieel,8,8
309,8,6
behoeft,8,8
1760,8,8
voc-imperium,8,6
herhaaldelijk,8,8
1743,8,8
christen,8,8
vijfentwintig,8,8
islam,8,7
meermaals,8,8
being,8,6
commerciële,8,8
uitgaan,8,8
evenwel,8,8
miguel,8,8
church,8,6
verzameling,8,7
marine,8,6
belgië,8,7
vlaamse,8,5
reisde,8,8
aangetrokken,8,6
paus,8,6
duitse,8,7
handelingen,8,8
355,8,8
tolerantie,8,7
indienen,8,7
vermelden,8,8
elias,8,8
jacques,8,8
washington,8,7
verstrengeling,8,8
374,8,6
375,8,8
dilemma,8,8
uitdagingen,8,7
1628,8,7
partner,8,6
verscheidene,8,8
overtuigingen,8,6
moravische,8,6
kals,8,8
1759,8,8
cham,8,7
388,8,5
geestelijke,8,7
eenzijdig,8,7
wonden,8,8
390,8,6
gods,8,7
ontwikkelt,8,6
anderhalf,8,8
verschoven,8,8
noodzakelijke,8,8
gerelateerde,8,8
omgerekend,8,7
ongelijkheden,8,7
1765,8,8
407,8,7
409,8,5
1618,8,8
trans,8,8
betekenen,8,7
tant,8,7
1752,8,8
geheime,8,7
huidig,8,8
decolonization,8,6
achternaam,8,7
uitte,8,8
agenderen,8,8
oprecht,8,8
regelingen,8,8
grondslagen,8,8
439,8,6
verdeling,8,6
peggy,8,8
zeiden,8,8
vervolg,8,8
innocence,8,8
facing,8,7
youtube,8,8
staatscourant,8,5
leo,8,8
perspective,8,8
recognition,8,7
beckles,8,7
drukt,8,7
better,8,8
evidence,8,7
broek,8,8
kuitenbrouwer,8,7
heijer,8,7
expositie,8,7
forgotten,8,6
protestant,8,8
eighteenth-century,8,6
geelen,8,6
inventaris,8,7
reid,8,6
gendered,8,5
purpose,8,6
ships,8,7
editie,8,7
authorities,8,7
administrative,8,7
1960,8,7
hispanic,8,5
eighteenth,8,8
role,8,8
hoor,8,7
memorie,8,6
th,8,8
archaeological,8,5
06,8,7
geheugen,8,8
humanities,8,8
werk-,8,8
educatieve,8,8
stierf,8,8
dominee,8,5
behandelt,8,8
achterstand,8,8
minimaal,8,8
hardnekkig,8,8
samenwerken,8,8
communicatie,8,8
verwijderd,8,8
volwaardig,8,8
wél,8,8
verdiend,8,7
hangen,8,8
rembrandt,8,5
klinkt,8,8
noemden,8,8
papoea,8,6
petersen,8,5
denkers,8,7
stereotypen,8,8
negerhut,8,7
onrechtvaardige,8,5
woont,8,8
eerherstel,8,6
adell,8,8
thiel,8,5
commandeur,8,8
domstad,8,8
noordel,8,7
hitu,8,5
verbl,8,8
gilroy,8,8
left,8,8
unseen,8,8
onafhankel,8,7
zuilen,8,7
maarsseveen,8,5
zwager,8,8
amster-,8,8
blind,8,7
intensief,8,8
gunstig,8,8
ec,8,5
dagel,8,5
bosman,8,5
voorst,8,5
lating,8,5
suite,8,6
zingen,8,7
gruwelen,8,8
geïnspireerd,8,8
onlangs,8,8
remonstranten,8,6
calvinisten,8,7
hetwelk,8,6
behooren,8,7
fster,8,7
tenslotte,8,8
vriendin,8,8
ernstige,8,7
pr,8,7
essay,8,8
onmogel,8,8
voelde,8,8
enigszins,8,8
aangeeft,8,7
every,8,7
statement,8,8
grounds,8,8
imago,8,8
1859,8,7
1857,8,8
doorlopen,8,7
fredericus,8,8
buys,8,6
tribune,8,7
zoodat,8,7
rudsel,8,6
ronald,8,8
curricula,8,7
overvecht,8,5
ondersteunt,8,8
ll,8,6
fout,8,7
value,8,6
huisvesting,8,7
spain,8,6
stage,8,8
dwaasheid,8,5
patterns,8,5
europeans,8,7
personal,8,8
bers,8,5
discussion,8,8
prejudice,8,6
herkend,8,6
popular,8,7
begeleiding,8,7
plataforma,8,5
rijksministerraad,8,6
koposov,8,8
reconnaissance,8,6
rechtsopvolger,8,7
excuus-aanbieding,8,7
howard-hassmann,8,6
achten,8,7
instemmen,8,7
onzekerheid,8,7
soft,8,6
march,8,8
organisations,8,5
without,8,8
prescribing,8,6
regulation,8,6
violation,8,5
core,8,5
majority,8,5
called,8,6
regulations,8,5
includes,8,6
necessary,8,7
commission,8,7
along,8,6
primarily,8,7
now,8,7
previous,8,5
budget,8,5
question,8,5
furthermore,8,8
subsequent,8,6
sense,8,7
declaration,8,6
goes,8,8
criminalisation,8,7
specifically,8,8
detailed,8,7
minorities,8,7
equal,8,6
cijntje,8,5
antoine,8,8
diversity,8,5
desbetreffende,8,8
slavenmakers,8,7
gebeurtenis,8,8
communiceren,8,6
marrus,8,6
systemisch,8,7
departementen,8,6
signaleren,8,7
woningmarkt,8,8
wegnemen,8,8
staatssecretaris,8,7
onderstaand,8,6
gedupeerden,8,8
quaestie,8,7
verlangt,8,8
magt,8,5
zedelijk,8,8
lycklama,8,8
uhlenbeck,8,7
aanneming,8,8
bosschen,8,7
thorbeckiaan,8,7
verkeeren,8,7
waargenomen,8,8
groepsaffiliatie,8,7
conservatief-katholieken,8,6
s-,8,5
waarborg,8,8
butter,8,7
binnenkomen,8,8
islamofobie,8,7
uitstroming,8,8
ervaart,8,7
overcompensatie,8,6
managers,8,6
stereotypering,8,6
narratief,7,7
privé,7,6
seerde,7,7
creolen,7,7
gediscrimineerd,7,7
heerste,7,7
beseffen,7,7
aanvoeren,7,7
aanloop,7,7
reparation,7,7
vergezeld,7,7
doorgegeven,7,7
geluid,7,5
1581,7,6
machten,7,7
1803,7,7
deense,7,6
falen,7,7
eiste,7,7
bekritiseerde,7,6
diepgewortelde,7,7
barrières,7,6
ingenomen,7,7
opbouwen,7,7
grens,7,6
registreren,7,6
rangen,7,6
discipline,7,6
ideaal,7,6
opmerkelijk,7,7
voorafgegaan,7,7
don,7,6
rothberg,7,7
mobiliteit,7,7
plaatse,7,7
gestimuleerd,7,7
lende,7,7
marrongemeenschappen,7,5
richtlijnen,7,7
voorop,7,7
aankwamen,7,7
legaal,7,7
1648,7,6
vervoeren,7,7
vierhonderd,7,7
kostte,7,7
invasie,7,6
gedood,7,7
bevestigde,7,7
vroegen,7,7
overheidswege,7,7
parlementslid,7,7
veeleer,7,6
beloofde,7,7
verschillend,7,7
redelijke,7,7
provinciaal,7,6
tropische,7,7
bewaren,7,7
onrust,7,7
nadelige,7,6
kennelijk,7,7
accijnzen,7,7
slaagden,7,7
herziening,7,7
prijzen,7,6
1852,7,7
verreweg,7,6
standpunten,7,7
kapitalisme,7,7
bevraagd,7,7
arbeidskrachten,7,7
oud-minister,7,5
zoolang,7,7
motieven,7,7
sugar,7,7
scheepvaart,7,7
gaandeweg,7,7
slaventransporten,7,6
plaatsvonden,7,7
schattingen,7,5
zodra,7,7
peper,7,7
bestemming,7,7
westkust,7,7
gedefinieerd,7,7
extreme,7,6
kenmerkend,7,7
vormgeving,7,6
bestraft,7,7
dienste,7,6
vertrekken,7,6
link,7,7
herkenbaar,7,7
1822,7,7
eraan,7,7
beschouwden,7,7
ingetrokken,7,6
teruggekeerd,7,7
geregistreerd,7,7
vaders,7,7
complete,7,7
radboud,7,7
rechtssysteem,7,6
onderpand,7,7
uitzonderlijk,7,7
participanten,7,6
stichten,7,6
deelnemen,7,7
bijeen,7,7
traditioneel,7,7
strategie,7,7
huygens,7,7
wereldeconomie,7,6
drempel,7,7
nootmuskaat,7,7
optie,7,5
kapitaalkrachtige,7,6
verschoof,7,7
claim,7,5
huwelijk,7,7
begrippen,7,7
felle,7,7
details,7,7
voor-,7,7
beschreef,7,7
kring,7,6
alsmede,7,7
overgrote,7,6
opgelegde,7,7
zogenaamd,7,7
gesticht,7,6
koffie-,7,7
1870,7,5
opgedragen,7,6
opgave,7,7
bezocht,7,7
opium,7,6
baten,7,6
verwijzen,7,7
hangt,7,7
onderwerping,7,6
export,7,7
multatuli,7,6
aanhangers,7,7
tegemoet,7,7
uit-,7,7
biografie,7,6
poëzie,7,6
duits,7,7
assimilatie,7,6
tuur,7,7
psychologisch,7,6
tamelijk,7,7
antikoloniale,7,6
koers,7,6
dominant,7,7
leefwereld,7,6
word,7,6
194,7,6
rosalia,7,6
vormgegeven,7,7
waardig,7,7
sprekend,7,7
verdedigen,7,7
ondergaan,7,7
verkennen,7,7
belichten,7,7
bekijken,7,7
verspreid,7,6
seksualiteit,7,6
schat,7,7
verbeeld,7,7
openen,7,7
indeling,7,7
schiereiland,7,5
zing,7,7
dominantie,7,7
hoogstraten,7,6
1678,7,6
oudsher,7,7
testament,7,7
verwerkt,7,7
glazen,7,6
oproepen,7,7
214,7,6
object,7,7
plaatste,7,7
verhoudt,7,7
daad,7,7
1636,7,7
plantagekoloniën,7,7
arbeider,7,6
bevestigt,7,7
transformatie,7,7
voorlopig,7,7
stukje,7,7
verbleven,7,7
drang,7,6
westelijk,7,7
marie,7,7
getuige,7,7
gevluchte,7,7
motivatie,7,7
hielp,7,7
verkleinen,7,6
dubbele,7,7
realisatie,7,7
interventie,7,7
negro,7,6
uitgestrekte,7,7
adviseur,7,7
regelt,7,7
ongetwijfeld,7,7
geïntroduceerd,7,7
afgevaardigden,7,7
verhouden,7,7
1959,7,7
oefenen,7,6
instanties,7,7
veranderden,7,7
afnam,7,7
1738,7,7
keken,7,7
volwassenen,7,6
gevaarlijke,7,6
nergens,7,7
opening,7,7
afgespeeld,7,7
voorzag,7,6
netherland,7,6
1865,7,7
264,7,5
manhattan,7,6
vechten,7,7
dachten,7,7
betaalden,7,7
indicatie,7,7
ziek,7,7
1674,7,6
isabella,7,7
eurocentrische,7,7
marronage,7,5
dineke,7,6
locaties,7,7
nagedacht,7,7
1640,7,6
tegenstanders,7,7
nassau-siegen,7,7
mapping,7,7
rendabel,7,7
1660,7,7
mer,7,6
middelburgsche,7,7
daarbuiten,7,7
wereldgeschiedenis,7,6
ivoor,7,7
labour,7,6
ashanti,7,5
290,7,6
1872,7,7
opgebouwd,7,7
deal,7,7
groot-,7,7
dossier,7,6
ere,7,6
avond,7,6
zweep,7,6
1710,7,7
fungeerde,7,6
voc-schepen,7,6
1773,7,6
ross,7,6
wijdverbreid,7,6
kraaijenoord,7,7
willem-alexander,7,7
laatst,7,7
omgekeerd,7,7
onmisbaar,7,7
bergen,7,6
302,7,6
directeuren,7,7
coromandelkust,7,5
malabarkust,7,6
onderschatten,7,7
fundamenteel,7,7
coromandel,7,5
privéhandel,7,6
bevestigd,7,7
315,7,6
erachter,7,7
albertus,7,7
papua,7,6
enclaves,7,6
gaande,7,7
opgemaakt,7,7
gehandeld,7,7
wet-,7,7
boot,7,7
decade,7,5
behorende,7,7
castro,7,6
onderzoeksprogramma,7,6
presentatie,7,6
341,7,5
vloot,7,6
ondersteunende,7,7
walcheren,7,5
347,7,5
blakely,7,6
verwijzingen,7,6
zestiende-eeuwse,7,5
episode,7,7
handelaars,7,7
laurent,7,7
afschafte,7,7
adrianus,7,7
casussen,7,7
spil,7,7
borgen,7,6
362,7,6
verzoeken,7,7
bleken,7,7
kleinzoon,7,7
sefarden,7,5
dieren,7,5
werelddelen,7,7
theologische,7,6
christendoms,7,5
384,7,5
lichamelijke,7,7
verzoening,7,7
waardevolle,7,7
dijksma,7,5
391,7,5
bedreven,7,7
aboutaleb,7,6
toeval,7,7
bevragen,7,7
prinsen,7,6
verdiensten,7,6
witteveen,7,7
conferentie,7,6
1701,7,6
417,7,5
barryl,7,7
biekman,7,7
begrijp,7,6
weinigen,7,7
beladen,7,7
urgentie,7,6
asscher,7,5
bijzijn,7,6
elkaars,7,6
verenigingen,7,6
voelbaar,7,7
kingston,7,7
sungur,7,5
rooy,7,5
arie,7,5
kleurrijke,7,7
ron,7,7
roofbouw,7,6
manchester,7,6
line,7,7
gelderblom,7,5
humphrey,7,7
price,7,5
1944,7,7
amstelodamum,7,5
owners,7,6
compensation,7,7
els,7,5
revolution,7,5
jay,7,5
postma,7,5
vertaling,7,7
documents,7,6
noorlander,7,6
place,7,6
creating,7,6
handbook,7,5
environment,7,5
linda,7,7
cities,7,5
zijlstra,7,5
celebes,7,7
geciteerd,7,6
adams,7,7
science,7,7
emmanuel,7,5
jewish,7,6
daadwerkelijke,7,7
patrick,7,7
theodore,7,7
physical,7,6
communities,7,5
literatuurlijst,7,7
starten,7,7
library,7,5
tekening,7,7
dader,7,7
functioneert,7,7
inhoudsopgave,7,6
vensters,7,5
text,7,6
geschetst,7,7
gevierd,7,6
lerarenopleidingen,7,5
arubaanse,7,6
leerkrachten,7,5
alsook,7,6
vermijden,7,6
vreemd,7,7
gemotiveerd,7,7
uiteen,7,7
ana,7,7
documentaire,7,7
paulus,7,7
pakhuis,7,7
theorieën,7,5
slavenhandelaars,7,5
gehandhaafd,7,7
zuid-celebes,7,6
hoorden,7,7
witsen,7,6
getrouwd,7,6
baas,7,7
verhuisde,7,7
gruwel,7,7
moraal,7,6
ingang,7,6
vlugten,7,6
floyd,7,5
wethouder,7,6
1933,7,5
noodzakel,7,7
aanvulling,7,6
omvangr,7,7
verkennende,7,7
admiraal,7,7
daarb,7,7
echtpaar,7,7
aan-,7,7
1744,7,7
bone,7,6
eenkomsten,7,6
overgeslagen,7,6
kdom,7,6
heerl,7,5
muelen,7,5
aantrekkel,7,7
slavengeld,7,6
kolo-,7,7
gt,7,7
deftige,7,7
administrateur,7,7
vermoedel,7,7
godard,7,5
onderkoopman,7,6
con-,7,7
marjet,7,7
citaten,7,5
vrouwenstudies,7,5
par,7,7
kert,7,7
caliste,7,5
percentages,7,5
goor,7,5
christiane,7,6
gedachtegoed,7,7
knecht,7,7
haat,7,7
sch,7,7
ideale,7,6
antislavern,7,5
voordelen,7,6
bewuste,7,6
gezant,7,6
poeze,7,5
democratisch,7,7
fascisme,7,5
opleidingen,7,7
zulk,7,7
versch,7,6
analyseert,7,7
opa,7,6
faciliteren,7,7
publishing,7,5
treedt,7,7
lezing,7,5
1973,7,6
nm,7,5
here,7,7
1560-1905,7,7
hoff,7,6
organizations,7,6
liberty,7,7
did,7,6
iman,7,5
htm,7,5
middle,7,7
onderwezen,7,7
vrezen,7,7
hogeschool,7,7
dbnl,7,7
constantia,7,6
meinertzhagen,7,5
theodorus,7,7
side,7,7
concludeerde,7,7
agressief,7,6
fraude,7,6
heinze,7,5
controversial,7,6
constitution,7,5
problem,7,6
veraart,7,6
verstrekken,7,7
garantie,7,6
aanvaard,7,5
objectieve,7,5
beleven,7,7
test,7,5
dialoogtafels,7,5
competences,7,5
look,7,6
forms,7,5
terminology,7,6
supra,7,6
governments,7,5
educational,7,6
address,7,7
due,7,7
monuments,7,6
teaching,7,7
prohibition,7,7
recognised,7,5
major,7,7
february,7,6
call,7,6
discourse,7,6
area,7,6
essentially,7,6
incitement,7,6
areas,7,5
matters,7,7
appears,7,7
affairs,7,5
acknowledging,7,5
today,7,6
responsible,7,6
monitoring,7,7
serious,7,6
bastiaan,7,5
then,7,5
saban,7,5
voordoen,7,7
handelingsverlegenheid,7,6
stereotype,7,6
schadelijke,7,5
affiniteit,7,6
capaciteit,7,6
health,7,5
paradoxen,7,5
vervallen,7,5
proactief,7,7
kis,7,7
queer,7,5
biases,7,5
talenten,7,5
geraadpleegde,7,6
voortkomen,7,6
