filename,filepath,document_type,year,chunk_num,chunk_text,topic,cosine,cosine_weighted,topic_probs,topic_assigned,cosine_per_topic,labels,chunk_id
jaarverslag-onderwijs-cultuur-wetenschap-2022.48.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-onderwijs-cultuur-wetenschap-2022\jaarverslag-onderwijs-cultuur-wetenschap-2022.48.txt,2023,jaarverslag-onderwijs-cultuur-wetenschap-2022,0,budgettair gevolg budgettair gevolg bedrag realisatie vastgesteld begrot verschil verplicht uitgav bekost hoofdbekost bekost primair bekost prestatiebox aanvull bekost aanpak lerarentekort aanvull bekost national programma subsidies regel regel onderwijsvoorzien jonggehandicapt nederland buitenland basis prester schol zet bèta techniek humanistisch vormend godsdienstonderwijs extra hulp klas schol omgev basisvaard over opdracht opdracht zelftest over agentschapp dienst uitvoer stichting vervangingsfond participatiefond uwv medeover gemeent onderwijsachterstandenbeleid aanvull goa convenant verhog taalniveau pedagogisch medewerker klein gemeent ventilatie schol scholenprogramma groning national programma spuk huisvest noodlocaties oekrain begrotingshoofdstuk bred schol twed kamer vergaderjar viii,Reparations and Remembrance|Modern & Everyday Racism,0.0842927230423524,"[0.0, 0.016681126970629734, 0.01463198624032203]","[False, True, True]","[False, True, True]","[0.0842927230423524, 0.0842927230423524, 0.0842927230423524]","[0, 1, 1]",jaarverslag-onderwijs-cultuur-wetenschap-2022.48.txt__0
jaarrapportage-bedrijfsvoering-rijk-2022.25.txt,Policyarchive_text\jaarverslagen\2023\jaarrapportage-bedrijfsvoering-rijk-2022\jaarrapportage-bedrijfsvoering-rijk-2022.25.txt,2023,jaarrapportage-bedrijfsvoering-rijk-2022,0,hal werkgever medewerker individuel afsprek vergt maatwerk tijdelijk regel werknemer leeftijd bereik inclusie social werkgever rijk vakbond volgend afsprak gemaakt social inclusie versterk komt pilot transitieverlof transgender pilot waarbij verlofsystem ruimt gecreeerd religieuz culturel achtergrond medewerker pilot leid aanpass volgend cao ministeries gan looptijd cao experimenter onafhank voorzien social denk ombudsfunctionaris personeelsraadgever ministeries eventuel kwesties hierdor ontstan doorzet ambtelijk hoogst niveau elk medewerker krijgt toegang onafhank integriteitscommissie medewerker rijk vanweg uitoefen functie betrok strafrecht procedur krijg juridisch ondersteun verduurzam cao daarnaast stapp gezet verder verduurzam rijk regel fiet zak aangepast stimuleert medewerker langer bestaand elektrisch fiet automatisch nieuw kiez medewerker vergoed inricht thuiswerkplek vanaf bested verduurzam woning hiermee stimuler medewerker invester energiebespar duurzam opwek vorm verduurzam privewon grot medewerker rijk hybrid werkt ligt verantwoord gedur looptijd cao start rijk vakbond drie pilot verder verduurzam arbeidsvoorwaard stimuler medewerker werkgever ideeen aandrag bedoel stapp verduurzam zet verder gan huidig cao rijk wendbar flexibel medewerker maatschapp opgav rijk realiser wendbar opgavegericht werk complexiteit omvang grensoverstijg opgav toegenom verwacht daarom medewerker meebeweg verander behoeft waarmee rijk aanrak komt daarbij goed balan stabiliteit capaciteit regulier werkzam flexibiliteit capaciteit rijk bred opgav net eerder toond rijk hog mat biliteit wendbar coronacrisis oorlog oekrain leid som noodgedwong verschuiv werk kwam wegvall capaciteit prioriteit extra ander werk rijksbred rondom flexconcept detacher vastgesteld flexibel inzet personel capaciteit structurel verbeter detacher richt vooral jaarrapportag bedrijfsvoer rijk,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance|Modern & Everyday Racism",0.0940652074579828,"[0.0044266165747389435, 0.0035833183235935867, 0.06701719217621105]","[True, True, True]","[True, True, True]","[0.0940652074579828, 0.0940652074579828, 0.0940652074579828]","[1, 1, 1]",jaarrapportage-bedrijfsvoering-rijk-2022.25.txt__0
jaarverslag-financien-2022.117.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-financien-2022\jaarverslag-financien-2022.117.txt,2023,jaarverslag-financien-2022,0,losgelat per belastingplan twee termaatregel opgenom ten aanzien aansprak toeslag indien partner woont uitzonder toeslagpartnerbegrip person noodopvang toeslag knelpunt signaler proactief agender richting opdrachtgever stand uitvoer beschrev mogelijk ander toeslagenstelsel nader uitgewerkt scenariostudie vormgev kindvoorzien svk portag alternatiev toeslagenstelsel kabinetsreactie parlementair ondervragingscommissie toeslag pok kabinet aangegev problem huidig toeslagenstelsel huidig stelsel opgelost toe ander stelsel kabinet aangegev termijn verantwoord financier kinderopvang volled ouder gelegd hiermee vervall complex voorwaard hen toeslag uitvoeringsgevolg verschill variant beeld gebracht daarmee bereidt toeslag goed mogelijk mogelijk verander opdracht social zak werkgeleg szw gedan potentiel uitvoerder nieuw financieringsstelsel kinderopvang dienst toeslag constructief meegedacht basis advies beslot zogenoemd greenfieldtraject start waarbinn szw uitvoeringsorganisaties duo dienst toeslag svb uwv sector nieuw kinderopvangstelsel ontwerp toeslag actief inzicht ingebracht opstart uitvoer traject kader motie lodder weyenberg kabinetsreactie pok gekek oploss knelpunt huidig stelsel verbeter uitvoer dienstverlen huidig stelsel verbeter mogelijk zowel vereenvoud grondslag beter dienstverlen ruimt maatwerk toe werk stelsel zeker voorspel biedt waarbij problematisch schuld zovel mogelijk voorkom kader verbetertraject huurtoeslag beoogd huurder brancheorganisaties binnenland zak woningcorporaties bijeenkomst input hal tertraject verbetertraject kinderopvangtoeslag periodiek panelbijeenkomst georganiseerd war dienst toeslag social zak werkgeleg aanschov twed kamer vergaderjar,Reparations and Remembrance|Modern & Everyday Racism,0.0828236445561349,"[0.002451274728405679, 0.0022570378210882746, 0.014223760120886723]","[False, True, True]","[False, True, True]","[0.0828236445561349, 0.0828236445561349, 0.0828236445561349]","[0, 1, 1]",jaarverslag-financien-2022.117.txt__0
financieel-jaarverslag-rijk-2022.75.txt,Policyarchive_text\jaarverslagen\2023\financieel-jaarverslag-rijk-2022\financieel-jaarverslag-rijk-2022.75.txt,2023,financieel-jaarverslag-rijk-2022,0,verder gehel nieuw handboek financiel informatie administratie hafir toegevoegd visualisaties geplaatst achterkant gewerkt impul datakwaliteit stond tek afsluit evaluatie doorontwikkel evaluatie kwam vor doelgroep financiel professional goed bediend gebruik sit snel budget stuk zoek begrotingsproces echter behoeft context duiding thematisch dwarsdoorsnedes hierop komend nieuw volop ingezet programma toekomst financiel administratie tfa programma toekomst financiel administratie tfa begonn formuler afstemm interdepartemental gedrag toekomstvisie financiel administratie vervolgen initiatiefas begonn verwezen visie hulp financial traines hiertoe via pilot verkenn uitgevoerd gericht crer opstell cloudkader adviser samenwerk waard rijk gehel verkenn programmaplan kom tussentijd blijkt belang departement gericht gan samenwerk gebied financieel beher verstev daarnaast aandacht uitgan robotica tijd personeelstekort werkdruk verlicht cloudkader nodig departement financieel system vervang marktontwikkel will volg cloud ambitieuz interdepartemental verandertraject kom middellang termijn voort gericht eenduid taxonomie informatiestrom levert blauwdruk financiel administratie basis architectuurprincipes daarnaast gat programma tfa slag data analys huidig werk verbeter bouwblok crer datagedrev werk digital koppel begrotingsgegeven wit stuk verder gewerkt automatiser budgettair begrot jaarverslag gebeurt basis koppel interdepartemental budgettair overleg system ibos hiermee wit stuk begrotingsbeheersystem digital auteursomgev direct gekoppeld basis linked data vermindert bewerk foutgevoel opstell wit stuk verwacht koppel genom rechtmatigheidsdashboard verder gewerkt ontwikkel rijksbred digital rechtmatigheidsdashboard stelt departement stat rapporter henzelf geconstateerd onrechtmat lopend begrotingsjar rechtmatigheidsdashboard biedt departement inzicht basis waarvan treff control begrotingsuitvoer twed kamer vergaderjar,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance|Modern & Everyday Racism",0.081348921681996,"[0.008614634793536677, 0.0011641216524604047, 0.01722687634962172]","[True, True, True]","[True, True, True]","[0.081348921681996, 0.081348921681996, 0.081348921681996]","[1, 1, 1]",financieel-jaarverslag-rijk-2022.75.txt__0
jaarplan-2023-kustwacht-caribisch-gebied.4.txt,Policyarchive_text\jaarplannen\2023\jaarplan-2023-kustwacht-caribisch-gebied\jaarplan-2023-kustwacht-caribisch-gebied.4.txt,2023,jaarplan-2023-kustwacht-caribisch-gebied,0,kustwacht koninkrijk nederland gebied jaarplan jaarplan zet uiten kustwacht tak uitvoert daarin accent teven geeft inzicht samenhang lang termijn plan materieel lang termijn plan personel vervaard jaarplan verplicht rijkswet presidium kustwachtcommissie belast afstemm hoofdlijn beher middel kustwacht kustwachtcommissie bereidt basis daarvan beleidsplan operationel jaarplan begrot jaarverslag jaarlijk financiel verantwoord kustwacht kustwachtcommissie stemt hierbij kustwacht betrok ministeries vier land koninkrijk conform rijksministerrad stelt jaarplan vast conform rijkswet kustwacht jaarplan daarmee overleg besluitvorm vier land aruba curaçao maart koninkrijk nederland algemen algemen zak president algemen zak president binnenland zak defensie justitie social zak justitie buitenland zak financien cultur financien volkshuisvest ruimtelijk orden milieu infrastructur infrastructur waterstat transport integriteit natur ouderenzak verker vervoer ruimtelijk planning toerism economisch zak verker telecommunicatie economisch zak klimat gezond milieu natur kustwacht betrok ministeries koninkrijk jaarplan beschouwt allereerst meest actuel invloedrijk omgevingsfactor werkveld kustwacht med bepal gat algemen kader kustwacht missie visie strategie geeft duiding prioriteitstell kustwacht zet vervolgen plann uiten operationel personel materieel kwaliteit communicatie gebied financiel dekking jaarplan weergegev begrot vind over beschrijv algemen tak middel samenwerk jaarplan beschrijft plann financieel gedekt begrot kustwacht separat over ambities beschrev daarmee biedt kustwacht inzicht mogelijk concret plann komend onderzocht effect consequenties evident termijn keuzes vergt tak middel formel stat plan bekend lang termijn plan ltp totstandkom leesbar onderscheid gemaakt rijkswet houdend regel tak bevoegd evenal beher kustwacht antill aruba rijkswet kustwacht aruba curaçao maart evenal open licham geldend algemen zak vertegenwoordigt teven ministeries aruba deelbetrok kustwacht zitting presidium kustwachtcommissie binnenland zak koninkrijksrelaties informeert overlegt ministeries deelbetrok kustwacht zitting presidium kustwachtcommissie justitie vertegenwoordigt teven ministeries curaçao deelbetrok kustwacht zitting presidium kustwachtcommissie justitie vertegenwoordigt teven ministeries maart deelbetrok kustwacht zitting presidium kustwachtcommissie,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance|Modern & Everyday Racism",0.0915079363888473,"[0.005830968156163923, 0.01602072936652979, 0.013321283945291598]","[True, True, True]","[True, True, True]","[0.0915079363888473, 0.0915079363888473, 0.0915079363888473]","[1, 1, 1]",jaarplan-2023-kustwacht-caribisch-gebied.4.txt__0
jaarverslag-buitenlandse-zaken-2022.105.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-buitenlandse-zaken-2022\jaarverslag-buitenlandse-zaken-2022.105.txt,2023,jaarverslag-buitenlandse-zaken-2022,0,lijst afkort lijst afkort adr auditdienst rijk aiv adviesrad international vraagstuk autoriteit persoonsgegeven algemen rekenkamer asean association south east asian nation att arm trad treaty avg algemen verorden gegevensbescherm bhos buitenland handel ontwikkelingssamenwerk bit bureau bni bruto national inkom buitenland zak cavv advies inzak volkenrecht vraagstuk cdi coordiner directeur inkop celac community latin american caribbean states ctbt alomvat kernstopverdrag comptabiliteitswet dab draft amend budget dcc departemental crisiscoordinatie centrum dhf directie huisvest facilitair zak drc democratisch republiek congo dtia data transfer impact assessment diversity inclusion ecm expertisecentrum malversaties eer europes economisch ruimt ehrm europes hof recht men eof europes ontwikkelingsfond epf europes vredesfaciliteit europes rad europes unie fbb feministisch buitenlandbeleid fez directie zak fobo front offic back offic gbvs geintegreerd veiligheidsstrategie grc governanc risk management complianc government government hbbz handboek bedrijfsvoer buitenland zak hdpo hoofddirectie personel hgis homog international samenwerk hvp veerkrachtplann hram adviseur medewerker iaea international atoomenergie agentschap informatiebeveil icao international burgerluchtvaartorganisatie icb international cultuurbeleid icc international strafhof idi directie informatievoorzien digital innovatie ihh informatiehuishoud international iob directie international beleidsevaluatie ipndv international partnership nuclear disarmament verification isb signaler begeleid kitlv konink institut volkenkund twed kamer vergaderjar,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance|Modern & Everyday Racism",0.0804679798767224,"[0.02147483142254668, 0.011897902726210958, 0.016926645857708172]","[True, True, True]","[True, True, True]","[0.0804679798767224, 0.0804679798767224, 0.0804679798767224]","[1, 1, 1]",jaarverslag-buitenlandse-zaken-2022.105.txt__0
tk-beslisnota-veiligheidsstrategie-voor-het-koninkrijk-voor-het-nederlanden.1.txt,Policyarchive_text\beleidsnotas\2023\tk-beslisnota-veiligheidsstrategie-voor-het-koninkrijk-voor-het-nederlanden\tk-beslisnota-veiligheidsstrategie-voor-het-koninkrijk-voor-het-nederlanden.1.txt,2023,tk-beslisnota-veiligheidsstrategie-voor-het-koninkrijk-voor-het-nederlanden,0,justitie veiligheidsstrategie koninkrijk nederland aanleid veiligheidsstrategie koninkrijk nederland hierna strategie kabinet basis legg toekomst waarin weerbar voorbereid dreiging onz national strategie voegt geintegreerd veiligheidsstrategie national strategie samenvoeg conform aanbevel wrr wereld verbind aanbevol verbind intern binnenland extern buitenland veiligheidsbeleid versterk national international veiligheidsstrategie voeg geadviseerd besluit grag akkoord bijgaand strategie grag akkoord aanbiedingsbrief namen buitenland zak uzelf twed kamer verstur maandag akkoord rijksministerrad vrijdag grag akkoord onafhank analys gevolg russisch oorlog oekrain national koninkrijk nederland focus europes opgesteld analistennetwerk national gelijktijd twed kamer bied evenal bevind justitie werking national veiligheidsstrategie kernpunt strategie zet uiten komend zes gan onz national bescherm toont national veiligheidsbelang will bescherm belang moment bedreigd wijz dreiging hoofd bied koer concret uitgevoerd komt stan datum kenmerk,"Colonial Exploitation, Slavery & Economic Inequality|Modern & Everyday Racism",0.1002229657171591,"[0.0015172275088365299, 0.03417961720586685, 0.009735570325662796]","[True, False, True]","[True, False, True]","[0.1002229657171591, 0.1002229657171591, 0.1002229657171591]","[1, 0, 1]",tk-beslisnota-veiligheidsstrategie-voor-het-koninkrijk-voor-het-nederlanden.1.txt__0
jaarverslag-lnv-2022.205.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-lnv-2022\jaarverslag-lnv-2022.205.txt,2023,jaarverslag-lnv-2022,0,uitbreid actiev openbaarmak beslisnota uitbreid actiev openbaarmak beslisnota volled geimplementeerd waardor categorieen kamerstuk bijbehor beslisnota open gemaakt actiev openbaarmak categorieen woo analys gedan status eerst categorieen verplicht open gemaakt vanaf hierin nodig qua proces openbaarmak eerst ervar verkenn proactiev openbaarmak vanuit stikstof stuk besluitvorm proactief open gemaakt evaluaties uitgevoerd intern extern impact manier openbaarmak vanuit ervar geluid politiek samenlev openbaarmak eerst verkenn gestart proactief open mak informatie vanuit lnv kamerstukkenmodul gemaakt kamerstukkenmodul kamerbriev beslisnota eerst kamer twed kamer stur tegelijkertijd lnv ezk meest geavanceerd gebruiker system passiev openbaarmak passiev openbaarmak openbaarmak informatie aanleid hierin meest bekend vorm vanuit integral aanpak lag focus terugdr afhandelingstermijn volgend activiteit uitgevoerd gerealiseerd terugbreng afhandeltermijn middel integral optimalisatietraject gewerkt procesoptimalisaties ondersteun tooling zie hierbov extra capaciteit zie hieronder accurat informatie hal knelpunt proces afhandel workshop georganiseerd bred vertegenwoord hieruit terthema gedefinieerd war vervolg gev inzag basis strikt voorwaard list wetenschapper inzag krijg ongelakt document inzag plaatsgevond kwantum dossier journalist bevind vorm input ontwikkel uitvoer contactperson woo eerst ervar contactperson woo opgedan laagdrempel contact burger journalist overheidsinformatie basis hiervan kijk rol contactperson woo nader vorm gev onz overkoepel inspann bovenstaand activiteit werk overkoepel kwantitatiev informatie woo gedeeld jaarrapportag bedrijfsvoer rijk kwantitatiev detail verzoek ander woo verwijz burgercorrespondentie jaarverslag twed kamer vergaderjar xiv,Reparations and Remembrance|Modern & Everyday Racism,0.0874817765279706,"[0.008631633888754873, 0.004350646283166383, 0.02785658802558118]","[False, True, True]","[False, True, True]","[0.0874817765279706, 0.0874817765279706, 0.0874817765279706]","[0, 1, 1]",jaarverslag-lnv-2022.205.txt__0
jaarverslag-szw-2022.55.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-szw-2022\jaarverslag-szw-2022.55.txt,2023,jaarverslag-szw-2022,0,bijstand participatiewet toeslagenwet algemen doelstell ondersteunt vind werk biedt steuning aangepast arbeid hen nodig werk eerst plat belang betrok werk zorgt economisch financiel digheid draagt gevoel eigenwaard biedt kans volop mee samenlev streeft transparant activer sociaal zekerheidsstelsel mens enerzijd ondersteunt prikkelt wer werk gan hen anderzijd zeker biedt adequaat vangnet echt nodig mens verantwoord eig inkom voorzien nem daartoe initiatief vind werk eig kracht lukt helpt hierbij ondersteun beschut werk bied mens tijdelijk eig levensonderhoud voorzien biedt sociaal vangnet vorm bijstand daarbij streeft ernar loket war uitkeringsgerechtigd mee mak beperk biedt inwoner war nodig tieondersteun inkomensondersteun grond standsregel rol verantwoord systeemverantwoord kader stimuleert vind werk middel beschik stell gemeent ten behoev social ziening loonkostensubsidies financiert inkomensondersteun loonkostensubsidies verantwoord vormgev onderhoud werking stelsel regelgev vaststell hoogt algemen bijstandsniveaus ter beschik stell verdel middel gemeent inkomensvoorzien loonkostensubsidies vanuit participatiewet waarin begrep ioaw ioaz algemen bijstand zelfstand ter beschik stell verdel middel gemeent uitvoer besluit bijstandverlen dig houd systeemtoezicht toepass interbestur toezichtinstrument indien medeover ernstig wijz onrechtmat handel nalat rechtmat handel verzamel informatie landelijk geaggregeerd niveau beoordel system werkt wanner vorm aanpass system wenselijk twed kamer vergaderjar,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance|Modern & Everyday Racism",0.0908738934795303,"[0.039607902431228824, 0.002531308783381284, 0.014543702418402322]","[True, True, True]","[True, True, True]","[0.0908738934795303, 0.0908738934795303, 0.0908738934795303]","[1, 1, 1]",jaarverslag-szw-2022.55.txt__0
jaarverslag-lnv-2022.141.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-lnv-2022\jaarverslag-lnv-2022.141.txt,2023,jaarverslag-lnv-2022,0,verzoekt reger juridisch analys onafhank expert rechtmat kap sterrebos parlementair agenda tmd natur onderhand verzoekt reger aantrek vrijwill stoppersregel ontwikkel drempel fiscaliteit mogelijk weg nem alsok mogelijk verplaats agrarisch ondernemer beschik innovatiemog beweg breng verzoekt reger behaald emissiereductie ruim inzet ten goed lat kom natuurherstel middel registratie via stikstofbank vrij gev duurzam economie bouw landbouw bijzonder parlementair agenda tmd hoofdlijnendebat lnv onderhand verzoekt reger positie boer gebiedsprocess dusdan borg zowel praktisch gebruikmak juist ondersteun deelnem gebiedsprocess kamer hierover informer presentatie national programma landelijk gebied parlementair agenda tmd hoofdlijnendebat lnv onderhand verzoekt reger stikstofdoel snel mogelijk uiter eerst helft wet natuurbescherm omgevingswet vast legg parlementair agenda tmd hoofdlijnendebat lnv twed kamer nader geinformeerd wetsvoorstel waarin motie betrok uitgaand brief voortgang integral aanpak landelijk gebied nplg wetsvoorstel verwacht eerst helft ingedi twed kamer verzoekt reger uitdaagrecht gebiedsgericht aanpak opgenom zodat agrarisch natuurbeher eig bezit extensiver omschakel innovatie legaliser verplaats volwaard opties gelang opgav gebied parlementair agenda tmd hoofdlijnendebat lnv onderhand verzoekt reger mogelijk satelliet toe pass aanvull bestaand techniek parlementair agenda tmd landbouw klimat voedsel onderhand stand zak motie kamer gestuurd kamerstuk verzoekt reger rol spel opzet herstelproject verdroogd natuurgebied samenwerk land trekrout parlementair agenda tmd visserijrad onderhand verzoekt reger rad spann vasthoud vastgesteld hoevel kwantificer controles ontbossingsverorden product soort risicoland bepleit europa parlementair agenda tmd milieurad onderhand verzoekt landbouw stikstof werkbezoek breng agrarier duit gren won vervolgen kamer eind zomer voorstell verschill gren klein mogelijk gemaakt parlementair agenda stikstofdebat onderhand werkbezoek afgelegd brief stand zak moties toezegg inzak landelijk gebied stikstof gat kabinet nader stapp gezet buurland verschill land beter verklar war mogelijk verklein twed kamer genoemd stapp nader geinformeerd twed kamer vergaderjar xiv,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance|Modern & Everyday Racism",0.0814256531217365,"[0.020574336325106073, 0.003938852551680154, 0.010116842424924187]","[True, True, True]","[True, True, True]","[0.0814256531217365, 0.0814256531217365, 0.0814256531217365]","[1, 1, 1]",jaarverslag-lnv-2022.141.txt__0
financieel-jaarverslag-rijk-2022-bijlagen.40.txt,Policyarchive_text\jaarverslagen\2023\financieel-jaarverslag-rijk-2022-bijlagen\financieel-jaarverslag-rijk-2022-bijlagen.40.txt,2023,financieel-jaarverslag-rijk-2022-bijlagen,0,uitgavenontvangst uitgavenontvangst omschrijv xvii garanties nio subtotal regulier garanties achterborgstell risico garantieregel stat rijk indirect blot risico achterborgstell gevall daadwerk garantieverplicht afgegev rijk daarvor aangewez tussenperson vorm stichting begrot betreff vakdepartement achterborgstell daarom verplicht opgenom rijk pas aangesprok zodra tussenperson verplicht voldoen stelling opgenom risico achterborgstell een een vergelijk risico garantieregel aangezien risico meerder partij gespreid per stelling verschill mogelijk eventuel schad dek waarborgfond social woningbouw wsw beschikt vermog daarnaast indien nodig obligo ophal deelnem woningcorporaties ter hoogt miljard euro gecommitteerd obligo wsw beroep wanner noodzak middel liquid vorm beschik voortvloei risicovermog relatie geborgd verplicht corporaties financiel problem bepaald voorwaard aanvrag saneringssteun saneringssteun bekostigd via heffing corporaties middel lop via ziening begrot binnenland zak koninkrijksrelaties woningcorporaties basis wet verplicht heffing betal financiel problem corporaties eerst instantie betaald corporatiesector via fondsvermog wsw obligo saneringsheff pas daarna kom rijk gemeent beeld via achtervang achtervang eerder aangesprok stichting waarborgfond zorg wfz kent soortgelijk regel eerst bufferkapital stichting aangesprok schad dek daarna zorginstell wfz geborgd lening percentag maximal procent uitstaand garanties deelnem zorginstell leningenbedrag afdrag obligo mocht onvoldo verplicht wfz kom wfz beroep rijk waarborgfond eig woning wew geldt plichting huiz onderpand waardor schad beperkt eventuel restschuld gedwong verkop wew teert verlies direct bufferkapital daarnaast twee borgstell risico gedeeld gemeent ting wew aangegan procent gedekt gemeent procent rijk verplicht aangegan datum volled rijk gedekt wsw gehel positie gelijk gemeent gedeeld twed kamer vergaderjar,"Colonial Exploitation, Slavery & Economic Inequality|Reparations and Remembrance|Modern & Everyday Racism",0.0868659421522913,"[0.012329307195942382, 0.0005339863649172934, 0.017447285003829915]","[True, True, True]","[True, True, True]","[0.0868659421522913, 0.0868659421522913, 0.0868659421522913]","[1, 1, 1]",financieel-jaarverslag-rijk-2022-bijlagen.40.txt__0
jaarverslag-hoge-colleges-van-staat-2022.38.txt,Policyarchive_text\jaarverslagen\2023\jaarverslag-hoge-colleges-van-staat-2022\jaarverslag-hoge-colleges-van-staat-2022.38.txt,2023,jaarverslag-hoge-colleges-van-staat-2022,0,bedrijfsvoeringsparagraf bedrijfsvoeringsparagraf rad stat uitzonderingsrapportag rechtmat tolerantiegrenz rechtmat overschred sprak getrouw weergav totstandkom verantwoordingsinformatie bijzonder meld begrotingsbeher financieel beher materiel bedrijfsvoer verantwoordingsonderzoek algemen rekenkamer betrek informatiebeveil rad stat onvolkom geconstateerd daaran gekoppeld algemen rekenkamer aanbevel gedan rad stat ingespann volg daarbij vorder gemaakt organisatorisch getroff functies toezien informatiebeveil voldoend borg plan aanpak opgesteld fases tiebeveil niveau breng plan uitvoer geldend veiligingsbeleid vernieuw extra capaciteit ten behoev verbeter toe kenn eind rad stat geconstateerd inspann geleid verbeterd borging nieuw beveiligingsmaatregel waarbij veling algemen rekenkamer opgevolgd teerd hoewel wettelijk verplicht streeft rad stat ernar informatiebeveil voldoen norm baselin informatiebeveil bio belangrijkst materiel corruptierisico genom rad stat kent risicomanagementbeleid ten behoev identificatie analys evaluatie risico gezien aard tak rad stat genom kent rad stat lag med uitgevoerd intern control gemonitord beheersingsmaatregel ver doorgevoerd scheiding ontvangstenproces over aspect bedrijfsvoer bijzonder meld rijksbred bedrijfsvoeringsonderwerp misbruik oneigen rad stat regel vall kader misbruik oneigen grot lopend rad stat valt rapportageplicht grot twed kamer vergaderjar iib,Reparations and Remembrance|Modern & Everyday Racism,0.0851594072659759,"[0.03578573875775344, 0.0007155672068206748, 0.004597925378892837]","[False, True, True]","[False, True, True]","[0.0851594072659759, 0.0851594072659759, 0.0851594072659759]","[0, 1, 1]",jaarverslag-hoge-colleges-van-staat-2022.38.txt__0
derde-advies-platform-perspectief-jongeren.1.txt,Policyarchive_text\brieven\2023\derde-advies-platform-perspectief-jongeren\derde-advies-platform-perspectief-jongeren.1.txt,2023,derde-advies-platform-perspectief-jongeren,0,derd advies platform perspectief jonger geacht wiersma dijkgraf platform perspectief jonger ppj biedt grag derd advies keuzes bested national programma maatschapp begeleidingscommissie onz opdracht relevant maatschapp ontwikkel signaler inzicht gev wijz waarop aansluit behoeft ontvanger geld biedt knelpunt war mee mak richt eerst plat positiev negatiev ervar dagelijk onderwijspraktijk schol onderwijsinstell vraagstuk samenkom lev jong mens spel leerprestaties welzijn beinvloed led ppj werkzam gebied jeugd hal werk signal voorligg advies richt mental welzijn jonger middel hoger beroepsonderwijs mbo hbo wetenschapp geblek namelijk aandacht mental welzijn kader zorg problematiek dusver wegnem aanbevel kom ppj literatur geraadpleegd gesprek gevoerd bestuurder medewerker waaronder docent onderwijsinstell vertegenwoordiger onderwijskoepel jonger basis hiervan schetst ppj beeld adviseert impact programma borg positiev ontwikkel programma middel beroepsonderwijs mbo hoger hbo gang gezet kort terugblik vorig adviez hoofdboodschap derd advies eerst advies ppj klemmend beroep gedan kabinet onderwijspraktijk randvoorwaard ord mak cruciaal potentieel positiev effect invester via daarbij richt bijzonder belang goed binnenklimat veilig schoolomgev crer aanpak lerarentekort kleiner flexibel groepsindel leerling tijd aandacht gev twed advies ppj aandacht gevraagd belang herstel pedagogisch relatie leerling relatie coronacrisis sterk druk kom stan ppj acht herstel relatie waarin elkar zien tijd aandacht discussie vertrouw central stan nodig zowel leermotivatie ontwikkel jong mens bevorder vereist schol tijd ruimt krijg pedagogisch relatie herstell derd advies aandacht gevraagd mental welzijn jonger mbo hoger past inzien huidig plann kabinet aanpak ten rest advies benam mbo hbo aangehoud ondank terecht discussie terminologie brief cultur wetenschap ocw arie slob betreft advies platform perspectief jonger brief primair voortgezet pvo dennis wiersma betreft twed advies platform perspectief jonger,Reparations and Remembrance|Modern & Everyday Racism,0.0933847991951619,"[0.0022886046843680874, 0.01618261912558456, 0.01711388158783356]","[False, True, True]","[False, True, True]","[0.0933847991951619, 0.0933847991951619, 0.0933847991951619]","[0, 1, 1]",derde-advies-platform-perspectief-jongeren.1.txt__0
